custom_id,error,model,Q1,Q2,Q3,Q4,in_actual
samples_table_GSE27705.csv,,gpt-4.1-mini-2025-04-14,"Yes | evidence: Columns 'GPL11432_Dead (Ch1)' and 'GPL11432_Characteristics 1' contain survival status and survival time (e.g., 'survival (months): 6.5') respectively. | justification: The dataset includes patient-specific survival time in months and a dead/alive status variable, fulfilling the survival data criterion.","Unclear | stage i evidence: The dataset uses 'early' and 'late' labels but does not explicitly specify stage I or percentage of stage I patients. | act evidence: No explicit adjuvant chemotherapy annotation is present in the dataset or description. | justification: No clear information on stage I proportion or ACT annotation is provided, so this criterion cannot be confirmed.","meets survival criterion: Yes | meets stage or act criterion: Unclear | justification: While survival data is present, the dataset lacks explicit stage I or ACT annotation, so it does not clearly meet the second inclusion criterion.",No,False
samples_table_GSE131027.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample data list gene mutations and cancer types but do not include any patient-specific survival time or survival status variables such as overall survival or progression-free survival. | justification: No mention or data columns related to survival time or survival status are present in the dataset or description, indicating survival data is not available.","No | stage i evidence: No information on cancer stage distribution is provided in the dataset or description, so the proportion of stage I NSCLC patients is unknown. | act evidence: There is no explicit annotation or mention of adjuvant chemotherapy (ACT) status for any patients in the dataset. | justification: Without stage information or ACT annotation, the dataset does not meet the criterion of having at least 50% stage I patients or explicit ACT annotation.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival variables and does not provide stage or ACT information, failing both inclusion criteria.",No,False
samples_table_GSE42375.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample metadata do not mention any patient-specific survival time or status variables such as overall survival (OS), progression-free survival (PFS), or recurrence-free survival (RFS). | justification: The dataset appears to be a cell line experimental study (A549 lung cancer cell line) with chromatin and gene expression profiling under treatment conditions, not a clinical patient dataset with survival data.","No | justification: There is no indication of patient clinical stage information or adjuvant chemotherapy annotation. The dataset involves in vitro cell line models, not patient samples with clinical staging or treatment annotations.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and does not include clinical stage or adjuvant chemotherapy information. It is an experimental cell line dataset, thus does not meet inclusion criteria for the meta-analysis.",No,False
samples_table_GSE75308.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of gene expression data from NSCLC cell lines (PC9) treated with gefitinib or co-cultured with MRC-5 cells; no patient-specific survival time or status variables are present. | justification: The dataset is derived from NSCLC cell lines, not patient samples, and contains gene expression profiles without any survival outcome data.","No | stage i evidence: Not applicable as dataset is from cell lines, not patients with clinical staging. | act evidence: No explicit adjuvant chemotherapy annotation; treatment is gefitinib exposure in cell lines, not clinical ACT annotation. | justification: The dataset does not include patient clinical data or annotations regarding stage I disease or adjuvant chemotherapy.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and clinical annotations required by inclusion criteria; it is an in vitro cell line study.,No,False
samples_table_GSE66604.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample information only mention NSCLC cell lines (EBC1 and EBC1-R) and their resistance properties; no patient-specific survival time or status variables are provided. | justification: The dataset is based on cell line experiments, not patient clinical data, so survival variables are not present.","No | stage i evidence: No information on patient stage distribution is provided, as the dataset is not patient-based. | act evidence: No adjuvant chemotherapy annotation is present; dataset involves cell lines only. | justification: The dataset does not include patient data, so stage or ACT annotation is not applicable.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and does not include patient stage or ACT information, thus failing both inclusion criteria.",No,False
samples_table_GSE86928.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of mRNA expression data from treated A549 cell lines, no patient-specific survival time or status variables are present. | justification: The dataset is based on cell line experiments, not patient clinical data, so survival variables are not applicable.","No | stage i evidence: No patient data or staging information is provided; dataset is from cell lines. | act evidence: No adjuvant chemotherapy annotation is present; dataset involves treatment of cell lines with sodium butyrate compounds, not clinical ACT. | justification: Dataset does not include patient-level clinical data or annotations relevant to stage or ACT.",meets survival criterion: No | meets stage or act criterion: No | justification: Dataset lacks patient-specific survival data and clinical annotations required for inclusion; it is an in vitro cell line study.,No,False
samples_table_GSE93300.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset includes variables such as age, gender, smoking history, histology, clinical stage, and EGFR mutational status, but does not include any patient-specific survival time or survival status variables (e.g., overall survival or progression-free survival). | justification: No survival time or status variables are present in the dataset or description.","No | stage i evidence: Clinical stage data is provided for patients, with stages IV and IIIB represented; no patients are indicated as Stage I. | act evidence: There is no explicit annotation of adjuvant chemotherapy (ACT) in the dataset or description. | justification: The dataset does not have a majority (>50%) of Stage I patients, nor does it include explicit ACT annotation.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and does not meet the stage I or ACT criteria; therefore, it does not satisfy the inclusion criteria.",No,False
samples_table_GSE66606.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of gene expression profiling of Calu-6 lung cancer cell lines transfected with siRNA; no patient-specific survival time or status variables are present. | justification: The dataset is based on in vitro cell line experiments, not clinical patient data, thus lacks survival variables.","No | stage i evidence: No patient data or staging information is provided; dataset is from cell lines, not patients. | act evidence: No adjuvant chemotherapy annotation is present as this is a cell line study. | justification: No clinical patient data or annotations related to stage or treatment exist in this dataset.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset does not contain patient-specific survival data nor clinical annotations of stage or adjuvant chemotherapy; it is an in vitro cell line gene expression study and thus does not meet inclusion criteria.,No,False
samples_table_GSE123031.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of transcriptomic data from NSCLC cell lines (HCC827) under various treatments; no patient-specific survival time or status variables are present. | justification: The dataset is derived from cell line experiments, not patient clinical data, thus lacks survival variables.","No | stage i evidence: No patient data or staging information is provided; dataset is from cell lines, not patients. | act evidence: No adjuvant chemotherapy annotation is present; dataset is experimental cell line data. | justification: No clinical patient data or annotations related to stage or adjuvant chemotherapy exist in this dataset.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and clinical annotations for stage or adjuvant chemotherapy, as it is based on NSCLC cell lines rather than patient samples.",No,False
samples_table_GSE119144.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample list only mention genomic DNA samples from NSCLC tumors without any mention of survival time or survival status variables. | justification: No patient-specific survival time or status variables (e.g., OS, PFS) are indicated in the dataset metadata or sample annotations.",No | stage i evidence: No information on patient stage distribution is provided in the dataset description or sample metadata. | act evidence: No explicit annotation of adjuvant chemotherapy (ACT) is mentioned in the dataset description or sample metadata. | justification: The dataset lacks any indication of stage I patient proportion or ACT annotation.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset does not include patient-specific survival variables nor does it provide evidence of >50% stage I patients or ACT annotation, thus failing both inclusion criteria.",No,False
samples_table_GSE84720.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and metadata do not mention any patient-specific survival time or survival status variables such as overall survival or progression-free survival. | justification: The dataset focuses on gene expression profiling of dendritic cells cultured with serum from NSCLC patients and healthy donors, without any indication of survival data collection at the patient level.","No | stage i evidence: The patients are described as being in late stage of NSCLC, not stage I. | act evidence: There is no mention of adjuvant chemotherapy annotation in the dataset description or metadata. | justification: The dataset includes patients in late stage NSCLC only and lacks any explicit annotation of adjuvant chemotherapy.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset does not contain patient-specific survival variables and includes only late stage NSCLC patients without adjuvant chemotherapy annotation, thus failing both inclusion criteria.",No,False
samples_table_GSE30291.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset contains cell line information and genomic data but no patient-specific survival time or status variables such as overall survival or progression-free survival. | justification: The dataset is based on cancer cell lines (NCI-60) rather than patient samples, so it lacks patient-specific survival data.","No | stage i evidence: No information on patient stage I NSCLC composition; dataset is cell lines, not patient samples. | act evidence: No explicit adjuvant chemotherapy annotation for patients; dataset describes cell lines and their characteristics, not treatment annotations. | justification: The dataset consists of cancer cell lines without clinical staging or treatment annotation relevant to patients.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and does not include patient stage or adjuvant chemotherapy information, thus does not meet inclusion criteria.",No,False
samples_table_GSE37058.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample annotations indicate gene expression data from primary bronchial epithelial cells with pathway perturbations, but there is no mention of patient-specific survival time or status variables such as overall survival or progression-free survival. | justification: The dataset consists of gene expression profiles from cell samples, not clinical patient data with survival outcomes.","No | stage i evidence: No information on patient stage distribution is provided; samples are from primary bronchial epithelial cells from never smokers, not from NSCLC patients with stage annotations. | act evidence: No explicit adjuvant chemotherapy annotation is present in the dataset or description. | justification: The dataset is based on cell samples, not clinical patient cohorts with stage or treatment annotations.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and does not include clinical stage or adjuvant chemotherapy information. It is a gene expression study on bronchial epithelial cells, not a clinical NSCLC patient dataset.",No,False
samples_table_GSE43493.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of cell line expression data from A549 and its cisplatin-resistant derivative, no patient-specific survival time or status variables are present. | justification: The dataset is based on cell lines, not patient samples, so no survival data variables exist.","No | stage i evidence: Not applicable, as no patient data are included. | act evidence: No explicit adjuvant chemotherapy annotation for patients; dataset describes cisplatin resistance in cell lines. | justification: Dataset does not include patient clinical stage or treatment annotation; it is a cell line study.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and clinical annotations required for inclusion; it is a cell line expression profiling study.,No,False
samples_table_GSE51722.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample annotations do not mention any patient-specific survival time or status variables such as overall survival or progression-free survival. | justification: The data appears to be from xenograft models in SCID mice, not human patient clinical data with survival outcomes.","No | stage i evidence: No information on patient stage is provided; the dataset involves xenograft models, not clinical patient samples. | act evidence: No explicit adjuvant chemotherapy annotation is present in the dataset or description. | justification: The dataset is preclinical, involving mouse models and cell lines, so clinical staging or treatment annotations are not applicable.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and does not include clinical stage or adjuvant chemotherapy information, thus failing both inclusion criteria.",No,False
samples_table_GSE31798.csv,,gpt-4.1-mini-2025-04-14,No | evidence: Dataset description and sample data show DNA copy number profiles of NSCLC tumors; no patient-specific survival time or status variables are present. | justification: The dataset contains genomic copy number data but lacks any variables related to survival time or survival status for individual patients.,No | stage i evidence: No information on patient stage distribution is provided in the dataset or description. | act evidence: No explicit adjuvant chemotherapy annotation is present in the dataset or description. | justification: Neither stage I patient proportion nor ACT annotation is available or indicated.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and does not provide stage I patient majority or ACT annotation, failing both inclusion criteria.",No,False
samples_table_GSE64766.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample data do not mention any patient-specific survival time or survival status variables such as overall survival (OS), progression-free survival (PFS), or recurrence-free survival (RFS). | justification: No survival time or status variables are present in the provided dataset information.",No | stage i evidence: No information on patient stage distribution is provided; no indication that >50% are Stage I NSCLC. | act evidence: No explicit annotation of adjuvant chemotherapy (ACT) is present in the dataset description or sample data. | justification: Neither stage I majority nor ACT annotation is evident in the dataset.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival variables and does not meet the criteria of having >50% Stage I patients or explicit ACT annotation, thus it does not meet inclusion criteria.",No,False
samples_table_GSE42979.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset description and sample data indicate cell line experiments with gene expression data; no patient-specific survival time or status variables are present. | justification: The dataset consists of NSCLC cell line experiments (A549 cells) with gene expression profiles under various treatments, lacking any patient-level clinical survival data.","No | stage i evidence: No patient data or staging information is provided; dataset is based on cell lines. | act evidence: No adjuvant chemotherapy annotation is present; dataset is experimental cell line data. | justification: Since the dataset is derived from cell line experiments, there is no information on patient stage or adjuvant chemotherapy status.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival variables and any clinical annotation regarding stage or adjuvant chemotherapy; it does not meet inclusion criteria.,No,False
samples_table_GSE37699.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of NSCLC cell line samples with WZ4002 sensitivity or resistance status; no patient-specific survival time or status variables are provided. | justification: The dataset includes cell line experimental data, not clinical patient data with survival outcomes.","No | stage i evidence: No information on patient stage distribution is provided; dataset is based on cell lines, not patient samples. | act evidence: No explicit adjuvant chemotherapy annotation is present; dataset describes drug resistance in cell lines. | justification: Dataset does not include clinical patient data with stage or treatment annotations.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and clinical annotations required for inclusion; it is an experimental cell line dataset.,No,False
samples_table_GSE147029.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of NSCLC cell lines (A549, H1299) treated with radiation; no patient-specific survival time or status variables are present. | justification: The dataset is based on cell line experiments, not patient clinical data, so survival variables are not applicable.",No | stage i evidence: Not applicable; dataset is not patient-based and does not include clinical staging information. | act evidence: Not applicable; no adjuvant chemotherapy annotation present as dataset is from cell lines. | justification: No patient data or clinical annotations are included in this dataset.,meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and clinical annotations required for inclusion; it is an experimental cell line dataset.,No,False
samples_table_GSE242843.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset consists of microarray data from cell lines (parental, transformed, reversed cells) with no patient-specific survival time or status variables. | justification: The data is from cell lines, not patient samples, and does not include survival status or time variables.","No | stage i evidence: No patient data or staging information is provided; dataset is from cell lines. | act evidence: No adjuvant chemotherapy annotation is present; dataset involves treatment of cell lines with Erlotinib and UNC0638, not patient ACT annotation. | justification: The dataset does not include patient clinical data or annotations relevant to stage I or ACT.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and clinical annotations required for inclusion; it is a cell line gene expression study unrelated to patient clinical variables.,No,False
samples_table_GSE160482.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample metadata list cell lines, treatments, and time points but do not include any patient-specific survival time or status variables such as overall survival or progression-free survival. | justification: The dataset appears to be experimental data from cell lines with treatment conditions and time points, lacking any patient-level clinical survival data.","No | stage i evidence: No information on patient stage is provided; the dataset involves cell lines, not patient samples. | act evidence: No explicit adjuvant chemotherapy annotation is present; treatments are experimental inductions (e.g., Dox induction of mutant KRAS or EGFR) in cell lines, not clinical ACT. | justification: The dataset is based on cell line experiments without patient clinical annotations including stage or adjuvant chemotherapy.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and does not include patient stage or adjuvant chemotherapy information. It is experimental cell line data, not clinical patient data, thus does not meet inclusion criteria.",No,False
samples_table_GSE196499.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of gene expression data from A549 NSCLC cell lines treated with siRNA; no patient-specific survival variables are present. | justification: The dataset is derived from cell line experiments, not patient clinical data, so survival time and status variables are not applicable.","No | stage i evidence: Not applicable; no patient data or staging information is provided. | act evidence: Not applicable; no adjuvant chemotherapy annotation is present. | justification: The dataset does not include any patient clinical data, so stage or ACT information is absent.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and clinical annotations required for inclusion; it is an in vitro cell line gene expression study.,No,False
samples_table_GSE67051.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of gene expression data from NSCLC cell lines treated with erlotinib or DMSO; no patient-specific survival time or status variables are present. | justification: The dataset is an in vitro experiment on cell lines, not patient data, so survival variables are not applicable.",No | stage i evidence: No patient data or staging information is provided; dataset is from cell lines. | act evidence: No adjuvant chemotherapy annotation is present; treatment is experimental drug exposure in vitro. | justification: Dataset does not include patient clinical data or annotations relevant to stage or adjuvant chemotherapy.,meets survival criterion: No | meets stage or act criterion: No | justification: Dataset lacks patient-specific survival data and clinical annotations required for inclusion; it is an experimental cell line study.,No,False
samples_table_GSE101929.csv,,gpt-4.1-mini-2025-04-14,"Yes | evidence: The dataset includes patient-specific variables such as 'survival (days)', 'survival (months)', 'survival (years)', and 'death due to lung cancer' status for each patient. | justification: These variables provide both survival time and survival status information at the patient level, meeting the survival data inclusion criterion.","Yes | stage i evidence: Many patients are annotated with Stage I disease (e.g., multiple entries with 'I' in the 'GPL570_Stage' column). Counting the samples, more than 50% of patients have Stage I NSCLC. | act evidence: No explicit adjuvant chemotherapy annotation is present in the dataset. | justification: The dataset meets the criterion by having a majority of patients with Stage I NSCLC, despite lacking explicit ACT annotation.","meets survival criterion: Yes | meets stage or act criterion: Yes | justification: The dataset contains patient-specific survival time and status variables and includes a majority of Stage I NSCLC patients, fulfilling both inclusion criteria.",Yes,True
samples_table_GSE137445.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset description and sample annotations only mention tissue types (tumor or normal) and histology (SCC, AC), no patient-specific survival time or status variables are provided. | justification: The dataset consists of gene expression profiles from tumor and normal tissues without any survival time or status data for individual patients.","No | stage i evidence: No information on patient stage is provided in the dataset or description. | act evidence: No adjuvant chemotherapy annotation is mentioned or available. | justification: The dataset lacks any clinical annotation regarding stage or treatment, so it does not meet the >50% stage I or ACT annotation criteria.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset does not include patient-specific survival data nor clinical annotations on stage or adjuvant chemotherapy, thus it does not meet the inclusion criteria.",No,False
samples_table_GSE137479.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of gene expression profiles of A549 cell lines with and without ELF3 knock-down; no patient-specific survival time or status variables are present. | justification: The dataset is based on cell line experiments, not patient clinical data, so survival variables are not included.","No | stage i evidence: No information on patient stage distribution is provided; dataset is from cell lines, not patient samples. | act evidence: No adjuvant chemotherapy annotation is present or applicable to cell line data. | justification: Since the dataset is from cell lines, it does not include patient stage or treatment annotation.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and does not include patient stage or adjuvant chemotherapy information, thus failing both inclusion criteria.",No,False
samples_table_GSE112376.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset consists of gene expression data from A549 NSCLC cell lines under different irradiation conditions and time points, with no patient-specific survival time or status variables provided. | justification: The data is from cell line experiments, not patient clinical data, so survival variables such as overall survival or progression-free survival are not present.","No | stage i evidence: No information on patient stage distribution is provided; dataset is from cell lines, not patients. | act evidence: No explicit adjuvant chemotherapy annotation is present; dataset involves irradiation treatment of cell lines, not clinical treatment annotations. | justification: Since the dataset is derived from in vitro cell line experiments, there is no patient stage or adjuvant chemotherapy data.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and does not include patient stage or adjuvant chemotherapy information, thus failing both inclusion criteria.",No,False
samples_table_GSE94536.csv,,gpt-4.1-mini-2025-04-14,No | evidence: Dataset variables include clinical stage but no survival time or survival status variables such as overall survival or progression-free survival. | justification: The dataset provides clinical stage and ALK mutational status but lacks patient-specific survival time or status variables required for survival analysis.,"No | stage i evidence: Clinical stages reported are IIIB and IV; no patients are stage I. | act evidence: No explicit adjuvant chemotherapy annotation is present in the dataset. | justification: All NSCLC patients are stage IIIB or IV, and there is no information on adjuvant chemotherapy, so neither criterion is met.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks survival time/status variables and does not have a majority of stage I patients or adjuvant chemotherapy annotation, thus failing both inclusion criteria.",No,False
samples_table_GSE71587.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset consists of gene expression data from HCC4006 and HCC4006ER cell lines, with no mention of patient-specific survival time or status variables. | justification: The data is from cell lines, not patient samples, and does not include survival or progression data.",No | justification: The dataset is derived from cell lines and does not include any patient clinical stage or adjuvant chemotherapy annotation.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and does not include clinical stage or adjuvant chemotherapy information, thus failing both inclusion criteria.",No,False
samples_table_GSE60887.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of gene expression profiles from A549 NSCLC cell lines treated with drugs; no patient-specific survival time or status variables are present. | justification: The dataset is based on cell line experiments, not patient clinical data, so survival variables are not applicable.",No | stage i evidence: Not applicable; no patient data or staging information provided. | act evidence: No adjuvant chemotherapy annotation present; dataset describes in vitro drug treatments on cell lines. | justification: Dataset does not include patient samples or clinical annotations related to stage or adjuvant chemotherapy.,meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-level survival data and clinical annotations required for inclusion; it is an in vitro cell line gene expression study.,No,False
samples_table_GSE7878.csv,,gpt-4.1-mini-2025-04-14,"Yes | evidence: The summary states that overall survival and recurrence free survival data were analyzed and correlated with molecular features, indicating availability of survival time and status variables. | justification: The dataset includes patient-specific survival variables such as overall survival status and time, and recurrence free survival status and time, as evidenced by the survival analyses described in the summary.","Yes | stage i evidence: The sample includes many patients with Stage T1N0 NSCLC, which corresponds to Stage I disease; multiple entries in the sample list are T1N0, indicating a majority of Stage I patients. | act evidence: No explicit mention of adjuvant chemotherapy annotation in the dataset or summary. | justification: The dataset has a majority of patients with Stage I NSCLC (T1N0), fulfilling the criterion of at least 50% Stage I patients, although no explicit ACT annotation is present.","meets survival criterion: Yes | meets stage or act criterion: Yes | justification: The dataset contains patient-specific survival data (OS and RFS) and includes a majority of Stage I NSCLC patients (>50%), meeting both inclusion criteria for survival data and stage composition.",Yes,False
samples_table_GSE188665.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample annotations do not mention any patient-specific survival time or survival status variables such as overall survival (OS), progression-free survival (PFS), or recurrence-free survival (RFS). | justification: The dataset focuses on transcriptomic and genomic profiling of tumor regions from lung cancer patients, without any indication of survival data availability.","No | stage i evidence: No information on patient stage distribution is provided in the dataset description or sample annotations. | act evidence: There is no mention of adjuvant chemotherapy (ACT) annotation for any patients in the dataset. | justification: The dataset lacks explicit data on stage I patient proportion or ACT treatment annotation, which are required for inclusion.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset does not contain patient-specific survival variables nor does it provide information on stage I patient majority or ACT annotation. Therefore, it does not meet the inclusion criteria.",No,False
samples_table_GSE31799.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample annotations only include gene expression profiles and tumor subtype information; no patient-specific survival time or status variables are mentioned. | justification: No mention or evidence of survival time or survival status variables (e.g., OS, PFS) is present in the dataset or its metadata.","No | justification: The dataset only specifies tumor subtype (adenocarcinoma, squamous cell carcinoma) and tissue source; there is no information on clinical stage or adjuvant chemotherapy annotation.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and does not provide information on stage I patient proportion or adjuvant chemotherapy annotation, failing both inclusion criteria.",No,False
samples_table_GSE49422.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of expression data from H1299 NSCLC cell lines with CHES1 expression manipulation; no patient-specific survival time or status variables are present. | justification: The dataset is based on cell line experiments, not patient data, so survival variables are not applicable.","No | stage i evidence: No patient data or staging information is provided; dataset is from cell lines. | act evidence: No adjuvant chemotherapy annotation is present; dataset is experimental cell line data. | justification: The dataset does not include patient clinical data, so stage or ACT information is not available.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and clinical annotations required for inclusion; it is an experimental cell line study.,No,False
samples_table_GSE29249.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset provides gene expression data and clinical annotations such as gender, disease state, NSCLC type, tissue type, and TNM staging, but does not include patient-specific survival time or survival status variables. | justification: No explicit survival time or survival status variables (e.g., OS, PFS) are present in the dataset or description.","No | stage i evidence: TNM staging data is provided but no summary or indication that >50% of patients are Stage I; the TNM codes shown (e.g., /4/1/0/) do not clearly correspond to Stage I classification and no aggregate stage I percentage is given. | act evidence: No explicit adjuvant chemotherapy annotation is present in the dataset or description. | justification: Neither majority Stage I patients nor ACT annotation is evident from the data or description.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival variables and does not meet the criterion of majority Stage I patients or explicit ACT annotation, thus does not fulfill inclusion criteria.",No,False
samples_table_GSE101862.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: Dataset consists of gene expression data from xenografts derived from HBEC cells exposed to cigarette smoke condensate and expressing KRASV12; no patient-specific survival time or status variables are provided. | justification: The dataset is experimental, involving cell lines and xenografts in mice, not clinical patient data with survival outcomes.","No | stage i evidence: No clinical patient data or staging information is provided; dataset is from xenograft models, not human patients. | act evidence: No adjuvant chemotherapy annotation is present; dataset is experimental and does not include treatment annotations for patients. | justification: The dataset does not include any clinical patient data, so neither stage I composition nor ACT annotation applies.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival variables and clinical annotations such as stage or adjuvant chemotherapy; it is an experimental xenograft gene expression dataset, thus does not meet inclusion criteria.",No,False
samples_table_GSE84040.csv,,gpt-4.1-mini-2025-04-14,No | evidence: Dataset consists of lung cancer cell lines (CL1-0 mock-overexpressing and Slug-overexpressing cells) with no patient-specific survival data. | justification: The dataset includes only cell line samples without any patient survival time or status variables.,No | stage i evidence: No patient data present to determine stage distribution. | act evidence: No adjuvant chemotherapy annotation present; dataset is cell lines. | justification: No clinical patient data available to assess stage or ACT annotation.,meets survival criterion: No | meets stage or act criterion: No | justification: Dataset lacks patient-specific survival variables and clinical annotations required for inclusion.,No,False
samples_table_GSE101863.csv,,gpt-4.1-mini-2025-04-14,No | evidence: Dataset consists of gene expression data from human bronchial epithelial cells (HBEC-3KT) exposed to cigarette smoke condensate over time; no patient-specific survival time or status variables are present. | justification: The dataset is an in vitro cell line experiment without clinical patient data or survival outcomes.,No | justification: The dataset does not include any patient samples or clinical annotations such as cancer stage or adjuvant chemotherapy treatment; it is a cell line study.,meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival data and clinical annotations required for inclusion; it is an experimental cell line dataset unrelated to clinical NSCLC patient data.,No,False
samples_table_GSE129692.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample data show cell line comparisons of cisplatin-resistant vs sensitive phenotypes, with no patient-specific survival time or status variables provided. | justification: The dataset consists of cell line data comparing resistant and sensitive phenotypes, not clinical patient data with survival outcomes.","No | stage i evidence: No information on patient stage or stage I composition is provided, as the dataset is based on cell lines, not patient samples. | act evidence: No explicit adjuvant chemotherapy annotation for patients is present; dataset involves cell lines treated with cisplatin in vitro. | justification: The dataset does not include patient-level clinical data on stage or adjuvant chemotherapy annotation.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-specific survival variables and does not include patient clinical stage or adjuvant chemotherapy annotation; it is based on cell line experiments rather than clinical patient data.,No,False
samples_table_GSE40407.csv,,gpt-4.1-mini-2025-04-14,"No | evidence: The dataset description and sample annotations show bronchial brushing samples from NSCLC patients at various time points post-surgery, but there are no patient-specific variables for survival status or survival time (e.g., OS, PFS) provided. | justification: The dataset focuses on gene expression profiling of bronchial epithelial cells over time after surgery, without any survival outcome data or survival time/status variables.","Unclear | stage i evidence: The study mentions 'early stage smoker NSCLC patients (n=19)' but does not specify the proportion of stage I patients in the cohort. | act evidence: There is no mention or annotation of adjuvant chemotherapy (ACT) in the dataset or description. | justification: Without explicit data on stage distribution or ACT annotation, it is unclear if the dataset meets the criterion of >50% stage I patients or has ACT annotation.","meets survival criterion: No | meets stage or act criterion: Unclear | justification: The dataset lacks patient-specific survival time and status variables, failing the primary inclusion criterion. The stage I or ACT criterion cannot be confirmed due to insufficient information.",No,False
