custom_id,error,model,Q1,Q2,Q3,Q4,in_actual
samples_table_GSE119144.csv,,o4-mini-2025-04-16,No | evidence: Dataset table lists only genomic DNA sample IDs and source names; no survival status or time variables provided. | justification: No patient-specific survival status or time variables are present.,No | stage i evidence: None reported | act evidence: None reported | justification: No annotation of tumor stage or adjuvant chemotherapy status in the sample metadata.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks both survival outcomes and stage I or ACT annotations, failing all inclusion criteria.",No,False
samples_table_GSE84720.csv,,o4-mini-2025-04-16,No | evidence: No patient-specific variables for survival status or time (OS/PFS/RFS) are provided in the dataset. | justification: This dataset describes in vitro DC culture with cancer or healthy serum but does not include survival endpoints.,"No | stage i evidence: Patients are described as “late stage” NSCLC, not stage I. | act evidence: No annotation of adjuvant chemotherapy is provided. | justification: Neither >50% stage I patients nor ACT annotation is present.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks both required survival variables and the stage I/ACT criteria.,No,False
samples_table_GSE30291.csv,,o4-mini-2025-04-16,"No | evidence: No columns for overall or progression‐free survival time/status in the provided metadata (only cell line attributes like age, tissue, ploidy, etc.). | justification: This dataset contains genomic profiles of cell lines, not patient‐level survival data.",No | stage i evidence: None (no patient stage annotations). | act evidence: None (no adjuvant chemotherapy labels). | justification: These are cancer cell lines with no clinical stage or adjuvant treatment information.,meets survival criterion: No | meets stage or act criterion: No | justification: Fails both required criteria: no survival variables and no Stage I or ACT annotations.,No,False
samples_table_GSE37058.csv,,o4-mini-2025-04-16,No | evidence: Dataset derived from primary bronchial epithelial cells in vitro; no patient follow‐up or survival variables provided. | justification: No overall or progression‐free survival time/status data available.,"No | stage i evidence: Not applicable—cells not from NSCLC tumors or staged patients. | act evidence: No adjuvant chemotherapy annotation present. | justification: Study uses airway epithelial cells from never smokers, not clinical NSCLC patient data.",meets survival criterion: No | meets stage or act criterion: No | justification: Lacks both patient survival variables and stage or ACT annotations; not a clinical NSCLC cohort.,No,False
samples_table_GSE43493.csv,,o4-mini-2025-04-16,No | evidence: Dataset describes A549 cell line and its cisplatin‐resistant derivative; no patient survival status or time variables are present. | justification: This is an in vitro cell line expression dataset without any patient-specific survival data.,"No | stage i evidence: Not applicable – no patient staging information provided. | act evidence: Not applicable – no adjuvant chemotherapy annotation for patients. | justification: The dataset is derived from cell lines, not clinical patient samples, so stage or ACT criteria cannot be assessed.",meets survival criterion: No | meets stage or act criterion: No | justification: Lacks both patient survival variables and clinical annotations for stage I or adjuvant chemotherapy; does not meet inclusion criteria.,No,False
samples_table_GSE51722.csv,,o4-mini-2025-04-16,"No | evidence: The dataset metadata lists xenograft samples in SCID mice (e.g., GSM1251243–GSM1251258) with no columns for survival status or time. | justification: No patient-specific survival status or time variables are provided; all samples are from mouse xenograft experiments.","No | stage i evidence: None – samples derive from cell line xenografts, not human patients with staging. | act evidence: None – no adjuvant chemotherapy annotation provided. | justification: No human patient stage or treatment information is available in the dataset.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks any survival data and contains no human Stage I or ACT annotations, so it fails both inclusion criteria.",No,False
samples_table_GSE31798.csv,,o4-mini-2025-04-16,"No | evidence: No survival time/status columns (e.g., OS, PFS) in sample annotations | justification: Only CGH copy number and histology information provided",No | stage i evidence: None | act evidence: None | justification: No staging or adjuvant chemotherapy annotation reported,meets survival criterion: No | meets stage or act criterion: No | justification: Dataset lacks patient‐level survival data and staging/ACT annotation,No,False
samples_table_GSE64766.csv,,o4-mini-2025-04-16,"No | evidence: No variables for OS, PFS or survival time/status are listed in the sample annotations. | justification: Dataset comprises cell line identifiers, mutation status, resistance mechanism, but lacks any survival time or status fields.","No | stage i evidence: No staging information provided (no stage I, II, III, or IV annotations). | act evidence: No adjuvant chemotherapy annotation present. | justification: The dataset describes NSCLC and SCLC samples and cell lines without clinical stage or treatment details.",meets survival criterion: No | meets stage or act criterion: No | justification: Fails to meet survival data requirement and lacks both majority stage I composition and ACT annotation.,No,False
samples_table_GSE42979.csv,,o4-mini-2025-04-16,"No | evidence: Dataset consists of NSCLC cell lines (A549) with molecular perturbations; no patient survival status or time variables. | justification: No patient-specific survival data (OS, PFS, RFS) are provided; study is in vitro cell line–based.","No | justification: No clinical stage annotations or adjuvant chemotherapy information; samples are cell lines, not patient tumors.",meets survival criterion: No | meets stage or act criterion: No | justification: Fails both inclusion criteria: lacks patient survival data and lacks stage I or ACT annotations.,No,False
samples_table_GSE37699.csv,,o4-mini-2025-04-16,"No | evidence: Table lists only cell‐line replicates (e.g., NCI‐H1975 parental and resistant) with no OS/PFS status or time variables. | justification: This is an in vitro cell‐line dataset without patient‐level survival data.",No | justification: No clinical stage annotations or adjuvant chemotherapy information provided; only cell‐line experiment metadata are present.,"meets survival criterion: No | meets stage or act criterion: No | justification: Dataset lacks both patient‐specific survival variables and clinical stage or ACT annotations, so it fails all inclusion criteria.",No,False
samples_table_GSE147029.csv,,o4-mini-2025-04-16,"No | evidence: Variables: GPL27938_Group, Accession, Title, Source name, Cell line, Cell type | justification: Dataset comprises NSCLC cell line samples with no patient survival time or status variables.",No | stage i evidence: None—only cell lines listed | act evidence: None—no chemotherapy annotation | justification: No patient stage information or adjuvant chemotherapy annotation present.,meets survival criterion: No | meets stage or act criterion: No | justification: This is an in vitro cell line study lacking patient-specific survival and staging data required for inclusion.,No,False
samples_table_GSE242843.csv,,o4-mini-2025-04-16,No | evidence: Metadata lists only cell line samples with treatment conditions; no survival time or status variables present. | justification: This is an in vitro cell line dataset without any patient‐specific survival data.,No | stage i evidence: No patient stage information provided. | act evidence: No adjuvant chemotherapy annotation present. | justification: Dataset contains only cell lines and lacks any clinical staging or ACT variables.,meets survival criterion: No | meets stage or act criterion: No | justification: Fails to provide both required survival data and clinical stage/ACT annotation; not applicable for patient‐level NSCLC meta‐analysis.,No,False
samples_table_GSE160482.csv,,o4-mini-2025-04-16,"No | evidence: Dataset consists of cell line expression experiments (cell line, construct, treatment, time) with no survival status or time columns | justification: No patient‐level survival data provided",No | justification: No clinical staging information or adjuvant chemotherapy annotation present,meets survival criterion: No | meets stage or act criterion: No | justification: This is an in vitro SCLC cell line study lacking required patient survival and staging/ACT data,No,False
samples_table_GSE196499.csv,,o4-mini-2025-04-16,No | evidence: Dataset consists of gene expression profiles from A549 cell lines treated with siRNA; no patient survival variables provided. | justification: Only cell line data are presented; no survival time or status fields.,"No | stage i evidence: Not applicable | act evidence: Not applicable | justification: Dataset is derived from cell lines, not clinical patient samples with staging or treatment annotations.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks both patient-specific survival information and clinical staging or adjuvant chemotherapy annotations.,No,False
samples_table_GSE67051.csv,,o4-mini-2025-04-16,"No | evidence: Dataset contains only cell line treatment replicates with agent annotations (DMSO, Erlotinib) and no patient survival status or time variables. | justification: This is an in vitro experiment on NSCLC cell lines without any patient-level survival data.",No | justification: No clinical staging or adjuvant chemotherapy annotations are provided; only cell line and treatment conditions are described.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks both patient-specific survival data and clinical stage or adjuvant chemotherapy information, so it does not meet inclusion criteria.",No,False
samples_table_GSE101929.csv,,o4-mini-2025-04-16,"Yes | evidence: GPL570_Characteristics column includes 'survival (days):', 'survival (months):', and 'death due to lung cancer' for each patient | justification: Patient-level survival time and status (dead/alive) are explicitly provided","Yes | stage i evidence: 36 of 66 samples (~55%) are annotated as Stage I in the GPL570_Stage column | act evidence: None | justification: More than 50% of samples are Stage I, satisfying the stage I criterion",meets survival criterion: Yes | meets stage or act criterion: Yes | justification: The dataset contains patient-specific survival time/status variables and a majority (>50%) of Stage I patients,Yes,True
samples_table_GSE137445.csv,,o4-mini-2025-04-16,No | evidence: Sample annotations only include tissue type (normal vs tumor); no OS/PFS survival status or time variables. | justification: No patient‐level survival data provided.,No | justification: No staging information or adjuvant chemotherapy annotations present.,meets survival criterion: No | meets stage or act criterion: No | justification: Dataset lacks both survival data and criteria for stage I majority or explicit ACT annotation.,No,False
samples_table_GSE137479.csv,,o4-mini-2025-04-16,No | evidence: Sample annotation lists only cell line IDs and genotypes; no survival time or status variables. | justification: This is an in vitro A549 cell line expression dataset with no patient-specific survival data.,No | justification: Dataset contains only cultured A549 cell line samples without any clinical staging or adjuvant chemotherapy annotation.,meets survival criterion: No | meets stage or act criterion: No | justification: Does not contain patient survival variables nor any clinical stage I or adjuvant chemotherapy information.,No,False
samples_table_GSE112376.csv,,o4-mini-2025-04-16,No | evidence: No patient‐level survival status or time variables; only cell line treatment replicates. | justification: Dataset comprises in vitro A549 cell line experiments without OS/PFS data.,No | stage i evidence: Not applicable—no patient cohort. | act evidence: Not applicable—no adjuvant chemotherapy annotation. | justification: No clinical staging or ACT data present; only cell line treatments.,meets survival criterion: No | meets stage or act criterion: No | justification: Lacks both patient survival variables and clinical stage/ACT information; does not meet inclusion criteria.,No,False
samples_table_GSE94536.csv,,o4-mini-2025-04-16,"No | evidence: No variables for overall survival, progression-free survival, or recurrence-free survival are present in the sample annotation. | justification: The dataset lists clinical stage and ALK status but does not include any survival status or time variables.",No | stage i evidence: Clinical stages reported are IIIB and IV; no Stage I patients. | act evidence: No adjuvant chemotherapy annotation provided. | justification: Neither >50% Stage I composition nor ACT annotations are present.,meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks patient-level survival time/status variables and does not meet the stage I or ACT annotation inclusion criteria.,No,False
samples_table_GSE71587.csv,,o4-mini-2025-04-16,"No | evidence: No columns for survival time or status; only cell line identifiers and phenotypes. | justification: Dataset contains gene expression data from NSCLC cell lines, not patient-level survival data.",No | stage i evidence: N/A | act evidence: N/A | justification: No patient staging or adjuvant chemotherapy annotation present.,meets survival criterion: No | meets stage or act criterion: No | justification: Dataset lacks both patient-specific survival variables and stage I or ACT information.,No,False
samples_table_GSE60887.csv,,o4-mini-2025-04-16,No | evidence: No columns for overall or progression‐free survival status/time; dataset is cell line gene expression replicates. | justification: This is an in vitro A549 cell line study without any patient survival variables.,"No | stage i evidence: Not applicable—no patient staging data present. | act evidence: No annotation of adjuvant chemotherapy for patient samples. | justification: Dataset describes treated cell lines, not clinical patient cohorts; thus neither stage I proportion nor ACT annotation is available.",meets survival criterion: No | meets stage or act criterion: No | justification: Lacks patient‐level survival data and clinical annotations (stage or ACT); not relevant for NSCLC patient meta‐analysis.,No,False
samples_table_GSE7878.csv,,o4-mini-2025-04-16,"No | evidence: Dataset columns include Gender, Age, Tissue, Histology, Stage; no overall or progression-free survival status or time variables are present | justification: No patient-level survival status or time variables provided",Yes | stage i evidence: Stage data shows 23/32 (≈72%) samples are T1N0 or T2N0 (Stage I) | act evidence: No explicit adjuvant chemotherapy annotation present | justification: Majority (>50%) of samples are Stage I NSCLC,meets survival criterion: No | meets stage or act criterion: Yes | justification: Dataset lacks survival variables but meets the Stage I composition criterion,No,False
samples_table_GSE188665.csv,,o4-mini-2025-04-16,No | evidence: No fields for survival status or time in sample annotations or study description. | justification: The dataset is focused on histologic phenotypes and transcriptomic/genomic profiling without any survival variables.,No | stage i evidence: No stage information provided. | act evidence: No annotation of adjuvant chemotherapy. | justification: The study describes histologic subtypes only; staging and treatment details are absent.,meets survival criterion: No | meets stage or act criterion: No | justification: Fails to provide patient‐specific survival data and lacks stage I or adjuvant chemotherapy annotations.,No,False
samples_table_GSE31799.csv,,o4-mini-2025-04-16,"No | evidence: Dataset headers list only sample IDs, tissue, subtype; no OS/PFS/RFS time or status fields | justification: No patient-specific survival variables provided",No | stage i evidence: Not reported | act evidence: Not reported | justification: No information on tumor stage or adjuvant chemotherapy annotation,meets survival criterion: No | meets stage or act criterion: No | justification: Fails both survival data criterion and stage I/ACT criterion,No,False
samples_table_GSE49422.csv,,o4-mini-2025-04-16,"No | evidence: No fields for overall/progression-free survival time or status; dataset is in vitro cell line expression only. | justification: This dataset comprises gene expression from H1299 cell lines, not patient survival data.",No | stage i evidence: N/A | act evidence: N/A | justification: No patient staging or treatment annotations; data are from cell lines.,meets survival criterion: No | meets stage or act criterion: No | justification: Lacks patient-specific survival variables and does not report stage I or adjuvant chemotherapy data.,No,False
samples_table_GSE29249.csv,,o4-mini-2025-04-16,"No | evidence: Columns include only gender, disease state, NSCLC type, tissue, and TNM staging; no survival time or status variables present. | justification: No patient‐specific overall or progression‐free survival time/status variables are provided.","No | stage i evidence: TNM entries (e.g., /4/1/0/, /4/2/0/, /2/3/0/) correspond to stages III–IIIB; no Stage I cases. | act evidence: No adjuvant chemotherapy annotation present. | justification: Neither >50% Stage I patients nor any ACT annotation are available.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks required survival data and does not meet the Stage I or ACT criteria.,No,False
samples_table_GSE101862.csv,,o4-mini-2025-04-16,"No | evidence: Sample annotation lists xenograft replicates (e.g., GSM2717333–GSM2717341) with treatment labels but no survival status or time variables. | justification: This is a preclinical xenograft dataset in mice, not patient‐level survival data.",No | stage i evidence: None | act evidence: None | justification: No information on clinical stage I patients or adjuvant chemotherapy annotations is provided.,"meets survival criterion: No | meets stage or act criterion: No | justification: Dataset lacks patient survival variables and clinical staging/ACT annotations; it is a xenograft model, not a clinical cohort.",No,False
samples_table_GSE84040.csv,,o4-mini-2025-04-16,"No | evidence: Dataset contains only cell line identifiers (GSM2226181/2) with phenotype labels (mock-overexpressing, Slug-overexpressing) and no survival time or status fields. | justification: No patient-specific survival variables (OS, PFS, RFS) are present.",No | stage i evidence: None | act evidence: None | justification: No clinical stage information or adjuvant chemotherapy annotation provided; dataset is from lung cancer cell lines.,meets survival criterion: No | meets stage or act criterion: No | justification: Fails both required criteria: lacks survival data and clinical annotations (stage I or ACT).,No,False
samples_table_GSE101863.csv,,o4-mini-2025-04-16,No | evidence: No variables for overall or progression-free survival status/time; only cell-line treatment and time points. | justification: This is an in vitro cell-line study without patient survival data.,"No | stage i evidence: No staging information reported. | act evidence: No adjuvant chemotherapy annotation. | justification: Dataset describes HBEC cell treatments, not clinical patient data.",meets survival criterion: No | meets stage or act criterion: No | justification: Lacks both patient-specific survival variables and clinical stage/ACT annotation; it is a cell line experiment.,No,False
samples_table_GSE129692.csv,,o4-mini-2025-04-16,"No | evidence: Dataset tables list cell line identifiers, tissue type, chemotherapy drug, and resistance phenotype; no survival time/status variables. | justification: The provided variables describe in vitro cell line phenotypes and treatment but do not include any patient-specific survival time or status fields.",No | stage i evidence: None—no patient staging information provided. | act evidence: None—no adjuvant chemotherapy annotation; only in vitro cisplatin resistance/sensitivity. | justification: The dataset comprises cell line experiments without any clinical stage I patient proportions or adjuvant chemotherapy labels.,meets survival criterion: No | meets stage or act criterion: No | justification: Fails both criteria: lacks patient survival data and has no clinical stage I or ACT annotation.,No,False
samples_table_GSE40407.csv,,o4-mini-2025-04-16,"No | evidence: Dataset columns: sample metadata (time point, tissue, location) but no overall/progression-free survival status or time fields | justification: Only bronchial brushing time‐points are provided, not patient survival outcomes",No | stage i evidence: No staging information provided for individual patients | act evidence: No adjuvant chemotherapy annotation present | justification: Lacks both explicit stage I breakdown (>50%) and ACT annotation,meets survival criterion: No | meets stage or act criterion: No | justification: Does not meet survival data requirement nor stage I/ACT composition requirement,No,False
samples_table_GSE23361.csv,,o4-mini-2025-04-16,"No | evidence: Metadata lists only sample IDs, disease state (Lung cancer vs. Control), no OS/PFS status or time variables. | justification: No patient-specific survival status or time variables are present in the provided dataset.",No | stage i evidence: None—samples annotated only as 'Lung Cancer' (metastatic) or control. | act evidence: None—no adjuvant chemotherapy annotation provided. | justification: No indication of Stage I composition and no ACT annotation in the dataset.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks both required survival data and any Stage I or adjuvant chemotherapy annotations, failing all inclusion criteria.",No,False
samples_table_GSE228049.csv,,o4-mini-2025-04-16,"No | evidence: Dataset contains only cell line identifiers (H1975, H1975OR) with treatment conditions; no patient survival time or status variables. | justification: This is an in vitro cell line study without any patient-specific survival annotations.",No | stage i evidence: None – no patient stage information provided. | act evidence: None – no adjuvant chemotherapy annotation present. | justification: Study involves cell lines only; no clinical staging or adjuvant chemotherapy data.,meets survival criterion: No | meets stage or act criterion: No | justification: Lacks patient survival variables and clinical stage I or ACT annotations. Does not meet any inclusion criteria.,No,False
samples_table_GSE103512.csv,,o4-mini-2025-04-16,No | evidence: No columns for overall or progression‐free survival status/time | justification: Dataset contains clinical/tumor staging but no patient‐level survival variables,"Yes | stage i evidence: Among ~60 NSCLC tumor samples (excluding normals), >35 are stage I (IA/IB), exceeding 50% | act evidence: No adjuvant chemotherapy annotation present | justification: Dataset meets stage I composition criterion","meets survival criterion: No | meets stage or act criterion: Yes | justification: Although staging criterion is met (>50% stage I), absence of any survival time/status variables precludes inclusion",No,False
samples_table_GSE116679.csv,,o4-mini-2025-04-16,No | evidence: Sample annotations list only CAF cell lines and no columns for overall or progression‐free survival status/time. | justification: No patient‐specific survival status or time variables are provided.,Unclear | stage i evidence: No stage information is provided in the sample metadata. | act evidence: No adjuvant chemotherapy annotation is present. | justification: Neither stage distribution nor ACT labels are available for these samples.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset comprises CAF cell line expression profiles without any patient survival data or stage/ACT annotations, failing both inclusion criteria.",No,False
samples_table_GSE29250.csv,,o4-mini-2025-04-16,No | evidence: No variables for overall or progression-free survival status/time; only TNM and tissue annotations | justification: Dataset lacks any survival time or status fields,No | stage i evidence: All tumor entries are T2–T4 with N0–N3 (no T1N0M0 cases) | act evidence: No adjuvant chemotherapy annotation present | justification: Does not have >50% Stage I patients nor ACT annotations,meets survival criterion: No | meets stage or act criterion: No | justification: Absence of patient‐level survival data and lack of Stage I/ACT criteria,No,False
samples_table_GSE28827.csv,,o4-mini-2025-04-16,No | evidence: Summary explicitly states no clinical follow-up; no survival status/time variables are listed | justification: Patient-specific survival status and time variables are not provided,No | stage i evidence: No staging information reported | act evidence: No explicit adjuvant chemotherapy annotation | justification: Neither stage I composition nor ACT annotation is available,meets survival criterion: No | meets stage or act criterion: No | justification: Dataset lacks both required survival variables and stage I/ACT data,No,False
samples_table_GSE54495.csv,,o4-mini-2025-04-16,"No | evidence: Dataset columns include GPL570_Group, Accession, Title, Source name, Subject id, Age, Gender, Case, Cell type; no survival status or time variables. | justification: There are no patient-specific survival time or status fields (e.g., OS, PFS).",No | stage i evidence: No stage annotation provided. | act evidence: No adjuvant chemotherapy annotation present. | justification: The dataset lacks both stage information and any adjuvant chemotherapy labels.,meets survival criterion: No | meets stage or act criterion: No | justification: Does not contain required survival variables and lacks stage I or ACT annotations.,No,False
samples_table_GSE43458.csv,,o4-mini-2025-04-16,"No | evidence: Metadata columns: GPL6244_Title, Source name, Tissue, Histology, Smoking status – no survival time or status fields | justification: No patient-specific variables for overall or progression-free survival time or status are provided",No | stage i evidence: Not reported | act evidence: Not reported | justification: No information on tumor stage or adjuvant chemotherapy annotation,meets survival criterion: No | meets stage or act criterion: No | justification: Dataset lacks both survival data and stage I/ACT information required by inclusion criteria,No,False
samples_table_GSE53893.csv,,o4-mini-2025-04-16,"No | evidence: Dataset consists of H1299 cell‐line expression under hypoxia/normoxia; no OS, PFS or survival status columns. | justification: This is a cell‐line transcriptional profiling experiment, not a patient cohort with survival time/status.","No | stage i evidence: Not applicable (cell lines, no stage information). | act evidence: Not applicable (no chemotherapy annotation). | justification: No clinical staging or adjuvant chemotherapy data available—only cell line experiment metadata.",meets survival criterion: No | meets stage or act criterion: No | justification: Fails both criteria: lacks patient‐level survival data and any clinical staging or ACT annotation.,No,False
samples_table_GSE114694.csv,,o4-mini-2025-04-16,"No | evidence: Dataset describes A549 NSCLC cell line microarray experiments; no patient survival status or time variables provided. | justification: Data are from cell lines, not patient samples, thus no survival data.",No | stage i evidence: Not applicable—no patient cohort or staging information. | act evidence: Not applicable—no adjuvant chemotherapy annotations for patients. | justification: Dataset contains only cell-line experimental data.,meets survival criterion: No | meets stage or act criterion: No | justification: Lacks patient-level survival and staging or ACT information.,No,False
samples_table_GSE19434.csv,,o4-mini-2025-04-16,No | evidence: No survival time/status columns present in the sample annotation | justification: This dataset profiles normal tissues without any patient-specific survival information.,"No | justification: Samples are normal tissues, not NSCLC tumors, and contain no staging or adjuvant chemotherapy annotations.",meets survival criterion: No | meets stage or act criterion: No | justification: Dataset lacks both required survival data and NSCLC stage I or ACT information.,No,False
samples_table_GSE25326.csv,,o4-mini-2025-04-16,No | evidence: Only ‘time to recurrence or censorship (months)’ present; no corresponding survival status variable. | justification: Dataset appears to use pooled cell lines and provides a time-to-recurrence variable but lacks patient-specific event/status annotation.,"No | stage i evidence: No stage annotation provided. | act evidence: No adjuvant chemotherapy annotation present. | justification: Dataset contains histology and mutation data only, with no stage or ACT information.",meets survival criterion: No | meets stage or act criterion: No | justification: Fails to provide required patient-specific survival status/time and lacks stage I or ACT annotation.,No,False
samples_table_GSE51854.csv,,o4-mini-2025-04-16,"No | evidence: Dataset describes miRNA profiling of cell lines (SK-LC-7 transfections); no patient survival time or status fields. | justification: No patient-level OS, PFS, or RFS variables are provided.",No | stage i evidence: Not reported | act evidence: Not reported | justification: No information on patient stage distribution or adjuvant chemotherapy annotation.,meets survival criterion: No | meets stage or act criterion: No | justification: Fails to provide required survival variables and lacks stage I or ACT data.,No,False
samples_table_GSE81644.csv,,o4-mini-2025-04-16,"No | evidence: Dataset contains only NSCLC cell line treatments (e.g., H358, A549) with glutamine conditions and shRNA, no patient data fields. | justification: No patient-specific survival time or status variables are present.",No | stage i evidence: None – no clinical staging information. | act evidence: None – no adjuvant chemotherapy annotations. | justification: This is a cell line study with no patient cohort or treatment annotations.,meets survival criterion: No | meets stage or act criterion: No | justification: Fails both survival data and stage I/ACT criteria; contains only preclinical cell line experiments.,No,False
samples_table_GSE38404.csv,,o4-mini-2025-04-16,No | evidence: Dataset summary and table describe only NSCLC cell lines (PC9) with drug sensitivity/resistance; no OS/PFS status or time variables provided. | justification: No patient-level survival data are present.,No | stage i evidence: N/A | act evidence: N/A | justification: Dataset consists of cell line experiments; no clinical stage or adjuvant chemotherapy annotations.,meets survival criterion: No | meets stage or act criterion: No | justification: Fails survival data requirement and lacks any patient-stage or ACT information; not clinical cohort data.,No,False
samples_table_GSE108135.csv,,o4-mini-2025-04-16,"No | evidence: No columns for survival time or status (e.g., OS, PFS) in the sample annotations | justification: Dataset consists of in vitro cell line experiments without patient survival variables","No | stage i evidence: Not applicable—no patient staging data provided | act evidence: No adjuvant chemotherapy annotation present | justification: Samples are immortalized epithelial cell lines, not primary tumors with stage or treatment info",meets survival criterion: No | meets stage or act criterion: No | justification: Lacks required patient-specific survival data and does not meet stage I or ACT criteria,No,False
samples_table_GSE198446.csv,,o4-mini-2025-04-16,No | evidence: No columns for survival status or time—only cell line IDs and treatments. | justification: Dataset comprises cell line methylation profiles without patient survival variables.,No | justification: No patient staging or adjuvant chemotherapy annotation; only in vitro cell line treatments.,meets survival criterion: No | meets stage or act criterion: No | justification: Fails to provide any patient‐level survival data or meet stage I/ACT criteria.,No,False
samples_table_GSE50627.csv,,o4-mini-2025-04-16,"No | evidence: Study profiles isolated cancer stem cells from NSCLC cell lines (A549, NCI-H2170), not patient samples | justification: No patient-specific survival status or time variables present","No | stage i evidence: None—no patient staging information | act evidence: None—no adjuvant chemotherapy annotation | justification: Dataset involves cell lines, not clinical patient data",meets survival criterion: No | meets stage or act criterion: No | justification: Lacks both required survival and clinical stage/ACT information,No,False
samples_table_GSE99143.csv,,o4-mini-2025-04-16,"No | evidence: No columns for overall survival or progression‐free survival status/time present | justification: Dataset only lists sample IDs, plasma miRNA groupings, and TKI resistance status, with no survival variables",No | stage i evidence: No stage information provided | act evidence: No adjuvant chemotherapy annotation present | justification: The dataset focuses solely on EGFR‐TKI resistance status; stage and ACT data are absent,meets survival criterion: No | meets stage or act criterion: No | justification: Fails to provide patient‐level survival data and lacks both ≥50% stage I composition and ACT annotation,No,False
samples_table_GSE43459.csv,,o4-mini-2025-04-16,"No | evidence: Dataset contains only in vitro cell line transfection experiments with no patient-level survival variables. | justification: No overall survival, progression-free survival, or recurrence-free survival time/status fields are present.","No | stage i evidence: Not applicable—no clinical staging data present. | act evidence: Not applicable—no patient treatment or adjuvant chemotherapy annotation. | justification: Dataset comprises only lung cancer cell line experiments, not patient cohort data.",meets survival criterion: No | meets stage or act criterion: No | justification: Lacks both patient-specific survival data and any clinical stage or treatment annotations required for inclusion.,No,False
samples_table_GSE53882.csv,,o4-mini-2025-04-16,"No | evidence: Only a binary ‘Survival’ status field is provided; no survival time variable (e.g., overall or progression‐free survival time) is present. | justification: Inclusion requires both patient‐specific survival status and corresponding survival time, but only status is given.",No | stage i evidence: No staging information is provided in the sample annotations. | act evidence: No adjuvant chemotherapy annotation is present. | justification: Dataset lacks any data on patient stage distribution or explicit ACT status.,meets survival criterion: No | meets stage or act criterion: No | justification: Fails to provide required survival time data and lacks stage I majority or ACT annotation.,No,False
samples_table_GSE28571.csv,,o4-mini-2025-04-16,No | evidence: Only a categorical GPL570_Survival column with values 'short'/'long' | justification: No patient‐specific time‐to‐event or status variables are provided,No | stage i evidence: None | act evidence: None | justification: No stage annotation or explicit adjuvant chemotherapy information present,meets survival criterion: No | meets stage or act criterion: No | justification: Lacks detailed survival time/status variables and neither >50% stage I nor ACT annotation,No,False
samples_table_GSE29135.csv,,o4-mini-2025-04-16,"No | evidence: Sample annotations list patient id, stage, subtype, age, gender; no OS/RFS/PFS time or status variables. | justification: No survival time/status fields are provided in the dataset metadata.","Yes | stage i evidence: Title and summary specify 357 stage I NSCLC patients (100% stage I). | act evidence: None | justification: All patients are stage I, exceeding the 50% threshold.","meets survival criterion: No | meets stage or act criterion: Yes | justification: Although survival variables are absent, the dataset meets the stage I criterion (>50% stage I).",No,False
samples_table_GSE35911.csv,,o4-mini-2025-04-16,"No | evidence: Columns: GPL10558_Group, Accession, Title, Source name, Cell type, Cell line, Gender—no survival time or status variables | justification: This is an NSCLC cell-line methylome/transcriptome study, not a patient cohort with survival endpoints",No | stage i evidence: None—no clinical stage annotations | act evidence: None—no adjuvant chemotherapy information | justification: Cell-line dataset without clinical staging or treatment variables,meets survival criterion: No | meets stage or act criterion: No | justification: Fails both required criteria: lacks patient survival data and any stage I or ACT annotations,No,False
samples_table_GSE141479.csv,,o4-mini-2025-04-16,"No | evidence: No variables for overall or progression-free survival status/time in summary or in the provided sample table (columns: Group, Accession, Title, Source name, Diagnosis, Tissue, Cell type, Treatment, Individual). | justification: The dataset focuses on immune/metabolic biomarkers and treatment response, with no patient-level survival time or status fields.","No | stage i evidence: No stage information reported in summary or table. | act evidence: Treatment annotation indicates nivolumab immunotherapy, not adjuvant chemotherapy. | justification: Neither stage distribution nor explicit adjuvant chemotherapy annotation is provided.",meets survival criterion: No | meets stage or act criterion: No | justification: Dataset lacks patient-specific survival data and does not report >50% stage I patients or any adjuvant chemotherapy annotation.,No,False
samples_table_GSE19592.csv,,o4-mini-2025-04-16,"No | evidence: Study uses H460 NSCLC cell line expression data; no patient survival time or status variables. | justification: In vitro cell line experiment, not patient data.",No | stage i evidence: Not applicable – no patient staging information. | act evidence: Not applicable – no treatment annotations. | justification: Dataset contains no patient-level clinical or treatment data.,meets survival criterion: No | meets stage or act criterion: No | justification: Does not include any patient survival or staging/ACT information; criteria unmet.,No,False
samples_table_GSE101673.csv,,o4-mini-2025-04-16,No | evidence: Dataset contains methylation data from HBEC cell lines and mouse xenografts; no patient survival time or status variables. | justification: This is a preclinical study without any clinical survival endpoints.,"No | stage i evidence: No clinical stage information provided. | act evidence: No adjuvant chemotherapy annotation present. | justification: Dataset involves cell culture and animal xenografts, not patient cohorts.",meets survival criterion: No | meets stage or act criterion: No | justification: Fails to provide patient-specific survival data and clinical stage or ACT annotation; thus does not meet inclusion criteria.,No,False
