custom_id,source_list,target_disease,error,model,q1_human_microarray_expression_profiling,q2_target_disease,q3_human_cns_tissue,q4_non_clinical,q5_case_control_design,q6_irrelevant_brain_region,q7_incompatible_technology,q8_inclusion_justification,q9_include_dataset,final_include,in_actual,q7_intermediate_phenotype,q8_familial_alzheimer_disease,q9_incompatible_technology,q10_inclusion_justification,q11_include_dataset,q7_familial_disease,q8_incompatible_technology,q9_inclusion_justification,q10_include_dataset
als-ftd-screened_E-MTAB-4964,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens; Assay by Molecule: RNA assay. | justification: The study used human RNA microarray transcription profiling (array-based).,"No | evidence: Disease: acrolentiginous melanoma (title and description describe a melanoma patient); no mention of ALS or FTD. | justification: The dataset is about melanoma, not amyotrophic lateral sclerosis or frontotemporal dementia.","No | evidence: Organism part: dermis; samples are dermal fibroblasts (melanoma-associated fibroblasts, autologous control fibroblasts, control dermal fibroblasts). | justification: Samples derive from skin (dermis), not brain or other CNS tissue.","Yes | evidence: Sample cell types: control dermal fibroblast, melanoma associated fibroblast of dermis, autologous control fibroblast of dermis; Experimental design: cell type comparison. | justification: The dataset consists of patient-derived primary fibroblast cultures (in vitro stromal cells), which are patient-derived in vitro cell types and meet exclusion criterion.","No | evidence: Experimental Designs: cell type comparison design; Experimental Factors: cell type, individual, disease; sample count 8 comparing fibroblast types rather than case/control cohorts. | justification: This is a cell-type comparison within/among individuals (fibroblasts from tumor vs control skin), not a standard case vs healthy control cohort design for disease vs control.","Yes | evidence: Organism part: dermis; no brain/CNS regions sampled. | justification: Samples are from skin dermis, which are not brain regions affected by ALS-FTD.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology is microarray-based transcription profiling, which is compatible with inclusion (not RNA-seq or proteomics).","justification: Exclude. Although the dataset is human microarray expression profiling, it is focused on melanoma-derived dermal fibroblasts (non-CNS), involves patient-derived in vitro cell types, and is not an ALS-FTD case/control study. It therefore fails key inclusion criteria (disease relevance to ALS-FTD, CNS tissue) and meets exclusion criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-6189,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: 'transcription profiling by array'; Technology: 'Array assay'; Assay: Affymetrix Clariom™ D Assay, human; Organism: Homo sapiens. | justification: Expression profiling was performed on human RNA using an Affymetrix microarray platform (Clariom D), indicating human microarray expression profiling.","Yes | evidence: Title and description refer to frontotemporal lobar degeneration (FTLD), including sporadic FTLD-TDP and C9ORF72-familial FTLD. | justification: FTLD/FTD is the frontotemporal dementia spectrum; the dataset includes C9ORF72-associated familial FTLD, a genetic cause that overlaps with the ALS-FTD spectrum, so the study is relevant to ALS-FTD.","Yes | evidence: Description: 'RNA extracted from human frontal cortex area 8'; Samples: Organism Homo sapiens; Organism part: Brodman (1909) area 8. | justification: Samples are postmortem human frontal cortex (Brodmann area 8), a CNS region.","No | evidence: Description and sample attributes indicate postmortem brain tissue from controls and FTLD patients; no cell lines or in vitro models are listed. | justification: All samples are human postmortem brain tissue (clinical patient samples), not patient-derived in vitro cell lines or experimental disease models.","Yes | evidence: Experimental design: 'disease state design'; Groups: controls (n=10), sporadic FTLD-TDP (n=10), C9ORF72-familial FTLD (n=10). | justification: The study compares disease groups to controls, i.e., a case/control design.","No | evidence: Description: 'frontal cortex area 8, the main area afected in FTLD'. | justification: Frontal cortex (Brodmann area 8) is a region significantly affected in FTLD/FTD and therefore relevant to ALS-FTD investigations.","No | evidence: Technology: 'Array assay'; Assay: Affymetrix Clariom™ D (microarray); Assay by Molecule: RNA assay. | justification: The study used microarray expression profiling (Affymetrix), which is compatible with inclusion; no RNA-seq or proteomics technologies are reported.","justification: This dataset meets inclusion criteria: human microarray expression profiling of postmortem CNS tissue (frontal cortex BA8), focuses on FTLD/FTD including C9ORF72 familial cases relevant to the ALS-FTD spectrum, uses a case/control design, and employs compatible microarray technology. It does not use cell lines or incompatible technologies.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MTAB-656,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The experiment is microarray transcription profiling of human RNA (temporal cortex), matching human microarray expression profiling.","Yes | evidence: Samples/Disease state: Frontotemporal lobar degeneration (FTLD) listed; Clinical history includes sporadic FTLD-TDP and familial FTLD (PGRN, MAPT). | justification: FTLD is within the frontotemporal dementia spectrum (FTD), which is the FTD component of ALS-FTD; the dataset includes FTD/FTLD cases.","Yes | evidence: Organism part: middle temporal gyrus; Title: Alternative splicing in human temporal cortex; Organism: Homo sapiens. | justification: Samples are from human temporal cortex (middle temporal gyrus), a CNS brain region.","No | evidence: Cell type/line: Not found; Sample source: middle temporal gyrus tissue with clinical histories of FTLD/AD/normal. | justification: Samples are patient brain tissues, not patient-derived in vitro cell lines or experimental disease models.","Yes | evidence: Experimental Factors: DISEASESTATE includes normal, Frontotemporal lobar degeneration, Alzheimer's disease; Experimental Designs include disease_state_design. | justification: The study includes control (cognitively normal) and disease (FTLD, AD) groups enabling case vs control comparisons.",No | evidence: Organism part: middle temporal gyrus (temporal cortex). | justification: Temporal cortex/middle temporal gyrus is a region affected in FTD/FTLD and therefore relevant to ALS-FTD spectrum analyses.,No | evidence: Technology: Array assay; Study type: transcription profiling by array; Assay by Molecule: RNA assay. | justification: The dataset uses microarray technology (compatible); it does not use incompatible technologies like RNA-seq or proteomics.,"justification: This is a human microarray study of RNA from middle temporal gyrus including FTLD (FTD-spectrum) and normal control samples, with a disease vs control design, and no cell lines or incompatible technologies. It meets inclusion criteria (human microarray, FTD-relevant disease, relevant CNS tissue, case/control) and none of the exclusion criteria apply.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MTAB-850,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens | justification: The study used microarray-based transcription profiling on human (Homo sapiens) RNA samples.,"No | evidence: Title and Description: study of head and neck squamous cell carcinoma (tumour vs normal); Experimental Factor DiseaseState: normal, tumour | justification: The dataset concerns head and neck squamous cell carcinoma, not amyotrophic lateral sclerosis or frontotemporal dementia.","No | evidence: Organism part: oropharynx, larynx, tonsil, oral cavity | justification: Samples are from head and neck mucosal/tumour tissues, not brain or other CNS regions.",No | evidence: Description: analysis of corresponding tumors; Cell type/line: Not found; Experimental Designs: in_vivo_design | justification: Samples are in vivo tumor and matched normal tissues rather than patient-derived in vitro cell lines or experimental disease models.,"Yes | evidence: Experimental Factors: DiseaseState (normal, tumour); Diseasestate: tumour, normal; Sample count: 32 | justification: The design compares tumour versus normal tissue, representing a case/control style comparison.","Yes | evidence: Organism part: oropharynx, larynx, tonsil, oral cavity | justification: Sampled tissues are peripheral head and neck sites that are not CNS regions affected by ALS-FTD.","No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: The study used microarray (array) transcription profiling, which is compatible with the inclusion requirement for microarray expression profiling.","justification: Exclude: although this is human microarray transcription profiling with a case/control comparison, the study is about head and neck squamous cell carcinoma using non-CNS (oropharynx, larynx, tonsil, oral cavity) tissues and not about ALS-FTD, so it does not meet disease- or tissue-related inclusion criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-8635,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens; Assay by Molecule: RNA assay. | justification: The study uses array-based transcription profiling on human (Homo sapiens) RNA samples, meeting the human microarray expression profiling requirement.","Yes | evidence: Title: Gene expression profiles in spinal cord of control and sporadic Amyotrophic Lateral Sclerosis patients; Sample metadata: Disease: sporadic amyotrophic lateral sclerosis. | justification: The dataset studies sporadic ALS. ALS lies on the ALS-FTD disease spectrum, so the dataset pertains to the ALS/ALS-FTD clinical domain.","Yes | evidence: Sample metadata: Organism part: first lumbar spinal cord segment; Developmental stage: adult. | justification: Samples are human central nervous system tissue (lumbar spinal cord), so the dataset involves relevant human CNS tissue.",No | evidence: Samples: Organism part indicates spinal cord tissue; no cell line or in vitro model attributes reported. | justification: Data derive from patient tissue (spinal cord) rather than patient-derived cell lines or experimental disease models.,Yes | evidence: Experimental Designs: case control design; Sample counts: 30 ALS patients and 10 controls; Experimental Factors: disease. | justification: The study is explicitly a case–control design comparing ALS patients to controls.,No | evidence: Organism part: first lumbar spinal cord segment. | justification: The lumbar spinal cord contains motor neurons affected in ALS and is therefore a region significantly impacted by ALS pathology.,"No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The assay uses microarray technology (array-based transcription profiling), which is compatible with inclusion; no RNA-seq or proteomics reported.",justification: This is an array-based transcription profiling study of human spinal cord tissue from sporadic ALS patients and controls with a case–control design. The sampled tissue (lumbar spinal cord) is relevant to ALS pathology. No in vitro models or incompatible technologies are used. Therefore the dataset meets the inclusion criteria.,Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-TABM-940,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; HgU133vII Affymetrix genechips; Technology: Array assay; Organism: Homo sapiens | justification: Human RNA profiled on Affymetrix microarray (transcription profiling by array) — meets human microarray expression profiling criterion.,"Yes | evidence: Title: Transcription profiling of human blood from patients with ALS vs healthy; Sample metadata Disease: PROBABLE diagnosis of ALS, DEFINITIVE diagnosis of ALS, NON ALS, non diseased, ALS | justification: Dataset involves patients diagnosed with ALS, which is part of the ALS-FTD disease spectrum.","No | evidence: Organism part: Blood; Description: ALS whole blood samples or non diseased control whole blood samples | justification: All samples are whole blood (peripheral), not human brain/CNS tissue.","No | evidence: Cell type/line: Not found; Sample source: whole blood from patients and controls | justification: Samples are clinical blood specimens from patients/controls, not patient-derived in vitro cell lines or disease models.",Yes | evidence: Experimental Designs: disease_state_design; Experimental Factors: DiseaseState listing NON ALS and DEFINITIVE/PROBABLE diagnosis of ALS; Title compares patients with ALS vs healthy | justification: Study has a case (ALS) vs control (non-ALS/healthy) design appropriate for case/control analysis.,"Yes | evidence: Organism part: Blood; no brain regions reported | justification: Tissue is peripheral blood, not a CNS region; blood is not a brain region affected by ALS-FTD neurodegeneration, so it is outside required CNS sampling criterion.","No | evidence: Study type: transcription profiling by array; HgU133vII Affymetrix genechips; Technology: Array assay; Assay by Molecule: RNA assay | justification: Technology is microarray-based expression profiling (Affymetrix), which is compatible with inclusion (not RNA-seq or proteomics).","justification: Although this is a human microarray, case/control study of ALS patients (relevant disease) and uses compatible microarray technology, the sampled tissue is whole blood (peripheral) rather than human CNS/brain regions affected by ALS-FTD. Per inclusion criteria requiring CNS tissue from relevant regions, this dataset should be excluded.",No,No,False,,,,,,,,,
alzheimer-screened_E-GEOD-30951,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The study uses microarray-based transcription profiling on human samples (RNA assays on array platform), so it meets the human microarray expression profiling requirement.","No | evidence: Title: Complete TLR3 deficiency; Disease states: TLR3-/- Patient, MyD88-/- Patient, UNC93B-/- Patient, Healthy, TLR3+/- Patient. No mention of Alzheimer's disease or AD pathology. | justification: The dataset investigates TLR3/MyD88/UNC93B deficiencies (innate immunity defects). It does not pertain to Alzheimer's disease; the 'AD' in the sample list refers to autosomal dominant TLR3 deficiency, not Alzheimer’s disease.","No | evidence: Cell type: skin fibroblast, PBMC; Description: 'Fibroblast cells and PBMCs from donors...'; Organism part: Not found. | justification: Samples are peripheral blood mononuclear cells and cultured skin fibroblasts, not human brain/CNS tissue.","Yes | evidence: Description: 'The fibroblast cells were cultured in DMEM medium... The PBMCs were cultured in RPMI medium... Different kinetics of poly(I:C) stimulations were performed...' | justification: Samples are patient-derived primary cells cultured and stimulated in vitro (fibroblast cultures and stimulated PBMCs), which constitutes patient-derived in vitro cell models and therefore meets the exclusion criterion.","Yes | evidence: Description/sample summary: 'A total of 3 healthy controls, 1 AD TLR3-deficient patient, 1 AR TLR3-deficient patient, 1 AR UNC-93B-deficient patient, 1 MyD88 deficient patient were used in this study.' Experimental Factor: DISEASE STATE (Healthy, patient). | justification: The study includes healthy control donors and patients with immune deficiencies, so a case vs control comparison is present.","No | evidence: Cell type: skin fibroblast, PBMC; no brain regions listed. | justification: No brain/CNS regions are sampled (so the specific exclusion for irrelevant brain regions like cerebellum does not apply here). However the dataset still fails inclusion for other reasons.",,,,No,False,No | evidence: Disease state entries relate to TLR3/MyD88/UNC93B deficiency; no AD staging or Braak information provided. | justification: The dataset does not involve Alzheimer's disease phenotypes or Braak staging (intermediate or otherwise).,"No | evidence: Disease states: TLR3-/- Patient, TLR3+/- Patient, MyD88-/-, UNC93B-/-; no mention of familial Alzheimer's disease. | justification: This study is unrelated to Alzheimer's disease familial cases; 'AD' in the record denotes autosomal dominant TLR3 deficiency, not familial AD.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology is microarray (array-based transcription profiling), which is compatible with the inclusion requirement.","justification: Although the dataset is human and uses microarray expression profiling, it does not investigate Alzheimer's disease and does not use human CNS tissue; instead it profiles patient-derived cultured fibroblasts and PBMCs from individuals with innate immunity deficiencies. It therefore fails key inclusion criteria (target disease = AD and CNS tissue) and also meets exclusion criterion for patient-derived in vitro cell models.",No,,,,
alzheimer-screened_E-GEOD-32390,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The experiment used array-based transcription profiling on human samples (RNA microarray).,"No | evidence: Disease annotations and description indicate herpes simplex virus type 1 (HSV1) encephalitis (HSE) and TRIF/MYD88/TLR3 deficiencies; no mention of Alzheimer's disease. | justification: The dataset pertains to HSE and innate immunity deficiencies, not Alzheimer's disease.","No | evidence: Sample types listed: PBMC and Fibroblasts; 'Organism part' not provided; no brain/CNS tissue or brain region annotations. | justification: All samples are peripheral (blood-derived PBMCs) or skin-derived fibroblasts, not human brain/CNS tissue.","Yes | evidence: Description: 'Skin fibroblast cell lines were derived from ... controls and patients' and cells were cultured and stimulated in vitro; PBMCs were previously frozen and cultured/stimulated in vitro. | justification: The study uses patient-derived fibroblast cell lines and in vitro stimulated PBMCs (cell culture models), which meet the exclusion criterion for patient-derived in vitro models.","Yes | evidence: Samples include healthy controls (n=3 for fibroblasts, n=1 for PBMCs) and patients with various deficiencies (TRIF, MYD88, TLR3); Experimental Factors include 'DISEASE STATE'. | justification: The dataset includes both patient and healthy control samples, consistent with a case/control-style design (though not AD case/control).","No | evidence: Sample types are PBMC and Fibroblasts; no brain regions (cerebellum or other) are sampled. | justification: The dataset does not involve any brain regions, so it does not specifically sample irrelevant brain regions like cerebellum.",,,,No,False,"No | evidence: No mention of Alzheimer's disease, Braak staging, or intermediate AD phenotypes in samples or metadata. | justification: Not applicable—dataset does not involve AD or Braak staging.",No | evidence: Study concerns TRIF/MYD88/TLR3 deficiencies and HSE patients; no AD cases or familial AD reported. | justification: The dataset does not consist of familial AD cases.,No | evidence: Technology listed as 'Array assay' and 'transcription profiling by array'. | justification: Microarray technology is compatible with inclusion; no incompatible technologies (RNA-seq/proteomics) are reported.,"justification: Exclude. Although the dataset is human and uses microarray transcription profiling, it does not pertain to Alzheimer's disease, does not include human brain/CNS tissue, and uses patient-derived in vitro cell lines and cultured PBMCs. These factors violate multiple inclusion/exclusion criteria (not AD, not CNS tissue relevant to AD, in vitro models).",No,,,,
alzheimer-screened_E-GEOD-38652,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The study uses human RNA expression profiling on microarray (array assay) as indicated by the study type and technology fields.,"No | evidence: Title/Description: study of TBK1 deficiency in HSE patients; Disease attribute: Not found. The description uses 'AD' to mean autosomal dominant in context of TBK1, not Alzheimer's disease. | justification: The dataset concerns TBK1 deficiency/HSE and autosomal dominant mutations, not Alzheimer’s disease; no AD diagnosis or AD-related keywords or disease staging are reported.","No | evidence: Description: 'Skin fibroblast cell lines were derived from ...' Organism part: Not found; Cell type/line indicated as fibroblasts. | justification: Samples are patient-derived skin fibroblasts cultured in vitro, not human brain/CNS tissue.","Yes | evidence: Description: 'Skin fibroblast cell lines were derived from healthy controls (n=3), patients ... and cultured for 2 or 8 hours ...', Experimental Factors include cell type/line. | justification: The study uses patient-derived in vitro fibroblast cell lines, which meets the exclusion criterion for non-clinical in vitro models.","Yes | evidence: Description: fibroblasts derived from healthy controls (n=3) and patients with deficiencies (n>0). Experimental Factors list STIMULATION, TIMEPOINTS, SEX. | justification: The design includes control (healthy) and patient-derived samples, indicating a case/control-like comparison, though not an AD case/control clinical design.","No | evidence: Samples are skin fibroblasts (no brain region indicated); Organism part: Not found. | justification: No brain regions are sampled; therefore the specific exclusion for irrelevant brain regions (e.g., cerebellum) does not apply.",,,,No,False,No | evidence: Disease state/staging: Not found; No Braak staging or AD phenotype information reported. | justification: The dataset does not involve AD phenotypes or Braak staging at all.,"No | evidence: Description discusses autosomal dominant TBK1 mutations in context of HSE and TBK1 deficiency; Clinical/familial: Not found for AD. | justification: Although TBK1 mutations are described as autosomal dominant, this is unrelated to familial Alzheimer's disease; dataset does not concern familial AD cases.",No | evidence: Technology: Array assay; Assay by Molecule: RNA assay; Study type: transcription profiling by array. | justification: The dataset uses microarray technology (compatible); it is not RNA-seq or proteomics.,"justification: Exclude. Although the dataset is human microarray expression profiling and includes controls, it does not pertain to Alzheimer’s disease, does not use human CNS tissue, and involves patient-derived in vitro fibroblast cell lines. These violate the AD target, CNS tissue, and in vitro/model exclusion criteria.",No,,,,
alzheimer-screened_E-MEXP-1913,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Description: ""Genome-wide expression profiles (Affymetrix)""; Organism: Homo sapiens. | justification: Experiment uses Affymetrix microarrays on human-derived material (SH-SY5Y cell line RNA), so it is microarray transcription profiling on human-origin samples.","Yes | evidence: Title/Description: references Alzheimer's disease and studies transcriptomic response to altered Abeta42/Abeta40 levels; ""...thought to be the pathogenic form triggering the pathophysiological cascade in AD."" | justification: The study is explicitly framed around AD pathology (Abeta42/40) and aims to model AD-relevant processes.","No | evidence: Samples: Cell type/line: SH-SY5Y; Organism part: Not found; Description: ""human neuroblastoma cell line SH-SY5Y"". | justification: All samples are from an in vitro neuroblastoma cell line, not from human brain/CNS tissue.","Yes | evidence: Experimental Designs include in_vitro_design; Description: ""SH-SY5Y transfected with ... constructs ... Independent cell clones ..."" | justification: The study uses a transfected neuroblastoma cell line as an experimental disease model (in vitro), which falls under exclusion criterion for patient-derived in vitro lines/models.","No | evidence: Experimental Designs: in_vitro_design, transcript_identification_design; Experimental Factors: phenotype; Samples are transfected clones and mock controls rather than clinical case/control groups. | justification: Study compares engineered cell line conditions (different transfections) rather than clinical patient vs control case/control design.","No | evidence: Organism part: Not found; Samples are cell line (SH-SY5Y), no brain region specified. | justification: No brain regions are sampled (in vitro cell line), so exclusion for irrelevant brain region (e.g., cerebellum) does not apply.",,,,No,False,"No | evidence: Disease state/staging: Not found; Description describes Abeta levels in cell model, no Braak staging or intermediate phenotype information. | justification: No clinical AD staging is reported; dataset does not consist of intermediate (Braak III/IV) human cases.","No | evidence: Clinical/familial: Not found; Description makes no mention of familial AD cases or familial mutations. | justification: This is an in vitro cell model study, not a cohort of familial AD patients.",No | evidence: Technology: Array assay; Description: Affymetrix genome-wide expression profiles; Assay by Molecule: RNA assay. | justification: Data were generated by microarray (Affymetrix) — compatible with inclusion technology requirements.,"justification: Although the study uses human-origin material and microarrays and is AD-focused, it is an in vitro disease model using the SH-SY5Y neuroblastoma cell line (transfected clones) rather than human CNS tissue or a clinical case/control cohort. It therefore violates exclusion criteria (patient-derived in vitro models / non-tissue samples and lack of case/control patient design) and should be excluded.",No,,,,
alzheimer-screened_E-MEXP-2280,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens; Description: genome wide expression profiles from snap frozen post-mortem tissue. | justification: The study uses array-based transcription profiling (microarray) on human post-mortem tissue (Homo sapiens).,"Yes | evidence: Description: profiles from patients with four neurodegenerative disorders (5 AD, 5 PSP, 5 PiD and 5 FTD patients) and 5 control subjects; Disease: Alzheimer's disease listed in sample annotations. | justification: Alzheimer's disease (AD) is explicitly included among the disease groups profiled.","Yes | evidence: Organism part: medial temporal lobe; Description: snap frozen post-mortem tissue from the medial temporal lobe. | justification: Samples derive from human brain (medial temporal lobe), a CNS region.","No | evidence: Description: post-mortem tissue from medial temporal lobe; Cell type/line: Not found. | justification: Samples are post-mortem brain tissue, not patient-derived in vitro cell lines or disease models.","Yes | evidence: Description: 5 AD, 5 PSP, 5 PiD, 5 FTD patients and 5 control subjects; Experimental Factors: disease; Experimental Designs include disease_state_design. | justification: The study includes disease groups and matched control subjects allowing case vs control comparisons (AD vs controls).","No | evidence: Organism part: medial temporal lobe; medial temporal lobe is listed as sample source. | justification: Medial temporal lobe is a brain region relevant to AD neurodegeneration (affected in AD), not an excluded region like cerebellum.",,,,Yes,True,"No | evidence: Disease staging annotations include 'braak stage 6' among other stages (0,1,2,6). | justification: The dataset contains Braak stage 6 entries (neocortical, V/VI), so it is not restricted to intermediate-only phenotypes.","No | evidence: Clinical/familial: Clinical information provided (post mortem delay, disease duration, cause of death) but no indication of familial AD; Description does not state familial cases. | justification: No evidence that cases are familial AD; likely sporadic or unspecified.",No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology used is microarray (array) and therefore compatible with inclusion.,"justification: This dataset meets the inclusion criteria: human microarray expression profiling of relevant CNS tissue (medial temporal lobe), includes Alzheimer's disease cases and matched controls, and contains Braak stage 6 entries (neocortical) rather than only intermediate stages. Samples are post-mortem tissue (not cell lines) and technology is microarray. No evidence indicates familial AD-only cases. Caveat: AD sample count is small (n=5) and multiple neurodegenerative disorders are profiled in the same study, so confirm which specific samples are AD and Braak V/VI when extracting AD-only contrasts.",Yes,,,,
alzheimer-screened_E-MTAB-1841,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens; Description: 'RNA samples for microarray gene expression profiling were collected...'. | justification: The study used microarray-based transcription profiling (RNA assays) on human-derived material (SH-SY5Y cells), so it is a human microarray expression profiling experiment.","Yes | evidence: Description: 'Although amyloid-beta42 (Abeta42) has long been implicated in the pathogenesis of Alzheimer disease (AD)... We here study the role of intranuclear Abeta40 versus Abeta42 and Abeta42_G33A...'. | justification: The study explicitly investigates amyloid-beta peptides and frames the work in the context of Alzheimer disease pathogenesis, so it pertains to AD mechanisms.","No | evidence: Samples: Cell line: SH-SY5Y; Cell type: neuroblastoma; Experimental Designs include in_vitro_design; Organism part: Not found. | justification: Samples are a cultured human neuroblastoma cell line (SH-SY5Y), not primary human brain/CNS tissue.","Yes | evidence: Experimental Designs: in_vitro_design; Sample attributes: Cell line: SH-SY5Y; Cell type: neuroblastoma; Experimental Factors: compound, time. | justification: The dataset is an in vitro cell-line model (SH-SY5Y) treated with Abeta peptides, i.e., a non-clinical/disease-model experiment and therefore excluded by criterion 4.","No | evidence: Experimental Designs: compound_treatment_design, time_series_design; Experimental Factors: compound, time; Description: samples collected at t=0, 2, 6, 8 and 12 hours after incubation with peptides and vehicle control. | justification: The design is a compound treatment/time-series on a cell line (including vehicle control), not a clinical case/control comparison of AD patients versus controls.","No | evidence: Organism part: Not found; Samples are a cell line (SH-SY5Y). | justification: No brain region sampling is reported (samples are cultured cells), so the issue of irrelevant brain regions (e.g., cerebellum) does not apply.",,,,No,False,"No | evidence: Disease state/staging: Not found; Samples are treated cell line, not patient samples with Braak staging. | justification: The dataset does not consist of AD patient samples or Braak staging; it is an in vitro treatment study, so it does not represent intermediate AD phenotypes.",No | evidence: Clinical/familial: Not found; Samples: SH-SY5Y cell line. | justification: There is no indication the dataset contains familial AD cases; it is an in vitro cell-line experiment.,"No | evidence: Technology: Array assay; Study type: transcription profiling by array; Assay by Molecule: RNA assay. | justification: The dataset uses microarray technology (compatible with inclusion), not RNA-seq or proteomics.","justification: Although the study investigates Alzheimer-related amyloid-beta biology and uses human-derived material with microarray transcription profiling, it fails key inclusion criteria: samples are an in vitro SH-SY5Y neuroblastoma cell line (exclusion criterion 4) rather than human CNS tissue (inclusion criterion 3), and the design is a treatment/time-series rather than a clinical case/control study of AD patients (exclusion of non-case/control designs). Therefore it should not be included.",No,,,,
alzheimer-screened_E-MTAB-2325,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Sample organism: Homo sapiens; Title: 'Gene expression profiles in motor cortex...'; Description lists normalization and array-specific details. | justification: Dataset uses human RNA profiled on microarray arrays (transcription profiling by array), so meets the human microarray expression profiling criterion.","No | evidence: Title and Sample metadata: 'Control and Sporadic Amyotrphic Lateral Sclerosis patients'; Experimental Factors Disease: 'normal, Sporadic Amyotrophic Lateral Sclerosis'. | justification: The study targets sporadic ALS, not Alzheimer's disease, so it does not meet the AD disease requirement.","Yes | evidence: Title refers to motor cortex; Source Characteristics 'Organism part: v4 cortex'; Organism: Homo sapiens. | justification: Samples are from human brain (motor cortex), so the dataset involves human CNS tissue.","No | evidence: Sample/Source characteristics indicate patient brain tissue (motor cortex); 'Cell type/line' and 'Treatment/compound' fields: Not found; Title refers to patient samples. | justification: Data are from patient postmortem tissue, not patient-derived in vitro cell lines or disease models.","Yes | evidence: Experimental Designs: 'case control design, clinical history design'; Title: Control and Sporadic ALS patients. | justification: The study includes case (sporadic ALS) and control samples consistent with a case/control design.","Yes | evidence: Title and source: motor cortex / v4 cortex. AD-relevant regions (hippocampus, entorhinal cortex, temporal neocortex) are not sampled here. | justification: Motor cortex is not a primary region significantly affected in typical AD neurodegeneration; therefore the sampled region is not relevant for AD-focused inclusion.",,,,No,False,No | evidence: Dataset disease is ALS (not AD); 'Disease state/staging' field: Not found. | justification: The dataset does not concern AD phenotypes or Braak staging; intermediate AD phenotype criterion is not applicable.,No | evidence: Disease: Sporadic Amyotrophic Lateral Sclerosis; 'Familial anamnesis' notes family history items but there are no familial AD cases or a familial AD study design. | justification: This is not a familial AD dataset; it targets sporadic ALS.,No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Description specifies array normalization. | justification: The technology is microarray-based and therefore compatible with inclusion (not RNA-seq or proteomics).,"justification: Exclude. Although the dataset is human microarray data from CNS tissue and uses a case/control design, it targets sporadic ALS (not Alzheimer's disease) and samples motor cortex, a region not relevant to typical AD neurodegeneration. These conflicts with the AD-specific disease and brain-region inclusion criteria.",No,,,,
