custom_id,source_list,target_disease,error,model,q1_human_microarray_expression_profiling,q2_target_disease,q3_human_cns_tissue,q4_non_clinical,q5_case_control_design,q6_irrelevant_brain_region,q7_incompatible_technology,q8_inclusion_justification,q9_include_dataset,final_include,in_actual,q7_intermediate_phenotype,q8_familial_alzheimer_disease,q9_incompatible_technology,q10_inclusion_justification,q11_include_dataset,q7_familial_disease,q8_incompatible_technology,q9_inclusion_justification,q10_include_dataset
als-ftd-screened_E-MTAB-4964,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; RNA assay | justification: The dataset uses human microarray expression profiling to measure RNA expression.,"No | evidence: Disease: acrolentiginous melanoma | justification: The study pertains to melanoma, not ALS-FTD.","No | evidence: Organism part: dermis | justification: Samples are from skin fibroblasts, not CNS tissue.","Yes | evidence: Cell type: control dermal fibroblast, melanoma associated fibroblast | justification: The dataset involves patient-derived in vitro fibroblast cell populations.",Yes | evidence: Experimental design: disease vs normal fibroblasts | justification: The study compares melanoma-associated fibroblasts (cases) to control fibroblasts (controls).,No | evidence: Samples are from dermis | justification: No brain regions are involved.,"No | evidence: Technology: Array assay; RNA assay | justification: The dataset uses microarray technology, which is compatible.","justification: The dataset does not study ALS-FTD or CNS tissue; it focuses on melanoma fibroblasts, thus it fails the target disease and tissue criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-6189,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Affymetrix Clariom™ D Assay | justification: Dataset uses Affymetrix microarray to profile human RNA expression,"No | evidence: Samples labeled as sporadic FTLD-TDP and familial FTLD; no ALS or ALS-FTD mentioned | justification: Focus is on frontotemporal lobar degeneration (FTLD) subtypes, not ALS-FTD",Yes | evidence: Organism part: Brodmann area 8 (frontal cortex) from Homo sapiens | justification: Samples derived from human post-mortem frontal cortex tissue,"No | evidence: Source Characteristics: postmortem human brain tissue; no cell lines or in vitro models | justification: All samples are clinical CNS tissue, not cell or animal models",Yes | evidence: Experimental factor 'disease' includes control (n=10) and two FTLD groups (n=20) | justification: Study compares patient groups to matched controls,"No | evidence: Tissue: frontal cortex area 8, main area affected in FTLD | justification: Frontal cortex is a key region in FTLD/FTD pathology","No | evidence: Technology: Array assay, RNA assay; no RNA-seq or proteomics | justification: Uses microarray, which is compatible with profiling requirement","justification: Although it meets microarray, human CNS, case/control and region criteria, it does not include ALS or ALS-FTD cases, so it fails the target disease criterion.",No,No,True,,,,,,,,,
als-ftd-screened_E-MTAB-656,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The experiment uses human RNA microarray for expression profiling.,No | evidence: Disease: Frontotemporal lobar degeneration; no mention of ALS or ALS-FTD | justification: The dataset includes FTLD cases but does not cover amyotrophic lateral sclerosis or the combined ALS-FTD spectrum.,Yes | evidence: Organism part: middle temporal gyrus | justification: Samples are from human temporal cortex (CNS tissue).,"No | evidence: Source Characteristics: Organism: Homo sapiens; no cell line or in vitro model mentioned | justification: All samples are directly derived from human brain tissue, not cell lines or models.","Yes | evidence: Experimental Factors: DISEASESTATE (normal vs FTLD vs AD) | justification: The study compares diseased (FTLD, AD) and control (normal) groups.",No | evidence: Organism part: middle temporal gyrus | justification: Temporal cortex is affected in FTD/FTLD and relevant to the disease.,"No | evidence: Technology: Array assay | justification: The platform is microarray-based, which is compatible.","justification: Although the dataset meets criteria for human microarray and relevant CNS tissue with a case/control design, it does not include ALS or ALS-FTD cases, only FTLD and AD, and thus does not address the target disease.",No,No,True,,,,,,,,,
als-ftd-screened_E-MTAB-850,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Assay by Molecule: RNA assay; Organism: Homo sapiens | justification: Uses human microarray for transcriptome profiling,"No | evidence: Disease: tumour (head and neck squamous cell carcinoma), normal | justification: Pertains to cancer, not ALS-FTD","No | evidence: Organism part: oropharynx, larynx, tonsil, oral cavity | justification: Samples are head and neck tissues, not CNS","No | evidence: Samples derived from in vivo tumour and normal tissues; no cell lines mentioned | justification: Uses patient tissue specimens, not in vitro models",Yes | evidence: DiseaseState factor with levels tumour vs normal | justification: Compares case (tumour) and control (normal) samples,"Yes | evidence: Organism part: oropharynx, larynx, tonsil, oral cavity | justification: Tissues sampled are not affected by ALS-FTD neurodegeneration",No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Microarray-based RNA expression profiling is compatible,"justification: Dataset is focused on head and neck squamous cell carcinoma in non-CNS tissues, not ALS-FTD, thus failing disease and tissue criteria",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-8635,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray technology to profile human RNA expression.,"No | evidence: Sample disease: sporadic amyotrophic lateral sclerosis | justification: Dataset includes only ALS patients and does not include FTD cases, so it does not cover the ALS-FTD spectrum.","Yes | evidence: Source Characteristics: first lumbar spinal cord segment; Organism: Homo sapiens | justification: Samples are derived from human spinal cord, a CNS region.","No | evidence: No cell type/line or disease model attributes reported; Source Characteristics indicate patient tissue | justification: Dataset uses patient-derived tissue, not in vitro cell lines or models.","Yes | evidence: Experimental Designs: case control design; Experimental Factors: disease (sporadic ALS, normal) | justification: The study compares ALS cases to controls.",No | evidence: Organism part: first lumbar spinal cord segment | justification: Spinal cord is directly affected by ALS neurodegeneration and thus relevant.,No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: The platform is a compatible microarray expression profiling assay.,"justification: The dataset meets criteria for human microarray profiling, CNS tissue from spinal cord, and case-control design but only includes ALS without FTD, so it does not address the ALS-FTD spectrum.",No,No,True,,,,,,,,,
als-ftd-screened_E-TABM-940,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Affymetrix HgU133vII genechips | justification: Dataset uses Affymetrix microarray for gene expression profiling,No | evidence: Title and description reference ALS only; no mention of FTD or dual ALS-FTD cases | justification: Dataset covers ALS patients vs healthy controls without FTD component,"No | evidence: Source Characteristics: Organism part: Blood | justification: Samples are whole blood, not CNS tissue",No | evidence: Source Characteristics: Blood from patients; no cell lines or models mentioned | justification: Samples were collected directly from human subjects,Yes | evidence: Description: ALS whole blood samples or non diseased control whole blood samples | justification: Design compares patient (case) and healthy (control) groups,"Yes | evidence: Organism part: Blood | justification: Tissue is blood, not a CNS region relevant to ALS-FTD",No | evidence: Technology: Array assay; transcription profiling by array | justification: Microarray technology is compatible with profiling criteria,justification: Excluded because samples are blood (not CNS tissue) and the study does not address ALS-FTD pathology,No,No,False,,,,,,,,,
alzheimer-screened_E-GEOD-30951,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The dataset uses microarray-based transcription profiling on human samples.,"No | evidence: Description: study of TLR3-deficient patients and controls; no mention of Alzheimer’s disease | justification: The study focuses on TLR3 deficiency, not Alzheimer’s disease.","No | evidence: Samples: skin fibroblast cells and PBMCs | justification: No CNS or brain tissue samples are included, only peripheral blood and fibroblasts.",Yes | evidence: Fibroblast cells cultured in DMEM; PBMCs cultured in RPMI | justification: The study uses patient-derived in vitro cell cultures rather than direct clinical tissue samples.,Yes | evidence: Samples include TLR3-/- patients and healthy controls | justification: There is a case/control design comparing deficient patients to healthy donors.,"No | evidence: No brain regions sampled | justification: The dataset does not involve any brain regions, relevant or irrelevant to AD.",,,,No,False,No | evidence: No AD cases or Braak staging reported | justification: No intermediate or disease phenotypes related to Alzheimer’s are present.,No | evidence: No Alzheimer’s disease cases described | justification: The dataset does not involve familial AD or any AD cases.,"No | evidence: Technology: microarray array assay | justification: The profiling is conducted using microarray technology, which is compatible.",justification: Excluded because the study does not pertain to Alzheimer’s disease and does not include CNS tissue samples.,No,,,,
alzheimer-screened_E-GEOD-32390,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens | justification: Dataset uses human samples and microarray technology for expression profiling,"No | evidence: Disease: HSV1 encephalitis; Title: In vitro responses … TRIF deficiency | justification: Dataset pertains to herpes simplex encephalitis and innate immunity, not Alzheimer’s disease","No | evidence: Cell type: PBMC, Fibroblasts; Organism part: not found | justification: No CNS or brain tissue; uses peripheral blood cells and fibroblasts",Yes | evidence: Samples: PBMC and fibroblast cell lines derived from patients and healthy controls; in vitro culture | justification: Patient-derived in vitro cell lines and primary PBMC cultures are used,Yes | evidence: Includes diseased patient groups vs healthy controls | justification: Design compares patients (TRIF/MYD88/TLR3 deficiencies) to healthy controls,No | evidence: No brain tissue sampled | justification: Not applicable as no brain regions are profiled,,,,No,False,"No | evidence: Disease model is HSE TRIF deficiency, not AD phenotypes | justification: No Alzheimer’s disease phenotypes or Braak staging",No | evidence: No Alzheimer’s cases; study focuses on HSE and TRIF deficiency | justification: Not relevant to familial or sporadic Alzheimer’s disease,"No | evidence: Technology: Array assay; Assay by molecule: RNA assay | justification: Uses microarray technology, which is compatible","justification: Excluded because it does not study Alzheimer’s disease, does not include CNS tissue, and uses in vitro cell models",No,,,,
alzheimer-screened_E-GEOD-38652,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The study uses array‐based transcription profiling on human RNA samples,"No | evidence: Description: responses of fibroblasts from patients with TBK1 deficiency (HSE patients), no mention of Alzheimer’s disease | justification: The disease under study is TBK1 deficiency/HSE, not Alzheimer’s disease","No | evidence: Samples: skin fibroblast cell lines; Organism part not specified as brain/CNS | justification: All samples are patient‐derived fibroblasts, not CNS tissue",Yes | evidence: “Skin fibroblast cell lines were derived from healthy controls and patients…” | justification: The dataset uses patient-derived in vitro fibroblast cell lines,"Yes | evidence: Study includes healthy controls (n=3) and patient groups with TBK1, TLR3, STAT1 deficiencies | justification: Dataset compares patient‐derived fibroblasts against healthy control fibroblasts",No | evidence: No brain regions sampled (fibroblasts only) | justification: Not applicable—no CNS tissue was assayed,,,,No,False,No | evidence: No AD phenotypes or Braak staging reported | justification: Dataset does not involve Alzheimer’s disease or intermediate phenotypes,"No | evidence: Study concerns TBK1/HSE patients, not familial AD | justification: Not an Alzheimer’s disease study","No | evidence: Technology: Array assay | justification: Uses microarray, not RNA-seq or proteomics",justification: Excluded because it does not involve Alzheimer’s disease or human CNS tissue; it profiles patient‐derived fibroblast cell lines.,No,,,,
alzheimer-screened_E-MEXP-1913,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: Genome-wide expression profiling was performed using Affymetrix microarrays on human SH-SY5Y RNA.,Yes | evidence: Description focuses on proteolytic processing of APP and Abeta42/40 levels central to AD | justification: Study models beta-amyloid peptide production relevant to Alzheimer’s disease pathology.,No | evidence: Samples are from SH-SY5Y neuroblastoma cell line | justification: No human brain or CNS tissue was profiled; only an in vitro cell line was used.,Yes | evidence: Experimental design includes in_vitro_design; Cell type: SH-SY5Y | justification: This is a patient-derived in vitro disease model using a neuroblastoma cell line.,No | evidence: Experimental Factors: phenotype based on transfection level | justification: Study does not compare AD cases versus controls but different transfected cell phenotypes.,No | evidence: No brain regions sampled | justification: Not applicable; no tissue regions profiled.,,,,No,False,"No | evidence: No AD patient samples or staging information | justification: Only in vitro cell phenotypes were studied, not Braak staging.",No | evidence: Cell line model; no mention of familial AD cases | justification: Not a familial AD dataset.,No | evidence: Uses microarray (Affymetrix) | justification: Technology is compatible with inclusion criteria.,"justification: Although the platform and disease focus are appropriate, the study uses an in vitro cell line model without human CNS tissue or case/control design, so it does not meet inclusion criteria.",No,,,,
alzheimer-screened_E-MEXP-2280,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: Genome-wide expression profiles were generated using microarray on human samples,Yes | evidence: Title and description list 5 Alzheimer's disease patients | justification: Dataset includes AD cases among the studied groups,Yes | evidence: Source Characteristics: organism part: medial temporal lobe | justification: Uses snap-frozen post-mortem human brain tissue,No | evidence: Samples are post-mortem tissues; no cell lines or models mentioned | justification: No patient-derived in vitro or disease model samples,Yes | evidence: Experimental Designs include disease_state_design and control subjects | justification: Includes AD cases compared directly to controls,No | evidence: Organism part: medial temporal lobe | justification: Medial temporal lobe is affected in AD,,,,Yes,True,No | evidence: Disease staging includes Braak stage 6 | justification: AD cases include advanced (Braak VI) stage,"No | evidence: Clinical/familial not indicating familial AD | justification: Samples appear sporadic, no familial mutations reported",No | evidence: Study type: transcription profiling by array; Assay by Molecule: RNA assay | justification: Only microarray technology used,"justification: Meets all inclusion criteria (human microarray, AD cases, relevant brain region, case/control, sporadic, advanced stage) and no exclusion criteria",Yes,,,,
alzheimer-screened_E-MTAB-1841,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: Dataset uses microarray-based RNA expression profiling on human-derived samples,"Yes | evidence: Description: 'implicated in the pathogenesis of Alzheimer disease (AD)' | justification: Study examines effects of Aβ peptides, key molecules in AD pathology","No | evidence: Cell type/line: SH-SY5Y neuroblastoma; Organism part not specified | justification: Samples are from an in vitro neuroblastoma cell line, not human brain tissue",Yes | evidence: Experimental design: in_vitro_design; Cell type/line: SH-SY5Y | justification: Uses patient-derived or immortalized cell line model rather than clinical tissue,"No | evidence: Experimental design: compound_treatment_design, time_series_design | justification: Design is compound treatment and time series, not case vs control comparison",No | evidence: No brain regions sampled; samples from cell line | justification: Not applicable—no brain tissue used,,,,No,False,No | evidence: No disease staging or Braak information provided | justification: No human AD phenotype samples involved,No | evidence: Clinical/familial: Not found | justification: No familial AD cases reported,No | evidence: Study type: transcription profiling by array | justification: Uses compatible microarray technology,"justification: Excluded because it is an in vitro cell line study without human CNS tissue or a case/control design, despite AD relevance",No,,,,
alzheimer-screened_E-MTAB-2325,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Generic.SingleColor.014850 | justification: Dataset uses microarray-based expression profiling on human RNA assays.,"No | evidence: Disease: normal, Sporadic Amyotrophic Lateral Sclerosis | justification: Dataset focuses on sporadic ALS, not Alzheimer’s disease.",Yes | evidence: Organism part: v4 cortex; Title: motor cortex | justification: Samples are from human brain tissue (cortex).,"No | evidence: Source Characteristics: Organism: Homo sapiens; no cell lines mentioned | justification: Samples are post-mortem human tissue, not in vitro cell lines or disease models.",Yes | evidence: Experimental Designs: case control design | justification: Study compares ALS cases to controls.,No | evidence: Organism part: cortex (motor/visual area V4) | justification: Motor/visual cortical regions are neocortical and relevant to AD at advanced stages.,,,,No,False,No | evidence: Disease state/staging: Not found | justification: No indication of Braak stage or intermediate AD phenotype.,"No | evidence: Disease: Sporadic Amyotrophic Lateral Sclerosis | justification: Dataset does not involve Alzheimer’s disease, familial or sporadic.",No | evidence: Technology: Array assay | justification: The study uses compatible microarray technology.,justification: Dataset is excluded because it targets ALS rather than Alzheimer’s disease.,No,,,,
alzheimer-screened_E-MTAB-6094,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Description: genome-wide mRNA expression (microarray). | justification: This is a human microarray expression profiling study.,Yes | evidence: Title: Whole genome transcriptional analysis of Alzheimer's disease patients; Description: compares AD patients with controls. | justification: The study explicitly profiles Alzheimer’s disease patients.,"No | evidence: Source Characteristics: organism part: blood; Cell type: mononuclear cell (PBMC). | justification: Samples are peripheral blood mononuclear cells, not CNS tissue.","No | evidence: Samples derived directly from patient blood; no cell lines or in vitro models described. | justification: PBMCs are primary patient‐derived cells, not cell lines or models.",Yes | evidence: 25 AD patients and 15 age-matched controls. | justification: Clear case/control comparison between AD and non-demented controls.,"No | evidence: Samples are blood, not from any brain region. | justification: Tissue is peripheral blood, so brain region criteria do not apply.",,,,No,False,"No | evidence: Disease staging: clinical dementia rate 1 and 3; no Braak staging reported. | justification: The study does not focus on intermediate neuropathological phenotypes (Braak III/IV), but on clinical dementia ratings.",No | evidence: Clinical/familial attribute: Not found. | justification: No indication of familial AD cases; assumed sporadic.,"No | evidence: Technology: Array assay; Assay by Molecule: RNA assay. | justification: The study uses microarray technology, which is compatible.","justification: Although this is a human microarray case/control study of AD, it uses peripheral blood rather than CNS tissue, so it fails the CNS tissue inclusion criterion.",No,,,,
alzheimer-screened_E-MTAB-656,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array | justification: The dataset uses array-based transcription profiling (microarray) on human samples.,Yes | evidence: Description: …individuals … affected by Alzheimer's disease (AD) | justification: AD cases are explicitly profiled alongside controls and other neurodegenerative diseases.,"Yes | evidence: Organism part: middle temporal gyrus | justification: Samples are from the human temporal cortex, a CNS region.",No | evidence: Cell type/line: Not found | justification: No in vitro cell lines or disease models are used; samples are from postmortem tissue.,"Yes | evidence: Experimental Factors: DISEASESTATE: normal, Frontotemporal lobar degeneration, Alzheimer's disease | justification: Includes both AD cases and cognitively normal controls for comparison.",No | evidence: Organism part: middle temporal gyrus | justification: Temporal cortex is affected in AD and is a relevant region.,,,,Yes,True,No | evidence: Disease state: Alzheimer's disease | justification: Samples are classified as AD or normal; no indication that only intermediate Braak stages are included.,No | evidence: Clinicalhistory: Alzheimer's disease (no familial qualifier) | justification: AD samples are not specified as familial and are presumed to be sporadic.,"No | evidence: Study type: transcription profiling by array | justification: Uses microarray technology, which is compatible.","justification: This human microarray study profiles AD vs controls in a relevant CNS region (temporal cortex), uses a case–control design, focuses on sporadic AD, and employs compatible technology. It meets all inclusion criteria.",Yes,,,,
alzheimer-screened_E-MTAB-7852,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Assays and Data: Technology: Array assay; Affymetrix Gene Chip Human Exon 1.0 ST array | justification: The study uses human RNA samples profiled on an Affymetrix microarray platform.,"Yes | evidence: Experimental Factors: Disease: normal, Alzheimer disease | justification: The dataset includes ‘Alzheimer disease’ as a disease state factor.",No | evidence: Samples are neuronal cell cultures differentiated from hiPS cells | justification: No primary human brain or CNS tissue was profiled; only in vitro differentiated neurons.,Yes | evidence: Cell type/line: induced pluripotent stem cell; neuronal cell cultures | justification: The samples are patient-derived hiPS cell lines and their in vitro neuronal derivatives.,No | evidence: Experimental Designs: development or differentiation design; comparisons between differentiation time points | justification: The primary design compares timepoints in differentiation rather than AD cases versus healthy controls.,No | evidence: Samples are not from any brain region | justification: No anatomical CNS tissue was sampled.,,,,No,False,"No | evidence: No Braak staging or intermediate phenotype information provided | justification: The dataset tracks differentiation timepoints, not AD neuropathological stages.",Unclear | evidence: Clinical/familial: Not found | justification: No information is provided on whether the AD-derived hiPS line is familial or sporadic.,"No | evidence: Technology: Array assay | justification: The study uses microarray technology, which is compatible.","justification: Although the study uses human microarray profiling and includes an AD-derived cell line, it is an in vitro hiPS-derived neuronal differentiation model rather than primary human CNS tissue in a case/control design. It does not meet the requirement for human CNS samples in a case/control AD study.",No,,,,
alzheimer-screened_E-MTAB-8283,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: Human - One-color microarray; Technology: Array assay | justification: The assay uses a one‐color microarray platform to profile miRNA levels in human tissue.,Yes | evidence: Title: miRNA PCR Array of cortex tissue from Alzheimer disease (AD) ... | justification: The dataset explicitly compares Alzheimer disease subjects to controls.,"Yes | evidence: Organism part: brain; Title: cortex tissue | justification: Samples are human cerebral cortex tissue, a CNS region relevant to AD.","No | evidence: Source Characteristics: Organism: Homo sapiens; Cell type/line: Not found | justification: This is post‐mortem brain tissue, not patient‐derived cell lines or models.","Yes | evidence: Experimental Designs: disease state design; Groups: Alzheimer disease, high pathological control, normal | justification: The study compares AD cases to controls (normal and high pathology controls).",No | evidence: Organism part: brain (cortex) | justification: Cortex is a region significantly affected in AD.,,,,Yes,False,Unclear | evidence: Clinical information describes low and intermediate NFT stages only; no explicit Braak V/VI | justification: The staging for AD samples is not clearly reported as Braak V/VI.,No | evidence: Clinical/familial: no mention of familial AD | justification: Subjects are drawn from a cohort of sporadic cases and controls.,"No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: The platform is a microarray‐based assay, compatible with inclusion.","justification: This dataset profiles human brain cortex miRNA via microarray in a case-control design comparing AD vs. controls (normal and high‐pathological), uses relevant CNS tissue, involves sporadic AD, and employs compatible technology. Although exact Braak V/VI staging isn’t specified, AD cases are presumed advanced pathology subjects.",Yes,,,,
lbd-screened_E-GEOD-16658,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Exiqon microarrays spotted with probes for 733 human miRNAs | justification: The study used microarray (Exiqon) for human miRNA expression profiling,Yes | evidence: Disease state: Parkinson’s disease patients | justification: Parkinson’s disease is a Lewy body disease,No | evidence: Samples: peripheral blood mononuclear cells (PBMCs) | justification: No human brain/CNS tissue—only blood-derived cells,"No | evidence: Source: PBMCs from PD patients and controls | justification: Uses primary patient cells, not cell lines or in vitro disease models",Yes | evidence: 19 PD patients and 13 controls | justification: Clear case/control comparison between PD and unaffected individuals,"Yes | evidence: Samples are PBMCs, not brain regions | justification: Tissue is non-CNS and irrelevant to LBD neurodegeneration",,,,No,False,,,,,,"No | evidence: Description: idiopathic PD | justification: Study focuses on sporadic (idiopathic) cases, not familial PD",No | evidence: Technology: microarray assay | justification: Microarray expression profiling is compatible with inclusion criteria,"justification: Although the dataset meets microarray and case/control requirements and targets PD, it uses PBMCs rather than CNS tissue relevant to LBD and thus fails the tissue inclusion criterion",No
lbd-screened_E-GEOD-29889,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens | justification: The dataset uses microarray-based transcription profiling on human-derived samples.,"No | evidence: Description focuses on HCV infection in hepatoma cells; no mention of Lewy body diseases | justification: The study pertains to hepatitis C virus infection, not Lewy body diseases.",No | evidence: Samples are Huh-7 derived hepatoma cell lines; no brain/CNS tissue involved | justification: All samples are liver-derived cell lines rather than human CNS tissue.,"Yes | evidence: Uses Huh-7 derived hepatoma cell lines in vitro | justification: The dataset involves patient‐derived in vitro cell lines (hepatoma), not clinical tissue samples.",Yes | evidence: Comparisons of infected cells vs uninfected controls; comparisons of resistant vs susceptible cell lines | justification: The experimental design includes defined control groups for comparison.,"No | evidence: No brain regions sampled | justification: Not applicable, as no CNS tissue is involved.",,,,No,False,,,,,,"No | evidence: No familial LBD cases; study is on HCV-infected cell lines | justification: The dataset does not involve any LBD cases, familial or sporadic.","No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: The technology is standard microarray expression profiling, which is compatible.","justification: Although the dataset uses human microarrays, it is based entirely on hepatoma cell lines modeling HCV infection, involves no CNS tissue, and is unrelated to Lewy body diseases.",No
lbd-screened_E-GEOD-70845,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Organism: Homo sapiens; Technology: Array assay | justification: The experiment uses human-derived samples (SH-SY5Y cells) profiled on microarray arrays.,"No | evidence: Description focuses on manganese-induced neurotoxicity, not Lewy body diseases or Parkinson’s disease patients. | justification: The study investigates metal toxicity in a cell line model rather than LBD patient samples.","No | evidence: Samples are neuroblastoma SH-SY5Y cell line, not primary human brain/CNS tissue. | justification: Material derives from an in vitro cell line, not postmortem or surgical CNS tissue.",Yes | evidence: Samples are SH-SY5Y neuroblastoma cells exposed to manganese in vitro. | justification: The dataset uses a patient-derived cell line model rather than clinical patient samples.,"No | evidence: Design compares treated vs. untreated cell line replicates, not clinical cases vs. healthy controls. | justification: The comparison is between experimental treatments in vitro, not a patient case/control study design.",No | evidence: No human brain regions sampled; only cell line used. | justification: Criterion applies only to tissue studies; here no brain region is involved.,,,,No,False,,,,,,No | evidence: No LBD cases (familial or sporadic) are described. | justification: The study does not include any Lewy body disease patients.,No | evidence: Technology listed as Array assay; Assay by Molecule: RNA assay | justification: Microarray technology is compatible with inclusion criteria.,"justification: Excluded because it is an in vitro cell line study of manganese toxicity, not human LBD patient tissue profiling.",No
lbd-screened_E-MEXP-18,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: This dataset uses microarray-based transcription profiling on human samples.,No | evidence: Disease: cancer; no mention of Lewy body disease or related pathology | justification: The study does not pertain to Lewy body diseases but profiles normal and cancer samples.,Yes | evidence: Organism part: caudate nucleus | justification: At least one human CNS region (caudate nucleus) is sampled.,Yes | evidence: CellLine: Daudi; CellType: hepatocyte | justification: Includes patient-derived in vitro cell lines and non-tissue cell types.,"No | evidence: Experimental design: organism_part_comparison_design, disease_state_design; no PD vs control groups | justification: There is no case/control comparison specific to Lewy body disease.",No | evidence: Only CNS region listed is caudate nucleus | justification: The only brain region sampled (caudate nucleus) is relevant to LBD.,,,,No,False,,,,,,No | evidence: Clinical/familial: Not found | justification: No familial Lewy body disease cases are included.,"No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses compatible microarray technology, not RNA-seq or proteomics.","justification: This dataset is not relevant to Lewy body diseases (no LBD samples), lacks a case/control LBD design, and includes cell lines and non-disease tissues.",No
lbd-screened_E-MTAB-1194,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The dataset uses microarray-based transcription profiling on human samples.,Yes | evidence: Disease: Parkinson's disease | justification: Parkinson’s disease is a Lewy body disease within the LBD spectrum.,Yes | evidence: Organism: Homo sapiens; Organism part: frontal lobe | justification: Samples are from human CNS tissue (frontal cortex area 8).,"No | evidence: No patient-derived cell lines or in vitro models mentioned | justification: Study uses postmortem brain tissue, not in vitro models.",Yes | evidence: Disease state design: normal vs Parkinson's disease | justification: The study compares Parkinson’s cases to normal controls.,No | evidence: Organism part: frontal lobe (area 8) | justification: Frontal cortex is affected in LBD pathology and relevant to disease progression.,,,,Yes,True,,,,,,No | evidence: Clinical/familial: Not found | justification: No indication that samples are from familial LBD cases.,"No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: The platform is microarray, which is compatible with inclusion criteria.","justification: This dataset meets all inclusion criteria: human microarray profiling, LBD target (Parkinson's), relevant CNS tissue, case-control design, sporadic cases, and compatible technology.",Yes
lbd-screened_E-MTAB-2325,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The dataset uses microarray-based expression profiling (Generic.SingleColor).,"No | evidence: Disease: Sporadic Amyotrophic Lateral Sclerosis | justification: The dataset studies ALS, not Lewy body diseases (LBD).",Yes | evidence: Organism: Homo sapiens; Organism part: v4 cortex (motor cortex) | justification: Samples are from human brain (motor cortex).,No | evidence: Sample source: post-mortem human motor cortex | justification: No in vitro cell lines or disease models; samples are patient tissues. Pleural anamnesis is clinical history only. ,Yes | evidence: Experimental Designs: case control design | justification: The study compares controls and sporadic ALS cases. ,Yes | evidence: Organism part: v4 cortex (motor cortex) | justification: Motor cortex is not a primary region affected in Lewy body diseases. ,,,,No,False,,,,,,"No | evidence: Disease: Sporadic Amyotrophic Lateral Sclerosis; Experimental factor 'Familial anamnesis' present but disease classified as sporadic | justification: Cases are sporadic, not familial LBD. ","No | evidence: Study type: transcription profiling by array | justification: Technology is microarray, which is compatible. ","justification: The dataset is excluded because it studies ALS (not LBD) in motor cortex, a region not primarily involved in Lewy body pathology.",No
