custom_id,source_list,target_disease,error,model,q1_human_microarray_expression_profiling,q2_target_disease,q3_human_cns_tissue,q4_non_clinical,q5_case_control_design,q6_irrelevant_brain_region,q7_incompatible_technology,q8_inclusion_justification,q9_include_dataset,final_include,in_actual,q7_intermediate_phenotype,q8_familial_alzheimer_disease,q9_incompatible_technology,q10_inclusion_justification,q11_include_dataset,q7_familial_disease,q8_incompatible_technology,q9_inclusion_justification,q10_include_dataset
als-ftd-screened_E-MTAB-4964,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The dataset uses human transcription profiling by microarray.,"No | evidence: Disease: acrolentiginous melanoma | justification: The study focuses on melanoma, not ALS-FTD.",No | evidence: Organism part: dermis; samples are fibroblasts from skin | justification: No CNS or brain tissue is profiled.,"Yes | evidence: Cell type: control dermal fibroblast, melanoma-associated fibroblast, autologous control fibroblast | justification: The samples are patient-derived fibroblast cell cultures, not primary tissue.",Yes | evidence: Experimental Factors include disease (acrolentiginous melanoma vs normal) | justification: The design compares diseased vs control fibroblast samples.,No | evidence: Organism part: dermis | justification: No brain regions are involved.,"No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: This is microarray expression profiling, which is compatible.","justification: Although the platform is microarray and the design is case/control, the study focuses on melanoma-derived fibroblasts from skin, not ALS-FTD or CNS tissue. It also uses in vitro cell cultures.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-6189,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Affymetrix Clariom™ D Assay | justification: Dataset uses Affymetrix microarray for human expression profiling,No | evidence: Disease: sporadic frontotemporal lobar degeneration (sFTLD-TDP) and familial FTLD (C9ORF72) | justification: Only FTLD/FTD cases are profiled—no ALS or ALS-FTD patients,Yes | evidence: Organism: Homo sapiens; Organism part: Brodman area 8 (frontal cortex) | justification: Postmortem human frontal cortex samples were used,No | evidence: No mention of cell lines or in vitro models; samples are postmortem tissue | justification: All RNA was extracted directly from patient brain tissue,Yes | evidence: Controls (n=10) vs sporadic FTLD (n=10) vs familial FTLD (n=10); Experimental design: disease state design | justification: Clear case/control comparison between diseased and control groups,"No | evidence: Samples from frontal cortex area 8, the main area affected in FTLD | justification: Frontal cortex is relevant to FTD pathology","No | evidence: Use of Affymetrix Clariom™ D Assay (microarray) | justification: Technology is microarray-based, compatible with criteria","justification: Although the dataset meets all technical and tissue criteria, it does not include ALS or ALS-FTD cases and thus fails the disease-specific requirement",No,No,True,,,,,,,,,
als-ftd-screened_E-MTAB-656,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay (RNA) | justification: The dataset uses microarray-based transcription profiling on human samples.,Yes | evidence: Samples include individuals with Frontotemporal lobar degeneration (FTLD) | justification: FTLD corresponds to frontotemporal dementia within the ALS-FTD spectrum.,Yes | evidence: Source characteristics: organism part = middle temporal gyrus | justification: Middle temporal gyrus is human CNS tissue relevant to neurodegeneration.,"No | evidence: No cell line or in vitro model reported; samples are postmortem brain tissue | justification: The study uses patient brain tissue, not derived cell lines or models.",Yes | evidence: Experimental factor DISEASESTATE includes normal (control) and FTLD (case) groups | justification: The design compares diseased (FTLD) versus control (normal) subjects.,No | evidence: Organism part = middle temporal gyrus | justification: Temporal cortex is affected in frontotemporal dementia.,No | evidence: Technology: Array assay | justification: Microarray expression profiling is the assay used.,"justification: The dataset meets all inclusion criteria (human microarray, FTD cases, relevant brain region, case/control design) and no exclusion criteria apply.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MTAB-850,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Technology: Array assay; Study type: transcription profiling by array; Organism: Homo sapiens | justification: This is a human microarray expression profiling study.,"No | evidence: Disease: tumour of head and neck squamous cell carcinoma | justification: The study focuses on head and neck cancer, not ALS-FTD.","No | evidence: Organism part: oropharynx, larynx, tonsil, oral cavity | justification: Sampled tissues are head and neck regions, not CNS.",No | evidence: Samples are tumors and matched normal tissues from patients | justification: No cell lines or in vitro disease models are used; samples are clinical tumor specimens.,Yes | evidence: DiseaseState factor: normal vs tumour | justification: The design compares tumour samples against normal controls.,"Yes | evidence: Organism part: oropharynx, larynx, tonsil, oral cavity | justification: Tissues sampled are non-CNS and not affected by ALS-FTD.",No | evidence: Technology: Array assay | justification: The study uses microarray technology compatible with inclusion.,"justification: Although this is a human microarray case/control study, it does not pertain to ALS-FTD and does not sample CNS tissues relevant to the disease.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-8635,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: Human gene expression was measured using microarray (array) technology,"Yes | evidence: Disease: sporadic amyotrophic lateral sclerosis | justification: Dataset profiles samples from ALS patients, matching the ALS-FTD disease spectrum",Yes | evidence: Organism part: first lumbar spinal cord segment | justification: Samples are from human CNS tissue (spinal cord),"No | evidence: Source Characteristics: Organism: Homo sapiens; no cell lines or disease models mentioned | justification: Samples are patient tissue, not in vitro cell lines or models","Yes | evidence: Experimental Designs: case control design; Disease: sporadic amyotrophic lateral sclerosis, normal | justification: Study directly compares ALS cases to healthy controls",No | evidence: Organism part: first lumbar spinal cord segment | justification: Spinal cord is a primary site of ALS pathology,"No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Study uses microarray, compatible with inclusion","justification: Dataset profiles human spinal cord from ALS cases and controls using microarray in a case-control design, with no exclusionary cell lines, irrelevant regions, or incompatible technology",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-TABM-940,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Affymetrix HgU133vII genechips | justification: Dataset uses microarray expression profiling on human samples,"No | evidence: Samples from ALS patients and healthy controls; no mention of FTD or frontotemporal dementia | justification: Focuses solely on ALS, without FTD component","No | evidence: Organism part: Blood | justification: Samples are peripheral blood, not CNS tissue","No | evidence: Source Characteristics: Organism part: Blood; no cell lines or models reported | justification: Uses direct patient in vivo samples, not in vitro models",Yes | evidence: Description: ALS whole blood samples or non-diseased control whole blood samples | justification: Design compares patient cases versus healthy controls,Yes | evidence: Organism part: Blood | justification: Blood is not a CNS region affected by ALS-FTD neurodegeneration,No | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: Microarray is compatible with inclusion criteria,"justification: Although it meets microarray and case/control criteria, it focuses on blood (non-CNS) and on ALS only, not ALS-FTD.",No,No,False,,,,,,,,,
alzheimer-screened_E-GEOD-30951,alzheimer-screened,AD,,o4-mini-2025-04-16,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay, Assay by Molecule: RNA assay | justification: The dataset uses microarray-based transcription profiling on human RNA samples.","No | evidence: Description: study of TLR3 deficiency in fibroblasts and PBMCs | justification: The disease focus is TLR3 deficiency, not Alzheimer’s disease.","No | evidence: Samples: skin fibroblast, PBMC | justification: Samples are peripheral blood mononuclear cells and fibroblasts, not CNS tissue.",Yes | evidence: Description: cultured fibroblast cells and PBMCs | justification: Uses patient-derived in vitro cell cultures rather than intact tissues.,"Yes | evidence: Samples include healthy controls and various patient genotypes (TLR3-/-, TLR3+/-, MyD88-/-, UNC93B-/-) | justification: Includes defined patient groups compared to healthy controls.","No | evidence: Samples are fibroblasts and PBMCs, not brain regions | justification: No brain tissue involved, so irrelevant regions criterion does not apply.",,,,No,False,No | evidence: Not AD-related phenotypes | justification: No Alzheimer’s staging or intermediate AD phenotypes present.,"No | evidence: Disease context: TLR3 deficiency | justification: Not an Alzheimer’s dataset, familial or sporadic.",No | evidence: Technology: Array assay | justification: Uses compatible microarray technology.,"justification: Excluded because the study does not concern Alzheimer’s disease, uses non-CNS tissues (fibroblasts and PBMCs), and focuses on TLR3 deficiency models rather than AD case/control CNS samples.",No,,,,
alzheimer-screened_E-GEOD-32390,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Technology: Array assay; Assay by Molecule: RNA assay; Study type: transcription profiling by array | justification: Dataset uses human transcription profiling by microarray.,"No | evidence: Sample disease state: herpes simplex virus type 1 encephalitis; No mention of Alzheimer's disease | justification: The dataset pertains to HSE and TRIF-related innate immunity, not AD.","No | evidence: Cell types: PBMC, fibroblasts; No brain/CNS tissue reported | justification: Samples are peripheral blood mononuclear cells and fibroblast cell lines, not CNS tissue.","Yes | evidence: Cell type: PBMC, fibroblasts; In vitro culture with stimuli | justification: Dataset involves patient-derived in vitro cell lines (fibroblasts) and cultured PBMCs.",Yes | evidence: Samples from diseased patients (HSE) and healthy controls | justification: The study compares patients with HSE to healthy controls.,"No | evidence: No brain regions sampled | justification: No brain tissue involved, so irrelevant brain region criterion not applicable.",,,,No,False,No | evidence: No AD phenotype or Braak staging reported | justification: Dataset does not involve Alzheimer's disease or any intermediate phenotypes.,No | evidence: No AD cases described | justification: Dataset does not involve familial Alzheimer's disease.,"No | evidence: Technology: microarray | justification: The dataset uses microarray technology, which is compatible.","justification: Dataset should be excluded because it does not pertain to Alzheimer's disease, uses peripheral cells instead of CNS tissue, and focuses on HSE patient in vitro models.",No,,,,
alzheimer-screened_E-GEOD-38652,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens | justification: The dataset uses array-based RNA profiling on human samples.,"No | evidence: Title and description describe TBK1 deficiency in fibroblasts, not Alzheimer’s disease. | justification: The study is about TBK1 mutations and innate immunity, not AD.","No | evidence: Samples are skin fibroblast cell lines, not brain or CNS tissue. | justification: Tissue source is dermal fibroblasts rather than CNS.","Yes | evidence: Description: skin fibroblast cell lines derived from patients and controls and cultured in vitro. | justification: The study uses patient-derived in vitro fibroblast lines, not primary clinical tissue.",Yes | evidence: Comparison of fibroblasts from TBK1-deficient patients versus healthy controls. | justification: There is a direct comparison between mutant patient lines and control lines.,No | evidence: No brain tissue was profiled; only fibroblasts. | justification: No CNS regions are involved.,,,,No,False,No | evidence: No AD phenotypes or Braak staging are mentioned. | justification: The study does not involve AD or intermediate neuropathology.,"No | evidence: No mention of familial or sporadic Alzheimer’s cases; study is on TBK1 deficiency. | justification: Not an AD study, so familial AD is not applicable.",No | evidence: Technology: array-based transcription profiling. | justification: Microarray is compatible with inclusion criteria.,"justification: The dataset is excluded because it is not AD-related, uses in vitro fibroblast models rather than CNS tissue, and does not involve human Alzheimer’s cases.",No,,,,
alzheimer-screened_E-MEXP-1913,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Affymetrix microarrays used. | justification: The dataset employs Affymetrix microarrays for genome-wide expression profiling of human-derived samples.,Yes | evidence: Description frames the study in the context of Alzheimer's disease pathology and beta-amyloid processing. | justification: The experimental manipulations of Abeta40/42 levels are designed to model key pathogenic processes of AD.,"No | evidence: Samples are from the SH-SY5Y neuroblastoma cell line, not primary CNS tissue. | justification: No human brain or CNS tissue was profiled; the work uses an established in vitro cell line.",Yes | evidence: Use of human neuroblastoma SH-SY5Y cell line transfected with Abeta constructs. | justification: This is an in vitro disease model rather than patient-derived tissue samples.,"No | evidence: Experimental design compares transfection conditions (high, medium, low Abeta, mock), not clinical case vs control groups. | justification: No comparison of AD patients to healthy controls; focus is on manipulated cell phenotypes.","No | evidence: Not applicable—no tissue regions sampled. | justification: Samples derive from cell culture, so brain region relevance is not a factor.",,,,No,False,No | evidence: No Braak staging or disease phenotypes; Abeta levels manipulated in vitro. | justification: The study does not involve clinical disease staging or intermediate phenotypes.,No | evidence: No familial AD cases; uses cell line model. | justification: Not applicable.,No | evidence: Technology: Affymetrix microarray RNA assay. | justification: Microarray expression profiling is compatible with inclusion criteria.,justification: Excluded because it uses an in vitro neuroblastoma cell line model without human CNS tissue or clinical case-control design.,No,,,,
alzheimer-screened_E-MEXP-2280,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens | justification: The study uses human post-mortem tissue and genome-wide microarrays for expression profiling.,Yes | evidence: Samples: 5 AD patients included among four neurodegenerative disorders | justification: Alzheimer’s disease samples are explicitly profiled.,"Yes | evidence: Organism part: medial temporal lobe; Source: snap frozen post-mortem tissue | justification: Samples derive from human brain (medial temporal lobe), a CNS region.",No | evidence: Samples are snap-frozen post-mortem tissue | justification: No in vitro cell lines or disease models are used.,Yes | evidence: Experimental Designs: disease_state_design; 5 AD vs 5 control individuals | justification: Subjects include AD cases and age-matched controls.,No | evidence: Organism part: medial temporal lobe | justification: Medial temporal lobe is highly affected in AD.,,,,Yes,True,"No | evidence: Disease staging includes Braak stage 6 | justification: End-stage AD (Braak VI) samples are present, not only intermediate stages.",No | evidence: Clinical/familial: no familial AD information reported | justification: Patients appear to be sporadic AD cases.,No | evidence: Technology: Array assay; transcription profiling by array | justification: Microarray technology is compatible.,"justification: The dataset profiles human AD and control brain tissue using microarrays in a case/control design, includes relevant CNS regions and Braak VI samples, involves sporadic AD, and uses compatible technology.",Yes,,,,
alzheimer-screened_E-MTAB-1841,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The study uses microarray-based transcription profiling on RNA samples.,Yes | evidence: Title and Description mention Alzheimer disease (AD) and amyloid-beta involvement | justification: The experiment is designed to study mechanisms of AD pathology via Abeta peptides.,No | evidence: Samples are SH-SY5Y neuroblastoma cell line; no tissue source characteristics provided | justification: No human CNS tissue samples were used; only a cell line model was profiled.,"Yes | evidence: Experimental designs include in_vitro_design; Cell type/line: SH-SY5Y neuroblastoma | justification: The dataset consists of an in vitro cell line model, not patient-derived tissue.","No | evidence: Experimental designs: compound_treatment_design, time_series_design; no control group of AD vs. non-AD subjects | justification: This is a time-series treatment study in cell culture, not a case/control design.",No | evidence: No brain tissue sampled; only cell line | justification: No brain regions are involved in this in vitro study.,,,,No,False,No | evidence: No disease staging or Braak assignment; cell line treated with peptides | justification: No human AD phenotypes or staging are reported.,No | evidence: Clinical/familial attribute: Not found | justification: No familial AD cases are involved.,"No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Microarray technology is used, which is compatible.","justification: The dataset uses an in vitro SH-SY5Y cell line model, not human CNS tissue from AD patients, and lacks a case/control design—thus it fails key inclusion criteria.",No,,,,
alzheimer-screened_E-MTAB-2325,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Generic.SingleColor.014850; Assay by Molecule: RNA assay | justification: Dataset uses human microarray expression profiling,"No | evidence: Title: Gene expression profiles in motor cortex of Control and Sporadic Amyotrophic Lateral Sclerosis patients; Disease: Sporadic Amyotrophic Lateral Sclerosis | justification: Dataset pertains to ALS, not Alzheimer’s disease",Yes | evidence: Organism part: v4 cortex (motor cortex); Organism: Homo sapiens | justification: Samples are from human CNS (motor cortex),"No | evidence: Samples are post-mortem motor cortex tissues, not cell lines or in vitro models | justification: No in vitro or model system used",Yes | evidence: Experimental Designs: case control design | justification: Study includes control vs. disease groups,No | evidence: Organism part: v4 cortex (neocortical region) | justification: Motor/neocortex is affected in advanced AD (Braak V/VI),,,,No,False,No | evidence: Disease: Sporadic Amyotrophic Lateral Sclerosis; no AD staging present | justification: No AD phenotypes or Braak staging reported,No | evidence: Disease: Sporadic Amyotrophic Lateral Sclerosis; Familial anamnesis refers to ALS and other diseases | justification: Not a familial AD study,"No | evidence: Study type: transcription profiling by array | justification: Technology is microarray, compatible with criteria","justification: Dataset is focused on ALS rather than Alzheimer’s disease, so it fails the target disease criterion.",No,,,,
alzheimer-screened_E-MTAB-6094,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The dataset uses whole‐genome mRNA expression profiling by microarray.,Yes | evidence: Disease factor: Alzheimer’s disease; Title: Whole genome transcriptional analysis of Alzheimer's disease patients | justification: The study compares gene expression in AD patients vs controls.,"No | evidence: Organism part: blood; Samples derived from peripheral blood mononuclear cells (PBMCs) | justification: Samples are from blood, not CNS tissue.","No | evidence: Source characteristics: Cell type: mononuclear cell | justification: Samples are patient‐derived blood cells, not in vitro cell lines or animal models.",Yes | evidence: 25 AD patients and 15 age‐matched controls | justification: The design compares cases (AD) against controls (non‐demented).,"No | evidence: Samples from blood; no brain regions sampled | justification: No brain tissue is involved, so the criterion for irrelevant brain regions does not apply.",,,,No,False,"No | evidence: Disease staging: clinical dementia rate 1, clinical dementia rate 3 | justification: No Braak staging or intermediate phenotypes; clinical dementia rates used.",No | evidence: Clinical/familial: Not found | justification: No indication of familial AD cases; likely sporadic.,No | evidence: Technology: Array assay | justification: Microarray technology is compatible with inclusion.,"justification: Although the dataset meets requirements for human subjects, AD focus, case/control design, and microarray profiling, it uses peripheral blood rather than CNS tissue, thus failing the CNS tissue inclusion criterion.",No,,,,
alzheimer-screened_E-MTAB-656,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The dataset uses an array-based transcription profiling platform (microarray).,Yes | evidence: Disease: Alzheimer's disease present in sample annotations | justification: The study includes an Alzheimer's disease group. ,"Yes | evidence: Organism part: middle temporal gyrus | justification: Samples are from human temporal cortex, a CNS region. ","No | evidence: No cell line or in vitro model mentioned | justification: All samples are post-mortem brain tissue, not cell lines or models. ",Yes | evidence: Experimental Factors include DISEASESTATE with normal vs Alzheimer's disease | justification: There is a case (AD) vs control (normal) design. ,No | evidence: Organism part: middle temporal gyrus | justification: Temporal cortex is a region significantly affected in AD. ,,,,No,True,"Unclear | evidence: No Braak stage or NFT stage information provided | justification: Braak staging (V/VI) is not reported, so the AD severity cannot be confirmed. ",No | evidence: ClinicalHistory lists Alzheimer's disease without familial qualifier | justification: AD cases are not specified as familial. ,"No | evidence: Technology: Array assay | justification: The study uses microarray, which is compatible. ","justification: The dataset meets criteria for human microarray, AD cases vs controls, relevant CNS tissue, and sporadic disease, with no in vitro models or incompatible technology. However, Braak staging is not reported, so AD severity cannot be confirmed, preventing assured inclusion of only stage V/VI samples.",No,,,,
alzheimer-screened_E-MTAB-7852,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens | justification: Uses Affymetrix Gene Chip Human Exon 1.0 ST array on human RNA samples,"Yes | evidence: Experimental Factors: Disease: normal, Alzheimer disease | justification: Includes hiPS cell lines derived from Alzheimer’s disease patients","No | evidence: Cell type/line: induced pluripotent stem cell; samples are cultured cells | justification: Samples are in vitro differentiated neuronal cells, not primary human CNS tissue","Yes | evidence: Cell line: 201B7, 253G4, AD4F-1; Cell type: induced pluripotent stem cell | justification: Involves patient-derived hiPS cell models in culture",No | evidence: Experimental Designs: development or differentiation design; comparison between differentiation time points | justification: Study compares differentiation stages rather than clinical case vs control groups,No | evidence: No tissue samples; all samples are cell cultures | justification: Not applicable—no brain regions are sampled,,,,No,False,"No | evidence: No disease staging or Braak information reported | justification: Focus is on in vitro differentiation time points, not AD pathology stages",Unclear | evidence: Clinical/familial: Not found | justification: No information on whether AD4F-1 is familial or sporadic,No | evidence: Technology: Array assay | justification: Uses microarray profiling; no RNA-seq or proteomics,"justification: Although this is a human microarray study on Alzheimer’s-related cells, it uses in vitro hiPS-derived neuronal cultures rather than primary CNS tissue and lacks a clinical case/control design, so it fails key inclusion criteria.",No,,,,
alzheimer-screened_E-MTAB-8283,alzheimer-screened,AD,,o4-mini-2025-04-16,"No | evidence: Title: ‘miRNA PCR Array’; Technology: ‘Array assay’ but assay by molecule: RNA assay via PCR | justification: Uses a targeted PCR array platform for miRNAs, not genome-wide microarray expression profiling",Yes | evidence: Samples include ‘Alzheimer's disease’ subjects | justification: Directly profiles disease state in AD patients,Yes | evidence: Source characteristics: Organism part: brain; Title: cortex tissue | justification: Uses human brain (cortex) tissue,"No | evidence: Samples are from Rush cohort brain tissue, no cell lines mentioned | justification: No patient-derived in vitro lines or models",Yes | evidence: Experimental design: disease state design with AD vs normal controls | justification: Includes Alzheimer’s disease cases and normal controls,"No | evidence: Organism part: cortex, a region affected in AD | justification: Cortex is relevant to AD pathology",,,,No,False,"Unclear | evidence: Disease staging: high-pathological control, AD, normal; clinical info lists low/intermediate tangles | justification: No explicit Braak V/VI staging for AD samples provided",No | evidence: Clinical/familial info not reported; Rush cohort usually sporadic | justification: No indication of familial AD cases,Yes | evidence: Title: miRNA PCR Array | justification: PCR array is not an accepted microarray expression profiling technology,justification: Exclusion due to the use of a targeted miRNA PCR array rather than genome-wide microarray profiling,No,,,,
lbd-screened_E-GEOD-16658,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; hybridized to Exiqon microarrays spotted with probes for 733 human miRNAs | justification: Uses human miRNA microarray expression profiling,Yes | evidence: Disease: idiopathic Parkinson's disease (PD) patients | justification: PD is a Lewy body disease,No | evidence: Samples derived from peripheral blood mononuclear cells (PBMCs) | justification: PBMCs are not CNS tissue,No | evidence: Samples are primary PBMCs from PD patients and controls | justification: No in vitro cell lines or disease models,Yes | evidence: 19 PD patients versus 13 unaffected controls | justification: Clear case/control comparison,"No | evidence: Samples are PBMCs, not from any brain region | justification: No brain tissues involved",,,,No,False,,,,,,"No | evidence: Described as idiopathic PD | justification: Sporadic, not familial cases",No | evidence: Transcription profiling by array | justification: Microarray is a compatible technology,"justification: Although this is a human microarray case/control study on a Lewy body disease, samples are PBMCs (non‐CNS), so it fails the CNS tissue criterion",No
lbd-screened_E-GEOD-29889,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens | justification: The dataset uses microarray-based transcription profiling on human-derived samples.,"No | evidence: Description focuses on HCV infection in hepatoma cells, not Lewy body diseases | justification: The study investigates hepatitis C virus susceptibility, unrelated to LBD.","No | evidence: Samples are Huh-7 derived hepatoma cell lines; no CNS or brain tissue mentioned | justification: All samples are liver cancer cell lines, not human CNS tissue.",Yes | evidence: Use of Huh-7 derived hepatoma cells in vitro HCV cell-culture system | justification: The dataset involves patient-derived in vitro cell lines rather than clinical tissue.,"No | evidence: Comparisons are between cell-line subclones (susceptible vs resistant, infected vs uninfected) | justification: The study does not use a clinical case/control design of patient samples.",No | evidence: No brain regions sampled | justification: Not applicable—no CNS tissue was profiled.,,,,No,False,,,,,,"No | evidence: No LBD cases or familial disease reported | justification: The dataset does not involve LBD, sporadic or familial.",No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Microarray technology is compatible with inclusion criteria.,"justification: Excluded because it profiles in vitro hepatoma cell lines for HCV infection, not human CNS tissue or LBD clinical samples.",No
lbd-screened_E-GEOD-70845,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: Microarray-based transcription profiling assessed by array technology.,"No | evidence: No mention of Lewy body diseases or PD in patient samples; disease attribute not found | justification: Dataset explores manganese neurotoxicity in vitro, not Lewy body diseases.",No | evidence: Samples derived from SHSY5Y neuroblastoma cell line; no tissue specified | justification: No human CNS tissue samples involved.,"Yes | evidence: Cell line: SHSY5Y; samples from in vitro cells | justification: Study involves patient‐derived in vitro cell line exposure, not patient tissue.",Yes | evidence: Three replicates each for treated vs untreated SHSY5Y cells | justification: Experimental design includes treated (case) and untreated (control) samples.,No | evidence: No brain regions sampled | justification: Not applicable; no tissue regions used.,,,,No,False,,,,,,No | evidence: Clinical/familial attribute not found | justification: No familial disease cases reported.,No | evidence: Technology: Array assay | justification: Microarray technology used; no incompatible technologies.,"justification: Dataset is a non‐clinical in vitro cell line study unrelated to LBD, lacking human CNS tissue and target disease relevance.",No
lbd-screened_E-MEXP-18,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The experiment uses microarray-based RNA expression profiling on human samples.,"No | evidence: Samples’ DiseaseState: cancer; no mention of Lewy body disease or Parkinson’s-related pathology | justification: The dataset focuses on normal physiology and cancer samples, not Lewy body diseases.",Yes | evidence: Source Characteristics: Organism part: caudate nucleus; Organism: Homo sapiens | justification: Includes at least one human brain (caudate nucleus) sample.,Yes | evidence: Sample list includes cell lines Daudi and hepatocyte; disease models are not patient tissues | justification: Contains in vitro cell lines rather than exclusively patient-derived CNS tissues.,"No | evidence: Experimental Designs: organism_part_comparison_design, disease_state_design; DiseaseState: cancer | justification: No case versus control design for Lewy body disease—only normal versus cancer comparisons.",Yes | evidence: Brain region sampled: caudate nucleus | justification: The caudate nucleus is not a primary site of Lewy body pathology.,,,,No,False,,,,,,No | evidence: Clinical/familial: Not found | justification: No indication of familial Lewy body disease cases.,No | evidence: Technology: Array assay | justification: Microarray expression profiling is the correct technology.,"justification: Dataset does not study Lewy body diseases, lacks case/control design for LBD, and includes non-CNS cell lines; it fails multiple inclusion criteria.",No
lbd-screened_E-MTAB-1194,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The dataset uses microarray-based transcription profiling on human samples.,Yes | evidence: Disease: Parkinson's disease | justification: Parkinson's disease is a Lewy body disorder included in LBD.,Yes | evidence: Organism: Homo sapiens; Organism part: frontal lobe | justification: Samples are from human frontal cortex (CNS tissue).,No | evidence: Cell type/line: Not found; Source: human brain tissue | justification: No in vitro cell lines or disease models are used.,Yes | evidence: Experimental Factors: DISEASESTATE (normal vs Parkinson's disease); Title: cases and controls | justification: The study compares Parkinson’s disease cases against normal controls.,No | evidence: Organism part: frontal lobe | justification: Frontal cortex is known to be affected in Lewy body diseases.,,,,Yes,True,,,,,,No | evidence: Clinical/familial: Not found | justification: No indication that only familial cases are included; assumed sporadic.,No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Microarray technology is compatible.,"justification: This is a human microarray case/control study of Parkinson’s disease (an LBD) using relevant CNS tissue (frontal cortex) without familial cases or incompatible technology, meeting all criteria.",Yes
lbd-screened_E-MTAB-2325,lbd-screened,LBD,,o4-mini-2025-04-16,"Yes | evidence: Study type: transcription profiling by array; Technology: Generic.SingleColor.014850 | justification: Dataset uses microarray-based transcription profiling (array assay, single color).","No | evidence: Experimental Factors > Source Characteristics: Disease: Sporadic Amyotrophic Lateral Sclerosis | justification: Disease under study is ALS, not a Lewy body disease (PD or DLB).",Yes | evidence: Organism part: v4 cortex | justification: Samples are from human central nervous system (motor cortex) post-mortem tissue. Possible CNS involvement confirmed. However region relevance to LBD is addressed separately.,No | evidence: Source Characteristics do not list cell lines or in vitro models; samples are post-mortem human brain tissue | justification: No patient-derived cell lines or disease models; actual human tissue profiling. ,Yes | evidence: Experimental Designs: case control design | justification: Study compares control versus disease cases in a case/control design. ,Yes | evidence: Organism part: v4 cortex (motor cortex) | justification: Motor cortex is not a primary region affected in Lewy body diseases. ,,,,No,False,,,,,,"No | evidence: Disease: Sporadic Amyotrophic Lateral Sclerosis; Experimental Factors list familial anamnesis only in clinical history but disease cases are sporadic | justification: This is sporadic ALS, not familial LBD. ","No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Uses microarray technology, which is compatible with inclusion criteria. ","justification: Although the dataset meets technical requirements for human microarray profiling (q1), uses human CNS tissue (q3), and employs a case/control design (q5) without in vitro models (q4) or incompatible technology (q8), it does not target Lewy body diseases (q2) and samples an irrelevant brain region for LBD (q6). Therefore, it is excluded.",No
