custom_id,source_list,target_disease,error,model,q1_human_microarray_expression_profiling,q2_target_disease,q3_human_cns_tissue,q4_non_clinical,q5_case_control_design,q6_irrelevant_brain_region,q7_incompatible_technology,q8_inclusion_justification,q9_include_dataset,final_include,in_actual,q7_intermediate_phenotype,q8_familial_alzheimer_disease,q9_incompatible_technology,q10_inclusion_justification,q11_include_dataset,q7_familial_disease,q8_incompatible_technology,q9_inclusion_justification,q10_include_dataset
als-ftd-screened_E-MTAB-2325,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Generic.SingleColor.014850; Assays: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The study uses microarray-based transcription profiling on human (Homo sapiens) RNA samples.,"Yes | evidence: Disease: normal, Sporadic Amyotrophic Lateral Sclerosis (from Source Characteristics and Samples); Title: Gene expression profiles in motor cortex of Control and Sporadic Amyotrphic Lateral Sclerosis patients. | justification: The dataset explicitly profiles sporadic ALS patients versus controls. ALS is within the ALS-FTD disease spectrum and meets the target disease criterion.","Yes | evidence: Organism part: v4 cortex; Title references motor cortex; Sample metadata includes post-mortem interval and age at death. | justification: Samples are from human brain (motor cortex), a CNS tissue relevant to ALS.","No | evidence: Source Characteristics indicate tissue (motor cortex) from Homo sapiens; no cell line or in vitro model indicated; clinical metadata includes post-mortem interval and age at death. | justification: Samples are post-mortem brain tissue from patients/controls, not patient-derived cell lines or experimental disease models.","Yes | evidence: Experimental Designs: case control design, clinical history design; Title compares Control and Sporadic ALS patients. | justification: The study is organized as case (sporadic ALS) versus control comparisons.",No | evidence: Organism part: v4 cortex; Title: motor cortex of Control and Sporadic ALS patients. | justification: Motor cortex (upper motor neuron region) is directly affected in ALS and is therefore a relevant CNS region for ALS-FTD studies.,No | evidence: Study type: transcription profiling by array; Technology: Generic.SingleColor.014850; Assays: Array assay; Assay by Molecule: RNA assay. | justification: The dataset uses microarray technology (compatible); it does not use RNA-seq or proteomics.,"justification: This dataset meets inclusion criteria: human microarray expression profiling of ALS patients, uses relevant CNS tissue (motor cortex), follows a case/control design, is not an in vitro/model study, and employs compatible microarray technology. Therefore it is appropriate for inclusion.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MTAB-4964,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The study used array-based transcription profiling (microarray) on human-derived samples.,"No | evidence: Description: patient suffering from acrolentiginous melanoma; Sample 'Disease': acrolentiginous melanoma, normal. | justification: The disease studied is melanoma, not amyotrophic lateral sclerosis or frontotemporal dementia (ALS-FTD).","No | evidence: Sample 'Organism part': dermis; Cell type: dermal fibroblast, melanoma associated fibroblast, autologous control fibroblast. | justification: Samples are dermal (skin) fibroblasts, not brain or other CNS tissue.","Yes | evidence: Experimental Designs: cell type comparison design; Cell type/line: control dermal fibroblast, melanoma associated fibroblast, autologous control fibroblast. | justification: The study compares patient-derived and donor-derived fibroblast populations (in vitro stromal cell preparations), i.e., patient-derived cellular models rather than primary CNS tissue.","No | evidence: Experimental Designs: cell type comparison design; Experimental Factors: cell type, individual, disease. | justification: The design compares cell types (fibroblast populations) rather than a clinical case versus healthy control cohort of CNS tissue; it is not a standard case/control clinical study relevant to ALS-FTD.",Yes | evidence: Organism part: dermis (skin). | justification: The sampled tissue (dermis/skin fibroblasts) is not a brain/CNS region affected by ALS-FTD.,"No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology is microarray-based transcription profiling, which is compatible with the inclusion criterion for microarray datasets.","justification: Exclude: although the dataset is human microarray expression profiling, it does not pertain to ALS-FTD (melanoma instead), does not use CNS tissue (dermal fibroblasts), involves patient-derived in vitro fibroblast populations, and is a cell-type comparison rather than a relevant clinical case/control study. Technology is compatible but the biological context does not meet inclusion criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-6189,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Affymetrix Clariom™ D Assay specified. | justification: RNA was extracted from human tissue and assayed using an Affymetrix microarray platform (Clariom D), indicating human microarray expression profiling.","Yes | evidence: Disease labels: sporadic frontotemporal lobar degeneration (sFTLD), familial frontotemporal lobar degeneration (fFTLD, C9ORF72). Title: frontotemporal lobar degeneration (FTLD) conditions. | justification: FTLD/FTD (including C9ORF72-associated familial FTLD) is within the ALS-FTD clinical spectrum, so the dataset pertains to ALS-FTD–relevant disease.","Yes | evidence: Organism: Homo sapiens; Organism part: Brodman (1909) area 8; Description: RNA extracted from human frontal cortex area 8 (postmortem). | justification: Samples are human postmortem frontal cortex (Brodmann area 8), i.e., CNS tissue.",No | evidence: Description and sample attributes indicate postmortem brain tissue from controls and patients; no cell lines or in vitro models reported. | justification: The study uses human postmortem tissue rather than patient-derived cell lines or experimental disease models.,"Yes | evidence: Description: controls (n=10), sporadic FTLD (n=10), familial FTLD (n=10); Experimental design: disease state design; Experimental factor: disease. | justification: The dataset includes control and disease groups enabling case vs control comparisons.","No | evidence: Description: frontal cortex area 8 described as 'the main area afected in FTLD.' | justification: Brodmann area 8 (frontal cortex) is a CNS region relevant to FTLD/FTD pathology, not an irrelevant region.",No | evidence: Technology: Array assay; Affymetrix Clariom™ D Assay specified; Assay by Molecule: RNA assay. | justification: The platform is microarray-based; no RNA-seq or proteomics technologies are used.,"justification: Meets inclusion criteria: human microarray expression profiling of CNS tissue (frontal cortex BA8), targets FTLD/FTD including C9ORF72 familial cases (within ALS-FTD spectrum), uses postmortem human brain (not in vitro models), and has case/control groups. Technology is microarray-compatible.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MTAB-656,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The study uses array-based transcription profiling on human RNA (temporal cortex), consistent with human microarray expression profiling.","Yes | evidence: Disease states listed: Frontotemporal lobar degeneration (FTLD), including sporadic FTLD-TDP and familial FTLD with MAPT/PGRN mutations; also Alzheimer's disease and normal controls. | justification: FTLD (frontotemporal lobar degeneration) is part of the frontotemporal dementia spectrum relevant to ALS-FTD investigations; the dataset includes FTLD cases.","Yes | evidence: Organism part: middle temporal gyrus (temporal cortex); Samples described as temporal cortex tissue. | justification: Samples are from human CNS tissue (middle temporal gyrus), a brain region relevant to FTD pathology.",No | evidence: Cell type/line: Not found; Clinical history indicates sporadic and familial FTLD cases and cognitively normal controls; samples are brain tissue. | justification: No patient-derived in vitro cell lines or disease models are indicated; samples are postmortem brain tissue from patients/controls.,"Yes | evidence: Experimental Factors include DISEASESTATE with values: normal, Frontotemporal lobar degeneration, Alzheimer's disease; Experimental Designs include disease_state_design. | justification: The design includes diseased (FTLD) and control (normal) groups, consistent with a case/control comparison.",No | evidence: Organism part: middle temporal gyrus (temporal cortex). | justification: Temporal cortex is a region affected in frontotemporal lobar degeneration/FTD and therefore relevant to ALS-FTD spectrum studies.,No | evidence: Technology: Array assay; Study type: transcription profiling by array; Assay by Molecule: RNA assay. | justification: The platform is microarray-based transcription profiling (compatible); no RNA-seq or proteomics technologies are indicated.,"justification: E-MTAB-656 is a human microarray study of temporal cortex including FTLD (FTD-spectrum) cases and normal controls, using RNA arrays on relevant CNS tissue with a case/control design. It does not use cell lines or incompatible technologies, so it meets the inclusion criteria for FTD-related microarray datasets.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MTAB-850,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: Microarray transcriptional profiling was performed on human samples (array/RNA assay), consistent with human microarray expression profiling.","No | evidence: Title/Description: study of head and neck squamous cell carcinoma (tumour vs normal); Experimental Factors: DiseaseState lists tumour, normal. | justification: The study concerns head and neck squamous cell carcinoma, not amyotrophic lateral sclerosis or frontotemporal dementia.","No | evidence: Organism part: oropharynx, larynx, tonsil, oral cavity; Samples: tumour, normal from head and neck sites. | justification: Samples are from head and neck mucosal/tumour tissues, not brain or other CNS regions.",No | evidence: Experimental Designs: in_vivo_design; Sample characteristics list tumour and normal tissues (no cell lines); Title/Description describe tumor tissue profiling. | justification: Samples are in vivo tumor and normal tissues rather than patient-derived in vitro cell lines or disease models.,"Yes | evidence: Experimental Factors include DiseaseState: normal, tumour; Disease state/staging lists tumour and normal. | justification: The design compares tumour (case) versus normal (control) samples, i.e., a case/control layout.","Yes | evidence: Organism part: oropharynx, larynx, tonsil, oral cavity (non-CNS tissues). | justification: Tissues sampled are non-CNS head and neck sites, which are not regions affected by ALS-FTD neurodegeneration.","No | evidence: Technology: Array assay; Study type: transcription profiling by array; Assay by Molecule: RNA assay. | justification: The study used microarray (array) technology, which is compatible with inclusion (not RNA-seq/proteomics).","justification: Although this is a human microarray case/control study, it investigates head and neck squamous cell carcinoma using non-CNS tissues. It does not concern ALS-FTD or relevant CNS regions, so it fails the disease and tissue inclusion criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-8635,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Organism: Homo sapiens; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The study uses array-based transcription profiling on human RNA (microarray).,"Yes | evidence: Disease: sporadic amyotrophic lateral sclerosis (samples: 30 ALS, 10 controls); Title: Gene expression profiles in spinal cord of control and sporadic Amyotrophic Lateral Sclerosis patients. | justification: The dataset is explicitly of sporadic ALS patients. ALS lies on the ALS-FTD disease spectrum; although no FTD cases are reported, the dataset pertains to ALS.",Yes | evidence: Organism part: first lumbar spinal cord segment; Description: gene expression profiles of spinal cord samples. | justification: Samples are from human central nervous system tissue (lumbar spinal cord).,"No | evidence: Source Characteristics: Organism: Homo sapiens; Organism part: first lumbar spinal cord segment; no cell line or in vitro attributes reported. | justification: Samples are primary human spinal cord tissue, not patient-derived in vitro cell lines or disease models.","Yes | evidence: Experimental Designs: case control design; Sample count: 40 (30 ALS, 10 controls); Experimental Factors: disease. | justification: The study compares ALS cases to controls in a case-control design.",No | evidence: Organism part: first lumbar spinal cord segment; Title/description focused on spinal cord of ALS patients. | justification: The spinal cord (lumbar segment) contains motor neurons affected in ALS and is a relevant region for ALS neurodegeneration.,"No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology is microarray-based transcription profiling, which is compatible with inclusion (not RNA-seq or proteomics).","justification: This is a human microarray transcription profiling study of lumbar spinal cord tissue from sporadic ALS patients and controls, using a case-control design, with no in vitro models and a relevant CNS region. Although no FTD cases are included, ALS is on the ALS-FTD spectrum, so the dataset meets the inclusion criteria for ALS-related CNS microarray data.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-TABM-940,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Description: hybridized to HgU133vII Affymetrix genechips; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The study used Affymetrix microarrays (HgU133vII) for transcription profiling of human samples.,"Yes | evidence: Samples Disease: PROBABLE diagnosis of ALS, DEFINITIVE diagnosis of ALS, NON ALS, non diseased, ALS; Title: Transcription profiling of human blood from patients with ALS vs healthy. | justification: The cohort includes patients with clinically diagnosed ALS. (No explicit FTD cases are indicated.)","No | evidence: Organism part: Blood; Samples: ALS whole blood samples or non diseased control whole blood samples. | justification: All samples are peripheral whole blood, not brain or CNS tissue.","No | evidence: Cell type/line: Not found; Samples described as whole blood from patients and controls. | justification: This is an in vivo clinical sampling of patient blood, not patient-derived in vitro cell lines or disease models.","Yes | evidence: Title and description: patients with ALS vs healthy; Experimental Factors include DiseaseState with NON ALS and DEFINITIVE/PROBABLE ALS. | justification: The study compares ALS cases to non-diseased controls, consistent with a case/control design.",No | evidence: Organism part: Blood; no brain regions reported. | justification: The study does not sample any brain regions (so it does not sample brain regions that are irrelevant to ALS-FTD); its tissue is peripheral blood.,"No | evidence: Study type: transcription profiling by array; Technology: Array assay; Description: Affymetrix genechips. | justification: The assay is microarray-based, which is compatible with inclusion (not RNA-seq or proteomics).","justification: Although this is a human microarray case/control study of ALS patients (meets criteria 1, 2 and 5) and uses compatible technology, it fails inclusion criterion 3 because samples are peripheral whole blood rather than human CNS/brain tissue relevant to ALS-FTD. Therefore it should be excluded.",No,No,False,,,,,,,,,
alzheimer-screened_E-GEOD-30951,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens; Assay by Molecule: RNA assay. | justification: The experiment uses microarray transcription profiling on human samples (arrays measuring RNA).,"No | evidence: Title: Complete TLR3 deficiency; Disease labels: TLR3-/- Patient, MyD88-/- Patient, UNC93B-/- Patient, Healthy, TLR3+/- Patient. | justification: The dataset studies TLR3/MyD88/UNC93B immune deficiencies, not Alzheimer's disease.","No | evidence: Cell type: skin fibroblast, PBMC; Samples describe fibroblasts and peripheral blood mononuclear cells (PBMCs). | justification: Samples are peripheral blood cells and cultured skin fibroblasts, not human CNS/brain tissue.","Yes | evidence: Description: Fibroblast cells and PBMCs from donors ... were collected for microarray analysis. Fibroblast cells were cultured in DMEM; PBMCs cultured in RPMI. | justification: The study uses patient-derived cultured cells (in vitro fibroblast cultures and PBMC stimulations), which are non-clinical in vitro samples.","Yes | evidence: A total of 3 healthy controls, 1 AD TLR3-deficient patient, 1 AR TLR3-deficient patient, 1 AR UNC-93B-deficient patient, 1 MyD88 deficient patient were used in this study. | justification: The dataset includes both patient and healthy control samples, consistent with a case/control comparison design.","No | evidence: Cell type: skin fibroblast, PBMC; No organism part/brain region reported. | justification: No brain/CNS regions are sampled (so it does not involve irrelevant brain regions like cerebellum), but absence of brain tissue makes it ineligible for AD brain analyses.",,,,No,False,No | evidence: Disease annotations relate to TLR3/MyD88/UNC93B deficiencies; no Braak staging or AD phenotype reported. | justification: The dataset does not involve AD or Braak staging; it is not limited to intermediate AD phenotypes.,"No | evidence: Disease labels indicate immune deficiencies (TLR3-/-, MyD88-/-, UNC93B-/-), not familial Alzheimer's disease. | justification: The study is unrelated to familial AD cases.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The platform is microarray-based transcription profiling, which is compatible with inclusion (not RNA-seq or proteomics).","justification: Exclude. Although the dataset is human microarray transcription profiling (meets criterion 1 and uses compatible technology), it does not study Alzheimer's disease (fails criterion 2), does not include human CNS/brain tissue (fails criterion 3), and uses patient-derived cultured cells/PBMCs (meets exclusion criterion 4). Therefore it does not satisfy the AD brain tissue case/control inclusion requirements.",No,,,,
alzheimer-screened_E-GEOD-32390,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: Human samples (PBMC and fibroblasts) were profiled using an array-based transcription profiling assay (microarray).,"No | evidence: Disease: herpes simplex virus type 1 (HSV1) encephalitis (HSE) MYD88/TLR3/TRIF deficient patient, healthy control; Title/Description describe TRIF deficiency and HSE. | justification: The study concerns TRIF/MYD88/TLR3 deficiencies and HSV1 encephalitis, not Alzheimer's disease.","No | evidence: Cell type: PBMC, Fibroblasts; Organism part: Not found; samples are PBMCs and skin fibroblast cell lines. | justification: Samples are peripheral blood mononuclear cells and cultured skin fibroblasts, not human brain/CNS tissue.","Yes | evidence: Skin fibroblast cell lines were derived from healthy controls and patients and cultured; PBMCs (previously frozen) were collected and cultured with stimuli. | justification: The dataset involves patient-derived in vitro cultured cell lines (fibroblasts) and stimulated PBMCs, i.e., in vitro experiments.","No | evidence: Experimental Designs: Not found; Experimental Factors list treatments and cell types; disease states include various deficiency patients and healthy controls but no AD case/control clinical design. | justification: This is an in vitro stimulation study with a mix of patient and control-derived cells, not a clinical Alzheimer's case/control study.","No | evidence: Organism part: Not found; Cell type: PBMC, Fibroblasts; no brain regions listed. | justification: No brain regions (relevant or irrelevant to AD) were sampled.",,,,No,False,No | evidence: Disease state listed relates to HSE and innate immunity deficiencies; no AD phenotyping or Braak staging is present. | justification: The dataset does not involve AD phenotypes or Braak staging at all.,"No | evidence: Description and disease state reference TRIF/MYD88/TLR3 deficiencies and HSE; no mention of Alzheimer's disease or familial AD. | justification: Not an AD dataset, so familial AD exclusion is not applicable.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology is array-based transcription profiling (microarray), which is compatible with inclusion (if other criteria were met).","justification: Exclude. Although this is human array-based transcription profiling, the study is not about Alzheimer's disease and does not use human brain/CNS tissue. It involves patient-derived in vitro cell lines (fibroblasts and PBMCs) and an in vitro stimulation design rather than an AD case/control brain tissue study. Therefore it fails key inclusion criteria (disease relevance to AD, CNS tissue) and meets exclusion criteria (in vitro patient-derived cells).",No,,,,
alzheimer-screened_E-GEOD-38652,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: Human samples were profiled using microarray transcriptional assays (RNA array).,"No | evidence: Title/Description: In vitro responses of fibroblasts from patients with TBK1 deficiency ... HSE patients carrying ... mutations in TBK1; description refers to an autosomal dominant (AD) trait (autosomal dominant, not Alzheimer's disease). | justification: The study concerns TBK1 deficiency/HSE and autosomal-dominant traits, not Alzheimer's disease.","No | evidence: Description: Skin fibroblast cell lines were derived from healthy controls ... (cultured in vitro). Organism part: Not found. | justification: Samples are patient-derived skin fibroblasts, not human brain/CNS tissue.","Yes | evidence: Description: Skin fibroblast cell lines were derived ... and cultured for 2 or 8 hours ... or left unstimulated. | justification: This is an in vitro study using patient-derived fibroblast cell lines, i.e., non-clinical cellular models.","Yes | evidence: Description: Skin fibroblast cell lines were derived from healthy controls (n=3), patients with deficiencies for TBK1 (n=2), TLR3 (n=2), STAT1 (n=1). | justification: The study includes patient samples and healthy controls, consistent with a case/control comparison.",No | evidence: Samples are skin fibroblast cell lines (not brain regions). | justification: No brain regions are sampled; therefore the question of cerebellum or other AD-irrelevant regions does not apply.,,,,No,False,"No | evidence: Disease state/staging: Not found; study description indicates TBK1 deficiency in fibroblasts, no AD Braak staging reported. | justification: The dataset does not contain AD phenotypes or Braak staging information.","No | evidence: Description refers to autosomal dominant (AD) trait in context of TBK1 mutations, not familial Alzheimer's disease. | justification: The familial/autosomal-dominant mention pertains to TBK1 deficiency traits, not familial Alzheimer's disease.","No | evidence: Technology: Array assay; Assay by Molecule: RNA assay; Study type: transcription profiling by array. | justification: The assay is microarray-based RNA profiling, which is compatible with inclusion technology requirements.","justification: Exclude. Although the dataset is human microarray expression profiling, it does not pertain to Alzheimer's disease or human CNS tissue. It uses patient-derived skin fibroblast cell lines cultured in vitro (an excluded model). Therefore it fails multiple inclusion criteria (target disease and tissue) and meets exclusion criteria (in vitro cell lines).",No,,,,
alzheimer-screened_E-MEXP-1913,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Description: Genome-wide expression profiles (Affymetrix) were used. | justification: The study used Affymetrix microarrays for transcription profiling of human-derived material (SH-SY5Y cells), so it is a human microarray expression profiling dataset.","Yes | evidence: Title and Description repeatedly reference Alzheimer's disease and beta-amyloid (Abeta42) as the pathogenic form triggering AD. | justification: The experimental question is explicitly motivated by AD pathophysiology (effects of Abeta40/42 levels), so the dataset pertains to Alzheimer's disease biology.","No | evidence: Samples: Cell line: SH-SY5Y; Experimental Designs include in_vitro_design; Source Characteristics list Organism part: Not found. | justification: Samples are the SH-SY5Y neuroblastoma cell line (in vitro), not primary human brain/CNS tissue.","Yes | evidence: Description: 'Human neuroblastoma cell line SH-SY5Y ... transfected with constructs ... Independent cell clones ... used to provide biological replicates.' Experimental Designs include in_vitro_design. | justification: This is an in vitro, patient-derived (cell line) disease model experiment (transfected cell lines), matching the exclusion criterion for patient-derived in vitro models/disease models.","No | evidence: Experimental Designs: in_vitro_design, transcript_identification_design; samples are transfected cell lines with different constructs and mock controls rather than clinical case/control groups. | justification: The study compares engineered cell-line phenotypes (high/medium/low Abeta) to mock transfected controls, not clinical case/control patients.",No | evidence: No brain regions or organism part specified; samples are a cell line (SH-SY5Y). | justification: Not applicable—no brain region sampling; therefore it does not involve irrelevant brain regions like cerebellum.,,,,No,False,No | evidence: Disease state/staging: Not found; study manipulates Abeta levels in cell lines rather than reporting Braak stages. | justification: The dataset does not involve human AD staging or intermediate phenotypes (Braak); it is an in vitro Abeta-level manipulation.,"No | evidence: Clinical/familial: Not found; samples are transfected cell lines, not familial AD cases. | justification: There are no familial AD patient samples; this is an experimental cell-line study.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Description: Affymetrix arrays. | justification: The technology is microarray-based expression profiling, which is compatible with inclusion criteria.","justification: Exclude. Although the study is microarray-based and AD-related, it uses an in vitro transfected human neuroblastoma cell line (SH-SY5Y) rather than human CNS tissue and is not a clinical case/control study. This violates exclusion criterion 4 (patient-derived in vitro models) and inclusion criteria requiring human brain/CNS tissue and case/control clinical design.",No,,,,
alzheimer-screened_E-MEXP-2280,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA; Organism: Homo sapiens | justification: Dataset is genome-wide transcription profiling performed on human RNA using array technology (microarray).,Yes | evidence: Description mentions Alzheimer's disease; Samples list includes Disease: Alzheimer's disease | justification: AD is one of the diagnosed disorders included (5 AD patients reported).,"Yes | evidence: Organism part: medial temporal lobe; Description: snap frozen post-mortem tissue from the medial temporal lobe | justification: Samples are post-mortem human brain (medial temporal lobe), a CNS region relevant to AD.",No | evidence: Samples are snap-frozen post-mortem brain tissue; Cell type/line: Not found | justification: No patient-derived in vitro cell lines or disease models reported; tissue is direct post-mortem brain.,Yes | evidence: Description: 5 AD ... and 5 control subjects; Experimental Designs include disease_state_design | justification: Study includes disease groups and matched control subjects enabling case/control comparisons.,"No | evidence: Organism part: medial temporal lobe | justification: Medial temporal lobe is significantly affected in AD (relevant region), not an excluded region like cerebellum.",,,,Yes,True,No | evidence: Disease staging entries include braak stage 6 (in addition to other stages) | justification: Dataset is not limited to intermediate Braak stages; Braak stage 6 (neocortical stage) is present among samples.,No | evidence: Clinical/familial fields list post-mortem delays and disease durations but do not indicate familial AD; title/description do not state familial cases | justification: No indication that cases are familial AD; likely sporadic cases.,"No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA | justification: Data were generated by microarray (array) technology, which is compatible with inclusion.","justification: The dataset meets inclusion criteria: human microarray expression profiling of post-mortem brain tissue (medial temporal lobe), includes Alzheimer's disease cases and matched controls, uses compatible array technology, and contains Braak stage 6 AD samples (neocortical stage). It does not consist of in vitro models, is not reported as familial AD only, and the design supports case/control comparisons. Therefore the dataset is appropriate for inclusion (individual AD samples should be filtered to use Braak V/VI cases where required).",Yes,,,,
alzheimer-screened_E-MTAB-1841,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The experiment used microarray-based transcription profiling (RNA) on human-derived material per the study metadata.,"Yes | evidence: Title and description discuss amyloid-beta (Abeta40/42) and their role in the pathogenesis of Alzheimer disease (AD): ""Although amyloid-beta42 (Abeta42) has long been implicated in the pathogenesis of Alzheimer disease (AD)..."" | justification: The study explicitly investigates Abeta species in the context of AD-related pathogenesis, so it is AD-related.","No | evidence: Samples: Cell line: SH-SY5Y (neuroblastoma); Experimental Designs include in_vitro_design; Organism part: Not found. | justification: Samples are from the SH-SY5Y neuroblastoma cell line (in vitro), not human brain/CNS tissue.","Yes | evidence: Samples: Cell line: SH-SY5Y; Experimental Designs: in_vitro_design; Experimental Factors: compound, time; Description: ""...in synchronized SH-SY5Y cells."" | justification: The study uses a human neuroblastoma cell line treated in vitro with Abeta peptides (a cell-culture disease model), which meets the exclusion criterion for patient-derived in vitro cell lines/disease models.","No | evidence: Experimental Designs: compound_treatment_design, time_series_design, in_vitro_design; Experimental Factors: compound, time; No indication of case/control or patient/control groups in metadata. | justification: The design is an in vitro treatment/time-series experiment, not a clinical case vs control study.","No | evidence: Organism part: Not found; Samples use SH-SY5Y cell line rather than sampled brain regions. | justification: The dataset does not sample brain regions (relevant or irrelevant); it uses a cell line, so the specific exclusion for irrelevant brain regions is not applicable.",,,,No,False,"No | evidence: Disease state/staging: Not found; Samples are cell line treatments with Abeta peptides, not Braak staging or intermediate phenotypes. | justification: No patient AD staging is provided; the dataset does not consist of intermediate AD phenotypes.",No | evidence: Clinical/familial: Not found; samples are SH-SY5Y cell line. | justification: No indication the study involves familial AD cases; it is an in vitro Abeta treatment model.,No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The assay is microarray-based (compatible); no RNA-seq or proteomics technologies are reported.,"justification: Although the study uses human microarray expression profiling and is AD-related mechanistically (Abeta peptides), it is an in vitro experiment on the SH-SY5Y neuroblastoma cell line (a disease model) and not human CNS tissue nor a clinical case/control design. Per exclusion criterion 4 (patient-derived in vitro cell lines or disease models) and criterion 5 (case/control design), this dataset should be excluded.",No,,,,
alzheimer-screened_E-MTAB-2325,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens; Assay by Molecule: RNA assay; Title: Gene expression profiles in motor cortex... | justification: The study uses array-based transcription profiling on human (Homo sapiens) brain tissue (microarray/RNA), meeting the human microarray expression profiling requirement.","No | evidence: Disease: normal, Sporadic Amyotrophic Lateral Sclerosis; Title: ...Control and Sporadic Amyotrphic Lateral Sclerosis patients | justification: The dataset studies sporadic ALS (Amyotrophic Lateral Sclerosis) and controls, not Alzheimer's disease.","Yes | evidence: Organism part: v4 cortex; Title: motor cortex; Experimental factors include post-mortem interval and age at death | justification: Samples are from human cortical (motor cortex) brain tissue, i.e., CNS tissue.","No | evidence: Experimental factors include age at death, post-mortem interval; no cell type/line or in vitro model indicated | justification: Samples are post-mortem human brain tissue from patients and controls, not patient-derived in vitro cell lines or disease models.",Yes | evidence: Experimental Designs: case control design; Title: Control and Sporadic Amyotrphic Lateral Sclerosis patients | justification: The study has a case/control design comparing ALS cases to controls.,No | evidence: Organism part: v4 cortex; Title: motor cortex | justification: The sampled region is motor cortex (neocortex). This is not an obviously irrelevant region like cerebellum; neocortical areas can be affected in late-stage AD (Braak V/VI).,,,,No,False,"No | evidence: Disease: Sporadic Amyotrophic Lateral Sclerosis; Disease state/staging: Not found | justification: The dataset does not describe AD or Braak staging; it concerns ALS, so it does not consist of intermediate AD phenotypes.","No | evidence: Disease: Sporadic Amyotrophic Lateral Sclerosis; Clinical/familial: familial anamnesis entries describe various family diseases but not familial AD cases as the study focus | justification: The study is of sporadic ALS cases, not familial Alzheimer's disease.",No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The technology is microarray-based transcription profiling (compatible).,"justification: Exclude: although the dataset uses human microarray expression profiling on CNS tissue and is case/control, it studies sporadic ALS (motor cortex) rather than Alzheimer's disease. The target disease mismatch fails inclusion criterion #2.",No,,,,
