custom_id,source_list,target_disease,error,model,q1_human_microarray_expression_profiling,q2_target_disease,q3_human_cns_tissue,q4_non_clinical,q5_case_control_design,q6_irrelevant_brain_region,q7_incompatible_technology,q8_inclusion_justification,q9_include_dataset,final_include,in_actual,q7_intermediate_phenotype,q8_familial_alzheimer_disease,q9_incompatible_technology,q10_inclusion_justification,q11_include_dataset,q7_familial_disease,q8_incompatible_technology,q9_inclusion_justification,q10_include_dataset
als-ftd-screened_E-MTAB-4964,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens | justification: Dataset uses human samples and Illumina microarray-based transcription profiling,"No | evidence: Disease: acrolentiginous melanoma | justification: The study focuses on melanoma-associated fibroblasts, not ALS or FTD","No | evidence: Organism part: dermis | justification: Samples are dermal fibroblasts, not CNS tissue","Yes | evidence: Cell type: control dermal fibroblast, melanoma associated fibroblast | justification: Uses patient-derived primary fibroblasts cultured in vitro, not clinical tissue biopsies",Yes | evidence: Experimental factor: disease status (melanoma vs normal); cell type comparison design | justification: Includes comparisons between diseased (MAF) and control (ACF/CDF) fibroblasts,Yes | evidence: Organism part: dermis | justification: No brain or CNS regions are sampled; dermis is irrelevant to ALS-FTD pathology,No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Microarray expression profiling is compatible,"justification: Dataset is human microarray but does not study ALS-FTD, samples non-CNS fibroblasts, and uses in vitro patient-derived cells; fails key inclusion criteria",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-6189,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; technology: Affymetrix Clariom™ D Assay | justification: This is a microarray-based gene expression profiling study on human samples.,"No | evidence: Title and description focus on frontotemporal lobar degeneration (FTLD) subtypes; no ALS or ALS-FTD overlap mentioned. | justification: Dataset centers on FTLD (FTD) only, without ALS-FTD cases or overlap.",Yes | evidence: Samples from human frontal cortex (Brodmann area 8); organism Homo sapiens. | justification: Frontal cortex is a relevant human CNS region.,No | evidence: Samples are postmortem brain tissue; no cell lines or in vitro models described. | justification: No patient-derived in vitro cell lines or disease models used.,"Yes | evidence: Controls (n=10) compared to sporadic FTLD (n=10) and familial FTLD (n=10). | justification: Includes both control and disease groups, constituting a case/control design.",No | evidence: Brodmann area 8 is identified as a main area affected in FTLD. | justification: Sampled region is directly relevant to FTLD/FTD pathology.,No | evidence: Technology: Array assay (Affymetrix Clariom™ D). | justification: Microarray is the only technology used; no RNA-seq or proteomics.,"justification: Meets criteria for human microarray profiling, CNS tissue, case/control design, and relevant region, but lacks ALS-FTD case inclusion so does not fit target disease scope.",No,No,True,,,,,,,,,
als-ftd-screened_E-MTAB-656,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The dataset uses an array-based transcription profiling assay (microarray) on RNA samples.,"No | evidence: Disease: Frontotemporal lobar degeneration, Alzheimer's disease; no mention of ALS or motor neuron disease | justification: The study includes FTLD (FTD) and AD but does not include ALS or ALS-FTD cases.",Yes | evidence: Organism part: middle temporal gyrus; Organism: Homo sapiens | justification: Samples were taken from human temporal cortex tissue.,No | evidence: Cell type/line: Not found; samples from brain tissue | justification: No in vitro cell lines or disease models; all samples are human tissue.,"Yes | evidence: Experimental factor DISEASESTATE: normal, Frontotemporal lobar degeneration, Alzheimer's disease | justification: The design compares diseased (FTLD, AD) versus normal control groups.",No | evidence: Organism part: middle temporal gyrus | justification: Temporal cortex is a region affected in frontotemporal dementia.,"No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses compatible microarray technology, not RNA‐seq or proteomics.","justification: Meets criteria for human microarray, CNS tissue, relevant region, case/control design, and compatible technology, but does not include ALS or ALS-FTD cases.",No,No,True,,,,,,,,,
als-ftd-screened_E-MTAB-850,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens; Assay by Molecule: RNA assay | justification: Dataset uses microarray to profile human RNA expression,"No | evidence: Disease: tumour/normal in head and neck squamous cell carcinoma; no mention of ALS or FTD | justification: Disease is carcinoma of head and neck, not ALS-FTD","No | evidence: Organism part: oropharynx, larynx, tonsil, oral cavity | justification: Samples are from head and neck tissues, not CNS","No | evidence: Samples are primary tumors (in vivo), no cell lines or disease models | justification: In vivo tumor samples, not patient‐derived in vitro cell lines or models",Yes | evidence: Experimental Factor DiseaseState includes 'normal' and 'tumour' | justification: Comparison of tumor vs normal tissue constitutes a case/control design,"Yes | evidence: Tissues from oropharynx, larynx, tonsil, oral cavity | justification: These are non-CNS head and neck tissues irrelevant to ALS-FTD neurodegeneration","No | evidence: Technology: Array assay | justification: Uses microarray expression profiling, which is compatible","justification: Dataset studies head and neck carcinoma, not ALS-FTD, and uses non-CNS tissues; does not meet disease or tissue criteria",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-8635,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Organism: Homo sapiens | justification: The dataset uses microarray-based transcription profiling on human samples.,No | evidence: Source Characteristics: Disease: sporadic amyotrophic lateral sclerosis | justification: The study includes only ALS patients without frontotemporal dementia features.,Yes | evidence: Source Characteristics: Organism part: first lumbar spinal cord segment | justification: Spinal cord is CNS tissue derived from human patients.,"No | evidence: No cell type/line or in vitro model attributes listed; samples are patient spinal cord tissue | justification: All samples are directly from human tissue, not cell lines or disease models.",Yes | evidence: Experimental Designs: case control design | justification: The study compares 30 ALS patient samples to 10 control samples.,No | evidence: Organism part: first lumbar spinal cord segment | justification: Spinal cord motor neuron regions are affected in ALS.,"No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: The platform is microarray-based expression profiling, which is compatible.","justification: Although the dataset meets criteria for human microarray profiling, CNS tissue sampling, and case–control design, it lacks a frontotemporal dementia component and thus does not pertain to ALS-FTD.",No,No,True,,,,,,,,,
als-ftd-screened_E-TABM-940,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Technology: Array assay; Affymetrix HgU133vII genechips | justification: Human samples hybridized to Affymetrix microarray platform,"No | evidence: Disease: PROBABLE diagnosis of ALS, DEFINITIVE diagnosis of ALS | justification: Study focuses on ALS only, no frontotemporal dementia component reported","No | evidence: Organism part: Blood | justification: Samples are whole blood, not CNS tissue","No | evidence: Source Characteristics: Organism part: Blood; Clinical/familial attributes present | justification: Samples are patient-derived blood, not in vitro cell lines or models",Yes | evidence: Experimental Factors: DiseaseState includes ALS vs non-diseased controls | justification: Design compares ALS cases to healthy control subjects,No | evidence: Organism part: Blood | justification: No brain regions sampled,"No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Dataset uses microarray, compatible with criteria","justification: Although the dataset is human microarray expression profiling with an ALS vs control case/control design, it does not include CNS tissue and does not address ALS-FTD, only ALS alone. Therefore it fails key inclusion criteria.",No,No,False,,,,,,,,,
alzheimer-screened_E-GEOD-30951,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array | justification: The dataset uses microarray technology on human samples.,"No | evidence: Focus on TLR3 deficiency in fibroblasts and PBMCs | justification: This study investigates TLR3 pathway deficiencies, not Alzheimer's disease.",No | evidence: Samples are skin fibroblasts and peripheral blood mononuclear cells | justification: No CNS or brain tissue samples are included.,"Yes | evidence: Cultured fibroblast cells and PBMCs from patients | justification: Involves in vitro patient‐derived primary cell cultures, not clinical brain tissue.",Yes | evidence: Includes healthy controls and various TLR3/MyD88/UNC93B‐deficient patients | justification: Compares patient groups against healthy controls.,No | evidence: No brain regions sampled | justification: Dataset does not involve any brain regions.,,,,No,False,No | evidence: Not related to AD staging | justification: Study is unrelated to AD phenotypes or Braak staging.,No | evidence: Not an AD dataset | justification: No Alzheimer's disease cases—familial or sporadic—are involved.,No | evidence: Uses array‐based RNA assay | justification: Technology is standard microarray expression profiling.,justification: Excluded because it does not pertain to Alzheimer's disease or relevant CNS tissues; it studies TLR3 deficiency in peripheral cells.,No,,,,
alzheimer-screened_E-GEOD-32390,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The dataset uses array-based transcription profiling of human RNA samples.,"No | evidence: Disease state lists herpes simplex virus type 1 (HSV1) encephalitis and TRIF/MYD88/TLR3 deficiencies; no mention of Alzheimer’s disease. | justification: The study focuses on viral encephalitis and innate immunity deficiencies, not AD.","No | evidence: Sample cell types are PBMCs and skin fibroblast cell lines; no brain tissue is profiled. | justification: All specimens are peripheral blood mononuclear cells or fibroblasts, not CNS tissue.",Yes | evidence: Skin fibroblast cell lines derived from patients and PBMCs were cultured and stimulated in vitro. | justification: The study relies on patient-derived in vitro cell cultures rather than fresh clinical tissue.,"Yes | evidence: Comparisons are made between cells from patients with TRIF/MYD88/TLR3 deficiencies and healthy controls. | justification: The design includes diseased versus control samples, though for HSE, not AD.",No | evidence: No brain regions are sampled; only PBMCs and fibroblasts. | justification: Not applicable—no CNS tissue was profiled.,,,,No,False,"No | evidence: No AD phenotypes or Braak staging are described. | justification: Focus is on immune deficiency and viral response, not AD pathology stages.","No | evidence: No AD cases are included, familial or sporadic. | justification: The dataset investigates HSE patients with TRIF-related immunodeficiencies, not AD families.",No | evidence: Technology is array-based expression profiling (microarray). | justification: Microarray is a compatible technology.,justification: This dataset does not involve Alzheimer’s disease or human CNS tissue—it profiles PBMCs and fibroblasts in an HSE immunodeficiency context—so it fails multiple inclusion criteria.,No,,,,
alzheimer-screened_E-GEOD-38652,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: Dataset uses array-based transcription profiling on human samples,"No | evidence: Title and description discuss TBK1 deficiency and HSE patients, not Alzheimer’s disease | justification: Dataset focuses on TBK1 mutation responses in fibroblasts, unrelated to AD",No | evidence: Samples are skin fibroblast cell lines; no CNS tissue indicated | justification: No brain/CNS tissue used,Yes | evidence: Samples are fibroblast cell lines derived from patients and controls; in vitro cultured | justification: Dataset involves patient-derived in vitro cell lines,"No | evidence: Experimental design compares stimulated fibroblasts from mutant and control lines, not clinical case/control | justification: Study uses cell line stimulation design, not patient versus control diagnosis groups",No | evidence: N/A | justification: No brain regions sampled,,,,No,False,No | evidence: N/A | justification: Not an AD phenotype study,No | evidence: N/A | justification: Not related to familial AD,"No | evidence: Technology: Array assay, RNA assay | justification: Compatible microarray technology","justification: Dataset does not involve Alzheimer’s disease, uses non-CNS fibroblast cell lines, and focuses on TBK1 deficiency rather than clinical AD cases.",No,,,,
alzheimer-screened_E-MEXP-1913,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Affymetrix Array assay | justification: The dataset uses Affymetrix microarrays to profile human-derived samples.,Yes | evidence: Title and description reference Alzheimer's disease and beta-amyloid peptides | justification: Study focuses on APP processing and Abeta42/40 levels central to AD pathogenesis.,"No | evidence: Samples: SH-SY5Y neuroblastoma cell line | justification: No primary human CNS tissue is profiled, only an in vitro cell line.","Yes | evidence: Experimental design includes in_vitro_design; Samples are SH-SY5Y cells | justification: The study uses a patient-derived neuroblastoma cell line model, not clinical tissue.","No | evidence: Design compares engineered phenotypes of the same cell line, not patient vs healthy control | justification: No clinical case/control grouping of AD patients and controls.","No | evidence: Samples are in vitro cell lines, no brain region sampled | justification: Not applicable—no brain regions involved.",,,,No,False,No | evidence: No disease staging provided; model uses beta-amyloid levels only | justification: No Braak staging or intermediate AD phenotype classification.,"No | evidence: Samples are cell lines, not familial AD cases | justification: No human familial AD subjects included.",No | evidence: Transcription profiling by array | justification: Microarray technology is compatible.,justification: Excluded because it uses an in vitro neuroblastoma cell line model rather than primary human CNS tissue from AD patients in a clinical case-control design.,No,,,,
alzheimer-screened_E-MEXP-2280,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens | justification: This is a human microarray (array-based) transcription profiling study of RNA from post-mortem tissue.,Yes | evidence: Samples include Alzheimer’s disease patients (5 AD) among other neurodegenerative disorders | justification: The dataset contains AD patient samples and comparisons versus control subjects.,"Yes | evidence: Organism part: medial temporal lobe; Source: snap frozen post-mortem tissue | justification: Samples are from human CNS (medial temporal lobe), a region relevant to AD.","No | evidence: Samples are snap frozen post-mortem tissue; no cell lines or in vitro models mentioned | justification: All samples derive from patient brain tissue, not in vitro systems or disease models.","Yes | evidence: 5 AD patients and 5 control subjects matched for age, gender, ApoE and MAPT haplotype | justification: The study contrasts AD cases versus controls in a classic case/control design.",No | evidence: Organism part: medial temporal lobe | justification: Medial temporal lobe is a region significantly affected in AD.,,,,Yes,True,"No | evidence: Disease staging includes Braak stage 6 for AD patients | justification: AD cases include Braak stage VI, not only intermediate phenotypes.",No | evidence: Clinical/familial attributes do not indicate familial AD; only sporadic AD described | justification: No evidence that cases are familial; labels refer to sporadic AD staging.,No | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The assay is array-based microarray profiling (compatible technology).,justification: This dataset meets all inclusion criteria: human microarray expression profiling; includes sporadic AD cases (Braak VI) and controls; uses relevant CNS tissue; case/control design; no in vitro models; microarray technology.,Yes,,,,
alzheimer-screened_E-MTAB-1841,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The experiment uses microarray-based RNA expression profiling on human-derived samples.,Yes | evidence: Title and description reference Alzheimer disease (AD) and Aβ role in AD pathogenesis | justification: The study is explicitly designed to investigate molecular effects of Aβ peptides implicated in AD.,No | evidence: Samples derived from SH-SY5Y neuroblastoma cell line | justification: No primary human CNS tissue—only an in vitro human cell line is used.,Yes | evidence: Experimental design: in_vitro_design; Cell line: SH-SY5Y | justification: This is an in vitro cell culture model rather than patient-derived tissue.,"No | evidence: Experimental design: compound_treatment_design, time_series_design | justification: Design compares treated vs vehicle control cells over time, not clinical case vs control subjects.",No | evidence: No brain tissue sampled—cell line only | justification: Not applicable; no brain regions are involved.,,,,No,False,No | evidence: No Braak staging or AD clinical phenotypes reported | justification: Study does not involve AD patient samples or staging.,No | evidence: Clinical/familial attributes: Not found | justification: No familial AD cases—only cell-based experiments.,"No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Uses microarray technology, which is compatible.","justification: Although it is human microarray expression profiling, the dataset uses an in vitro neuroblastoma cell line model rather than patient CNS tissue, and lacks a clinical case–control design; thus it fails key inclusion criteria.",No,,,,
alzheimer-screened_E-MTAB-2325,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Generic.SingleColor.014850 | justification: Dataset uses microarray-based transcription profiling.,"No | evidence: Disease: Sporadic Amyotrophic Lateral Sclerosis | justification: Dataset pertains to ALS, not Alzheimer’s disease.",Yes | evidence: Source Characteristics: organism part: v4 cortex | justification: Samples are from human CNS tissue (motor cortex).,No | evidence: No cell type/line information; tissue samples used | justification: No in vitro cell lines or disease models are involved.,Yes | evidence: Experimental Designs: case control design | justification: Study includes both control and disease groups.,Yes | evidence: Organism part: v4 cortex (motor cortex) | justification: Motor cortex is not a region primarily affected in AD neurodegeneration.,,,,No,False,No | evidence: No AD staging information provided | justification: Dataset is not focused on AD phenotypes or Braak staging.,No | evidence: Disease: Sporadic ALS | justification: Dataset does not involve familial AD cases.,No | evidence: Technology: Generic.SingleColor.014850 array assay | justification: Technology is compatible microarray expression profiling.,"justification: Although the dataset meets microarray, case–control, and human CNS tissue criteria, it targets ALS in motor cortex rather than sporadic AD in relevant brain regions.",No,,,,
alzheimer-screened_E-MTAB-6094,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: Uses microarray-based genome-wide mRNA expression profiling in human samples,Yes | evidence: Title and description refer to Alzheimer’s disease patients vs controls | justification: Explicitly compares AD patients to non-demented controls,"No | evidence: Source Characteristics: Organism part: blood; Cell type: mononuclear cell | justification: Samples are PBMCs from blood, not CNS tissue","No | evidence: Samples derived from PBMCs of AD patients and controls | justification: Primary patient blood cells, not in vitro cell lines or model systems",Yes | evidence: 25 AD patients and 15 age-matched controls | justification: Clear case (AD) vs control (non-demented) study design,"No | evidence: Organism part: blood | justification: No brain regions sampled, so not an irrelevant brain region",,,,No,False,Unclear | evidence: Disease staging: clinical dementia rate 1 and 3 | justification: Staging uses clinical dementia rating rather than Braak stages; unclear if only intermediate stages,No | evidence: Clinical/familial: Not found | justification: No indication of familial AD cases,No | evidence: Technology: microarray; RNA assay | justification: Microarray expression profiling is compatible,"justification: Although the study meets microarray and AD case-control criteria, it uses peripheral blood rather than human CNS tissue, so it fails tissue relevance criteria.",No,,,,
alzheimer-screened_E-MTAB-656,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The dataset uses microarray-based transcription profiling of RNA.,Yes | evidence: Experimental Factors: Disease: Alzheimer’s disease | justification: Samples include an Alzheimer’s disease group.,Yes | evidence: Organism part: middle temporal gyrus; Organism: Homo sapiens | justification: Samples are from human temporal cortex tissue.,No | evidence: Cell type/line: Not found | justification: No in vitro cell lines or disease models are used; samples are from human tissue.,Yes | evidence: Experimental Factors: DISEASESTATE with levels normal and Alzheimer's disease | justification: Study includes case (AD) and control (normal) groups.,No | evidence: Organism part: middle temporal gyrus | justification: Temporal cortex is a region affected by AD.,,,,Yes,True,No | evidence: Disease state/staging: Alzheimer’s disease (no intermediate stages listed) | justification: Only clear disease and normal groups are included; no intermediate Braak stages.,No | evidence: Clinical history: Alzheimer’s disease (no familial AD specified) | justification: AD samples are not annotated as familial cases.,"No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: The study uses microarray technology, which is compatible.","justification: This is a human microarray study of sporadic AD versus normal controls using relevant temporal cortex tissue, with a case/control design and no exclusion criteria met.",Yes,,,,
alzheimer-screened_E-MTAB-7852,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: “Affymetrix Gene Chip Human Exon 1.0 ST array” | justification: Uses a human microarray platform for transcriptome profiling,"Yes | evidence: Experimental factor “Disease: normal, Alzheimer disease”; cell line “AD4F-1” | justification: Includes iPS cell line derived from Alzheimer’s disease patients","No | evidence: Title and description refer to hiPS cell cultures and in vitro–differentiated neuronal cells | justification: Samples are cell culture–derived neurons, not human CNS tissue","Yes | evidence: “Cultures of hiPS cells and their differentiation into neuronal cells”; cell lines used | justification: Involves patient‐derived in vitro iPS cell–based models, not direct patient tissue","No | evidence: Comparisons are between differentiation time points (days 38 vs days 45/52) | justification: Design is a developmental/differentiation time course, not a case/control study","No | evidence: No brain region sampling is described | justification: Study uses cell lines, no tissue regions",,,,No,False,"No | evidence: No Braak staging or intermediate AD phenotype indicated | justification: Focus is on differentiation time points, not neuropathological staging",Unclear | evidence: Clinical/familial status not reported | justification: No information on familial vs sporadic origin of the AD4F-1 line,"No | evidence: Technology: Array assay; Molecule: RNA assay | justification: Dataset uses microarray, which is compatible","justification: Although the dataset uses human microarrays and includes an AD-derived cell line, it is based on in vitro hiPS cell–derived neurons and not primary human CNS tissue, and the design is a differentiation time course rather than case/control. It therefore fails key inclusion criteria.",No,,,,
alzheimer-screened_E-MTAB-8283,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: Human - One-color microarray; Technology: Array assay | justification: The dataset uses a one-color microarray platform to profile miRNA levels in human brain tissue.,Yes | evidence: Title: miRNA PCR Array of cortex tissue from Alzheimer disease (AD) subjects; Source Characteristics: Disease: Alzheimer's disease | justification: The study explicitly includes Alzheimer’s disease subjects.,"Yes | evidence: Source Characteristics: Organism part: brain; Title: cortex tissue | justification: Samples are derived from human cerebral cortex, a CNS region affected in AD.",No | evidence: Cell type/line: Not found; Samples: brain tissue | justification: No patient-derived cell lines or in vitro models are used—only postmortem brain tissue.,Yes | evidence: Experimental Designs: disease state design; Factors: disease staging (AD vs normal) | justification: The experiment compares Alzheimer’s disease cases against normal controls (and HPC group).,No | evidence: Organism part: brain; Title: cortex tissue | justification: Cortical regions are relevant to AD neurodegeneration.,,,,Yes,False,"No | evidence: Disease staging includes AD and normal in addition to high-pathological control | justification: The dataset includes confirmed AD cases, not only intermediate Braak stages.","No | evidence: Clinical/familial: no indication of familial AD | justification: There is no information suggesting the cases are familial.”},",No | evidence: Technology: Array assay; Study type: microarray | justification: The platform is a microarray assay compatible with expression profiling.,"justification: This dataset profiles miRNA expression via microarray in human AD and control cortex tissue, uses a case-control design, involves relevant brain regions, and includes sporadic AD cases without in vitro models; it meets all inclusion criteria.",Yes,,,,
lbd-screened_E-GEOD-16658,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; hybridized to Exiqon microarrays | justification: The dataset uses microarray technology to profile human miRNA expression,Yes | evidence: Disease state: parkinson´s disease patient | justification: Parkinson’s disease is a Lewy body disease (LBD),No | evidence: Samples: PBMCs of PD patients and controls | justification: Peripheral blood mononuclear cells are non-CNS tissue,No | evidence: Samples derived from patient PBMCs | justification: No in vitro cell lines or disease models were used,Yes | evidence: 19 PD patients and 13 controls | justification: The study compares PD cases to unaffected controls,No | evidence: Samples: PBMCs | justification: No brain regions are sampled,,,,No,False,,,,,,No | evidence: Description: idiopathic PD | justification: The study investigates sporadic (idiopathic) Parkinson’s disease,"No | evidence: Study type: transcription profiling by array | justification: The technology is microarray, which is compatible","justification: Although the dataset meets microarray and LBD case/control criteria, it uses peripheral blood rather than CNS tissue, so it does not meet the CNS tissue requirement.",No
lbd-screened_E-GEOD-29889,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array | justification: Uses microarray-based transcription profiling,"No | evidence: Disease studied: HCV infection (hepatitis C virus) | justification: Focus is on HCV-infected hepatoma cells, not Lewy body diseases",No | evidence: Samples are Huh-7 derived hepatoma cell lines | justification: No human CNS/brain tissue; uses liver-derived cancer cell lines,"Yes | evidence: Samples: Huh-7 derived hepatoma cell cultures in vitro | justification: In vitro cell-line disease model, not clinical patient tissue",No | evidence: Comparisons between cell subclones and infection states | justification: Not a clinical case/control study; it's a cell culture study,No | evidence: No brain regions sampled | justification: Not applicable; no brain tissue,,,,No,False,,,,,,No | evidence: Disease studied is HCV infection in cell lines | justification: Not a familial LBD dataset,"No | evidence: Study type: transcription profiling by array | justification: Uses microarray, which is compatible","justification: The dataset does not study Lewy body diseases and uses in vitro hepatoma cell lines rather than human CNS tissue, failing key inclusion criteria.",No
lbd-screened_E-GEOD-70845,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens | justification: Data were generated by microarray expression profiling on human cells,"No | evidence: Description focuses on manganese-induced neurotoxicity in SHSY5Y cells; no mention of Parkinson’s disease or Lewy body disease subjects | justification: The experiment models manganese toxicity, not Lewy body diseases","No | evidence: Samples are SHSY5Y cell line, not human brain/CNS tissue | justification: Uses an in vitro neuroblastoma cell line rather than tissue specimens",Yes | evidence: Cell type/line: SHSY5Y neuroblastoma cell line | justification: The study uses an in vitro human cell line model,"No | evidence: Design compares manganese-treated vs untreated cells, not patient cases vs controls | justification: Not a clinical case/control design",No | evidence: No brain region sampling | justification: Not applicable to in vitro cell line,,,,No,False,,,,,,No | evidence: No familial disease cases described | justification: Not a study of familial LBD,No | evidence: Technology: Array assay | justification: Microarray is compatible with inclusion criteria,"justification: Dataset does not involve Lewy body disease patients or human CNS tissue, uses an in vitro cell line and lacks clinical case/control design.",No
lbd-screened_E-MEXP-18,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray-based transcription profiling on human samples.,"No | evidence: Experimental Factors > Source Characteristics: Disease: cancer; DiseaseState: cancer | justification: The dataset focuses on cancer and normal tissues, not on Lewy body diseases.",Yes | evidence: Source Characteristics: Organism part: caudate nucleus | justification: At least one sample is from human caudate nucleus (CNS tissue).,"Yes | evidence: CellLine: Daudi; CellType: hepatocyte | justification: The dataset includes in vitro human cell lines (Daudi, hepatocytes).","No | evidence: Experimental Designs: organism_part_comparison_design, disease_state_design | justification: There is no defined case versus control comparison for a specific disease.","No | evidence: Organism part: caudate nucleus | justification: The only CNS region sampled is caudate nucleus, which is relevant to LBD pathology.",,,,No,False,,,,,,No | evidence: Clinical/familial: Not found | justification: No indication of familial Lewy body disease cases.,"No | evidence: Assays and Data: Technology: Array assay | justification: The study uses microarray technology, which is compatible with our criteria.","justification: The dataset does not focus on Lewy body diseases and lacks a case/control design; it also includes non-clinical cell line samples, so it does not meet key inclusion criteria.",No
lbd-screened_E-MTAB-1194,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens | justification: This is a human microarray expression profiling study using array-based transcription profiling.,Yes | evidence: Disease: Parkinson's disease | justification: Parkinson's disease is a Lewy body disease (LBD).,Yes | evidence: Organism part: frontal lobe; Organism: Homo sapiens | justification: Samples are from human frontal cortex (CNS tissue).,"No | evidence: No cell line or model indicated; samples are from human brain tissue | justification: This study uses post‐mortem human tissue, not in vitro cell lines or models.",Yes | evidence: Disease state: normal vs Parkinson's disease; Experimental Designs: disease_state_design | justification: The dataset includes Parkinson’s cases and matched normal controls.,No | evidence: Organism part: frontal lobe | justification: Frontal cortex is affected in Lewy body pathology and is therefore relevant.,,,,Yes,True,,,,,,No | evidence: Clinical/familial: Not found | justification: No indication that cases are familial; likely sporadic Parkinson’s disease.,"No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: This is microarray-based transcript profiling, which is compatible.","justification: The dataset is a human microarray expression profiling study of Parkinson’s disease (an LBD) in relevant CNS tissue (frontal cortex), uses a case/control design with sporadic cases, and employs compatible microarray technology.",Yes
lbd-screened_E-MTAB-2325,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: Dataset uses microarray-based gene expression profiling in human samples.,"No | evidence: Disease: normal, Sporadic Amyotrophic Lateral Sclerosis | justification: The dataset pertains to ALS, not a Lewy body disease (e.g., Parkinson’s disease or DLB).",Yes | evidence: Organism part: v4 cortex; Organism: Homo sapiens | justification: Samples are taken from human motor cortex tissue.,"No | evidence: No mention of cell lines or in vitro models; samples are post-mortem motor cortex tissue | justification: All samples are from patient post-mortem tissue, not cell-based models.",Yes | evidence: Experimental Designs: case control design | justification: Study compares sporadic ALS cases to non-diseased controls.,Yes | evidence: Organism part: motor cortex | justification: Motor cortex is not a region primarily affected by Lewy body pathology.,,,,No,False,,,,,,"No | evidence: Disease: Sporadic Amyotrophic Lateral Sclerosis; Familial anamnesis field contains mixed non-LBD family histories | justification: Disease is sporadic ALS, not familial LBD.","No | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: Uses microarray, which is compatible with inclusion criteria.","justification: Although the dataset meets microarray, human CNS tissue, and case/control criteria, the disease is ALS rather than a Lewy body disease and the region (motor cortex) is not a primary LBD-affected area.",No
