custom_id,source_list,target_disease,error,model,q1_human_microarray_expression_profiling,q2_target_disease,q3_human_cns_tissue,q4_non_clinical,q5_case_control_design,q6_irrelevant_brain_region,q7_incompatible_technology,q8_inclusion_justification,q9_include_dataset,final_include,in_actual,q7_intermediate_phenotype,q8_familial_alzheimer_disease,q9_incompatible_technology,q10_inclusion_justification,q11_include_dataset,q7_familial_disease,q8_incompatible_technology,q9_inclusion_justification,q10_include_dataset
als-ftd-screened_E-MTAB-2325,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Description: Generic.SingleColor | justification: Dataset uses array-based transcription profiling on human samples (assay molecule: RNA; organism: Homo sapiens).,"Yes | evidence: Title: '...Control and Sporadic Amyotrphic Lateral Sclerosis patients'; Disease: 'normal, Sporadic Amyotrophic Lateral Sclerosis' | justification: Dataset explicitly compares control and sporadic ALS patients (directly relevant to ALS-FTD spectrum).",Yes | evidence: Organism: Homo sapiens; Organism part: v4 cortex; Title: 'motor cortex' | justification: Samples are from human motor cortex (CNS tissue).,"No | evidence: Cell type/line: Not found; Samples described with clinical/post-mortem factors, organ part: cortex | justification: Samples are patient brain tissue (post-mortem motor cortex), not patient-derived in vitro cell lines or model systems.",Yes | evidence: Experimental Designs: case control design; Title contrasts Control and Sporadic ALS | justification: Study explicitly uses a case/control design comparing ALS cases to controls.,No | evidence: Organism part: v4 cortex; Title: 'motor cortex' | justification: Motor cortex is a region significantly affected in ALS and thus relevant to ALS-FTD neurodegeneration.,No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: Technology is microarray-based transcription profiling (compatible with inclusion).,"justification: This is a human microarray study of motor cortex tissue comparing sporadic ALS patients and controls (case-control, post-mortem CNS tissue). It is not an in vitro/model study and uses compatible microarray technology, so it meets inclusion criteria and does not meet any exclusion criteria.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MTAB-4964,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: Human RNA expression profiling performed using array technology (microarray).,"No | evidence: Disease: acrolentiginous melanoma (not ALS or FTD). | justification: Study pertains to malignant melanoma, not amyotrophic lateral sclerosis or frontotemporal dementia.","No | evidence: Organism part: dermis; Cell type: dermal fibroblasts, melanoma-associated fibroblasts, autologous control fibroblasts. | justification: Samples are skin/dermal fibroblasts, not brain or CNS tissue.","Yes | evidence: Experimental Designs: cell type comparison design; Sample cell types listed as fibroblasts (MAF, ACF, CDF). | justification: Dataset compares patient-derived fibroblast populations (in vitro stromal/fibroblast samples), i.e., patient-derived cell cultures.","Yes | evidence: Experimental Factors include disease: acrolentiginous melanoma, normal; comparisons between melanoma-associated fibroblasts and control/autologous control fibroblasts are described. | justification: Design compares disease-associated vs control fibroblast samples (case vs control at the cell level).","Yes | evidence: Organism part: dermis; no brain/CNS regions listed among samples. | justification: Samples originate from skin (dermis), which is not a CNS region affected by ALS-FTD.","No | evidence: Study type: transcription profiling by array; Technology: Array assay. | justification: Technology is microarray-based expression profiling, which is compatible with inclusion (but other criteria fail).","justification: Although this is human microarray transcription profiling, the study concerns melanoma-derived dermal fibroblasts (skin), not ALS-FTD or CNS tissue. It uses patient-derived in vitro fibroblast cultures. Therefore it fails the disease (criterion 2), tissue (criterion 3), and non-clinical/cell culture exclusion (criterion 4) requirements and should be excluded.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-6189,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Description: analyzed using the Affymetrix Clariom™ D Assay (microarray). | justification: The assay is an Affymetrix Clariom D microarray and the study is transcription profiling by array on human RNA samples.,"Yes | evidence: Description and sample metadata list sporadic frontotemporal lobar degeneration (sFTLD) and familial frontotemporal lobar degeneration (fFTLD, C9ORF72). | justification: The study concerns FTLD (frontotemporal lobar degeneration / FTD) including C9ORF72-familial cases; FTLD/FTD lies within the ALS-FTD disease spectrum and is directly relevant to FTD-related analyses.","Yes | evidence: Organism: Homo sapiens; Organism part: Brodman (1909) area 8; Description: RNA extracted from human frontal cortex area 8 (postmortem). | justification: Samples are postmortem human frontal cortex (Brodmann area 8), a CNS region.",No | evidence: Sample metadata and description indicate postmortem human brain tissue; no cell lines or in vitro models are reported. | justification: The dataset uses direct human brain tissue (postmortem) rather than patient-derived cell lines or experimental disease models.,"Yes | evidence: Description: controls (n=10), sporadic FTLD-TDP (n=10) and C9ORF72-familial FTLD (n=10); Experimental Design: disease state design; Experimental Factor: disease. | justification: The cohort includes control and disease groups enabling case/control comparisons.","No | evidence: Description states frontal cortex area 8 is “the main area affected in FTLD”; organism part listed as Brodmann area 8. | justification: Brodmann area 8 (frontal cortex) is a region significantly affected in FTLD/FTD, so it is relevant to ALS-FTD pathology.","No | evidence: Technology: Array assay; Assay by Molecule: RNA assay; Affymetrix Clariom™ D Assay specified. | justification: The study uses microarray technology (Affymetrix), which is compatible with the inclusion criteria (microarray expression profiling).","justification: The dataset meets inclusion criteria: human microarray expression profiling of postmortem frontal cortex (Brodmann area 8), includes FTD/FTLD cases (including C9ORF72 familial) and controls in a case/control design, and does not use in vitro models or incompatible technologies. Therefore it is appropriate for inclusion.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MTAB-656,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens; Assay by Molecule: RNA assay | justification: The experiment used microarray (array) transcription profiling of human RNA samples.,"Yes | evidence: Experimental Factors DISEASESTATE: normal, Frontotemporal lobar degeneration, Alzheimer's disease; Clinicalhistory includes sporadic FTLD-TDP, Familial FTLD with MAPT/PGRN mutations | justification: The dataset includes Frontotemporal lobar degeneration (FTLD) / FTD cases, which fall within the FTD side of the ALS-FTD disease spectrum.","Yes | evidence: Organism part: middle temporal gyrus; Title/description: temporal cortex | justification: Samples were taken from human temporal cortex (middle temporal gyrus), i.e., CNS brain tissue.",No | evidence: Cell type/line: Not found; Source: middle temporal gyrus (brain tissue) | justification: No patient-derived in vitro cell lines or model systems are reported; samples are postmortem brain tissue.,Yes | evidence: Experimental Factors DISEASESTATE includes 'normal' and 'Frontotemporal lobar degeneration' groups | justification: The design includes diseased (FTLD) and control (cognitively normal) groups enabling case/control comparisons.,No | evidence: Organism part: middle temporal gyrus; disease context: FTLD/FTD | justification: Temporal cortex is a brain region affected in FTD/FTLD and therefore relevant to ALS-FTD studies focusing on the FTD spectrum.,No | evidence: Technology: Array assay; Study type: transcription profiling by array; Assay by Molecule: RNA assay | justification: The study used microarray-based expression profiling (compatible with inclusion).,"justification: This is a human microarray study of temporal cortex including FTLD (FTD) cases and matched normal controls, using appropriate microarray RNA assays and no cell-line/model systems. The sampled region (middle temporal gyrus) is relevant to FTD. Although no ALS cases are reported, the dataset addresses the FTD/FTLD side of the ALS-FTD spectrum and meets the inclusion criteria for FTD-related datasets.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MTAB-850,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The study used microarray-based transcription profiling on human samples (RNA).,"No | evidence: Title and description describe head and neck squamous cell carcinoma; Sample disease: tumour/normal; Experimental Factors related to Galectin_1 and CAFs. | justification: The dataset investigates head and neck cancer (squamous cell carcinoma), not ALS-FTD.","No | evidence: Organism part: oropharynx, larynx, tonsil, oral cavity. | justification: Samples are from head and neck tissues (non-CNS), not brain or spinal cord.","No | evidence: Experimental design: in_vivo_design; Source characteristics indicate tumour and normal tissue; no cell line or in vitro model indicated. | justification: Samples are in vivo tumor and normal tissue specimens, not patient-derived cell lines or disease models.","Yes | evidence: Experimental Factors: DiseaseState with values normal and tumour; Diseasestate: tumour, normal. | justification: The study includes tumour versus normal samples, consistent with a case/control-style comparison.","Yes | evidence: Organism part: oropharynx, larynx, tonsil, oral cavity (no brain regions listed). | justification: The sampled tissues are non-CNS head and neck regions, which are not affected by ALS-FTD neurodegeneration.","No | evidence: Technology: Array assay; Assay by Molecule: RNA assay; Study type: transcription profiling by array. | justification: The platform is microarray-based expression profiling, which is compatible with inclusion requirements.","justification: Although this is a human microarray study with a case/control comparison, the dataset studies head and neck squamous cell carcinoma using non-CNS (oropharynx, larynx, tonsil, oral cavity) tissues. It does not pertain to ALS-FTD nor sample CNS regions relevant to ALS-FTD, so it must be excluded.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-8635,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens | justification: The study uses array-based transcription profiling (microarray) on human samples.,"Yes | evidence: Title: Gene expression profiles in spinal cord of control and sporadic Amyotrophic Lateral Sclerosis patients; Sample Disease: sporadic amyotrophic lateral sclerosis | justification: The dataset specifically studies sporadic ALS, which is within the ALS-FTD disease spectrum of interest.",Yes | evidence: Organism part: first lumbar spinal cord segment; Organism: Homo sapiens | justification: Samples are from human central nervous system tissue (lumbar spinal cord).,No | evidence: Samples: Organism part: first lumbar spinal cord segment; no cell line or in vitro model indicated | justification: The data derive from tissue samples (spinal cord) rather than patient-derived in vitro cell lines or disease models.,Yes | evidence: Experimental Designs: case control design; Experimental Factors: disease; Sample counts: ALS patients (30) and controls (10) | justification: The study compares ALS cases to control samples in a case/control design.,"No | evidence: Organism part: first lumbar spinal cord segment | justification: The lumbar spinal cord contains motor neurons that are directly affected in ALS, so the region is relevant to ALS-FTD neurodegeneration.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The platform is array-based expression profiling (microarray), which is compatible with inclusion criteria.","justification: This dataset meets inclusion criteria: human microarray expression profiling of CNS tissue (lumbar spinal cord) from sporadic ALS patients and controls, with a case/control design. It is not an in vitro/model study and uses compatible microarray technology.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-TABM-940,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Platform: HgU133vII Affymetrix genechips; Organism: Homo sapiens. | justification: Human samples profiled using Affymetrix microarray (transcription profiling by array) on Homo sapiens material.,"Yes | evidence: Samples annotated with Disease: PROBABLE diagnosis of ALS, DEFINITIVE diagnosis of ALS, ALS; Description: 'ALS whole blood samples ... vs non diseased control'. | justification: Dataset is focused on amyotrophic lateral sclerosis (ALS), which lies within the ALS-FTD disease spectrum.","No | evidence: Source characteristics: Organism part: Blood; Samples: whole blood. | justification: Samples are peripheral whole blood, not human brain/CNS tissue.","No | evidence: Sample source: whole blood from patients and controls; Experimental design includes in_vivo_design; Cell type/line: Not found. | justification: Samples are clinical patient blood specimens, not patient-derived in vitro cell lines or disease models.",Yes | evidence: Experimental Factors include DiseaseState with values NON ALS and DEFINITIVE/PROBABLE diagnosis of ALS; Description: 'ALS whole blood samples or non diseased control whole blood samples'. | justification: Study includes ALS cases and non-diseased controls enabling case/control comparisons.,"Yes | evidence: Organism part: Blood (no brain regions listed). | justification: No CNS brain regions are sampled; tissue is peripheral (blood), so it does not sample brain regions affected by ALS-FTD.","No | evidence: Technology: Array assay; Assay by Molecule: RNA assay; Platform: Affymetrix HgU133vII. | justification: Study uses microarray transcription profiling, which is compatible with inclusion (not RNA-seq or proteomics).","justification: Although this is a human microarray case/control study of ALS blood (meets criteria 1, 2 and 5), it fails inclusion criterion 3 because samples are peripheral whole blood rather than CNS/brain tissue relevant to ALS-FTD. Therefore it should be excluded.",No,No,False,,,,,,,,,
alzheimer-screened_E-GEOD-30951,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Description: 'microarray analysis' performed; Technology: Array assay; Organism: Homo sapiens. | justification: Human samples were profiled using microarray-based transcription profiling (array assay, RNA).","No | evidence: Title/Description: study of Toll-like receptor 3 (TLR3) deficiency and other immunodeficiencies (MyD88-/-, UNC93B-/-); no mention of Alzheimer's disease or AD. | justification: The disease studied is TLR3 (and related immune) deficiencies, not Alzheimer's disease.","No | evidence: Sample types listed: skin fibroblast, PBMC; Organism part: not found; no CNS/brain tissue mentioned. | justification: All samples are peripheral (cultured fibroblasts and blood-derived PBMCs); no human CNS/brain tissue was used.","Yes | evidence: Description: 'Fibroblast cells were cultured in DMEM medium... The PBMCs were cultured in RPMI medium...'; samples include patient-derived fibroblasts. | justification: The study uses patient-derived cultured fibroblasts (in vitro) and ex vivo stimulated PBMCs — these are in vitro/patient-derived cell preparations, which meet the exclusion criterion.","Yes | evidence: Description: 'A total of 3 healthy controls, 1 AD TLR3-deficient patient, 1 AR TLR3-deficient patient, 1 AR UNC-93B-deficient patient, 1 MyD88 deficient patient'; disease state labels include Healthy and patient categories. | justification: The cohort includes both patient cases and healthy controls, consistent with a case/control design.","No | evidence: Samples are fibroblasts and PBMCs; no brain regions (e.g., cerebellum) are reported. | justification: Irrelevant brain-region exclusion does not apply because no brain tissue was sampled.",,,,No,False,"No | evidence: No mention of Alzheimer's disease, Braak staging, or intermediate AD phenotypes in description or sample annotations. | justification: The dataset does not involve AD phenotypes or Braak staging.","No | evidence: Studied conditions are TLR3-/-, MyD88-/-, UNC93B-/- immunodeficiencies; no familial Alzheimer's disease reported. | justification: The dataset does not consist of familial AD cases.",No | evidence: Technology: Array assay; Assay by Molecule: RNA assay; Description explicitly states microarray analysis. | justification: The platform is microarray-based and therefore compatible with inclusion requirements regarding technology.,"justification: Exclude. Although this is human microarray data with a case/control design (and array technology is compatible), the study does not pertain to Alzheimer's disease (fails inclusion criterion 2), does not use human CNS tissue relevant to AD (fails criterion 3), and involves patient-derived cultured fibroblasts/PBMCs (exclusion criterion 4). Therefore it does not meet the AD-specific inclusion criteria.",No,,,,
alzheimer-screened_E-GEOD-32390,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens | justification: Human samples profiled using array-based transcription (microarray) technology.,"No | evidence: Description and Disease state: herpes simplex virus type 1 (HSV1) encephalitis (HSE) MYD88/TLR3/TRIF deficient patient, healthy control | justification: Study concerns TRIF/MYD88/TLR3 deficiencies and HSE, not Alzheimer's disease.","No | evidence: Cell type: PBMC, Fibroblasts; Organism part: Not found | justification: Samples are peripheral blood mononuclear cells and skin fibroblast cell lines, not human brain/CNS tissue.","Yes | evidence: Samples: Fibroblast cell lines were derived from healthy controls and patients; Cell type: PBMC, Fibroblasts; Description: fibroblast cell lines were derived ... and cultured | justification: Contains patient-derived in vitro cell lines (fibroblasts) and cultured PBMCs, which are in vitro patient-derived samples.",Yes | evidence: Description: fibroblast cell lines were derived from healthy controls (n=3) and patients; PBMCs collected from a healthy control (n=1) and patients (n=1 each) | justification: Study includes patient samples and healthy controls enabling case vs control comparisons (for HSE/TRIF deficiency).,"No | evidence: Cell type: PBMC, Fibroblasts; Organism part: Not found | justification: No brain regions sampled (therefore not an irrelevant brain region like cerebellum).",,,,No,False,No | evidence: Disease state: herpes simplex virus type 1 (HSV1) encephalitis (HSE) ...; No AD staging or Braak provided | justification: Not an AD study and contains no Braak staging or intermediate AD phenotypes.,"No | evidence: Description: hereditary forms described are TRIF deficiency (autosomal recessive or dominant) related to innate immunity; Disease state: HSE/TRIF deficiency | justification: Study concerns TRIF deficiency and HSE, not familial Alzheimer's disease.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: Uses array-based transcription profiling (microarray), which is compatible.","justification: Exclude. Although the study uses human microarray profiling, it does not concern Alzheimer's disease nor human brain/CNS tissue. It uses patient-derived in vitro samples (fibroblasts, PBMCs) and addresses TRIF/MYD88/TLR3 deficiencies and HSV1 encephalitis, so it fails multiple inclusion criteria (target disease, tissue) and meets exclusion criteria (in vitro patient-derived cells).",No,,,,
alzheimer-screened_E-GEOD-38652,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: Dataset uses human samples and microarray-based transcription profiling (array RNA assay).,"No | evidence: Title and description refer to TBK1 deficiency and HSE patients; no mention of Alzheimer's disease or AD-related diagnosis. | justification: The study focuses on TBK1-related deficiencies (HSE context), not Alzheimer's disease.","No | evidence: Description: skin fibroblast cell lines were derived from healthy controls and patients; Organism part: Not found. | justification: Samples are patient-derived skin fibroblasts (in vitro), not human brain/CNS tissue.","Yes | evidence: ""Skin fibroblast cell lines were derived... and cultured for 2 or 8 hours..."" | justification: The study uses patient-derived in vitro fibroblast cell lines (cultured and stimulated), which meets the exclusion criterion for in vitro models.",Yes | evidence: Description lists healthy controls (n=3) and patients with TBK1/TLR3/STAT1 deficiencies (various n). | justification: The dataset includes control and patient groups allowing case vs control comparisons (although not AD cases).,No | evidence: No brain regions sampled; samples are fibroblast cell lines. | justification: Not applicable — there are no brain region samples such as cerebellum or cortex.,,,,No,False,No | evidence: No AD diagnosis or Braak staging information provided; disease focus is TBK1 deficiency/HSE. | justification: The dataset does not involve AD phenotypes or Braak staging (intermediate or advanced).,No | evidence: Dataset concerns TBK1 mutations (autosomal dominant in described patients) in the context of HSE/TBK1 deficiency; no mention of familial Alzheimer's disease. | justification: This is not a familial AD dataset.,"No | evidence: Technology: Array assay; Study type: transcription profiling by array. | justification: The assay is microarray-based (compatible with inclusion), not RNA-seq or proteomics.","justification: Exclude. Although the dataset uses human microarray expression profiling, it does not pertain to Alzheimer's disease and does not sample human CNS tissue. It uses patient-derived in vitro fibroblast cell lines (excluded), and the disease context is TBK1 deficiency/HSE rather than sporadic AD. Therefore it fails key inclusion criteria (AD relevance and CNS tissue) and meets exclusion criterion for in vitro models.",No,,,,
alzheimer-screened_E-MEXP-1913,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Description: 'Genome-wide expression profiles (Affymetrix) were used...' | justification: Affymetrix microarray-based genome-wide transcription profiling of human-derived samples (SH-SY5Y) was performed.,"Yes | evidence: Title and Description refer to Alzheimer's disease and beta-amyloid (Abeta42/40) pathogenicity in AD. | justification: The study investigates transcriptomic responses to Abeta42/40 levels, a central molecular feature of AD pathology.",No | evidence: Samples: Cell line: SH-SY5Y; Description: 'Human neuroblastoma cell line SH-SY5Y...' | justification: All samples are an in vitro neuroblastoma cell line rather than human brain/CNS tissue specimens.,"Yes | evidence: Samples and description indicate SH-SY5Y cell lines transfected with constructs (pCEP-C99 variants and mock). | justification: This is an in vitro disease model using transfected neuroblastoma cell lines (not clinical patient tissue), therefore excluded under the in vitro/disease-model criterion.","No | evidence: Experimental Designs include in_vitro_design, transcript_identification_design; Experimental Factors: phenotype; samples are independent transfected clones. | justification: Study compares engineered cell-line phenotypes (different transfections) rather than clinical case vs control human subjects.",No | evidence: Organism part / brain region: Not found; samples are cell line. | justification: Not applicable — no brain regions were sampled.,,,,No,False,No | evidence: Disease state/staging: Not found; study uses cell-line Abeta manipulations rather than Braak staging. | justification: No Braak or intermediate AD phenotypes reported; study addresses molecular response to Abeta in vitro.,No | evidence: Clinical/familial: Not found; samples are transfected cell lines. | justification: No indication the dataset consists of familial AD patient samples.,No | evidence: Technology: Array assay; Assay by Molecule: RNA assay; Description: Affymetrix arrays used. | justification: Platform is microarray-based and therefore compatible with inclusion criteria regarding technology.,"justification: Despite being microarray-based and AD-related mechanistically, the dataset is an in vitro study using transfected SH-SY5Y neuroblastoma cell lines rather than human CNS tissue and does not have a clinical case/control design. It therefore violates exclusion criteria (in vitro/disease model and non-tissue, non-case-control) and should be excluded.",No,,,,
alzheimer-screened_E-MEXP-2280,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Assays and Data: Technology: Array assay; Assay by Molecule: RNA assay. | justification: The study uses array-based transcription profiling (microarray) of RNA from human samples.,"Yes | evidence: Description: ...from the medial temporal lobe of patients with four neurodegenerative disorders (5 AD, 5 PSP, 5 PiD and 5 FTD patients) and 5 control subjects; Experimental Factors > Source Characteristics: Disease includes Alzheimer's disease. | justification: Alzheimer's disease cases are explicitly included (5 AD patients) in the cohort.","Yes | evidence: Experimental Factors > Source Characteristics: Organism: Homo sapiens; Organism part: medial temporal lobe; Samples: snap frozen post-mortem tissue from the medial temporal lobe. | justification: Samples are human post-mortem brain (medial temporal lobe), a CNS region.","No | evidence: Description: snap frozen post-mortem tissue from the medial temporal lobe; Cell type/line: Not found. | justification: Samples are native post-mortem brain tissue, not patient-derived in vitro cell lines or disease models.",Yes | evidence: Description: ...5 AD ... and 5 control subjects; Experimental Designs: disease_state_design; Experimental Factors: disease. | justification: The study includes disease and control groups (case/control design with matched controls).,No | evidence: Organism part: medial temporal lobe. | justification: The medial temporal lobe is a brain region significantly affected in AD and therefore relevant.,,,,Yes,True,"No | evidence: Disease staging attributes include 'braak stage 6' as well as other stages. | justification: The dataset includes samples annotated as Braak stage 6 (advanced/neocortical), so it is not limited to intermediate phenotypes.",No | evidence: Clinical/familial: Clinical information lists post mortem delays and disease durations but does not indicate familial AD. | justification: No evidence that included AD cases are familial; dataset appears to comprise sporadic cases.,No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology is array-based microarray (compatible); no RNA-seq or proteomics indicated.,"justification: This dataset meets the inclusion criteria: human microarray expression profiling of RNA from relevant CNS tissue (medial temporal lobe), includes Alzheimer's disease cases and matched controls, contains advanced AD samples annotated as Braak stage 6, is not an in vitro/model study, is not familial-only, and uses compatible microarray technology.",Yes,,,,
alzheimer-screened_E-MTAB-1841,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The study used microarray-based transcription profiling (array RNA assay) for gene expression measurements.,"Yes | evidence: Title/Description: 'Transcription profiling of SH-SY5Y cells after treatment with soluble Abeta42_wt, Abeta42_G33A and Abeta40...'; Description: 'Although amyloid-beta42 (Abeta42) has long been implicated in the pathogenesis of Alzheimer disease (AD)...' | justification: The work is focused on amyloid-beta peptides and discusses their role in AD pathogenesis, so it is relevant to Alzheimer disease biology, though not a patient-based AD cohort.",No | evidence: Samples: Cell type/line: SH-SY5Y (neuroblastoma); Organism part: Not found; Experimental Designs include in_vitro_design | justification: Samples derive from a human neuroblastoma cell line (SH-SY5Y) rather than ex vivo human brain/CNS tissue.,"Yes | evidence: Samples: Cell line: SH-SY5Y; Experimental Designs: in_vitro_design; Experimental Factors: compound, time | justification: The experiment uses an in vitro cell line model (SH-SY5Y) treated with Abeta peptides, i.e., a disease model rather than patient-derived tissue.","No | evidence: Experimental Designs: compound_treatment_design, time_series_design, in_vitro_design; Treatment/compound: Abeta peptides vs vehicle control | justification: Design is treatment/time-series in a cell line (peptide-treated vs vehicle control), not a clinical case/control study comparing AD patients to unaffected controls.","No | evidence: Organism part: Not found; Sample type: SH-SY5Y cell line (neuroblastoma) | justification: No brain regions are sampled; the dataset uses a cell line, so the question of irrelevant brain regions (e.g., cerebellum) does not apply.",,,,No,False,No | evidence: Disease state/staging: Not found; Samples are cell line treatments | justification: The study does not involve AD staging or intermediate phenotypes (Braak); it is an in vitro peptide-treatment experiment.,No | evidence: Clinical/familial: Not found; Samples: SH-SY5Y cell line | justification: There are no familial AD cases described; the study is a cell-line model and does not involve familial AD samples.,"No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The platform is microarray (array RNA assay), which is compatible with microarray expression profiling inclusion.","justification: Although the dataset uses microarray expression profiling and investigates AD-relevant amyloid-beta biology, it fails key inclusion criteria: samples are an in vitro SH-SY5Y neuroblastoma cell line (a disease model) rather than human CNS tissue, and the design is a treatment/time-series rather than a clinical case/control comparison of AD patients (including Braak V/VI staged sporadic AD). Per exclusion criteria (in vitro models and non-case/control designs), this dataset should be excluded.",No,,,,
alzheimer-screened_E-MTAB-2325,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Technology field: Generic.SingleColor.014850; Assay by Molecule: RNA assay; Assay count: 41 | justification: Dataset uses array-based transcription profiling on human RNA (microarray platform and single-color array normalization described).,"No | evidence: Title: 'Gene expression profiles in motor cortex of Control and Sporadic Amyotrphic Lateral Sclerosis patients'; Disease field: 'Sporadic Amyotrophic Lateral Sclerosis' and 'normal'. | justification: The study targets sporadic ALS (and controls), not Alzheimer's disease.",Yes | evidence: Organism: Homo sapiens; Organism part: v4 cortex (motor cortex); Samples are post-mortem brain tissue. | justification: Samples are human brain (motor cortex) tissue.,"No | evidence: Sample annotations list organism part as cortex and clinical/familial attributes; no cell line or in vitro model indicated. | justification: Samples are post-mortem human brain tissues, not patient-derived cell lines or disease models.",Yes | evidence: Experimental Designs: case control design; Disease: normal and Sporadic ALS listed as experimental factor levels. | justification: The study explicitly uses a case/control design (ALS cases vs controls).,No | evidence: Organism part: v4 cortex (motor cortex) — a neocortical region; not cerebellum. | justification: The sampled region is motor cortex (neocortex). It is not the cerebellum or another region typically considered irrelevant to AD.,,,,No,False,"No | evidence: Disease annotation: Sporadic Amyotrophic Lateral Sclerosis; Disease state/staging: Not found; no Braak staging reported. | justification: The dataset does not describe AD phenotypes or Braak staging; it studies ALS, not intermediate AD stages.","No | evidence: Disease: Sporadic Amyotrophic Lateral Sclerosis; Clinical/familial field lists family histories unrelated to familial AD. Title indicates 'Sporadic' ALS. | justification: The cohort is sporadic ALS cases and controls, not familial AD.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology is microarray-based expression profiling, which is compatible with inclusion.","justification: Although the dataset is human, uses microarray expression profiling, involves CNS tissue and a case/control design, it does not pertain to Alzheimer's disease. The target disease is sporadic ALS, so it fails the primary inclusion criterion (AD). Therefore it should be excluded.",No,,,,
