custom_id,source_list,target_disease,error,model,q1_human_microarray_expression_profiling,q2_target_disease,q3_human_cns_tissue,q4_non_clinical,q5_case_control_design,q6_irrelevant_brain_region,q7_incompatible_technology,q8_inclusion_justification,q9_include_dataset,final_include,in_actual,q7_intermediate_phenotype,q8_familial_alzheimer_disease,q9_incompatible_technology,q10_inclusion_justification,q11_include_dataset,q7_familial_disease,q8_incompatible_technology,q9_inclusion_justification,q10_include_dataset
als-ftd-screened_E-MTAB-4964,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: Human RNA expression profiling was performed using microarray-based (array) assays.,"No | evidence: Disease: acrolentiginous melanoma (description: patient suffering from acrolentiginous melanoma). | justification: The study concerns melanoma, not amyotrophic lateral sclerosis or frontotemporal dementia (ALS-FTD).","No | evidence: Organism part: dermis; Cell type: control dermal fibroblast, melanoma associated fibroblast, autologous control fibroblast of dermis. | justification: Samples are dermal (skin) fibroblasts, not human brain/CNS tissue.","Yes | evidence: Cell type: control dermal fibroblast, melanoma associated fibroblast, autologous control fibroblast of dermis; Experimental Designs: cell type comparison design. | justification: The dataset uses patient-derived fibroblasts (primary stromal cells/isolated fibroblasts), i.e., ex vivo/in vitro cell populations rather than direct patient CNS tissue.","No | evidence: Experimental Designs: cell type comparison design; Experimental Factors: cell type, individual, disease. | justification: The study compares fibroblast cell types (MAF, ACF, CDF) rather than a clinical case-versus-control study of ALS-FTD patients versus controls.","Yes | evidence: Organism part: dermis. | justification: Tissue sampled is skin dermis, which is not a CNS region affected by ALS-FTD.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The platform is microarray-based transcription profiling, which is compatible with the inclusion criteria (not RNA-seq or proteomics).","justification: Exclude. Although this is human microarray expression data, the study is about melanoma (not ALS-FTD), uses dermal fibroblasts (non-CNS tissue and patient-derived cell populations), and is a cell-type comparison rather than an ALS-FTD case/control study. These factors violate multiple inclusion/exclusion criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-6189,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Affymetrix Clariom™ D Assay, human (Affymetrix ref.902923). | justification: Human samples (Homo sapiens) assayed using an Affymetrix microarray platform for RNA expression profiling.","Yes | evidence: Disease: sporadic frontotemporal lobar degeneration, familial frontotemporal lobar degeneration; study title and description reference FTLD and FTLD-TDP, including C9ORF72-familial FTLD. | justification: The study addresses frontotemporal lobar degeneration (FTLD/FTD). C9ORF72-mediated FTLD is part of the ALS-FTD spectrum, so the dataset pertains to the ALS-FTD disease domain.","Yes | evidence: Organism part: Brodman (1909) area 8; Description: RNA extracted from human frontal cortex area 8. | justification: Samples are postmortem human frontal cortex (Brodmann area 8), a CNS brain region.","No | evidence: Samples: postmortem human frontal cortex area 8 from controls and FTLD patients; no cell line or in vitro model indicated. | justification: Tissue samples are from patient postmortem brain, not patient-derived cell lines or experimental disease models.","Yes | evidence: Description: controls (n=10), sporadic FTLD-TDP (n=10) and C9ORF72-familial FTLD (n=10); Experimental Designs: disease state design; Experimental Factors: disease. | justification: Study includes control and disease groups enabling case/control comparisons.","No | evidence: Description: frontal cortex area 8, “the main area afected in FTLD”. | justification: The sampled region (frontal cortex, Brodmann area 8) is a region significantly affected in FTLD/FTD and therefore relevant to ALS-FTD spectrum.","No | evidence: Technology: Array assay; Assay by Molecule: RNA assay; Affymetrix Clariom™ D Assay (microarray). | justification: The assay is a microarray platform, which is compatible with inclusion (not RNA-seq/proteomics).","justification: Meets inclusion criteria: human microarray expression profiling of CNS tissue (frontal cortex BA8), disease relevant to ALS-FTD spectrum (FTLD including C9ORF72 cases), case/control design, not an in vitro/model study, and uses compatible microarray technology. Therefore appropriate for inclusion.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MTAB-656,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The study uses array-based transcription profiling on human RNA (temporal cortex), matching human microarray expression profiling.","Yes | evidence: Samples/Disease: Frontotemporal lobar degeneration (FTLD) listed among disease states; Clinical history: sporadic FTLD-TDP, Familial FTLD with MAPT/PGRN mutations. | justification: The dataset includes FTLD/FTD cases (frontotemporal lobar degeneration), which pertains to the FTD side of ALS-FTD spectrum.","Yes | evidence: Organism part: middle temporal gyrus; Title: Alternative splicing in human temporal cortex; Organism: Homo sapiens. | justification: Samples are human temporal cortex (middle temporal gyrus), i.e., CNS brain tissue.","No | evidence: Cell type/line: Not found; Source characteristics indicate middle temporal gyrus from human donors with clinical history. | justification: Samples are postmortem brain tissue from human subjects (FTLD/AD/normal), not patient-derived in vitro cell lines or experimental disease models.","Yes | evidence: Experimental Factors: DISEASESTATE with values normal, Frontotemporal lobar degeneration, Alzheimer's disease; Experimental Designs include disease_state_design. | justification: The study includes normal (control) and disease (FTLD, AD) groups enabling case–control comparisons.",No | evidence: Organism part: middle temporal gyrus; Title and description focus on temporal cortex and FTLD/FTD. | justification: The temporal cortex (middle temporal gyrus) is a region affected in FTD/FTLD and therefore relevant to ALS-FTD spectrum analyses.,"No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The assay is array-based transcription profiling (microarray), which is compatible with inclusion (not RNA-seq or proteomics).","justification: This is a human microarray study of temporal cortex including FTLD (FTD) cases and normal controls, with no evidence of in vitro models and using array technology. The sampled region (middle temporal gyrus) is relevant to FTD. Therefore the dataset meets the inclusion criteria.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MTAB-850,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The study used microarray transcriptional profiling of human samples (RNA-based array assay).,"No | evidence: Title and Description: head and neck squamous cell carcinoma; Disease labels: tumour, normal; Organism part: oropharynx, larynx, tonsil, oral cavity | justification: The dataset investigates head and neck squamous cell carcinoma, not amyotrophic lateral sclerosis or frontotemporal dementia.","No | evidence: Organism part: oropharynx, larynx, tonsil, oral cavity | justification: Samples are from head and neck tissues (oral/oropharyngeal sites), not CNS/brain regions.","No | evidence: Description: transcriptional profiles of the corresponding tumors (in vivo); Cell type/line: Not found | justification: Samples are human tumor tissues (in vivo), not patient-derived in vitro cell lines or experimental disease models.","Yes | evidence: Experimental Factors include DiseaseState with values normal, tumour; Diseasestate: tumour, normal | justification: The study compares tumour versus normal samples, consistent with a case/control design (in the cancer context).","Yes | evidence: Organism part: oropharynx, larynx, tonsil, oral cavity | justification: All sampled tissues are non-brain head and neck regions that are not affected by ALS-FTD neurodegeneration.","No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: The platform is microarray-based RNA expression profiling, which is compatible with inclusion (when disease/tissue criteria are met).","justification: Although this is a human microarray study with a case/control design, the dataset does not pertain to ALS-FTD and does not include CNS/brain tissue. It therefore fails the disease- and tissue-related inclusion criteria and should be excluded.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-8635,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The study uses array-based transcription profiling of human RNA (microarray) on human samples.,"No | evidence: Disease: sporadic amyotrophic lateral sclerosis, normal; Title: Gene expression profiles in spinal cord of control and sporadic Amyotrophic Lateral Sclerosis patients. | justification: The dataset concerns sporadic ALS only and does not mention frontotemporal dementia or ALS-FTD spectrum involvement.",Yes | evidence: Organism part: first lumbar spinal cord segment; Organism: Homo sapiens. | justification: Samples are from human central nervous system tissue (lumbar spinal cord).,"No | evidence: Source Characteristics list organ/tissue (first lumbar spinal cord segment); no cell type/line or in vitro model indicated. | justification: Samples are primary human tissue from patients and controls, not patient-derived cell lines or disease models.","Yes | evidence: Experimental Designs: case control design; Experimental Factors: disease (sporadic amyotrophic lateral sclerosis, normal); Sample count: ALS patients (30) and controls (10). | justification: The study explicitly uses a case/control design comparing ALS patients to controls.",No | evidence: Organism part: first lumbar spinal cord segment; Title and description focus on spinal cord of ALS patients. | justification: The spinal cord (especially lumbar spinal cord) is a CNS region significantly affected in ALS and is therefore relevant to ALS-related neurodegeneration.,No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The assay is microarray-based transcription profiling (compatible with inclusion); no RNA-seq or proteomics technologies are reported.,"justification: The dataset is human, uses microarray transcription profiling on relevant CNS tissue (lumbar spinal cord), and employs a case/control design with primary patient tissue—meeting inclusion criteria 1, 3, and 5 while not violating exclusions 4 or 7. However, it documents sporadic ALS only and does not mention FTD or explicit ALS-FTD cases, so it does not meet the requirement that the dataset pertain to ALS-FTD specifically.",No,No,True,,,,,,,,,
als-ftd-screened_E-TABM-940,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Description: whole blood samples hybridized to HgU133vII Affymetrix genechips; Technology: Array assay; Organism: Homo sapiens. | justification: Human samples were profiled using Affymetrix microarrays (HgU133vII) for transcription profiling.,"Yes | evidence: Samples Disease: PROBABLE diagnosis of ALS, DEFINITIVE diagnosis of ALS, NON ALS, non diseased, ALS; Title: Transcription profiling of human blood from patients with ALS vs healthy. | justification: The dataset is explicitly about amyotrophic lateral sclerosis (ALS), which lies within the ALS-FTD clinical spectrum targeted by screening.","No | evidence: Organism part: Blood; Samples: whole blood samples. | justification: All samples are peripheral whole blood, not brain or other CNS tissue.","No | evidence: Source characteristics and sample annotations list Organism part: Blood and clinical/disease state items; Cell type/line: Not found. | justification: Samples are clinical whole-blood specimens from patients and controls, not patient-derived in vitro cell lines or experimental disease models.","Yes | evidence: Title: patients with ALS vs healthy; Experimental Designs: disease_state_design; Experimental Factors: DiseaseState with values NON ALS, DEFINITIVE diagnosis of ALS, PROBABLE diagnosis of ALS, non diseased, ALS. | justification: Study includes ALS cases and non-diseased controls, consistent with a case/control design.","Yes | evidence: Organism part: Blood; no brain/CNS regions reported. | justification: Samples are peripheral blood, not brain regions; blood is not a CNS region affected by ALS-FTD neurodegeneration, so tissue is irrelevant to the CNS-focused inclusion criterion.","No | evidence: Study type: transcription profiling by array; Description: hybridized to HgU133vII Affymetrix genechips; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The assay is microarray-based (Affymetrix), which is compatible with the required technology (microarray expression profiling).","justification: Although this is a human microarray study of ALS with a case/control design (suitable disease and technology), the samples are peripheral whole blood rather than CNS/brain regions relevant to ALS-FTD. Because inclusion requires CNS tissue from regions affected by ALS-FTD, the dataset should be excluded.",No,No,False,,,,,,,,,
alzheimer-screened_E-GEOD-30951,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The experiment used array-based transcription profiling on human samples (microarray/RNA array).,"No | evidence: Title/Description/Disease state: Complete TLR3 deficiency; Disease labels: TLR3-/- Patient, MyD88-/- Patient, UNC93B-/- Patient, Healthy, TLR3+/- Patient. | justification: The dataset concerns innate immunity/TLR3 and related genetic deficiencies, not Alzheimer's disease.","No | evidence: Sample cell type: skin fibroblast, PBMC; Organism part: not reported as brain/CNS. | justification: Samples are peripheral blood mononuclear cells and cultured skin fibroblasts, not human brain/CNS tissue.","Yes | evidence: Description: fibroblast cells were cultured in DMEM; PBMCs were cultured in RPMI; in vitro stimulations with poly(I:C) and IL-1β performed. | justification: The study used patient-derived primary cells cultured and stimulated in vitro (ex vivo/in vitro assays), meeting the exclusion criterion for patient-derived in vitro cell models.","Yes | evidence: Description: a total of 3 healthy controls and multiple patients (TLR3-/-, TLR3+/-, MyD88-/-, UNC93B-/-) were used. | justification: The design includes patient groups and healthy controls (case vs control comparisons), though not for AD.","No | evidence: Sample types: skin fibroblast, PBMC; no brain regions or cerebellum indicated. | justification: No brain regions were sampled, so the specific exclusion for irrelevant brain regions (e.g., cerebellum) does not apply.",,,,No,False,No | evidence: Disease state labels are genetic immune deficiencies; no AD or Braak staging reported. | justification: The dataset does not involve AD phenotypes or Braak staging (intermediate or otherwise).,"No | evidence: Disease labels: TLR3-/-, MyD88-/-, UNC93B-/-; Title: Complete TLR3 deficiency. | justification: The dataset has genetic immune deficiency cases, not familial Alzheimer’s disease.","No | evidence: Technology: Array assay; Study type: transcription profiling by array; Assay by Molecule: RNA assay. | justification: The platform is microarray-based RNA profiling, which is compatible with inclusion (i.e., not RNA-seq or proteomics).","justification: Exclude. Although this is human microarray expression data, the study does not concern Alzheimer's disease and contains no human CNS/brain samples. It uses patient-derived primary cells cultured and stimulated in vitro (exclusion criterion 4). Therefore it fails key inclusion criteria (target disease and tissue) and should not be included.",No,,,,
alzheimer-screened_E-GEOD-32390,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The study used human samples and transcription profiling by array (microarray) was performed on RNA.,"No | evidence: Disease: herpes simplex virus type 1 (HSV1) encephalitis (HSE) MYD88/TLR3/TRIF deficient patient, healthy control; Title/description refer to TRIF deficiency and HSE. | justification: The dataset concerns herpes simplex encephalitis and genetic deficiencies in innate immune signaling (TRIF/MYD88/TLR3), not Alzheimer's disease. Note: the description's 'AD' refers to autosomal dominant in the genetic context, not Alzheimer's disease.","No | evidence: Cell type: PBMC, Fibroblasts; Source characteristics list no brain/CNS tissue or organism part. | justification: Samples are peripheral blood mononuclear cells and skin fibroblast cell lines, not human brain/CNS tissue.","Yes | evidence: Description: 'Skin fibroblast cell lines were derived from healthy controls ... and cultured'; PBMCs (previously frozen) collected and cultured with stimuli. | justification: The study uses patient-derived in vitro cell lines (fibroblast lines) and cultured PBMCs, which are in vitro patient-derived material and match the exclusion criterion for patient-derived cell lines/models.","Yes | evidence: Description lists samples from healthy controls (n=3) and patients with TRIF/MYD88/TLR3 deficiencies; Experimental Factors include DISEASE STATE. | justification: The experiment includes both patient-derived and healthy control samples (case vs control), although cases are genetic immunodeficiency patients, not AD cases.","No | evidence: Cell type: PBMC, Fibroblasts; no organ/brain regions listed. | justification: No brain regions are sampled, so the criterion regarding irrelevant brain regions (e.g., cerebellum) does not apply.",,,,No,False,No | evidence: Disease state annotations refer to HSE and innate immunity deficiencies; no AD staging or Braak information present. | justification: The dataset does not involve Alzheimer's disease phenotypes or Braak staging at all.,"No | evidence: Study describes TRIF deficiency (autosomal recessive or dominant) and HSE patients; no mention of familial Alzheimer's disease. | justification: The familial/autosomal terms refer to TRIF genetic deficiency, unrelated to familial Alzheimer's disease.",No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology used is microarray transcription profiling (compatible); there is no RNA-seq or proteomics.,"justification: Exclude. Although this is human microarray expression profiling with case and control samples, the dataset does not concern Alzheimer's disease, does not sample human brain/CNS tissue, and uses patient-derived in vitro cell lines/PBMC cultures. These factors violate inclusion criteria (target disease and tissue) and meet exclusion criteria (in vitro cell lines/models).",No,,,,
alzheimer-screened_E-GEOD-38652,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The study uses array-based transcription profiling on human samples (RNA measured by microarray).,"No | evidence: Title/Description: in vitro responses of fibroblasts from patients with TBK1 deficiency after TLR3 dependent and independent stimuli; description discusses HSE patients and TBK1 mutations. No mention of Alzheimer's disease; the term 'AD' in the description refers to autosomal dominant. | justification: The dataset concerns TBK1 deficiency / HSE and autosomal dominant TBK1 mutations, not Alzheimer's disease.","No | evidence: Description: Skin fibroblast cell lines were derived from healthy controls and patients; Source Characteristics: Organism part: Not found; samples indicate fibroblasts rather than brain/CNS tissue. | justification: Samples are patient-derived skin fibroblasts (in vitro), not human brain/CNS tissue.","Yes | evidence: Title/Description: In vitro responses of fibroblasts...; 'Skin fibroblast cell lines were derived ... and cultured for 2 or 8 hours...'  | justification: The study uses patient-derived in vitro fibroblast cell lines, which meet the exclusion criterion for non-clinical in vitro models.","Yes | evidence: Description: 'Skin fibroblast cell lines were derived from healthy controls (n=3), patients with deficiencies for TBK1 (n=2), TLR3 (n=2), STAT1 (n=1) ...' | justification: The dataset includes both patient and healthy control-derived samples enabling case vs control comparisons.",No | evidence: Samples are skin fibroblasts; Organism part not brain; no brain regions listed. | justification: No brain regions are sampled (so it does not involve irrelevant brain regions like cerebellum)—samples are non-CNS.,,,,No,False,"No | evidence: Disease state/staging: Not found; description pertains to TBK1 deficiency and HSE, not AD or Braak staging. | justification: Dataset does not involve AD phenotypes or Braak staging at all.","No | evidence: Description: mentions autosomal dominant (AD) trait related to TBK1 mutations, but the study is about TBK1 deficiency/HSE, not familial Alzheimer's disease. | justification: The dataset is not about familial Alzheimer's disease.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology is microarray-based transcription profiling, which is compatible with inclusion (not RNA-seq or proteomics).","justification: Exclude. Although the dataset is human microarray expression profiling and contains patient vs control samples, it does not pertain to Alzheimer's disease, nor does it include human CNS tissue. It uses patient-derived in vitro skin fibroblast cell lines (exclusion criterion 4) and is unrelated to AD clinical cases or Braak V/VI staging. Therefore it does not meet the AD-specific inclusion criteria.",No,,,,
alzheimer-screened_E-MEXP-1913,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Assays and Data: Technology: Array assay; Description: Genome-wide expression profiles (Affymetrix) were used. | justification: The study used Affymetrix microarrays to profile RNA expression (human-derived cells), so it is microarray transcription profiling.",Yes | evidence: Title and Description: references Alzheimer's disease (AD) and studies transcriptomic response to altered Abeta42/40 levels; Description: 'Alzheimer's disease (AD) is characterized...' and discusses pathogenic Abeta42. | justification: The study explicitly investigates processes (beta-amyloid peptides / Abeta42) directly implicated in AD pathophysiology.,"No | evidence: Samples: Cell type/line: Cell line: SH-SY5Y; Source Characteristics: Organism part: Not found; Description: human neuroblastoma cell line SH-SY5Y. | justification: Samples derive from an immortalized neuroblastoma cell line, not from human CNS/brain tissue.","Yes | evidence: Description and Samples: 'Human neuroblastoma cell line SH-SY5Y... The cell lines used in this study are SHSY5Y transfected with the constructs...' and Experimental Designs includes 'in_vitro_design'. | justification: The dataset is an in vitro disease model using transfected SH-SY5Y cell lines (not patient-derived tissue), meeting the exclusion criterion for non-clinical models.","No | evidence: Experimental Designs: in_vitro_design, transcript_identification_design; Description: multiple transfected cell line conditions (high/low/medium Abeta) and mock transfected controls; Sample count: 12. | justification: The study compares engineered cell-line conditions rather than human case versus control cohorts.","No | evidence: Organism part: Not found; Samples indicate cell line rather than sampled brain regions. | justification: No brain regions were sampled (in vitro cell line), so the specific exclusion for irrelevant brain regions (e.g., cerebellum) does not apply.",,,,No,False,"No | evidence: Disease state/staging: Not found; Description focuses on Abeta42/40 levels in cell lines, not Braak staging or intermediate phenotypes. | justification: The dataset does not involve clinical Braak staging or intermediate AD phenotypes; it models Abeta levels in vitro.","No | evidence: Clinical/familial: Not found; Description describes engineered cell lines, not familial AD cases. | justification: No indication the samples are familial AD cases; dataset uses transfected cell lines.",No | evidence: Study type: transcription profiling by array; Technology: Array assay; Description: Affymetrix microarrays. | justification: The technology is microarray-based (compatible); not RNA-seq or proteomics.,"justification: Although the study pertains to AD biology and uses human-derived material, it is an in vitro disease model using the SH-SY5Y neuroblastoma cell line (transfected constructs) rather than human CNS tissue and does not represent a human case/control design. This violates exclusion criteria for patient-derived in vitro models and for requiring human brain tissue/case-control samples; therefore it should be excluded.",No,,,,
alzheimer-screened_E-MEXP-2280,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Title/Description: 'Transcription profiling...'; 'We have constructed genome wide expression profiles...' | justification: The study uses microarray-based transcription profiling (array RNA assay) on human samples as stated in the study type and technology fields.,"Yes | evidence: Description: '...patients with four neurodegenerative disorders (5 AD, 5 PSP, 5 PiD and 5 FTD patients)...' ; Samples > Disease: 'Alzheimer's disease' listed among disease terms. | justification: Alzheimer's disease patients are explicitly included (5 AD cases) in the cohort.","Yes | evidence: Samples > Source Characteristics: Organism: Homo sapiens; Organism part: medial temporal lobe; Description: 'snap frozen post-mortem tissue from the medial temporal lobe'. | justification: Samples are human post-mortem medial temporal lobe tissue, a CNS region.",No | evidence: Description: 'snap frozen post-mortem tissue'; Samples > Cell type/line: Not found. | justification: No patient-derived in vitro cell lines or disease models are reported; tissue is post-mortem brain.,"Yes | evidence: Description: '...patients with four neurodegenerative disorders (5 AD, ... ) and 5 control subjects.'; Experimental Designs: disease_state_design; Experimental Factors: disease. | justification: The design includes disease groups and matched control subjects (case/control comparison).","No | evidence: Organism part: medial temporal lobe; Description: 'medial temporal lobe'. | justification: Medial temporal lobe is a region significantly affected in AD (relevant to AD neurodegeneration), so it is not an excluded region like cerebellum.",,,,Yes,True,"No | evidence: Samples > Disease state/staging: includes 'braak stage 6' among staging terms. | justification: The dataset includes at least Braak stage 6 samples (neocortical NFT stage), so it is not limited to intermediate phenotypes only.","No | evidence: Clinical/familial: Clinical information listed (post mortem delay, disease duration, cause of death); no indication of familial AD or pedigrees; patients matched for ApoE and MAPT haplotype (genetic status), not described as familial cases. | justification: There is no documentation that cases are familial AD; metadata indicates sporadic clinical cases.",No | evidence: Technology: Array assay; Assay by Molecule: RNA assay; Study type: transcription profiling by array. | justification: The assay is microarray-based RNA profiling (compatible); no RNA-seq or proteomics technologies are reported.,"justification: This is a human microarray transcription profiling study of post-mortem medial temporal lobe tissue that includes Alzheimer's disease cases and matched controls. The dataset uses array technology, contains AD samples with Braak stage 6 (advanced/neocortical stage), and does not involve cell lines, familial-only cases, or incompatible technologies. Therefore it meets the listed inclusion criteria.",Yes,,,,
alzheimer-screened_E-MTAB-1841,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The experiment used microarray-based transcription profiling on human-derived samples (RNA assay, array technology).","Yes | evidence: Description: 'Although amyloid-beta42 (Abeta42) has long been implicated in the pathogenesis of Alzheimer disease (AD)...'. Study investigates effects of Abeta peptides (Abeta40, Abeta42). | justification: The study explicitly frames the work in the context of Alzheimer disease and uses AD-relevant amyloid-beta peptides.","No | evidence: Samples: Cell line: SH-SY5Y (neuroblastoma); Experimental Designs include in_vitro_design; Organism part: Not found. | justification: Samples are an in vitro human neuroblastoma cell line, not primary human brain/CNS tissue.","Yes | evidence: Samples list: Cell line: SH-SY5Y; Experimental Designs: in_vitro_design; Experimental Factors: compound, time (treatment of cells with Abeta peptides). | justification: The dataset uses a patient‑derived/established in vitro cell line model (SH-SY5Y) treated with Abeta peptides, i.e., a disease model rather than clinical patient tissue.","No | evidence: Experimental Designs: compound_treatment_design, time_series_design, in_vitro_design; Experimental Factors: compound, time. No case/control or clinical group labels provided. | justification: The study is a compound treatment time series in cell culture, not a case versus control clinical study design.","No | evidence: Organism part: Not found; Samples are cell line SH-SY5Y (neuroblastoma). | justification: No brain region sampling is reported (study uses cultured cells), so the criterion about irrelevant brain regions is not applicable.",,,,No,False,"No | evidence: Disease state/staging: Not found; Samples are treated cell line, not patient samples with Braak staging. | justification: The dataset does not involve patient staging or intermediate AD phenotypes (Braak stages); it is an in vitro treatment experiment.",No | evidence: Clinical/familial: Not found; samples are SH-SY5Y cell line. | justification: There is no indication the dataset comprises familial AD cases.,"No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology used is microarray-based expression profiling, which is compatible with inclusion criteria.","justification: Although the study uses human microarray expression profiling and is AD-relevant (Abeta peptides), it is an in vitro cell line (SH-SY5Y) treatment/time‑series experiment rather than primary human CNS tissue and is not a case/control clinical design. Per exclusion criteria (4: patient-derived in vitro cell lines/disease models; 5: non case/control design; 3: lack of human CNS tissue), the dataset should be excluded.",No,,,,
alzheimer-screened_E-MTAB-2325,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens | justification: Dataset uses microarray-based transcription profiling on human RNA samples (array assay, human organism).","No | evidence: Title: Gene expression profiles in motor cortex of Control and Sporadic Amyotrphic Lateral Sclerosis patients; Disease: normal, Sporadic Amyotrophic Lateral Sclerosis | justification: The study targets sporadic ALS (Amyotrophic Lateral Sclerosis), not Alzheimer's disease.","Yes | evidence: Organism part: v4 cortex; Title references motor cortex; Organism: Homo sapiens | justification: Samples are from human cortical (motor cortex) brain tissue, i.e., CNS tissue.","No | evidence: Samples: Organism part: v4 cortex; No cell type/line or in vitro model indicated in Sample attributes | justification: Samples are patient-derived brain tissue (post-mortem cortex), not in vitro cell lines or disease models.","Yes | evidence: Experimental Designs: case control design, clinical history design; Title: Control and Sporadic ALS patients | justification: The study explicitly uses a case/control design comparing ALS patients and controls.","Yes | evidence: Organism part: v4 cortex (motor cortex); Title specifies motor cortex | justification: The sampled region is motor cortex, which is not a primary region affected in typical Alzheimer’s disease neuropathology and therefore is not among the CNS regions of interest for AD-focused inclusion.",,,,No,False,No | evidence: Disease: Sporadic Amyotrophic Lateral Sclerosis; Disease state/staging: Not found | justification: Dataset does not describe AD staging or intermediate AD phenotypes; it concerns ALS rather than AD.,No | evidence: Disease: Sporadic Amyotrophic Lateral Sclerosis; Clinical/familial attributes mention various family histories but no indication of familial AD cases | justification: Study concerns sporadic ALS; there is no indication the dataset comprises familial Alzheimer’s disease cases.,No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The technology is microarray (compatible); no RNA-seq or proteomics methods reported.,"justification: Exclude: although this is human microarray data from CNS tissue with a case/control design, the dataset targets sporadic ALS (not AD) and samples motor cortex, a region not pertinent to Alzheimer’s disease neuropathology. Therefore it does not meet the AD-specific inclusion criteria.",No,,,,
