custom_id,source_list,target_disease,error,model,q1_human_microarray_expression_profiling,q2_target_disease,q3_human_cns_tissue,q4_non_clinical,q5_case_control_design,q6_irrelevant_brain_region,q7_incompatible_technology,q8_inclusion_justification,q9_include_dataset,final_include,in_actual,q7_intermediate_phenotype,q8_familial_alzheimer_disease,q9_incompatible_technology,q10_inclusion_justification,q11_include_dataset,q7_familial_disease,q8_incompatible_technology,q9_inclusion_justification,q10_include_dataset
als-ftd-screened_E-MTAB-4964,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: Dataset uses microarray-based transcription profiling on human RNA,"No | evidence: Source Characteristics: Disease: acrolentiginous melanoma | justification: The study focuses on melanoma, not ALS-FTD","No | evidence: Source Characteristics: Organism part: dermis | justification: Samples are dermal fibroblasts, not CNS tissue",Yes | evidence: Cell type: melanoma associated fibroblast; autologous control fibroblast; control dermal fibroblast | justification: Primary patient‐derived fibroblasts cultured in vitro are used,Yes | evidence: Experimental Factors: disease: acrolentiginous melanoma vs normal | justification: Design compares disease‐associated fibroblasts to control fibroblasts,Yes | evidence: Source Characteristics: Organism part: dermis | justification: Tissue sampled (dermis) is not a CNS region affected in ALS-FTD,No | evidence: Technology: Array assay; transcription profiling by array | justification: No RNA-seq or proteomics methods are used,"justification: Dataset is on melanoma-derived fibroblasts rather than ALS-FTD, uses non-CNS tissue, and involves in vitro patient cell types, so it does not meet inclusion criteria",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-6189,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay (Affymetrix Clariom™ D Assay) | justification: Dataset uses human microarray expression profiling on RNA via Affymetrix arrays,"No | evidence: Disease: sporadic frontotemporal lobar degeneration, familial frontotemporal lobar degeneration | justification: Dataset focuses on FTLD subtypes without ALS or combined ALS-FTD cases","Yes | evidence: Organism part: Brodmann (1909) area 8 (frontal cortex) | justification: Samples are derived from human CNS tissue (frontal cortex, area 8)",No | evidence: Cell type/line: Not found; samples are postmortem tissue | justification: No in vitro cell lines or disease models are used,"Yes | evidence: Experimental Designs: disease state design; Experimental Factors: disease; groups: controls (n=10), sporadic FTLD-TDP (n=10), familial FTLD (n=10) | justification: Design compares diseased vs control groups","No | evidence: Organism part: Brodmann area 8, the main area affected in FTLD | justification: Frontal cortex area 8 is a region relevant to FTLD/FTD pathology","No | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: Uses microarray technology, no RNA-seq or proteomics","justification: Although the dataset meets criteria for human microarray profiling, CNS tissue sampling, and case/control design, it does not include ALS or combined ALS-FTD cases and instead focuses solely on FTLD subtypes.",No,No,True,,,,,,,,,
als-ftd-screened_E-MTAB-656,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: The study uses a microarray-based transcription profiling platform on human RNA.,"No | evidence: Disease: Alzheimer's disease, normal, Frontotemporal lobar degeneration | justification: The dataset includes FTLD/FTD but does not include ALS or the combined ALS-FTD spectrum.","Yes | evidence: Organism part: middle temporal gyrus; Organism: Homo sapiens | justification: Samples are from human temporal cortex, a CNS region.",No | evidence: Cell type/line: Not found | justification: No patient-derived in vitro lines or non-clinical disease models are used; samples are post-mortem tissue.,"Yes | evidence: Diseasestate: normal vs Frontotemporal lobar degeneration (and AD) | justification: The design compares diseased (FTLD, AD) vs cognitively normal control groups.","No | evidence: Organism part: middle temporal gyrus | justification: Temporal cortex is affected in frontotemporal dementia, making it a relevant region.","No | evidence: Technology: Array assay | justification: The dataset uses microarray profiling, which is compatible.","justification: Although the dataset meets technology, tissue source, and design criteria and includes FTD, it does not include ALS or the ALS-FTD spectrum as required.",No,No,True,,,,,,,,,
als-ftd-screened_E-MTAB-850,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Technology: Array assay; Assay by Molecule: RNA assay; Study type: transcription profiling by array | justification: The study uses human microarray expression profiling on tissue samples,"No | evidence: Disease: tumour, normal (head and neck squamous cell carcinoma) | justification: No reference to ALS or FTD—focus is on head and neck cancer","No | evidence: Organism part: oropharynx, larynx, tonsil, oral cavity | justification: Samples are from head and neck regions, not CNS tissues","No | evidence: Sample source: primary tumors and normal tissues (no cell lines or in vitro models) | justification: Uses patient tumor tissue in vivo, not cell culture or disease models",Yes | evidence: DiseaseState factor: tumour vs normal | justification: Comparison of tumor samples to normal controls constitutes a case/control design,"No | evidence: No CNS or brain tissue sampled | justification: Dataset does not involve any brain region, relevant or irrelevant",No | evidence: Platform: microarray | justification: Compatible microarray technology used,"justification: Although the dataset employs human microarray profiling and has a case/control design, it does not pertain to ALS-FTD nor involve CNS tissue. Therefore it fails disease and tissue criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-8635,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The study uses microarray-based transcription profiling on human samples.,"Yes | evidence: Title: Gene expression profiles in spinal cord of control and sporadic Amyotrophic Lateral Sclerosis patients; Sample disease: sporadic amyotrophic lateral sclerosis | justification: The dataset profiles sporadic ALS, an ALS-FTD–related disorder.","Yes | evidence: Source Characteristics: Organism: Homo sapiens; Organism part: first lumbar spinal cord segment | justification: Samples are from human spinal cord, a CNS region.","No | evidence: Sample source: human spinal cord tissue; no cell lines or in vitro models reported | justification: This is direct patient tissue, not cell lines or disease models.",Yes | evidence: Experimental Designs: case control design; Experimental Factor: disease (sporadic ALS vs normal) | justification: The study compares ALS cases against controls.,No | evidence: Organism part: first lumbar spinal cord segment | justification: Spinal cord is a primary site of motor neuron degeneration in ALS.,No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Microarray expression profiling is the technology used.,"justification: The dataset meets all inclusion criteria (human microarray, ALS disease, relevant CNS tissue, case–control design) and no exclusion criteria apply.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-TABM-940,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: “transcription profiling by array” on HgU133vII Affymetrix genechips | justification: Profiled human RNA using Affymetrix microarrays,No | evidence: Samples are from ALS patients and healthy controls only; no mention of FTD | justification: Focus is on amyotrophic lateral sclerosis without frontotemporal dementia,"No | evidence: Source Characteristics: Organism part: Blood | justification: Samples are peripheral blood, not CNS tissue",No | evidence: Experimental Designs include in_vivo_design; no cell lines or in vitro models | justification: All samples derived directly from patient blood,Yes | evidence: Experimental Factor: DiseaseState includes ALS vs non-diseased controls | justification: Design compares ALS patient samples to healthy controls,"Yes | evidence: Organism part: Blood | justification: Tissue is blood, not any CNS region","No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Uses microarray, compatible with profiling requirement","justification: Although it meets microarray and case/control requirements, it uses peripheral blood rather than CNS tissue and does not address FTD, so it fails tissue- and disease-scope criteria.",No,No,False,,,,,,,,,
alzheimer-screened_E-GEOD-30951,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array | justification: The dataset uses array-based transcription profiling (microarray) on human samples.,"No | evidence: Disease state: TLR3-/- Patient, MyD88-/- Patient, UNC93B-/- Patient, Healthy, TLR3+/- Patient | justification: The study focuses on TLR3 deficiency and related innate immunity defects, not Alzheimer's disease.","No | evidence: Cell type: skin fibroblast, PBMC | justification: Samples are from fibroblasts and peripheral blood mononuclear cells, not CNS tissue.",Yes | evidence: Fibroblast cells and PBMCs were cultured in vitro | justification: The dataset involves patient-derived in vitro cell cultures (fibroblasts and PBMCs).,Yes | evidence: Sample groups include TLR3-/- patients and healthy controls | justification: The study compares patients with different genetic deficiencies against healthy controls.,No | evidence: No brain/CNS samples | justification: No brain regions are sampled; the issue of irrelevant regions does not apply.,,,,No,False,No | evidence: No AD phenotypes or Braak staging | justification: The dataset does not involve Alzheimer’s disease or intermediate pathological stages.,"No | evidence: No AD cases | justification: Alzheimer’s disease is not studied, familial or sporadic.","No | evidence: Study type: transcription profiling by array | justification: The technology is microarray, which is compatible.","justification: Although the dataset uses human microarray profiling and has a case-control design, it neither studies Alzheimer’s disease nor uses human CNS tissue, and involves in vitro cultured cells rather than brain samples.",No,,,,
alzheimer-screened_E-GEOD-32390,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The experiment uses microarray-based transcription profiling on human RNA samples,No | evidence: Samples from herpes simplex virus type 1 encephalitis (HSE) patients and healthy controls | justification: The study does not involve Alzheimer's disease but TRIF/MYD88/TLR3 deficiency in HSE patients,No | evidence: Sample types: PBMC and fibroblast cell lines | justification: No CNS or brain tissue samples are included,Yes | evidence: Use of patient-derived fibroblast cell lines and cultured PBMCs | justification: The dataset involves in vitro cell culture rather than clinical tissue samples,Yes | evidence: Comparison of patients (TRIF/MYD88/TLR3 deficient) versus healthy controls | justification: The design includes diseased versus control groups,No | evidence: No brain regions sampled | justification: Study does not involve any brain tissue,,,,No,False,No | evidence: No Alzheimer’s disease phenotypes or Braak staging reported | justification: No AD-related intermediate or late-stage phenotypes are measured,"No | evidence: No Alzheimer’s cases described | justification: Study focuses on HSE patients with innate immunity deficiencies, not familial AD","No | evidence: Technology: Array assay for RNA | justification: Microarray expression profiling is used, not RNA-seq or proteomics","justification: The dataset does not study Alzheimer’s disease, lacks CNS tissue samples, and uses in vitro cell lines; it fails multiple inclusion criteria.",No,,,,
alzheimer-screened_E-GEOD-38652,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: Microarray-based RNA expression profiling performed on human samples,"No | evidence: Title and description refer to TBK1 deficiency and TLR3 signaling, not Alzheimer’s disease | justification: Dataset focuses on immune signaling in fibroblasts, not AD pathology",No | evidence: Samples are skin fibroblast cell lines | justification: No CNS or brain tissue sampled,Yes | evidence: Skin fibroblast cell lines from patients and controls were cultured in vitro | justification: Patient-derived in vitro cell lines are used,Yes | evidence: Fibroblasts from healthy controls (n=3) versus patients with TBK1 deficiency | justification: Study compares patient-derived cells to healthy controls,No | evidence: No brain tissue analyzed | justification: Only fibroblast cell lines used,,,,No,False,No | evidence: No AD phenotyping or Braak staging mentioned | justification: Not an Alzheimer’s disease study,"No | evidence: No mention of Alzheimer's disease, familial or sporadic | justification: Not an AD study",No | evidence: Assay type: Array assay; Molecule: RNA assay | justification: Compatible microarray technology used,justification: Dataset does not pertain to Alzheimer’s disease or CNS tissue; it uses in vitro fibroblast models of TBK1 deficiency,No,,,,
alzheimer-screened_E-MEXP-1913,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The dataset uses Affymetrix microarrays for genome‐wide expression profiling of human samples.,Yes | evidence: Title and description reference Alzheimer’s disease and beta‐amyloid peptide processing | justification: The study focuses on mechanisms central to AD pathology via Aβ42/Aβ40 levels.,"No | evidence: Samples derive from SH‐SY5Y neuroblastoma cell line, not patient brain tissue | justification: The source is an in vitro cell line rather than human CNS tissue.","Yes | evidence: Source: Human neuroblastoma cell line SH‐SY5Y transfected with various constructs | justification: The study uses a clonal cell line model, not clinical patient samples.","No | evidence: Experimental design: in_vitro_design with transfected cell lines, no case/control groups | justification: There are multiple transfected conditions but no clinical case vs control comparison.","No | evidence: No brain tissue sampled | justification: The study uses cell lines, so brain region relevance does not apply.",,,,No,False,No | evidence: No Braak staging or intermediate phenotype reporting | justification: The dataset does not involve human AD staging; it examines cellular responses to Aβ levels.,No | evidence: No indication of familial AD cases; study uses transfected cell lines | justification: The focus is on transfection‐induced peptide levels rather than familial vs sporadic AD.,"No | evidence: Technology: Array assay | justification: The method is microarray‐based transcription profiling, which is compatible.","justification: Although it targets AD‐relevant mechanisms and uses human RNA microarrays, the dataset is entirely in vitro using a neuroblastoma cell line rather than clinical CNS tissue in a case/control AD design, so it fails inclusion criteria.",No,,,,
alzheimer-screened_E-MEXP-2280,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: Dataset uses genome‐wide microarray expression profiling on human RNA samples,Yes | evidence: Samples include 5 Alzheimer's disease patients among disease groups | justification: AD is one of the primary disease groups profiled versus controls,Yes | evidence: Organism part: medial temporal lobe; snap frozen post‐mortem tissue | justification: Samples are from human CNS (medial temporal lobe) relevant to AD,No | evidence: Source material: post‐mortem brain tissue | justification: No in vitro cell lines or model systems are used,"Yes | evidence: 5 AD, 5 PSP, 5 PiD, 5 FTD and 5 control subjects | justification: Includes disease versus normal control comparisons",No | evidence: Tissue from medial temporal lobe | justification: Medial temporal lobe is significantly affected in AD,,,,Yes,True,"No | evidence: Disease staging includes Braak stage 6 samples | justification: Includes end‐stage (Braak V/VI) AD cases, not only intermediate stages",No | evidence: Clinical/familial: no mention of familial AD mutations; matched for ApoE/MAPT haplotype | justification: Subjects are sporadic AD cases,"No | evidence: Assay by Molecule: RNA assay; Technology: Array assay | justification: Uses microarray, not RNA‐seq or proteomics","justification: This dataset profiles human post‐mortem AD and control brain tissue by microarray, uses a case/control design, includes Braak V/VI AD, and employs compatible technology, meeting all inclusion criteria.",Yes,,,,
alzheimer-screened_E-MTAB-1841,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: Dataset uses microarray-based transcription profiling of RNA,"Yes | evidence: Title and description reference Alzheimer disease pathogenesis and amyloid-beta | justification: Study investigates amyloid-beta, a key pathogenic factor in AD",No | evidence: Samples are SH-SY5Y neuroblastoma cell line | justification: No human brain/CNS tissue samples; in vitro cell line only,Yes | evidence: Cell line: SH-SY5Y; Experimental design includes in_vitro_design | justification: Uses patient-derived in vitro neuroblastoma cell line rather than clinical tissue,"No | evidence: Design: compound_treatment_design, time_series_design | justification: No case/control groups; time-series treatment design only",No | evidence: No brain region sampled; in vitro model | justification: Not applicable – no brain tissue involved,,,,No,False,No | evidence: Disease state/staging: not found; samples are cell line | justification: Does not involve any Braak staging or intermediate AD phenotypes,No | evidence: Clinical/familial: not found | justification: No indication of familial AD cases,No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Microarray expression profiling is compatible,justification: Exclusion due to use of an in vitro neuroblastoma cell line and lack of case/control design and human CNS tissue samples,No,,,,
alzheimer-screened_E-MTAB-2325,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: Dataset uses microarray-based expression profiling on human samples,"No | evidence: Experimental Factors > Source Characteristics: Disease: normal, Sporadic Amyotrophic Lateral Sclerosis | justification: The study examines ALS, not Alzheimer’s disease",Yes | evidence: Source Characteristics: Organism part: v4 cortex | justification: Samples are from human brain (motor cortex),No | evidence: Samples are post-mortem tissue from patients | justification: No in vitro cell lines or disease models are used,"Yes | evidence: Experimental Designs: case control design, clinical history design | justification: The study compares patient and control groups",No | evidence: Organism part: motor cortex | justification: Motor cortex is part of the neocortex and can be relevant to AD pathology,,,,No,False,No | evidence: Disease: normal vs ALS; no AD staging provided | justification: No AD or Braak staging information; this is not an intermediate AD phenotype study,No | evidence: Disease: Sporadic Amyotrophic Lateral Sclerosis | justification: ALS is sporadic; no familial AD cases involved,No | evidence: Technology: Generic.SingleColor microarray | justification: Uses compatible microarray expression profiling,justification: Excluded because the dataset investigates ALS rather than Alzheimer’s disease,No,,,,
alzheimer-screened_E-MTAB-6094,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens | justification: This is a human microarray expression profiling experiment.,Yes | evidence: Title: Whole genome transcriptional analysis of Alzheimer's disease patients; Disease: Alzheimer's disease in source characteristics | justification: The study compares gene expression in AD patients versus non‐demented controls.,"No | evidence: Organism part: blood; Samples are peripheral blood mononuclear cells (PBMCs) | justification: Samples are from blood, not CNS or brain tissue.","No | evidence: Cell type: mononuclear cell (PBMCs); No cell lines or disease models reported | justification: Primary blood cells, not patient‐derived in vitro cell lines or disease models.",Yes | evidence: 25 AD patients versus 15 age‐matched controls | justification: The study directly compares AD cases with non‐demented controls.,"No | evidence: Samples are from blood, not any brain region | justification: No sampling of irrelevant brain regions; tissue is non‐CNS.",,,,No,False,"Unclear | evidence: Disease staging provided as clinical dementia rate 1 and 3; no Braak staging | justification: Staging is clinical (CDR), not neuropathological Braak V/VI, so AD stage relative to inclusion criteria is unclear.",No | evidence: No mention of familial AD; general AD patient cohort | justification: Study likely involves sporadic AD cases.,No | evidence: Technology: microarray; Assay by Molecule: RNA (array) | justification: Microarray expression profiling is a compatible technology.,"justification: Although the study meets microarray, human and AD case/control criteria, it uses peripheral blood rather than CNS tissue, failing the CNS tissue inclusion requirement.",No,,,,
alzheimer-screened_E-MTAB-656,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: Dataset uses array-based transcription profiling of RNA,"Yes | evidence: Disease: Alzheimer's disease, normal, Frontotemporal lobar degeneration | justification: Includes an Alzheimer's disease group",Yes | evidence: Organism part: middle temporal gyrus; Organism: Homo sapiens | justification: Samples are from human temporal cortex,No | evidence: Cell type/line: Not found | justification: No patient-derived cell lines or in vitro models—uses postmortem tissue,Yes | evidence: Experimental Factors: DISEASESTATE with normal and Alzheimer's disease levels | justification: Includes control (normal) vs case (AD) comparison,No | evidence: Organism part: middle temporal gyrus | justification: Temporal cortex is affected in AD,,,,Yes,True,"No | evidence: Disease state/staging: Alzheimer's disease (unspecified Braak) | justification: Includes AD cases, not limited to intermediate phenotypes","No | evidence: Clinicalhistory lists Alzheimer's disease without familial label | justification: AD cases are sporadic, no familial AD reported","No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Uses microarray expression profiling, not incompatible tech",justification: Meets all inclusion criteria: human microarray profiling of sporadic AD vs controls in relevant CNS tissue with case/control design,Yes,,,,
alzheimer-screened_E-MTAB-7852,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Affymetrix Gene Chip Human Exon 1.0 ST array | justification: This dataset uses human RNA on an Affymetrix microarray platform,"Yes | evidence: Experimental Factors: Disease: normal, Alzheimer disease; Cell line AD4F-1 is Alzheimer-derived | justification: Includes comparison of cells labeled as Alzheimer disease versus normal","No | evidence: Cell type: induced pluripotent stem cell derived neuronal cell cultures | justification: Samples are in vitro differentiated neurons, not primary human CNS tissue",Yes | evidence: Title and description: Cultures of hiPS cells and their differentiation into neuronal cells | justification: Uses patient‐derived hiPSC lines and in vitro neuronal differentiation,No | evidence: Experimental design: development or differentiation design focusing on time points | justification: Design compares differentiation stages rather than clinical case versus control tissue,"No | evidence: Samples are cultured cells, no brain region specified | justification: Not applicable, as no brain region is sampled",,,,No,False,No | evidence: Disease state/staging: Not found | justification: No Braak staging or intermediate AD phenotype reported,Unclear | evidence: Clinical/familial: Not found | justification: No information on familial versus sporadic origin of AD4F-1 line,"No | evidence: Technology: Array assay, RNA assay | justification: Platform is a microarray, which is compatible","justification: Although it uses human microarray profiling and includes an Alzheimer‐derived cell line, the study is in vitro on hiPSC‐derived neurons rather than primary human CNS tissue in a clinical case/control design, so it does not meet key inclusion criteria.",No,,,,
alzheimer-screened_E-MTAB-8283,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: Human - One-color microarray; Technology: Array assay | justification: The dataset uses a one-color microarray platform (miRNA PCR array) to profile RNA expression.,Yes | evidence: Title: miRNA PCR Array of cortex tissue from Alzheimer disease (AD)...; Disease: Alzheimer’s disease | justification: The study explicitly profiles Alzheimer disease samples.,Yes | evidence: Organism part: brain; Title: cortex tissue | justification: Samples are derived from human cortex brain tissue.,No | evidence: Cell type/line: Not found; Source Characteristics: brain | justification: No patient-derived cell lines or in vitro models are used; samples are ex vivo tissue.,"Yes | evidence: Experimental Designs: disease state design; Disease staging: Alzheimer’s disease, normal | justification: The design includes AD cases and control subjects for comparison.","No | evidence: Organism part: brain; Title: cortex tissue | justification: The cortex is a CNS region affected in AD, not an excluded region like cerebellum.",,,,No,False,Unclear | evidence: Clinical information: intermediate neurofibrillary tangles and low neuritic plaques; Disease staging: high-pathological control | justification: Braak staging for AD samples is not specified; presence of intermediate pathology in HPC group raises uncertainty.,No | evidence: Clinical/familial: no mention of familial AD | justification: The dataset does not specify familial AD; presumed sporadic cases.,"No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: The assay is a microarray-based RNA profiling, compatible with inclusion.","justification: While the dataset meets criteria for human microarray, AD focus, CNS tissue, and case/control design, Braak stage of AD samples is not defined, making it unclear if only advanced (V/VI) cases are included as required.",No,,,,
lbd-screened_E-GEOD-16658,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Exiqon microarrays spotted with probes for 733 human miRNAs | justification: The study uses microarray technology to profile miRNA expression in human samples.,Yes | evidence: Samples from Parkinson’s disease patients | justification: Parkinson’s disease is a Lewy body disease.,"No | evidence: Samples are peripheral blood mononuclear cells (PBMCs) | justification: PBMCs are blood‐derived, not CNS tissue.",No | evidence: Primary PBMCs from PD patients and controls | justification: No cell lines or in vitro disease models are used.,Yes | evidence: 19 PD patients and 13 controls | justification: The study directly compares case and control groups.,Yes | evidence: Sampling from PBMCs rather than any brain region | justification: No CNS region is assayed—only peripheral blood cells.,,,,No,False,,,,,,No | evidence: Described as idiopathic PD | justification: No indication of familial PD cases.,No | evidence: Array assay for RNA (miRNA) | justification: Microarray technology is compatible with inclusion criteria.,"justification: Although it meets microarray and LBD criteria, the dataset uses peripheral blood rather than CNS tissue, so it does not meet the requirement for relevant brain region sampling.",No
lbd-screened_E-GEOD-29889,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens | justification: The dataset uses microarray-based transcription profiling on human-derived samples,"No | evidence: Description focuses on HCV infection in hepatoma cells; Disease: Hepatitis C | justification: The study investigates HCV infection mechanisms, not Lewy body diseases","No | evidence: Samples are Huh-7 derived hepatoma cell cultures; Organism part not specified as CNS | justification: All samples are liver‐derived cell lines, not human brain/CNS tissue",Yes | evidence: Samples are six Huh-7 derived cell lines (hepatoma cells) in vitro | justification: The dataset involves patient‐derived in vitro hepatoma cell lines rather than clinical tissue,"No | evidence: Comparisons are between infected vs. uninfected cell lines | justification: Design is experimental infection vs. control in vitro, not a clinical case/control study",Yes | evidence: No brain or CNS regions sampled; all samples are hepatoma cell lines | justification: Sampling of non‐CNS cell lines makes brain region criteria irrelevant,,,,No,False,,,,,,"No | evidence: Disease context is HCV infection, no familial LBD cases | justification: Not an LBD study and thus does not involve familial LBD",No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Microarray technology is compatible per inclusion criteria,"justification: The dataset is excluded because it studies HCV infection in liver‐derived cell lines, not human CNS tissue or LBD cases",No
lbd-screened_E-GEOD-70845,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: Gene expression was profiled using an array-based platform on human samples,"No | evidence: Disease: Not found; Description focuses on manganese-induced neurotoxicity, not Lewy body diseases | justification: The study does not mention Parkinson's disease, dementia with Lewy bodies, or related LBD conditions","No | evidence: Cell type/line: SHSY5Y neuroblastoma cell line | justification: Samples are derived from an in vitro cell line, not from human CNS tissue",Yes | evidence: Cell line: SHSY5Y | justification: The dataset uses a neuroblastoma cell line model rather than patient tissue,No | evidence: No case/control groups described; only treated vs untreated cell replicates | justification: Study design lacks clinical case and control groups,No | evidence: No human brain regions sampled; model system is cell line | justification: Not applicable—no brain region sampling was performed,,,,No,False,,,,,,No | evidence: Clinical/familial: Not found | justification: The study does not involve familial LBD cases,No | evidence: Technology: Array assay | justification: Microarray expression profiling is compatible with inclusion,"justification: Excluded because the study is not focused on LBD, uses an in vitro cell line rather than human CNS tissue, and lacks a case/control design",No
lbd-screened_E-MEXP-18,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The experiment uses microarray-based transcription profiling of human RNA,No | evidence: Experimental Factors > Source Characteristics: Disease: cancer | justification: The study is not about Lewy body diseases but includes samples with cancer,"Yes | evidence: Experimental Factors > Source Characteristics: Organism part: caudate nucleus | justification: Includes human caudate nucleus, a CNS region",Yes | evidence: Additional screening-relevant attributes: CellLine: Daudi; CellType: hepatocyte | justification: Includes patient-derived or immortalized cell lines,No | evidence: Experimental Designs: disease_state_design with cancer vs normal; no LBD comparison | justification: No case/control design for Lewy body disease,No | evidence: Organism part: caudate nucleus | justification: Caudate nucleus is relevant to LBD pathology,,,,No,False,,,,,,No | evidence: Clinical/familial: Not found | justification: No indication of familial Lewy body disease cases,"No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Uses microarray, which is compatible","justification: Although the dataset uses human microarrays and includes CNS tissue, it is not focused on Lewy body diseases and includes non-clinical cell lines and cancer samples, so it fails key inclusion criteria",No
lbd-screened_E-MTAB-1194,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens | justification: This is a microarray expression profiling study on human samples.,"Yes | evidence: Experimental Factors: Disease: normal, Parkinson's disease | justification: Parkinson’s disease is a Lewy body disease.","Yes | evidence: Organism part: frontal lobe; Title: frontal cortex (area 8) | justification: Samples derive from human brain (frontal cortex), part of the CNS.",No | evidence: Cell type/line: Not found; Samples are tissue specimens | justification: No in vitro cell lines or disease models are used.,Yes | evidence: Experimental design: disease_state_design comparing normal vs Parkinson’s disease | justification: The study contrasts case (Parkinson’s) and control (normal) groups.,No | evidence: Region sampled: frontal cortex (area 8) | justification: Frontal cortex is affected in Lewy body disease pathology.,,,,Yes,True,,,,,,No | evidence: Clinical/familial: Not found | justification: No indication that cases are familial; presumed sporadic.,"No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: The study uses microarray technology, which is compatible.","justification: Dataset meets all inclusion criteria: human microarray on CNS tissue, case-control design, sporadic Parkinson’s (an LBD), and uses compatible technology.",Yes
lbd-screened_E-MTAB-2325,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Generic.SingleColor microarray | justification: The dataset uses array‐based transcription profiling on human samples.,"No | evidence: Disease: Sporadic Amyotrophic Lateral Sclerosis; Title: Gene expression in ALS patients | justification: The study focuses on ALS, not Lewy body diseases.",Yes | evidence: Source Characteristics: Organism part: v4 cortex; Title: motor cortex samples | justification: Samples are derived from human brain (cortex) tissue.,No | evidence: No cell lines or in vitro models mentioned | justification: All samples are post‐mortem human tissue.,Yes | evidence: Experimental Designs: case control design; Control and Sporadic ALS groups | justification: The study compares cases (ALS) to matched controls.,"No | evidence: Organism part: cortex (motor or visual V4) | justification: Cortical regions are relevant CNS areas, not excluded for LBD screening.",,,,No,False,,,,,,"No | evidence: Disease: Sporadic Amyotrophic Lateral Sclerosis; Familial anamnesis present but disease is sporadic | justification: The cases are sporadic, not familial LBD.","No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray technology, which is compatible.","justification: Although the dataset meets profiling, tissue, and design criteria, it addresses ALS rather than Lewy body diseases.",No
