custom_id,source_list,target_disease,error,model,q1_human_microarray_expression_profiling,q2_target_disease,q3_human_cns_tissue,q4_non_clinical,q5_case_control_design,q6_irrelevant_brain_region,q7_incompatible_technology,q8_inclusion_justification,q9_include_dataset,final_include,in_actual,q7_intermediate_phenotype,q8_familial_alzheimer_disease,q9_incompatible_technology,q10_inclusion_justification,q11_include_dataset,q7_familial_disease,q8_incompatible_technology,q9_inclusion_justification,q10_include_dataset
als-ftd-screened_E-MTAB-4964,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The dataset uses array-based transcriptomic profiling of human samples.,"No | evidence: Disease: acrolentiginous melanoma, normal | justification: The study is on melanoma-associated fibroblasts, not ALS-FTD.","No | evidence: Organism part: dermis | justification: Samples are from skin dermis, not CNS tissue.","Yes | evidence: Cell type: control dermal fibroblast, melanoma associated fibroblast of dermis | justification: Dataset involves patient-derived primary fibroblast cultures (in vitro cells), not direct clinical tissue.",Yes | evidence: Experimental Factors: disease comparing acrolentiginous melanoma vs normal | justification: The design compares diseased versus control fibroblasts.,"Yes | evidence: Organism part: dermis | justification: Samples are from skin, a tissue irrelevant to ALS-FTD neurodegeneration.","No | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The assay is microarray-based, which is compatible.","justification: Excluded because it studies melanoma fibroblasts from skin, not ALS-FTD or relevant CNS regions.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-6189,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Affymetrix Clariom™ D Assay | justification: The study uses Affymetrix microarray technology to profile RNA expression in human samples.,"No | evidence: Disease: sporadic frontotemporal lobar degeneration (sFTLD), familial frontotemporal lobar degeneration (fFTLD) | justification: The dataset focuses on FTLD/FTD subtypes without any ALS cases or combined ALS-FTD subjects.",Yes | evidence: Organism part: Brodman area 8 (frontal cortex); Organism: Homo sapiens | justification: Samples are postmortem human frontal cortex tissue.,No | evidence: No cell lines or in vitro models mentioned; Source Characteristics: human postmortem tissue | justification: All samples are patient-derived brain tissue; no in vitro or model system.,Yes | evidence: Controls (n=10) vs sFTLD (n=10) vs fFTLD (n=10); Experimental design: disease state design | justification: There is a clear case–control comparison between diseased and control groups.,"No | evidence: Samples from frontal cortex area 8, the main area affected in FTLD | justification: Frontal cortex is highly relevant to FTD pathology and also affected in ALS-FTD.",No | evidence: Transcription profiling by array; Array assay technology | justification: The dataset uses microarray rather than incompatible methods like RNA-seq or proteomics.,"justification: Although the dataset meets technical criteria (human microarray, CNS tissue, case–control, relevant region), it does not include ALS or combined ALS-FTD cases and focuses solely on FTLD subtypes, so it does not target ALS-FTD.",No,No,True,,,,,,,,,
als-ftd-screened_E-MTAB-656,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: Dataset uses human transcript profiling by microarray (array-based RNA assay).,"No | evidence: Disease states: normal, Frontotemporal lobar degeneration, Alzheimer's disease; no ALS or combined ALS-FTD samples | justification: Includes only FTLD and AD, without any ALS or ALS-FTD subjects.","Yes | evidence: Organism part: middle temporal gyrus | justification: Samples are from human temporal cortex, a CNS tissue region. ",No | evidence: Cell type/line: Not found; samples are post-mortem tissue | justification: No patient‐derived in vitro cell lines or disease models—only human brain tissue. ,"Yes | evidence: Disease state design compares FTLD vs normal (and AD vs normal) | justification: Study compares diseased (FTLD, AD) to cognitively normal controls. ",No | evidence: Organism part: middle temporal gyrus | justification: Temporal cortex is affected in frontotemporal lobar degeneration/FTD. ,"No | evidence: Study type: transcription profiling by array | justification: Technology is microarray, which is compatible. ","justification: Although it meets criteria for human microarray, CNS tissue, and case/control design, it lacks ALS or combined ALS-FTD subjects—only FTLD and AD are represented. Therefore it should be excluded.",No,No,True,,,,,,,,,
als-ftd-screened_E-MTAB-850,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens | justification: The dataset uses microarray technology to profile human RNA expression,"No | evidence: Disease: tumour (head and neck squamous cell carcinoma) | justification: The study focuses on carcinoma, not ALS-FTD","No | evidence: Organism part: oropharynx, larynx, tonsil, oral cavity | justification: Samples are from head and neck tissues, not CNS regions","No | evidence: Source Characteristics: tumour and normal tissue; no cell line indicated | justification: All samples are patient tissue specimens, not in vitro or model systems",Yes | evidence: Experimental Factor DiseaseState: tumour vs normal | justification: The design compares tumor samples to matched normal controls,"Yes | evidence: Organism part: oropharynx, larynx, tonsil, oral cavity | justification: Tissues sampled are not brain regions affected in ALS-FTD","No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: The platform is microarray, which is compatible","justification: Although it is a human microarray study with a case/control design, it investigates head and neck carcinoma tissues rather than ALS-FTD or CNS regions relevant to the disease.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-8635,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: Dataset uses human microarray for expression profiling,Yes | evidence: Samples labeled as sporadic amyotrophic lateral sclerosis vs normal | justification: Directly pertains to ALS-FTD spectrum (ALS),Yes | evidence: Organism: Homo sapiens; Organism part: first lumbar spinal cord segment | justification: Includes human CNS tissue from spinal cord,"No | evidence: Sample source: spinal cord tissue; no cell lines or models mentioned | justification: All samples are primary human tissue, not in vitro models",Yes | evidence: Experimental design: case control; 30 ALS patients and 10 controls | justification: Clear case/control comparison,No | evidence: Organism part: first lumbar spinal cord segment | justification: Spinal cord is a core region affected in ALS,"No | evidence: Technology: Array assay | justification: Uses microarray, which is compatible","justification: Meets all inclusion criteria (human microarray, ALS disease, relevant CNS region, case/control) and no exclusion criteria apply",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-TABM-940,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; HgU133vII Affymetrix genechips | justification: Dataset uses human microarray expression profiling,Yes | evidence: Samples labeled as PROBABLE/DEFINITIVE diagnosis of ALS vs non-diseased | justification: Study compares ALS patients to healthy controls,"No | evidence: Organism part: Blood | justification: Tissue is peripheral blood, not CNS",No | evidence: Sample type: whole blood from patients and controls | justification: No cell lines or in vitro/disease model used,Yes | evidence: ALS whole blood samples vs non-diseased control whole blood samples | justification: Clear case (ALS) vs control design,Yes | evidence: Organism part: Blood | justification: Blood is not a CNS region affected by ALS-FTD,"No | evidence: Array assay, RNA assay | justification: Compatible microarray technology","justification: Although this is a human ALS case/control microarray study, it uses peripheral blood rather than CNS tissue, so it fails the CNS tissue inclusion criterion.",No,No,False,,,,,,,,,
alzheimer-screened_E-GEOD-30951,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray-based transcription profiling on human samples.,"No | evidence: Disease state: TLR3-/-, MyD88-/-, UNC93B-/- patients; no mention of Alzheimer’s disease | justification: The study focuses on TLR3 deficiency and related immune gene responses, not AD.","No | evidence: Cell type: skin fibroblast, PBMC; no CNS or brain tissue reported | justification: Samples are peripheral blood mononuclear cells and fibroblasts, not CNS tissue.",Yes | evidence: Fibroblast cells and PBMCs were cultured in vitro for stimulation experiments | justification: The study uses patient-derived cells in culture rather than clinical tissue samples.,Yes | evidence: Subjects include healthy controls and various TLR3/MyD88/UNC93B–deficient patients | justification: There is a comparison between patient groups and healthy controls.,"No | evidence: No brain regions sampled | justification: The dataset does not include any brain tissue, irrelevant or otherwise.",,,,No,False,No | evidence: Not an Alzheimer’s study; no Braak staging reported | justification: The dataset does not address AD phenotypes.,"No | evidence: No Alzheimer’s cases of any type reported | justification: The study subjects have immune receptor deficiencies, not familial AD.","No | evidence: Array assay (microarray) technology used | justification: The study employs microarrays, which are compatible with inclusion criteria.","justification: Although it is a human microarray study with case/control design, it does not involve Alzheimer’s disease or relevant CNS tissue; instead it profiles cultured fibroblasts and PBMCs in TLR3 deficiency.",No,,,,
alzheimer-screened_E-GEOD-32390,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: Human samples profiled using microarray expression arrays,"No | evidence: Disease state: herpes simplex virus type 1 (HSV1) encephalitis | justification: The study investigates HSV1 encephalitis, not Alzheimer's disease",No | evidence: Cell types: PBMC and fibroblasts | justification: No CNS or brain tissue samples are included,"Yes | evidence: Cell types: PBMC and fibroblast cell lines cultured in vitro | justification: Samples are patient‐derived in vitro cell lines, not primary tissues",Yes | evidence: Comparison between HSE patients and healthy controls | justification: The design includes diseased versus control groups,"No | evidence: No brain regions sampled | justification: The study does not involve any brain region, relevant or irrelevant",,,,No,False,No | evidence: No AD phenotypes | justification: No Alzheimer’s disease stages or Braak classification reported,No | evidence: No AD cases at all | justification: This study does not involve any Alzheimer’s disease subjects,No | evidence: Technology: Array assay | justification: Microarray profiling is the technology used,"justification: The dataset does not study Alzheimer’s disease or CNS tissue but instead uses in vitro PBMC and fibroblast models of HSV1 encephalitis, so it fails key inclusion criteria",No,,,,
alzheimer-screened_E-GEOD-38652,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses array-based RNA expression profiling,"No | evidence: Title and description refer to TBK1 deficiency and TLR3 responses, not Alzheimer’s disease | justification: Focus is on innate immunity in TBK1-deficient fibroblasts, not AD","No | evidence: Samples are skin fibroblast cell lines, not CNS tissue | justification: The study uses in vitro fibroblasts derived from skin, not human brain/CNS tissue",Yes | evidence: Skin fibroblast cell lines derived from patients and controls cultured in vitro | justification: Involves patient-derived in vitro cell models rather than primary clinical tissue,Yes | evidence: Comparisons between patient-derived fibroblasts (TBK1-deficient) and healthy controls | justification: Includes control vs mutant fibroblast samples,"No | evidence: Study does not involve any brain tissue | justification: Focus on fibroblasts, not brain regions",,,,No,False,No | evidence: No AD phenotyping or Braak staging reported | justification: Not an AD study with disease staging,No | evidence: No mention of Alzheimer’s disease; ‘AD’ refers to autosomal dominant inheritance of TBK1 mutations | justification: Not a familial AD dataset,No | evidence: Technology: Array assay | justification: Uses compatible microarray technology,justification: Dataset is unrelated to Alzheimer’s disease and uses in vitro fibroblast models rather than human CNS tissue from AD patients,No,,,,
alzheimer-screened_E-MEXP-1913,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The dataset uses Affymetrix microarray expression profiling on human samples.,Yes | evidence: Description discusses Alzheimer’s disease pathophysiology and beta-amyloid peptides. | justification: The study context and phenotypes modeled are directly related to AD mechanisms.,"No | evidence: Samples derived from SH-SY5Y neuroblastoma cell line. | justification: This is an in vitro cell line model, not human CNS tissue.",Yes | evidence: Source Characteristics: Cell line: SH-SY5Y; Experimental Design: in vitro design. | justification: The dataset uses a patient-derived neuroblastoma cell line rather than clinical tissue.,"No | evidence: Experimental Designs: in vitro_design, transcript_identification_design. | justification: No case/control comparison of AD patients versus healthy controls is present.","No | evidence: No human brain region or organ part specified. | justification: Not applicable—samples are from a cell line, not brain tissue.",,,,No,False,"No | evidence: Disease state/staging: Not found. | justification: Study models beta-amyloid levels in vitro, not Braak staging.",No | evidence: Clinical/familial: Not found. | justification: No indication of familial AD samples; uses cell line model.,"No | evidence: Technology: Array assay; Assay by Molecule: RNA assay. | justification: The experiment employs microarray technology, which is compatible.",justification: Excluded because it uses an in vitro neuroblastoma cell line model rather than human CNS tissue from AD patients.,No,,,,
alzheimer-screened_E-MEXP-2280,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: Dataset uses genome-wide expression profiling via microarray on human RNA samples.,Yes | evidence: Experimental Factors > Disease: Alzheimer's disease listed among groups | justification: Includes a cohort of 5 AD patients allowing analysis of AD-specific expression.,Yes | evidence: Organism part: medial temporal lobe; Samples: snap frozen post-mortem tissue | justification: Tissue derives from human CNS (medial temporal lobe) relevant to AD.,"No | evidence: Samples from post-mortem human brain; no cell lines or models mentioned | justification: Uses in vivo human tissue, not in vitro cell lines or disease models.","Yes | evidence: 5 AD patients and 5 control subjects matched for age, gender, ApoE/MAPT haplotype | justification: Balanced case (AD) vs control design permits differential expression analysis.",No | evidence: Organism part: medial temporal lobe | justification: Medial temporal lobe is significantly affected in AD pathology.,,,,Yes,True,"No | evidence: Disease staging includes braak stage 6 for AD samples | justification: AD samples reach Braak stage VI (neocortical NFT stage), not only intermediate stages.",No | evidence: Clinical/familial attributes list post-mortem delay and disease duration; no familial AD noted | justification: No indication dataset is limited to familial AD cases—likely sporadic.,"No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Dataset employs microarray technology, compatible with profiling criteria.","justification: Meets all inclusion criteria: human microarray profiling, AD cases vs controls from relevant brain region, sporadic AD at Braak stage VI, and no disqualifying cell line/model or incompatible technology.",Yes,,,,
alzheimer-screened_E-MTAB-1841,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The study uses microarray-based gene expression profiling on RNA samples.,Yes | evidence: Description: effects of amyloid-beta42 in Alzheimer disease (AD) pathogenesis | justification: The focus is on Abeta peptides implicated in AD pathogenesis.,No | evidence: Samples: SH-SY5Y cell line (neuroblastoma) | justification: No human brain or CNS tissue is profiled; only an in vitro neuroblastoma cell line is used.,Yes | evidence: Samples: Cell line: SH-SY5Y; Experimental design: in_vitro_design | justification: The dataset uses a human neuroblastoma cell line model rather than clinical patient samples.,"No | evidence: Experimental designs: compound_treatment_design, time_series_design | justification: The design involves time-course compound treatments, not a case versus control comparison of patient groups.",No | evidence: Samples: no brain tissue regions sampled | justification: Not applicable; no brain regions are profiled.,,,,No,False,No | evidence: Disease state/staging: not found | justification: No AD staging or intermediate phenotype information is provided.,No | evidence: Clinical/familial: not found | justification: No indication of familial AD cases; only cell line experiments.,No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Microarray technology is compatible with inclusion criteria.,"justification: Although the study uses microarray profiling relevant to AD research, it is based on an in vitro SH-SY5Y cell line model rather than human brain tissue and lacks a case/control design, so it does not meet the core inclusion criteria.",No,,,,
alzheimer-screened_E-MTAB-2325,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Generic.SingleColor.014850 | justification: Dataset uses array-based transcription profiling (microarray) on human samples,"No | evidence: Title: Gene expression profiles in motor cortex of Control and Sporadic Amyotrophic Lateral Sclerosis patients; Experimental factor disease: Sporadic Amyotrophic Lateral Sclerosis | justification: The disease studied is ALS, not Alzheimer’s disease",Yes | evidence: Source Characteristics: organism part: v4 cortex | justification: Samples are from human motor cortex tissue (CNS),"No | evidence: No cell line or in vitro model mentioned; samples are post-mortem human tissue | justification: Data derive from patient tissue, not from in vitro cell lines or models",Yes | evidence: Experimental Designs: case control design | justification: Study compares diseased cases to controls,Yes | evidence: Organism part: v4 cortex (motor cortex) | justification: Motor cortex is not a brain region primarily affected in Alzheimer’s disease,,,,No,False,No | evidence: Disease state/staging: Not found | justification: No evidence of intermediate AD phenotypes; dataset covers ALS vs control,"No | evidence: Disease: Sporadic Amyotrophic Lateral Sclerosis | justification: Not an Alzheimer’s disease cohort, familial or sporadic","No | evidence: Assays and Data: Technology: Array assay | justification: Technology is microarray, which is compatible","justification: Although the dataset meets microarray, human CNS tissue and case‐control design criteria, it studies ALS in the motor cortex rather than Alzheimer’s disease in relevant regions, making it ineligible.",No,,,,
alzheimer-screened_E-MTAB-6094,alzheimer-screened,AD,,o4-mini-2025-04-16,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay, RNA assay | justification: The dataset uses genome-wide mRNA expression profiling on an array platform in human samples.",Yes | evidence: Title: 'Whole genome transcriptional analysis of Alzheimer's disease patients' ; Disease factor: Alzheimer’s disease | justification: The study explicitly compares AD patients to controls.,"No | evidence: Source Characteristics: organism part: blood; Cell type: mononuclear cell | justification: Samples are peripheral blood mononuclear cells, not CNS tissue.","No | evidence: Cell type: mononuclear cell; Source: PBMCs from patients | justification: PBMCs are primary cells from patients, not patient-derived in vitro cell lines or disease models.","Yes | evidence: Description: 25 AD patients and 15 age-matched controls | justification: The study compares cases (AD) versus controls (non-demented), a standard case-control design.","No | evidence: Samples are blood, not from any brain region | justification: No brain tissues are profiled, so exclusion for irrelevant brain region does not apply.",,,,No,False,"No | evidence: Disease staging by clinical dementia rate (1,3), not intermediate Braak stages | justification: The study does not profile intermediate neuropathological stages (e.g., Braak III/IV) but uses clinical dementia rates on blood samples.",No | evidence: Clinical/familial: Not found | justification: No indication that familial AD cases are included.,"No | evidence: Study type: transcription profiling by array | justification: The technology is microarray, which is compatible.","justification: Although the dataset profiles human AD versus control and uses microarrays, it does not sample CNS tissue but peripheral blood cells, so it fails the CNS tissue inclusion criterion.",No,,,,
alzheimer-screened_E-MTAB-656,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: Dataset uses array-based transcription profiling (microarray) on human RNA,Yes | evidence: Disease: Alzheimer's disease listed under source characteristics | justification: Includes samples diagnosed with Alzheimer's disease,"Yes | evidence: Organism: Homo sapiens; Organism part: middle temporal gyrus | justification: Samples are from human temporal cortex, a CNS region","No | evidence: No cell type/line attribute; samples are brain tissue | justification: All samples are patient brain tissue, not in vitro or model systems",Yes | evidence: Disease_state_design experimental factor DISEASESTATE with levels normal vs Alzheimer's disease | justification: Design includes AD cases compared to cognitively normal controls,No | evidence: Organism part: middle temporal gyrus | justification: Temporal cortex is a region significantly affected in AD,,,,Yes,True,No | evidence: Samples labeled simply as Alzheimer's disease without staging | justification: Dataset includes fully diagnosed AD cases rather than only intermediate Braak stages,"No | evidence: Clinical history lists Alzheimer’s disease without specifying familial cases | justification: AD samples appear to be sporadic, no familial AD indicated",No | evidence: Technology: Array assay | justification: Microarray expression profiling is compatible,"justification: Meets all inclusion criteria: human microarray, AD cases vs controls, relevant CNS tissue, sporadic disease, no cell lines or models, case-control design, affected brain region, and compatible technology.",Yes,,,,
alzheimer-screened_E-MTAB-7852,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Affymetrix Gene Chip Human Exon 1.0 ST array. | justification: The experiment uses human Affymetrix exon microarrays for transcriptome profiling.,"Yes | evidence: Experimental Factors > Source Characteristics lists Disease: normal, Alzheimer disease. | justification: The dataset includes samples labeled as Alzheimer disease.","No | evidence: Samples are neuronal cell cultures derived from hiPS cells, not primary tissue. | justification: No human brain/CNS tissue; only in vitro differentiated cells.",Yes | evidence: Title and description describe cultures of hiPS cells and differentiated neuronal cell lines. | justification: This is an in vitro model using patient-derived iPS cell lines rather than clinical tissue.,"No | evidence: Comparison is between differentiation time points (day 38 vs days 45/52), not disease vs control. | justification: Study design is a time-course differentiation, not a case/control comparison of AD patients.","No | evidence: No actual brain regions are sampled; only cell cultures. | justification: Tissue source is cell line, so brain region criteria do not apply.",,,,No,False,No | evidence: No Braak staging or intermediate AD phenotype information provided. | justification: The study does not involve AD patient pathology stages.,Unclear | evidence: Clinical/familial: Not found in metadata. | justification: No information on familial vs sporadic origin of AD cell line.,No | evidence: Use of Affymetrix Gene Chip Human Exon 1.0 ST microarrays. | justification: Microarray technology is compatible with inclusion criteria.,justification: Excluded because it uses hiPSC-derived neuronal cultures (an in vitro model) rather than primary human CNS tissue in a case/control AD study.,No,,,,
alzheimer-screened_E-MTAB-8283,alzheimer-screened,AD,,o4-mini-2025-04-16,"No | evidence: Title: ""miRNA PCR Array""; Technology: PCR‐based miRNA array | justification: The study uses a PCR Array platform for miRNA profiling rather than a microarray gene expression platform","Yes | evidence: Title: ""Alzheimer disease subjects""; Disease factor includes Alzheimer's disease | justification: The dataset explicitly profiles samples from Alzheimer's disease patients","Yes | evidence: Source Characteristics: organism part = brain; Title: cortex tissue | justification: Samples are derived from human cortex, a CNS region","No | evidence: No cell line or in vitro model mentioned; samples from postmortem brain tissue | justification: All samples are from human brain tissue, not in vitro models",Yes | evidence: Experimental Design: disease state design; factors: Alzheimer's disease vs normal vs high‐pathological control | justification: Study compares diseased and control groups,No | evidence: Organism part = cortex | justification: Cortex is a region affected in AD,,,,No,False,"No | evidence: Group definitions include AD, high pathological control, and normal | justification: Although intermediate pathology is mentioned for controls, the dataset includes full AD cases",No | evidence: Clinical/familial attribute field does not indicate familial AD | justification: No indication that cases are familial rather than sporadic,"Yes | evidence: Platform: miRNA PCR Array | justification: Uses qPCR‐based array technology, not a microarray gene expression platform",justification: Excluded because the profiling technology is a PCR‐based miRNA array rather than a microarray gene expression platform.,No,,,,
lbd-screened_E-GEOD-16658,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: “transcription profiling by array”; “hybridized to Exiqon microarrays spotted with probes for 733 human miRNAs” | justification: Dataset uses microarray-based miRNA expression profiling on human samples.,Yes | evidence: Parkinson’s disease (PD) patients and controls | justification: PD is a Lewy body disease within the LBD spectrum.,No | evidence: Samples are peripheral blood mononuclear cells (PBMCs) | justification: No CNS or brain tissue sampled; only blood cells.,"No | evidence: PBMCs isolated directly from PD patients and controls | justification: Primary patient-derived blood cells, not in vitro cell lines or models.",Yes | evidence: Study compared 19 PD patients to 13 controls | justification: Design includes clear patient vs. control groups.,"No | evidence: No brain regions sampled | justification: Only blood samples were profiled, so no irrelevant brain region issue.",,,,No,False,,,,,,"No | evidence: Description refers to idiopathic PD, no familial info | justification: Patients are sporadic PD cases, not familial.",No | evidence: Microarray platform used for miRNA profiling | justification: Technology is compatible with microarray expression profiling criteria.,"justification: Although the study meets microarray, disease, and design criteria, it uses blood rather than CNS tissue, failing the CNS tissue requirement.",No
lbd-screened_E-GEOD-29889,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Genome-wide expression analysis was performed by microarray on Huh-7 derived cells,"No | evidence: Disease focus: HCV infection in hepatoma cells | justification: The study investigates hepatitis C virus susceptibility, not Lewy body diseases","No | evidence: Samples: Huh-7 derived hepatoma cell cultures | justification: Cells are liver-derived in vitro lines, not human CNS tissue",Yes | evidence: Samples: Huh-7 derived hepatoma cell cultures | justification: Study uses in vitro cell lines rather than patient tissue,"No | evidence: Comparisons between infected versus uninfected cell lines | justification: Study design is in vitro infection experiment, not patient case/control cohorts",Yes | evidence: Samples: Huh-7 derived hepatoma cell cultures | justification: No brain regions are sampled; study uses liver-derived cell lines,,,,No,False,,,,,,No | evidence: Disease: HCV infection model | justification: Not applicable; no LBD cases or familial LBD data,No | evidence: Technology: Array assay | justification: Microarray expression profiling is compatible,"justification: The dataset is a non-clinical in vitro hepatoma cell line study of HCV infection, with no relevance to Lewy body diseases or human CNS tissue.",No
lbd-screened_E-GEOD-70845,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The dataset uses microarray-based transcription profiling on human samples (SHSY5Y cells).,"No | evidence: Description: gene expression profiling of SHSY5Y cells exposed to manganese; no mention of Lewy body diseases | justification: The study focuses on manganese-induced neurotoxicity and does not pertain to Lewy body diseases (Parkinson’s and manganism are mentioned, but LBD is not the target).","No | evidence: Sample type: SHSY5Y cell line (neuroblastoma) | justification: Samples derive from an in vitro cell line, not human CNS tissue. ","Yes | evidence: Cell type/line: SHSY5Y neuroblastoma cell line | justification: The dataset uses a human neuroblastoma cell line as an in vitro model, not patient-derived tissue. ",No | evidence: Experimental design: treated vs untreated cell line replicates; no clinical case/control | justification: This is an in vitro treatment experiment without patient case/control groups. ,Yes | evidence: Organism part: not found; sample is cell line | justification: No brain region is sampled; the in vitro cell line does not represent a CNS region. ,,,,No,False,,,,,,No | evidence: Clinical/familial: not found | justification: No familial Lewy body disease cases are involved. ,No | evidence: Technology: Array assay | justification: The platform is microarray-based and therefore compatible. ,"justification: Excluded due to use of an in vitro neuroblastoma cell line rather than human CNS tissue from sporadic LBD cases, and absence of clinical case/control design focusing on Lewy body diseases.",No
lbd-screened_E-MEXP-18,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: Dataset uses microarray-based transcription profiling,"No | evidence: Experimental Factors: Disease: cancer; DiseaseState: cancer | justification: The dataset focuses on cancer, not Lewy body diseases",Yes | evidence: Source Characteristics: Organism part: caudate nucleus | justification: Includes human brain tissue (caudate nucleus),Yes | evidence: CellLine: Daudi; CellType: hepatocyte | justification: Includes human cell lines and in vitro-derived samples,Yes | evidence: Experimental Designs: disease_state_design | justification: Includes a disease vs normal comparison design,"No | evidence: Sample: caudate nucleus (part of striatum) | justification: Caudate nucleus is within basal ganglia, relevant to Lewy body disease pathology",,,,No,False,,,,,,No | evidence: Clinical/familial: Not found | justification: No indication that samples are familial LBD cases,No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Uses microarray expression profiling,"justification: Although the dataset meets microarray CNS tissue profiling and case/control design criteria, it does not study Lewy body diseases but rather cancer and includes in vitro cell lines; thus it fails primary disease and sample type criteria.",No
lbd-screened_E-MTAB-1194,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Description: Microarrays of frontal cortex | justification: Dataset uses human microarray expression profiling,Yes | evidence: Disease: Parkinson's disease in sample annotations | justification: Parkinson's disease is a Lewy body disease,Yes | evidence: Organism part: frontal lobe | justification: Samples derived from human CNS tissue (frontal cortex),"No | evidence: No cell type/line or in vitro model mentioned | justification: Dataset uses post‐mortem human tissue, not in vitro models",Yes | evidence: Experimental factor DISEASESTATE: Parkinson's disease vs normal | justification: Study has clear case/control design,No | evidence: Organism part: frontal lobe | justification: Frontal cortex is affected in LBD pathology and relevant to disease,,,,Yes,True,,,,,,No | evidence: Clinical/familial attributes: Not found | justification: No indication that cases are familial; presumed sporadic,No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Microarray is compatible with inclusion criteria,"justification: Dataset meets all inclusion criteria: human microarray profiling in relevant CNS tissue, targets Parkinson's disease (a Lewy body disease), uses a case/control design, and none of the exclusion criteria apply",Yes
lbd-screened_E-MTAB-2325,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Generic.SingleColor.014850 | justification: The study uses microarray-based transcription profiling technology on human samples.,"No | evidence: Disease: Sporadic Amyotrophic Lateral Sclerosis | justification: The study focuses on ALS, not Lewy body diseases.",Yes | evidence: Organism part: v4 cortex; Organism: Homo sapiens | justification: Samples are from human motor cortex (CNS tissue).,"No | evidence: Source Characteristics: v4 cortex; Disease: normal, Sporadic ALS | justification: Samples are from post-mortem human tissue, not in vitro cell lines or models.",Yes | evidence: Experimental Designs: case control design | justification: The study uses a case/control design comparing ALS patients and controls.,Yes | evidence: Organism part: v4 cortex | justification: The motor cortex is not a primary region affected by Lewy body pathology.,,,,No,False,,,,,,No | evidence: Disease: Sporadic Amyotrophic Lateral Sclerosis; Experimental Factors: Familial anamnesis records family history | justification: The disease under study is sporadic ALS; no familial LBD cases are involved.,"No | evidence: Study type: transcription profiling by array | justification: The dataset uses microarray technology, which is compatible.","justification: Although this is a human microarray case/control study of CNS tissue, it focuses on sporadic ALS in the motor cortex rather than Lewy body diseases or relevant LBD-affected regions.",No
