custom_id,source_list,target_disease,error,model,q1_human_microarray_expression_profiling,q2_target_disease,q3_human_cns_tissue,q4_non_clinical,q5_case_control_design,q6_irrelevant_brain_region,q7_incompatible_technology,q8_inclusion_justification,q9_include_dataset,final_include,in_actual,q7_intermediate_phenotype,q8_familial_alzheimer_disease,q9_incompatible_technology,q10_inclusion_justification,q11_include_dataset,q7_familial_disease,q8_incompatible_technology,q9_inclusion_justification,q10_include_dataset
als-ftd-screened_E-MTAB-4964,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens; 'This dataset contains transcription profiling data'. | justification: The study uses human samples and microarray-based transcription profiling (array RNA assay), satisfying the human microarray expression profiling criterion.","No | evidence: Disease: acrolentiginous melanoma; Title and description refer to melanoma and B-Raf inhibition. | justification: The dataset studies melanoma, not amyotrophic lateral sclerosis or frontotemporal dementia (ALS-FTD).","No | evidence: Organism part: dermis; Sample cell types: dermal fibroblast, melanoma associated fibroblast, autologous control fibroblast. | justification: Samples are skin/dermal fibroblasts rather than CNS/brain tissue.","Yes | evidence: Experimental design: cell type comparison; Sample cell types listed as cultured fibroblasts (control dermal fibroblast, melanoma associated fibroblast, autologous control fibroblast). | justification: The study analyzes patient-derived fibroblast populations (ex vivo/in vitro cell preparations), which are patient-derived cell samples rather than intact clinical tissue.","No | evidence: Experimental Designs: cell type comparison design; Experimental Factors: cell type, individual, disease (melanoma vs normal). | justification: Design compares fibroblast cell types (tumor-associated vs control) rather than a clinical case versus control cohort for ALS/FTD; it is not a disease case/control design relevant to ALS-FTD.","Yes | evidence: Organism part: dermis; no brain/CNS regions reported. | justification: Tissue is dermis (skin), which is not a CNS region affected by ALS-FTD.",No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology is microarray (compatible); no RNA-seq or proteomics technologies reported.,"justification: Exclude. Although this is human microarray transcription data, the dataset studies melanoma-derived dermal fibroblasts (skin), not ALS-FTD, involves patient-derived in vitro fibroblast samples, and is a cell-type comparison rather than an ALS/FTD case-control study or CNS tissue analysis.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-6189,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Affymetrix Clariom™ D Assay, human. | justification: The experiment used human RNA from brain tissue profiled on an Affymetrix microarray (Clariom D), i.e. human microarray expression profiling.","Yes | evidence: Description: samples from sporadic FTLD-TDP (sFTLD) and C9ORF72-familial FTLD (fFTLD); Title: ...frontotemporal lobar degeneration (FTLD) conditions. | justification: The study focuses on frontotemporal lobar degeneration/FTD (including C9ORF72-related cases). FTLD/FTD lies within the ALS-FTD spectrum and C9ORF72-associated disease is a shared genetic cause across ALS and FTD, so the dataset pertains to the ALS-FTD disease spectrum.","Yes | evidence: Organism: Homo sapiens; Organism part: Brodman (1909) area 8; Description: RNA extracted from human frontal cortex area 8, postmortem samples. | justification: Samples are human postmortem frontal cortex (Brodmann area 8), a CNS region.","No | evidence: Description and sample attributes: postmortem frontal cortex samples from controls and FTLD patients; no cell lines or in vitro models reported. | justification: The dataset uses postmortem patient tissue, not patient-derived cell lines or experimental disease models.","Yes | evidence: Description: controls (n=10), sporadic FTLD-TDP (n=10) and C9ORF72-familial FTLD (n=10); Experimental Designs: disease state design; Experimental Factors: disease. | justification: The study includes control and disease groups enabling case/control comparisons.","No | evidence: Description: RNA extracted from human frontal cortex area 8, 'the main area afected in FTLD'. | justification: Brodmann area 8 (frontal cortex) is a region significantly affected in FTLD/FTD and therefore relevant to ALS-FTD research.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Affymetrix Clariom™ D Assay. | justification: The platform is microarray-based (Affymetrix), which is compatible with inclusion (not RNA-seq or proteomics).","justification: This dataset meets the inclusion criteria: human microarray expression data from relevant CNS tissue (frontal cortex BA8), case/control design with FTLD/FTD patient groups (including C9ORF72 cases that lie on the ALS-FTD spectrum), and uses compatible microarray technology. It does not involve cell lines/models and samples a brain region affected in FTLD/FTD.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MTAB-656,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The study uses microarray-based transcription profiling of human RNA (temporal cortex) to assess transcript levels and splicing.,"Yes | evidence: Samples list Disease: Frontotemporal lobar degeneration; Clinical history: sporadic FTLD-TDP, Familial FTLD with PGRN and MAPT mutations. | justification: The dataset includes frontotemporal lobar degeneration (FTLD/FTD) cases, which fall within the ALS-FTD spectrum (FTD component). Note: no ALS/MND cases are reported.","Yes | evidence: Organism part: middle temporal gyrus; Title: Alternative splicing in human temporal cortex. | justification: Samples are from human temporal cortex (middle temporal gyrus), i.e., CNS brain tissue.","No | evidence: Cell type/line: Not found; Samples described as temporal cortex tissue with clinical history entries (FTLD, AD, normal). | justification: No patient-derived in vitro cell lines or disease model samples are indicated; the study uses post-mortem brain tissue.","Yes | evidence: Experimental Factors: DISEASESTATE with values normal, Frontotemporal lobar degeneration, Alzheimer's disease; Experimental Designs include disease_state_design. | justification: The design includes disease groups and cognitively normal controls, i.e., a case/control comparison is present.",No | evidence: Organism part: middle temporal gyrus; Study focuses on temporal cortex in FTLD/FTD. | justification: Temporal cortex is a brain region commonly affected in frontotemporal dementia and therefore relevant to ALS-FTD spectrum studies.,"No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The assay is microarray-based RNA expression profiling, which is compatible with inclusion (not RNA-seq or proteomics).","justification: This is a human microarray study of temporal cortex including FTLD/FTD cases and cognitively normal controls, using appropriate CNS tissue and compatible technology. Although no ALS cases are included, the FTD/FTLD cases are within the ALS-FTD spectrum, so the dataset meets inclusion criteria.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MTAB-850,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens; Assay by Molecule: RNA assay. | justification: The study uses microarray-based transcription profiling on human samples (RNA measured by array).,"No | evidence: Title: Transcriptional profiling ... head and neck squamous cell carcinoma; Description: squamous cell carcinomas of head and neck; Disease: tumour, normal. | justification: The dataset concerns head and neck squamous cell carcinoma, not ALS or FTD.","No | evidence: Organism part: oropharynx, larynx, tonsil, oral cavity. | justification: Samples are from head and neck tissues (tumor and normal) rather than brain/CNS.","No | evidence: Experimental Factors list DiseaseState: tumour, normal; No cell lines or in vitro models reported; Sample attributes indicate tumor and normal tissue. | justification: Samples are in vivo tumor and normal tissues, not patient-derived cell lines or disease models.","Yes | evidence: Experimental Factors: DiseaseState with values normal, tumour; Diseasestate: tumour, normal. | justification: The study compares tumour versus normal tissue (case/control design).","Yes | evidence: Organism part: oropharynx, larynx, tonsil, oral cavity; No CNS regions listed. | justification: The sampled tissues are non-CNS and therefore not relevant to ALS-FTD-affected brain regions.",No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology is microarray (compatible); no RNA-seq or proteomics reported.,"justification: Although the dataset is human and uses microarray expression profiling with a case/control design, it does not pertain to ALS-FTD and does not include CNS brain tissue. Therefore it fails the disease and tissue inclusion criteria and should be excluded.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-8635,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens | justification: The study is transcription profiling by array on human (Homo sapiens) RNA, indicating human microarray expression profiling.",Yes | evidence: Disease: sporadic amyotrophic lateral sclerosis (samples include ALS patients and controls); Title: Gene expression profiles in spinal cord of control and sporadic Amyotrophic Lateral Sclerosis patients | justification: The dataset specifically profiles sporadic ALS patients. ALS falls within the ALS-FTD spectrum and meets the target disease criteria.,"Yes | evidence: Organism part: first lumbar spinal cord segment; Developmental stage: adult | justification: Samples are human spinal cord tissue (first lumbar segment), which is CNS tissue relevant to ALS.","No | evidence: Source Characteristics: Organism: Homo sapiens; Organism part: first lumbar spinal cord segment; no cell line or in vitro model indicated | justification: Samples are postmortem/clinical spinal cord tissue from patients and controls, not patient-derived cell lines or experimental disease models.","Yes | evidence: Experimental Designs: case control design; Experimental Factors: disease (sporadic amyotrophic lateral sclerosis, normal); Sample count: 40 (30 ALS, 10 controls) | justification: The study explicitly uses a case/control design comparing ALS patients to controls.","No | evidence: Organism part: first lumbar spinal cord segment; Title and description focus on spinal cord of ALS patients | justification: The spinal cord (particularly lumbar spinal cord) is directly affected in ALS motor neuron degeneration, so the sampled region is relevant.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The technology is microarray-based transcription profiling (array), which is compatible with inclusion; no RNA-seq or proteomics reported.","justification: This dataset meets inclusion criteria: human microarray expression profiling of CNS tissue (lumbar spinal cord) from sporadic ALS patients and controls using array technology, with a case/control design. It does not involve cell lines, disease models, or incompatible technologies.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-TABM-940,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Affymetrix HgU133vII genechips; Assay by Molecule: RNA assay. | justification: Human samples were profiled using Affymetrix microarrays (array-based transcription profiling of RNA).,"Yes | evidence: Disease: PROBABLE diagnosis of ALS, DEFINITIVE diagnosis of ALS, NON ALS, non diseased, ALS; Experimental Factors: DiseaseState includes DEFINITIVE diagnosis of ALS, PROBABLE diagnosis of ALS. | justification: The study compares patients with ALS versus non-ALS controls. ALS is within the ALS-FTD disease spectrum, so the dataset pertains to the target disease (though it does not mention FTD cases specifically).","No | evidence: Organism part: Blood; Samples: ALS whole blood samples or non diseased control whole blood samples. | justification: Samples are peripheral whole blood, not human CNS/brain tissue.","No | evidence: Experimental Designs: in_vivo_design; Source Characteristics: no cell type/line entries; Organism part: Blood. | justification: This is an in vivo clinical study using patient blood samples, not patient-derived in vitro cell lines or disease models.","Yes | evidence: Experimental Factors: DiseaseState lists DEFINITIVE diagnosis of ALS, PROBABLE diagnosis of ALS and NON ALS / non diseased; Experimental Design: disease_state_design. | justification: The design compares ALS cases to non-ALS/non-diseased controls, consistent with a case/control study.",Yes | evidence: Organism part: Blood; no brain/CNS regions listed. | justification: No brain regions were sampled; peripheral blood is not a CNS region and therefore not a region directly affected by ALS-FTD neurodegeneration.,"No | evidence: Study type: transcription profiling by array; Technology: Array assay; Affymetrix HgU133vII genechips. | justification: The platform is microarray-based expression profiling, which is compatible with inclusion (not RNA-seq or proteomics).","justification: Although this is a human microarray study of ALS with a case/control design (meets criteria 1, 2 and 5) and uses compatible technology, it does not involve human CNS/brain tissue (samples are whole blood). Inclusion criterion 3 requires CNS tissue relevant to ALS-FTD, so the dataset should be excluded.",No,No,False,,,,,,,,,
alzheimer-screened_E-GEOD-30951,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The experiment used microarray-based transcription profiling on human samples (array/RNA assay specified).,"No | evidence: Title and description: 'Complete TLR3 deficiency'; Disease states listed: TLR3-/- Patient, MyD88-/- Patient, UNC93B-/- Patient, Healthy, TLR3+/- Patient. | justification: The study investigates innate immune/TLR3 deficiency, not Alzheimer's disease.","No | evidence: Sample cell types: skin fibroblast, PBMC; Description: fibroblast cells and peripheral blood mononuclear cells (PBMCs). | justification: Samples are peripheral blood cells and cultured skin fibroblasts, not human brain/CNS tissue.","Yes | evidence: Description: 'Fibroblast cells were cultured in DMEM...'; samples include cultured patient-derived fibroblasts and stimulated PBMCs. | justification: The dataset includes patient-derived cultured cells (in vitro fibroblasts and ex vivo stimulated PBMCs), matching exclusion criterion for in vitro patient-derived cell models.","Yes | evidence: Sample disease states include 'Healthy' and various patient groups (TLR3-/-, TLR3+/-, MyD88-/-, UNC93B-/-). | justification: The study compares patient groups to healthy controls (case vs control design), albeit for TLR3 deficiency rather than AD.",No | evidence: No brain regions listed; sample types are PBMC and skin fibroblast. | justification: Irrelevant brain-region criterion not applicable because no brain tissue was used.,,,,No,False,"No | evidence: Disease annotations refer to genetic immune deficiencies (TLR3, MyD88, UNC93B), not Braak staging or AD intermediate phenotypes. | justification: The dataset does not involve AD staging or intermediate AD phenotypes.","No | evidence: No mention of Alzheimer's disease or familial AD; diseases are TLR3-/-, MyD88-/-, UNC93B-/-. | justification: Not an AD dataset (familial or sporadic).",No | evidence: Technology specified as Array assay and transcription profiling by array. | justification: Microarray-based expression profiling is compatible with inclusion (but other exclusion criteria apply).,"justification: Exclude. Although this is human microarray expression profiling, the study is not about Alzheimer's disease and does not use human brain/CNS tissue. It analyzes patient-derived cultured fibroblasts and PBMCs from individuals with TLR3/MyD88/UNC93B deficiencies, which meet exclusion criteria for in vitro patient-derived cells and non-AD disease. Therefore it does not meet the AD/CNS tissue inclusion requirements.",No,,,,
alzheimer-screened_E-GEOD-32390,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens; Assay by Molecule: RNA assay. | justification: The study uses array-based transcription profiling on human samples (RNA array assay), matching microarray expression profiling.","No | evidence: Disease state/staging: herpes simplex virus type 1 (HSV1) encephalitis (HSE) MYD88/TLR3/TRIF deficient patients; Title and Description describe TRIF deficiency and HSE. | justification: The dataset concerns herpes simplex encephalitis and innate immune deficiencies, not Alzheimer's disease.","No | evidence: Sample cell types: PBMC, Fibroblasts; Organism part/Source Characteristics do not list brain/CNS tissues. | justification: Samples are peripheral blood mononuclear cells and skin-derived fibroblast cell lines, not human CNS tissue.","Yes | evidence: Title: In vitro responses of PBMC and fibroblasts; Description: skin fibroblast cell lines were derived from controls and patients and cultured for 4 hours; PBMCs previously frozen were cultured. | justification: The study uses patient-derived cultured fibroblast cell lines and cultured PBMCs (in vitro), meeting the exclusion criterion for patient-derived in vitro models.",Yes | evidence: Description lists healthy controls (n=3) and patients with TRIF/MYD88/TLR3 deficiencies (patients vs controls). Experimental Factors include DISEASE STATE. | justification: The design compares patient groups to healthy controls (case vs control comparisons) though for a different disease.,No | evidence: Samples are PBMC and fibroblasts; no brain regions reported. | justification: No brain regions (relevant or irrelevant) were sampled.,,,,No,False,No | evidence: Disease states reported are HSE and innate immune deficiencies; no AD or Braak staging information provided. | justification: The dataset does not involve AD phenotypes or Braak staging.,No | evidence: Dataset concerns TRIF/MYD88/TLR3 deficiencies and HSE; no mention of Alzheimer's disease or familial AD. | justification: Not applicable — the study does not involve AD cases (familial or sporadic).,"No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The platform is microarray-based transcription profiling, which is compatible with inclusion (if other criteria were met).","justification: Exclude. Although the dataset is human microarray expression profiling, it does not pertain to Alzheimer's disease and contains no human CNS tissue. It uses patient-derived in vitro fibroblast cell lines and cultured PBMCs (excluded), and the disease context is herpes simplex encephalitis/innate immune deficiencies rather than sporadic AD. Therefore it fails multiple inclusion criteria.",No,,,,
alzheimer-screened_E-GEOD-38652,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The experiment uses microarray-based transcription profiling of human-derived samples according to the metadata.,"No | evidence: Title/description: TBK1 deficiency in HSE patients; description discusses TBK1, TLR3, STAT1 and fibroblast responses. No mention of Alzheimer's disease or AD-related staging. | justification: The dataset concerns TBK1 deficiency / HSE and not Alzheimer's disease.","No | evidence: Description: skin fibroblast cell lines were derived from patients and controls and cultured; Organism part and CNS/brain not reported. | justification: Samples are patient-derived skin fibroblasts (in vitro), not human brain/CNS tissue.","Yes | evidence: Description: 'Skin fibroblast cell lines were derived from healthy controls (n=3), patients ... and cultured for 2 or 8 hours ...'. | justification: The study uses patient-derived in vitro fibroblast cell lines, which meet the exclusion criterion for non-clinical in vitro models.","Yes | evidence: Description lists healthy controls (n=3) and patients with TBK1 deficiency (n=2) along with other patient groups. | justification: The study includes comparisons between patient-derived lines and healthy controls (i.e., a case/control-like design), though not in the context of AD.",No | evidence: No brain regions reported; samples are fibroblasts (skin). | justification: No brain/CNS regions (such as cerebellum) are involved.,,,,No,False,No | evidence: No mention of AD phenotypes or Braak staging in samples or metadata. | justification: The dataset does not concern AD intermediate or late-stage phenotypes.,No | evidence: Study describes TBK1 mutations and HSE; no reference to familial Alzheimer's disease. | justification: This is not a familial AD dataset.,No | evidence: Technology: Array assay; Assay by Molecule: RNA assay; Study type: transcription profiling by array. | justification: The platform is microarray (compatible); no RNA-seq or proteomics reported.,"justification: Exclude. Although the dataset uses human microarray expression profiling and includes controls, it does not pertain to Alzheimer's disease nor to human CNS/brain tissue. It uses patient-derived in vitro skin fibroblast cell lines. Therefore it fails the disease- and tissue-specific inclusion criteria (and matches exclusion criterion for in vitro cell lines).",No,,,,
alzheimer-screened_E-MEXP-1913,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Description: Genome-wide expression profiles (Affymetrix) were used. | justification: The study performed genome-wide transcription profiling using Affymetrix microarrays on human-derived material (RNA assay).,"Yes | evidence: Title/Description: 'Transcription profiling ... to produce phenotypes with low, medium or high levels of beta-amyloid peptides ...' and 'Alzheimer's disease (AD) is characterized ... the variant with 42 amino acids is thought to be the pathogenic form...'. | justification: The study explicitly addresses Alzheimer's disease biology by manipulating Abeta40/42 levels, which are central to AD pathogenesis.","No | evidence: Samples: Cell type/line: SH-SY5Y; Organism part: Not found; Experimental Designs include in_vitro_design. | justification: Samples are the SH-SY5Y human neuroblastoma cell line (in vitro), not human brain/CNS tissue from donors.","Yes | evidence: Samples: Cell line: SH-SY5Y; Experimental Designs: in_vitro_design; Description: SH-SY5Y transfected with constructs (C99 variants or mock). | justification: This is an in vitro disease model using a transfected human neuroblastoma cell line (not patient-derived tissue), which meets the exclusion criterion for cell-line/disease-model studies.","No | evidence: Experimental Designs: in_vitro_design, transcript_identification_design; Description: comparisons among transfected cell clones (C99 I45F, C99 V50F, C99 wildtype, mock). | justification: The study uses experimental group comparisons of cell-line transfections rather than a clinical case/control design with patient samples.",No | evidence: Organism part: Not found; Samples are a cell line (SH-SY5Y). | justification: No brain regions are sampled; the dataset does not involve cerebellum or other donor brain regions.,,,,No,False,No | evidence: Disease state/staging: Not found; Samples are transfected cell lines. | justification: The dataset does not contain human AD cases or Braak staging information—only in vitro phenotypes based on Abeta levels.,No | evidence: Clinical/familial: Not found; Description: study uses transfected cell lines to vary Abeta species. | justification: There is no indication the dataset contains familial AD patient samples; it is an experimental cell model.,"No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Affymetrix mentioned in description. | justification: The platform is microarray (Affymetrix), which is compatible with inclusion (not RNA-seq or proteomics).","justification: Although the dataset uses human microarray profiling and is AD-related mechanistically (Abeta42/40), it should be excluded because it is an in vitro study using a transfected human neuroblastoma cell line (SH-SY5Y) rather than human CNS tissue from AD patients, and it does not use a clinical case/control design. These violate exclusion criteria (4 and 5) and the requirement for human brain samples.",No,,,,
alzheimer-screened_E-MEXP-2280,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Organism: Homo sapiens; Technology: Array assay; Assay by Molecule: RNA assay | justification: Study performed genome-wide expression profiling on human post-mortem tissue using microarray (array) technology.,"Yes | evidence: Description: ...patients with four neurodegenerative disorders (5 AD, 5 PSP, 5 PiD and 5 FTD patients) ...; Disease: ...Alzheimer's disease... | justification: Alzheimer's disease (AD) cases are explicitly included (5 AD patients) within the study cohort.","Yes | evidence: Organism part: medial temporal lobe; Description: snap frozen post-mortem tissue from the medial temporal lobe | justification: Samples are human post-mortem brain (medial temporal lobe), a CNS region.","No | evidence: Description: snap frozen post-mortem tissue; Cell type/line: Not found | justification: Samples are native post-mortem brain tissue, not patient-derived in vitro cell lines or disease models.",Yes | evidence: Description: ...5 AD ... and 5 control subjects; Experimental Factors: disease; Experimental Designs: disease_state_design | justification: Study includes disease groups and matched control subjects enabling case/control comparisons.,No | evidence: Organism part: medial temporal lobe | justification: Medial temporal lobe is a region significantly affected in AD (relevant to inclusion).,,,,Yes,True,"No | evidence: Disease staging: braak stage 6 (also braak stage 0,1,2 listed) | justification: Dataset includes Braak stage 6 (V/VI) cases; it is not limited to intermediate (III/IV) phenotypes.",No | evidence: Clinical/familial: Clinical information present but no indication of familial AD; matched for ApoE and MAPT haplotype | justification: No documentation that cases are familial AD; dataset appears to contain sporadic AD cases.,"No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: Data were generated using microarray (array) technology, which is compatible with inclusion.","justification: This dataset meets inclusion criteria: human microarray expression profiling of AD-relevant CNS tissue (medial temporal lobe), includes AD cases including Braak stage 6, contains control samples for case/control analysis, is not derived from cell lines or familial AD-only cases, and uses compatible array technology.",Yes,,,,
alzheimer-screened_E-MTAB-1841,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: 'transcription profiling by array'; Technology: 'Array assay'; Assay by Molecule: 'RNA assay'; Organism: 'Homo sapiens'. | justification: The experiment used human-derived samples (cells) and microarray-based transcription profiling (array/RNA assay).,Yes | evidence: Title/Description repeatedly reference amyloid-beta and Alzheimer disease (AD): 'Although amyloid-beta (Abeta42) has long been implicated in the pathogenesis of Alzheimer disease (AD)...'. | justification: The study investigates Abeta peptides and their role in processes implicated in AD pathology.,"No | evidence: Sample annotations: 'Cell line: SH-SY5Y', 'Cell type: neuroblastoma'; 'Organism part' not provided; experimental designs include 'in_vitro_design'. | justification: Samples are an in vitro human neuroblastoma cell line, not human brain/CNS tissue.","Yes | evidence: Experimental Designs: 'in_vitro_design'; Sample attributes: 'Cell line: SH-SY5Y'; Treatment: Abeta peptides applied to cultured cells. | justification: This is a patient-derived/neuronal in vitro cell-line disease model (SH-SY5Y treated with Abeta), meeting exclusion criterion for in vitro models.","No | evidence: Experimental Factors: 'compound, time'; Experimental Designs: 'compound_treatment_design, time_series_design'; no case/control or patient/control groups described. | justification: Design is a compound treatment time-series in cultured cells, not a case vs control clinical study.",No | evidence: No brain region or tissue sampled; samples are a cell line (SH-SY5Y). | justification: The question of irrelevant brain regions does not apply; dataset does not sample any brain regions.,,,,No,False,No | evidence: No clinical disease staging or Braak information provided; samples are treated cell lines. | justification: Dataset does not consist of human AD cases at any Braak stage or intermediate phenotypes—it's an in vitro perturbation study.,No | evidence: Clinical/familial: 'Not found'; samples are cell line experiments with Abeta peptides. | justification: Dataset does not consist of familial AD cases.,No | evidence: Technology: 'Array assay'; Study type: 'transcription profiling by array'; Assay by Molecule: 'RNA assay'. | justification: The platform is microarray-based and therefore compatible with microarray expression profiling inclusion.,"justification: Although the study is microarray-based and investigates AD-related peptides, it uses an in vitro human neuroblastoma cell line (SH-SY5Y) in a compound/time-series design rather than human CNS tissue from AD patients in a case/control clinical design. Per exclusion criteria (in vitro models, non-case/control design, lack of human brain tissue), this dataset should be excluded.",No,,,,
alzheimer-screened_E-MTAB-2325,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Technology: Generic.SingleColor.014850. | justification: Dataset uses human RNA expression profiling on microarray platform (array assay, single-color), with Homo sapiens samples.","No | evidence: Title: Gene expression profiles in motor cortex of Control and Sporadic Amyotrphic Lateral Sclerosis patients; Disease: normal, Sporadic Amyotrophic Lateral Sclerosis. | justification: The study targets sporadic ALS, not Alzheimer's disease.","Yes | evidence: Organism: Homo sapiens; Organism part: v4 cortex; Title indicates motor cortex. | justification: Samples are human brain (motor cortex) tissue, i.e., CNS tissue.","No | evidence: Samples described as motor cortex tissue; no cell line / cell type attributes found; Disease state/staging: Not found. | justification: Data derive from post-mortem brain tissue (patient samples), not patient-derived in vitro cell lines or model systems.","Yes | evidence: Experimental Designs: case control design, clinical history design; Title: Control and Sporadic ALS patients. | justification: Study compares cases (sporadic ALS) to controls consistent with a case/control design.",No | evidence: Organism part: v4 cortex; Title: motor cortex. | justification: Motor cortex is neocortical tissue (not an excluded region like cerebellum) and can be involved in late-stage AD (Braak V/VI); thus it is not categorically an irrelevant brain region per the exclusion rule.,,,,No,False,No | evidence: Disease: Sporadic Amyotrophic Lateral Sclerosis; Disease state/staging: Not found. | justification: Dataset does not concern AD intermediate phenotypes or Braak staging; it concerns ALS versus controls.,No | evidence: Disease specified as Sporadic Amyotrophic Lateral Sclerosis; familial anamnesis field contains general family history but no indication of familial AD cases as study focus. | justification: The cohort is not described as familial Alzheimer's disease.,"No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The assay is microarray-based, which is compatible with inclusion (not RNA-seq or proteomics).","justification: Although the dataset is human, uses microarray technology, samples CNS tissue, and employs a case/control design, it does not pertain to Alzheimer's disease (it studies sporadic ALS). Therefore it fails the disease-specific inclusion criterion and should be excluded.",No,,,,
alzheimer-screened_E-MTAB-6094,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The study uses microarray-based genome-wide mRNA expression profiling on human samples.,Yes | evidence: Title: 'Whole genome transcriptional analysis of Alzheimer's disease patients compared with age-matched non-demented controls'; Disease: Alzheimers disease listed in sample metadata. | justification: The study compares gene expression in diagnosed Alzheimer's disease patients versus age-matched controls.,"No | evidence: Organism part: blood; Cell type: mononuclear cell; Description: peripheral blood mononuclear cells (PBMCs) of AD patients. | justification: Samples are PBMCs (blood), not human brain/CNS tissue.","No | evidence: Samples: PBMCs collected from AD patients and controls; Cell type: mononuclear cell; Clinical/familial: Not found. | justification: The dataset uses primary patient blood cells (PBMCs), not patient-derived in vitro cell lines or disease models.","Yes | evidence: Description: blood samples were collected from 25 AD patients and 15 age-matched controls; Experimental Factors: disease, disease staging. | justification: The study includes AD cases and age-matched non-demented controls (case/control design).",No | evidence: Organism part: blood; no brain regions listed in sample metadata. | justification: No brain regions were sampled (thus no irrelevant brain region such as cerebellum is involved).,,,,No,False,No | evidence: Disease staging metadata: clinical dementia rate 1 and clinical dementia rate 3; no Braak staging provided. | justification: The dataset contains diagnosed AD patients (clinical dementia ratings) and is not limited to intermediate neuropathological phenotypes; Braak staging is not provided but samples are clinical AD cases rather than intermediate-only phenotypes.,No | evidence: Clinical/familial: Not found; Description refers to AD patients without mention of familial cases. | justification: No indication that samples are exclusively from familial AD cases.,"No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology is microarray-based expression profiling, which is compatible with inclusion.","justification: Although the dataset meets criteria for human microarray expression profiling and targets Alzheimer's disease with a case/control design, it fails the requirement to involve human CNS (brain) tissue: samples are peripheral blood mononuclear cells (PBMCs). Therefore it should be excluded based on the CNS-tissue inclusion criterion.",No,,,,
