custom_id,source_list,target_disease,error,model,q1_human_microarray_expression_profiling,q2_target_disease,q3_human_cns_tissue,q4_non_clinical,q5_case_control_design,q6_irrelevant_brain_region,q7_incompatible_technology,q8_inclusion_justification,q9_include_dataset,final_include,in_actual,q7_intermediate_phenotype,q8_familial_alzheimer_disease,q9_incompatible_technology,q10_inclusion_justification,q11_include_dataset,q7_familial_disease,q8_incompatible_technology,q9_inclusion_justification,q10_include_dataset
als-ftd-screened_E-MTAB-2325,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Title: Gene expression profiles in motor cortex... | justification: The study uses array-based transcription profiling (microarray/one-color) on RNA from samples; metadata explicitly lists array assay and transcription profiling by array.,"Yes | evidence: Disease: normal, Sporadic Amyotrophic Lateral Sclerosis; Title references Sporadic Amyotrophic Lateral Sclerosis patients. | justification: The dataset includes sporadic ALS cases vs controls. ALS is within the ALS-FTD disease spectrum relevant to the project's target.","Yes | evidence: Organism: Homo sapiens; Organism part: v4 cortex; Title: motor cortex of Control and Sporadic Amyotrophic Lateral Sclerosis patients. | justification: Samples are human brain (motor cortex) tissue, i.e., CNS material.",No | evidence: Cell type/line: Not found; Description and title indicate post-mortem motor cortex tissue from patients and controls. | justification: Study uses patient brain tissue rather than patient-derived in vitro cell lines or experimental disease models.,"Yes | evidence: Experimental Designs: case control design, clinical history design; Disease: normal, Sporadic Amyotrophic Lateral Sclerosis. | justification: Metadata and design indicate a case vs control comparison between ALS patients and normals.",No | evidence: Title and organism part: motor cortex / v4 cortex. | justification: Motor cortex is a primary CNS region affected in ALS (upper motor neuron degeneration) and therefore relevant to ALS-FTD analyses.,No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The experiment uses microarray technology (compatible); it does not use RNA-seq or proteomics.,justification: Meets inclusion criteria: human microarray expression profiling of relevant CNS tissue (motor cortex) from sporadic ALS patients and controls; case-control design; not an in vitro model; uses compatible microarray technology.,Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MTAB-4964,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens; Assay by Molecule: RNA assay. | justification: The study uses microarray transcription profiling of human RNA (array-based expression profiling).,"No | evidence: Disease: acrolentiginous melanoma, normal; Title and Description describe melanoma and melanoma-associated fibroblasts. | justification: The dataset concerns melanoma (skin cancer), not amyotrophic lateral sclerosis or frontotemporal dementia.","No | evidence: Organism part: dermis; Sample cell types: dermal fibroblast, melanoma associated fibroblast, autologous control fibroblast. | justification: Samples are skin/dermal fibroblasts, not brain or other CNS tissue.","Yes | evidence: Experimental Designs: cell type comparison design; Sample cell type: control dermal fibroblast, melanoma associated fibroblast, autologous control fibroblast; Description states fibroblast populations isolated from patient and donors. | justification: The data derive from patient- or donor-derived fibroblast cultures (in vitro stromal cell populations), i.e., patient-derived cells rather than intact clinical tissue specimens.","Yes | evidence: Experimental Factors include disease (acrolentiginous melanoma, normal); Experimental design: cell type comparison (MAF vs ACF vs CDF). | justification: The study compares diseased (melanoma-associated) versus control fibroblasts (autologous or donor controls), which constitutes a case vs control comparison at the cell/sample level.","Yes | evidence: Organism part: dermis; no brain/CNS regions listed. | justification: Samples are from skin (dermis), not from brain regions affected in ALS-FTD; therefore the tissue is irrelevant to ALS-FTD neurodegeneration.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology is microarray-based transcription profiling, which is compatible with the inclusion requirements (not RNA-seq or proteomics).","justification: Although this is a human microarray expression dataset, it is not relevant to ALS-FTD: the disease studied is melanoma, samples are dermal fibroblasts (non-CNS), and data derive from patient/donor-derived in vitro fibroblast populations. These factors violate multiple inclusion/exclusion criteria (target disease mismatch, non-CNS tissue, and in vitro cell populations), so the dataset should be excluded.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-6189,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Description: RNA extracted from human frontal cortex area 8 were analyzed using the Affymetrix Clariom™ D Assay, human. | justification: Data are from human samples and were profiled on an Affymetrix human microarray platform (Clariom D), i.e., microarray-based transcription profiling of RNA.","Yes | evidence: Title: Differential gene expression study in brain samples from patients suffering distinct frontotemporal lobar degeneration (FTLD) conditions; Description: controls, sporadic FTLD-TDP (sFTLD) and C9ORF72-familial FTLD (fFTLD). | justification: The study focuses on FTLD/FTLD-TDP including C9ORF72-familial cases. FTLD/FTD is part of the ALS-FTD clinical/genetic spectrum (C9ORF72 links FTD and ALS), so the dataset pertains to the ALS-FTD continuum.","Yes | evidence: Organism: Homo sapiens; Organism part: Brodman (1909) area 8; Description: RNA extracted from human frontal cortex area 8 (postmortem). | justification: Samples are postmortem human frontal cortex (Brodmann area 8), i.e., CNS tissue.","No | evidence: Samples: Organism part: Brodman area 8; Cell type/line: Not found; Description: postmortem brain samples from controls and FTLD patients. | justification: Dataset uses postmortem brain tissue, not patient-derived in vitro cell lines or experimental disease models.","Yes | evidence: Description: controls (n=10), sporadic FTLD-TDP (n=10) and C9ORF72-familial FTLD (n=10); Experimental Designs: disease state design; Experimental Factors: disease. | justification: The study includes control and disease groups allowing case vs control comparisons.","No | evidence: Description: frontal cortex area 8, the main area affected in FTLD. | justification: Frontal cortex (Brodmann area 8) is a region prominently affected in frontotemporal lobar degeneration / FTD and therefore relevant to ALS-FTD neuropathology.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Platform: Affymetrix Clariom™ D Assay, human. | justification: The assay is microarray-based (Affymetrix Clariom D), which is compatible with the inclusion requirement for microarray expression profiling.","justification: This dataset meets the inclusion criteria: human microarray transcription profiling of postmortem CNS tissue (frontal cortex BA8), case/control design with FTLD (including C9ORF72-associated familial cases) and controls, and uses compatible microarray technology. FTLD/FTD lies within the ALS-FTD spectrum, and the sampled brain region is highly relevant, so the dataset is appropriate for inclusion.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MTAB-656,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Title: Alternative splicing in human temporal cortex. | justification: The study uses array-based transcription profiling of RNA (microarray) in human samples (temporal cortex).,"Yes | evidence: Sample disease states include: Frontotemporal lobar degeneration (FTLD); Clinical history lists sporadic FTLD-TDP, Familial FTLD with MAPT and PGRN mutations. | justification: FTLD is part of the frontotemporal dementia spectrum (FTD), so the dataset pertains to the FTD side of the ALS-FTD axis.","Yes | evidence: Organism: Homo sapiens; Organism part: middle temporal gyrus; Title refers to temporal cortex. | justification: Samples are from human brain (middle temporal gyrus / temporal cortex), a CNS tissue.","No | evidence: Cell type/line: Not found; Description: analysed ... temporal cortex of individuals ... cognitively normal, affected by FTLD, or AD. | justification: The study uses human brain tissue from individuals (postmortem/clinical samples), not patient-derived in vitro cell lines or disease models.","Yes | evidence: Experimental Designs: disease_state_design; Experimental Factors: DISEASESTATE with values normal, Frontotemporal lobar degeneration, Alzheimer's disease. | justification: The dataset includes controls (normal) and disease cases (FTLD, AD), enabling case/control comparisons.","No | evidence: Organism part: middle temporal gyrus; Title: temporal cortex; Disease: Frontotemporal lobar degeneration. | justification: Temporal cortex (middle temporal gyrus) is a brain region significantly affected in frontotemporal dementia, so it is relevant to ALS-FTD (FTD) pathology.",No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The assay is array-based microarray transcription profiling (compatible); no RNA-seq or proteomics technologies are indicated.,"justification: This is a human microarray study of RNA from temporal cortex including FTLD (FTD) cases and normal controls. It uses relevant CNS tissue, is not an in vitro/model study, and has a case/control design—fulfilling the inclusion criteria.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MTAB-850,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens | justification: Study uses microarray transcription profiling on human RNA samples (array assay, human organism).","No | evidence: Title/Description: study of head and neck squamous cell carcinoma; Disease: tumour, normal; Organism part: oropharynx, larynx, tonsil, oral cavity | justification: The dataset is cancer (head and neck squamous cell carcinoma) and does not pertain to ALS-FTD.","No | evidence: Organism part: oropharynx, larynx, tonsil, oral cavity | justification: Samples are from head and neck tissues (oropharynx, larynx, tonsil, oral cavity), not brain/CNS.","No | evidence: Description: transcriptional profiling of tumors; Experimental Factors: DiseaseState (tumour, normal); Cell type/line: Not found | justification: Data derive from in vivo tumor and normal tissue samples, not patient-derived in vitro cell lines or disease models.","Yes | evidence: Experimental Factors: DiseaseState (normal, tumour); Diseasestate: tumour, normal | justification: Study contrasts tumour versus normal tissue, which constitutes a case/control comparison.","Yes | evidence: Organism part: oropharynx, larynx, tonsil, oral cavity | justification: Samples are non-neural head and neck tissues, which are not regions affected by ALS-FTD neurodegeneration.",No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Technology is microarray-based expression profiling (compatible with inclusion).,"justification: Although this is human microarray RNA profiling with a case/control design, the study concerns head and neck squamous cell carcinoma tissues (oropharynx, larynx, tonsil, oral cavity), not ALS-FTD or CNS regions relevant to ALS-FTD. Therefore it fails disease- and tissue-based inclusion criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-8635,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The study uses array-based transcription profiling (microarray) on human RNA samples.,"Yes | evidence: Disease: sporadic amyotrophic lateral sclerosis, normal; Title: Gene expression profiles in spinal cord of control and sporadic Amyotrophic Lateral Sclerosis patients. | justification: The dataset is explicitly of sporadic ALS patients. ALS falls within the ALS-FTD disease continuum targeted by the screen.",Yes | evidence: Organism part: first lumbar spinal cord segment; Organism: Homo sapiens. | justification: Samples are human central nervous system tissue (lumbar spinal cord).,"No | evidence: Samples: Organism part: first lumbar spinal cord segment; Sample count: 40 (30 ALS, 10 controls); No cell line or in vitro cell type reported. | justification: The study uses postmortem/clinical tissue samples (spinal cord), not patient-derived cell lines or animal/disease models.",Yes | evidence: Experimental Designs: case control design; Experimental Factors: disease; Sample counts: ALS patients (30) and controls (10). | justification: The study explicitly uses a case-control design comparing ALS cases to controls.,No | evidence: Organism part: first lumbar spinal cord segment; Title and description focus on spinal cord of ALS patients. | justification: The lumbar spinal cord contains motor neurons that are directly affected in ALS and is therefore a relevant CNS region.,"No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology is array-based microarray expression profiling, which is compatible with the inclusion criteria.","justification: This dataset meets inclusion criteria: human microarray expression profiling of relevant CNS tissue (lumbar spinal cord) from sporadic ALS patients and matched controls, with a case-control design. It is not an in vitro model and uses compatible microarray technology. Although it is ALS (not explicitly FTD), ALS is within the ALS-FTD continuum targeted by the screen.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-TABM-940,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; samples hybridized to HgU133v2 Affymetrix genechips; Technology: Array assay; Organism: Homo sapiens. | justification: Human whole blood RNA was assayed on Affymetrix microarrays (HgU133vII), consistent with human microarray expression profiling.","Yes | evidence: Sample annotations list Disease: PROBABLE diagnosis of ALS, DEFINITIVE diagnosis of ALS, NON ALS, non diseased, ALS; Title: '...patients with ALS vs healthy'. | justification: The dataset involves patients diagnosed with amyotrophic lateral sclerosis (ALS), which is within the ALS-FTD disease spectrum.","No | evidence: Organism part: Blood; Sample descriptions: 'ALS whole blood samples or non diseased control whole blood samples'. | justification: All samples are peripheral whole blood, not brain or other CNS tissue.","No | evidence: Experimental design includes in_vivo_design; Source characteristics describe patient blood samples; no cell lines or in vitro models reported. | justification: Samples are patient-derived in vivo whole blood specimens, not patient-derived cell lines or disease models.","Yes | evidence: Title and sample annotations indicate comparison of ALS patients versus non-diseased/healthy controls; Experimental Factor: DiseaseState (NON ALS, DEFINITIVE diagnosis of ALS, etc.). | justification: Study compares cases (ALS) to controls (non-diseased), fulfilling a case/control design.","No | evidence: Organism part: Blood (no brain regions sampled). | justification: The study does not sample any brain regions, so it does not involve brain regions irrelevant to ALS-FTD neurodegeneration.","No | evidence: Technology: Array assay; Assay by Molecule: RNA assay; Affymetrix HgU133vII microarrays used. | justification: The technology is microarray-based transcription profiling, which is compatible with the inclusion criteria.","justification: Although this is a human microarray case/control study of ALS (not cell models) using compatible technology, it exclusively uses peripheral whole blood rather than human CNS/brain tissue. Criterion 3 requires CNS regions relevant to ALS-FTD; therefore the dataset should be excluded.",No,No,False,,,,,,,,,
alzheimer-screened_E-GEOD-30951,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Description: ...were collected for microarray analysis | justification: Human samples (Homo sapiens) were profiled using microarray-based transcription profiling (array/RNA assay).,"No | evidence: Title: Complete TLR3 deficiency; Description: donors with autosomal recessive (AR) complete TLR3 deficiency and autosomal dominant (AD) partial TLR3 deficiency | justification: The study focuses on TLR3 (and related immune deficiency) patients, not Alzheimer's disease.","No | evidence: Sample cell type: skin fibroblast, PBMC; Description: Fibroblast cells and PBMCs from donors ... were collected for microarray analysis | justification: Samples are peripheral blood mononuclear cells and cultured skin fibroblasts, not brain/CNS tissue.","Yes | evidence: Description: The fibroblast cells were cultured in DMEM medium... The PBMCs were cultured in RPMI medium... Different kinetics of poly(I:C) stimulations were performed | justification: The dataset uses patient-derived cultured cells (ex vivo/in vitro fibroblasts and stimulated PBMCs), which meets the exclusion for patient-derived in vitro cell models.","Yes | evidence: Description: A total of 3 healthy controls, 1 AD TLR3-deficient patient, 1 AR TLR3-deficient patient, 1 AR UNC-93B-deficient patient, 1 MyD88 deficient patient were used in this study | justification: Healthy control samples are included alongside patient groups, supporting a case vs control comparison design (for TLR3 deficiency).","No | evidence: Cell type: skin fibroblast, PBMC; Organism part: Not found | justification: No brain regions were sampled; therefore the question of irrelevant brain regions (e.g., cerebellum) does not apply.",,,,No,False,"No | evidence: Disease state: TLR3-/- Patient, MyD88-/- Patient, UNC93B-/- Patient, Healthy, TLR3+/- Patient | justification: The dataset does not involve AD staging or Braak classifications; it is unrelated to intermediate AD phenotypes.","No | evidence: Description and disease labels reference TLR3, MyD88, UNC93B deficiencies; no mention of Alzheimer or familial AD | justification: The study population is defined by immune deficiency genotypes, not familial AD cases.",No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The platform is microarray (compatible); no RNA-seq or proteomics reported.,"justification: Exclude. Although this is human microarray data, the study focuses on TLR3/immune deficiency in cultured fibroblasts and PBMCs (not CNS tissue), is not about Alzheimer's disease, and uses patient-derived in vitro cell stimulations. These factors violate the AD- and CNS-relevance inclusion criteria (and exclusion criterion for in vitro patient-derived cells).",No,,,,
alzheimer-screened_E-GEOD-32390,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The experiment uses RNA microarray-based transcription profiling (array) on human-derived samples.,"No | evidence: Description and disease state list refer to herpes simplex virus type 1 (HSV1) encephalitis and TRIF/MYD88/TLR3 deficiencies; title and description focus on TRIF deficiency and HSE patients. | justification: The study investigates innate immune deficiencies and HSV1 encephalitis, not Alzheimer's disease.","No | evidence: Sample cell types: PBMC, Fibroblasts; Organism part: not reported as brain/CNS. | justification: Samples are peripheral blood mononuclear cells and skin fibroblast cell lines, not human brain/CNS tissue.","Yes | evidence: Description: ""Skin fibroblast cell lines were derived from healthy controls ... and cultured""; PBMCs were previously frozen and cultured and stimulated in vitro. | justification: The dataset uses patient-derived in vitro cell lines (fibroblasts) and cultured PBMCs, meeting the exclusion criterion for in vitro patient-derived material.",No | evidence: Experimental Designs: Not found; sample groups include various genetically deficient patients and healthy controls but no AD case/control design. | justification: There is no AD case/control study design relevant to the inclusion criteria; the comparisons are among immune-deficient patients and controls in an in vitro stimulation context.,No | evidence: Samples are PBMC and fibroblasts; no brain regions are sampled. | justification: The dataset does not involve any brain regions (relevant or irrelevant) — exclusion due to non-CNS sampling.,,,,No,False,No | evidence: Disease states listed are HSE and innate immune deficiencies; no Braak staging or AD phenotypes mentioned. | justification: The dataset does not concern AD or intermediate AD phenotypes.,No | evidence: Dataset describes TRIF/MYD88/TLR3 deficiencies and HSE patients; no mention of Alzheimer's disease or familial AD. | justification: Not applicable — the study does not involve familial AD cases.,"No | evidence: Technology: Array assay; Study type: transcription profiling by array. | justification: The technology is microarray-based expression profiling, which is compatible with inclusion (but other exclusion criteria apply).","justification: Exclude. Although the dataset uses human microarray expression profiling, it does not study Alzheimer's disease or human CNS tissue. It uses patient-derived in vitro samples (fibroblast cell lines and cultured PBMCs) and focuses on immune deficiencies/HSE rather than AD case/control comparisons. Therefore it fails key inclusion criteria (AD target, CNS tissue) and meets exclusion criteria (in vitro patient-derived material).",No,,,,
alzheimer-screened_E-GEOD-38652,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The study used human samples and transcription profiling on an array platform (microarray/RNA assay).,"No | evidence: Title/Description: In vitro responses of fibroblasts from patients with TBK1 deficiency ... HSE patients carrying mutations in TBK1. Mentions autosomal dominant (AD) as inheritance, not Alzheimer disease. | justification: The dataset concerns TBK1 deficiency / herpes simplex encephalitis (HSE) and inheritance, not Alzheimer's disease.","No | evidence: Description: Skin fibroblast cell lines were derived from healthy controls (n=3) and patients ...; Organism part: Not found. | justification: Samples are patient-derived skin fibroblasts (in vitro), not human brain/CNS tissue.","Yes | evidence: Description: Skin fibroblast cell lines were derived from healthy controls ... and cultured ... | justification: The study uses patient-derived in vitro fibroblast cell lines, which meet the exclusion criterion for in vitro cell models.","Yes | evidence: Description: healthy controls (n=3), patients with deficiencies for TBK1 (n=2), TLR3 (n=2), STAT1 (n=1). | justification: The dataset includes both patient and healthy control groups, consistent with a case/control structure.","No | evidence: Samples are skin fibroblast cell lines; no brain regions listed. | justification: No brain tissue was sampled, so the question of irrelevant brain regions (e.g., cerebellum) does not apply.",,,,No,False,No | evidence: Disease described is TBK1 deficiency / HSE; Disease state/staging: Not found. | justification: The dataset does not involve AD staging or intermediate AD phenotypes.,"No | evidence: Description references autosomal dominant (AD) inheritance of TBK1 mutations, not familial Alzheimer disease. | justification: The AD abbreviation refers to autosomal dominant inheritance in the context of TBK1 mutations, not familial Alzheimer's disease.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology is microarray-based expression profiling, which is compatible with inclusion (but other exclusion criteria apply).","justification: Exclude. Although this is human microarray expression data with a case/control structure, it does not concern Alzheimer's disease, contains no human CNS/brain tissue (samples are skin fibroblast cell lines), and uses patient-derived in vitro cell lines. These factors violate inclusion criteria (AD disease and CNS tissue) and meet exclusion criterion for in vitro models.",No,,,,
alzheimer-screened_E-MEXP-1913,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens | justification: The study used Affymetrix genome-wide expression arrays (transcription profiling by array) on human-derived samples (SH-SY5Y cell line).,"Yes | evidence: Title and Description reference Alzheimer's disease and beta-amyloid (Abeta42/Abeta40) and state relevance to AD pathophysiology. | justification: The experimental manipulation targets Abeta peptide levels, a central pathogenic feature of AD, and the study frames the work in the context of Alzheimer's disease.","No | evidence: Samples: Cell type/line: SH-SY5Y; Organism part: Not found; Disease state/staging: Not found | justification: Samples are an in vitro human neuroblastoma cell line (SH-SY5Y), not primary human CNS/brain tissue.","Yes | evidence: Samples: Cell type/line: SH-SY5Y; Description: SH-SY5Y transfected with constructs to alter Abeta levels; Experimental Designs include in_vitro_design | justification: This is an in vitro disease model using transfected SH-SY5Y cell lines (not clinical patient tissue), so it meets the exclusion criterion for non-clinical cell line/model studies.","No | evidence: Experimental Designs: in_vitro_design, transcript_identification_design; Experimental Factors: phenotype; Sample count: 12; Description: different transfections and mock controls (biological replicates) | justification: The study compares engineered cell-line conditions (different transfections vs mock) rather than a clinical case vs control study of patient samples.",No | evidence: Organism part: Not found; Samples are cell lines (SH-SY5Y) | justification: No brain regions were sampled; the dataset does not involve cerebellum or other brain regions.,,,,No,False,No | evidence: Disease state/staging: Not found; Clinical/familial: Not found | justification: No AD staging or Braak classification is provided; the dataset models Abeta levels in vitro rather than sampling intermediate or staged patient phenotypes.,"No | evidence: Clinical/familial: Not found; Description indicates experimental cell lines, not familial AD cases | justification: The study does not involve familial AD patient samples; it is an in vitro model manipulating Abeta production.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The assay uses microarray technology (Affymetrix arrays), which is compatible with the inclusion criteria.","justification: Exclude. Although the dataset uses human microarray profiling and addresses AD-relevant biology (Abeta), it is an in vitro study using the SH-SY5Y neuroblastoma cell line (disease model), not primary human CNS tissue. It lacks a clinical case/control design and does not include AD patient samples or Braak staging. These factors violate exclusion criteria (in vitro/disease model and non-case/control), so the dataset should not be included.",No,,,,
alzheimer-screened_E-MEXP-2280,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: Dataset uses microarray-based transcription profiling on human RNA (array assay), matching human microarray expression requirement.","Yes | evidence: Description: '...medial temporal lobe of patients with four neurodegenerative disorders (5 AD, 5 PSP, 5 PiD and 5 FTD patients) and 5 control subjects.'; Samples Disease: Alzheimer's disease listed. | justification: Alzheimer's disease cases are explicitly included (5 AD samples).","Yes | evidence: Source Characteristics: Organism part: medial temporal lobe; Samples are 'snap frozen post-mortem tissue' from the medial temporal lobe. | justification: Samples are human post-mortem CNS tissue from the medial temporal lobe, an AD-relevant brain region.","No | evidence: Samples: snap frozen post-mortem tissue; Cell type/line: Not found. | justification: Tissue derived from human post-mortem brain, not patient-derived in vitro cell lines or model systems.","Yes | evidence: Experimental Designs: disease_state_design; Description: '...and 5 control subjects. All patients were matched for age, gender, ApoE-epsilon and MAPT (tau) haplotype.' | justification: Design includes disease vs control groups with matched controls, i.e., a case/control comparison.","No | evidence: Organism part: medial temporal lobe; medial temporal lobe is AD-relevant. | justification: Sampled region (medial temporal lobe) is significantly affected in AD, not an excluded region like cerebellum.",,,,Yes,True,"No | evidence: Disease staging entries include 'braak stage 6' as well as other stages. | justification: Dataset includes Braak stage 6 samples (neocortical NFT stage V/VI), so it is not limited to intermediate phenotypes only.","No | evidence: Clinical/familial: Clinical information provided (disease duration, cause of death) but no indication of familial AD; description refers to patients without specifying familial cases. | justification: No evidence that cases are familial AD; cohort appears to be sporadic/clinically defined cases.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: Data were generated by microarray (array) technology, which is compatible with inclusion.","justification: Meets inclusion criteria: human microarray expression profiling of post-mortem CNS tissue (medial temporal lobe) with AD cases present and matched controls; includes Braak stage 6 AD samples (V/VI). Does not involve cell lines/models, familial AD only, or incompatible technologies. Therefore dataset is appropriate for inclusion.",Yes,,,,
alzheimer-screened_E-MTAB-1841,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The experiment used microarray-based transcription profiling of human-derived material (RNA) according to the study metadata.,"Yes | evidence: Title and description discuss amyloid-beta (Abeta) effects and explicitly reference Alzheimer disease (AD) pathogenesis. | justification: The study investigates Abeta peptides and frames the work in the context of AD biology, so the topic pertains to Alzheimer's disease research.","No | evidence: Samples: Cell line: SH-SY5Y (neuroblastoma); Organism part: Not found; Experimental designs include in_vitro_design. | justification: Samples are an immortalized neuroblastoma cell line grown in vitro, not human brain/CNS tissue specimens.",Yes | evidence: Samples indicate cell line SH-SY5Y; Experimental Designs include in_vitro_design and compound_treatment_design; treatment with Abeta peptides. | justification: This is an in vitro disease model using a cultured neuroblastoma cell line rather than patient-derived tissue or clinical samples.,"No | evidence: Experimental Factors: compound, time; Experimental Designs: time_series_design, compound_treatment_design, in_vitro_design; Disease state/staging: Not found. | justification: Study is a time-course/treatment experiment in cell culture and does not use a clinical case versus control subject design.","No | evidence: Organism part: Not found; samples are SH-SY5Y cell line (no brain region specified). | justification: No brain regions were sampled; the dataset does not involve cerebellum or other tissue regions irrelevant to AD, but rather cultured cells.",,,,No,False,"No | evidence: Disease state/staging: Not found; samples are treated cell line timepoints (t=0,2,6,8,12 h). | justification: No AD staging or intermediate phenotypes (e.g., Braak) are reported; the experiment is an acute in vitro treatment, not staged disease samples.",No | evidence: Clinical/familial: Not found; study uses SH-SY5Y cell line rather than familial AD patient samples. | justification: There is no indication the dataset contains familial AD cases.,No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The platform is microarray (compatible); the study did not use RNA-seq or proteomics.,"justification: Although the dataset is human microarray expression profiling and AD-related (Abeta biology), it is an in vitro study using the SH-SY5Y neuroblastoma cell line (disease model) with a treatment/time-course design rather than a clinical case/control study of human brain tissue. Exclusion criteria 4 (patient-derived in vitro cell lines or disease models) and 5 (non-case/control design) apply, so the dataset should be excluded.",No,,,,
alzheimer-screened_E-MTAB-2325,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Normalization and other array-specific metadata present. | justification: The study uses microarray transcription profiling on human RNA (array assay), matching the human microarray expression profiling requirement.","No | evidence: Title: '...Control and Sporadic Amyotrphic Lateral Sclerosis patients'; Disease: normal, Sporadic Amyotrophic Lateral Sclerosis (sample annotations). | justification: The dataset is focused on sporadic ALS, not Alzheimer's disease.","Yes | evidence: Organism: Homo sapiens; Organism part: v4 cortex; Title specifies motor cortex. | justification: Samples are from human brain tissue (motor cortex), satisfying the human CNS tissue criterion.","No | evidence: Samples described as human motor cortex tissue, no cell line or in vitro model annotations present. | justification: This is post-mortem patient tissue, not patient-derived in vitro cell lines or experimental disease models.","Yes | evidence: Experimental Designs: case control design, clinical history design; Experimental Factors include Disease: normal, Sporadic ALS. | justification: The study includes control and disease groups consistent with a case/control design.","Yes | evidence: Organism part: motor cortex (v4 cortex); Title: motor cortex. | justification: Motor cortex is not a canonical AD-affected region for primary analyses of AD-specific neurodegeneration (the dataset focuses on ALS-relevant motor cortex), so it is not clearly relevant to AD sampling criteria.",,,,No,False,"No | evidence: Disease state/staging: Not found; Disease annotated as ALS, not AD/Braak staging. | justification: The dataset does not concern AD phenotypes or Braak staging; it is ALS-focused.",No | evidence: Disease annotated as Sporadic Amyotrophic Lateral Sclerosis; familial anamnesis refers to various family conditions but not familial AD cases in the study definition. | justification: The dataset does not consist of familial AD cases.,No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology is microarray-based and therefore compatible with microarray expression profiling inclusion.,"justification: Although this is a human microarray dataset from brain tissue with a case/control design, it targets sporadic ALS (motor cortex) rather than Alzheimer's disease and samples a brain region not clearly relevant for AD-focused analyses. Therefore it does not meet the AD-specific inclusion criteria.",No,,,,
