custom_id,source_list,target_disease,error,model,q1_human_microarray_expression_profiling,q2_target_disease,q3_human_cns_tissue,q4_non_clinical,q5_case_control_design,q6_irrelevant_brain_region,q7_incompatible_technology,q8_inclusion_justification,q9_include_dataset,final_include,in_actual,q7_intermediate_phenotype,q8_familial_alzheimer_disease,q9_incompatible_technology,q10_inclusion_justification,q11_include_dataset,q7_familial_disease,q8_incompatible_technology,q9_inclusion_justification,q10_include_dataset
als-ftd-screened_E-MTAB-4964,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: This is a human microarray-based transcription profiling experiment,"No | evidence: Description: patient suffering from acrolentiginous melanoma, B-Raf V600E mutated | justification: The study focuses on melanoma, not ALS-FTD","No | evidence: Source Characteristics: Organism part: dermis | justification: Samples are skin-derived fibroblasts, not CNS tissue","Yes | evidence: Sample type: control dermal fibroblast, melanoma associated fibroblast, autologous control fibroblast | justification: In vitro primary fibroblast cultures are patient-derived cell populations",Yes | evidence: Experimental Factors: disease: acrolentiginous melanoma vs normal | justification: Study compares disease-associated fibroblasts with control fibroblasts,No | evidence: Organism part: dermis | justification: No brain regions sampled,No | evidence: Technology: Array assay | justification: Microarray expression profiling is compatible,"justification: Excluded because the study is on skin fibroblasts from melanoma patients, not ALS-FTD CNS samples, and uses in vitro cell populations",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-6189,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: Uses Affymetrix Clariom™ D microarrays for human expression profiling,"Yes | evidence: Disease: sporadic frontotemporal lobar degeneration, familial frontotemporal lobar degeneration | justification: FTLD is frontotemporal dementia, part of the ALS-FTD disease spectrum",Yes | evidence: RNA extracted from human frontal cortex area 8 | justification: Samples are from human CNS (postmortem frontal cortex),No | evidence: No cell lines or disease models described; samples are postmortem tissue | justification: All samples are directly from human brain tissue,Yes | evidence: Controls (n=10) vs sporadic FTLD (n=10) vs familial FTLD (n=10) in disease state design | justification: Study includes control and disease groups for comparison,"No | evidence: Organism part: Brodmann area 8, main area affected in FTLD | justification: Frontal cortex area 8 is a region significantly affected in FTD/FTLD",No | evidence: Technology: Array assay (Affymetrix Clariom™ D) | justification: Platform is microarray expression profiling,"justification: E-MTAB-6189 uses human postmortem frontal cortex microarrays, focuses on FTD spectrum, employs a case/control design, and meets all inclusion criteria without any exclusion flags.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MTAB-656,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The dataset uses microarray-based transcription profiling on human samples.,"Yes | evidence: Disease: Frontotemporal lobar degeneration (FTLD) | justification: FTLD is the pathological correlate of frontotemporal dementia, fitting the FTD component of the ALS-FTD spectrum.","Yes | evidence: Organism part: middle temporal gyrus | justification: Samples were taken from human temporal cortex, a CNS region.",No | evidence: Cell type/line: Not found; Source Characteristics: human brain tissue | justification: No in vitro cell lines or disease models are used; samples are postmortem tissue.,Yes | evidence: Experimental Factor DISEASESTATE: normal vs. FTLD vs. AD | justification: The study includes disease (FTLD) and cognitively normal control groups.,No | evidence: Organism part: middle temporal gyrus | justification: Temporal cortex is a key region affected in frontotemporal dementia.,"No | evidence: Technology: Array assay | justification: The study uses a microarray platform, not RNA-seq or proteomics.","justification: This is a human microarray study on temporal cortex comparing FTLD cases to controls in a case–control design, meeting all inclusion criteria.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MTAB-850,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens | justification: The dataset uses human microarray (array-based) transcription profiling on RNA samples.,"No | evidence: Disease: tumour (head and neck squamous cell carcinoma) | justification: The study focuses on head and neck carcinoma, not ALS or FTD.","No | evidence: Organism part: oropharynx, larynx, tonsil, oral cavity | justification: Samples are from head and neck tissues, not brain/CNS regions.","No | evidence: Source characteristics do not list cell lines or model systems; samples are in vivo tumor and normal tissues | justification: Tissue samples are directly from patients, not cultured or engineered cell models.",Yes | evidence: DiseaseState: normal vs tumour | justification: The design compares tumor samples (cases) to normal tissue (controls).,"Yes | evidence: Organism part: oropharynx, larynx, tonsil, oral cavity | justification: The sampled tissues are non-CNS regions unrelated to ALS-FTD pathology.","No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: The study employs microarray technology, which is compatible.","justification: Although the dataset meets criteria for human microarray case/control profiling, it does not concern ALS-FTD or relevant CNS tissues; it focuses on head and neck carcinoma.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-8635,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens | justification: The assay is an RNA microarray performed on human samples.,"Yes | evidence: Disease: sporadic amyotrophic lateral sclerosis | justification: The study compares ALS patients to controls, targeting the ALS spectrum of ALS-FTD.","Yes | evidence: Source Characteristics: organism part: first lumbar spinal cord segment | justification: Samples are from human spinal cord tissue, part of the CNS.","No | evidence: No cell lines or in vitro models reported | justification: Samples are postmortem human tissue, not patient-derived cell lines or disease models.",Yes | evidence: Experimental Designs: case control design; 30 ALS vs 10 controls | justification: The study explicitly uses a case-control design comparing ALS patients to healthy controls.,No | evidence: Organism part: spinal cord | justification: Spinal cord is a key site of neurodegeneration in ALS.,"No | evidence: Technology: Array assay | justification: The dataset uses microarray, which is a compatible technology.","justification: The dataset meets all inclusion criteria: human microarray expression profiling, targets ALS (within the ALS-FTD spectrum), uses relevant CNS tissue (spinal cord), employs a case-control design, contains no in vitro models, and uses compatible microarray technology.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-TABM-940,als-ftd-screened,ALS-FTD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Affymetrix HgU133vII genechips | justification: Dataset uses human Affymetrix microarrays to profile RNA expression,No | evidence: Samples: PROBABLE/DEFINITIVE ALS vs non-ALS controls; no mention of FTD or combined ALS-FTD | justification: Study focuses solely on ALS patients without frontotemporal dementia features,"No | evidence: Organism part: Blood | justification: Samples are whole blood, not CNS tissue","No | evidence: Source Characteristics: no cell lines or models; Organism part: Blood | justification: Uses primary patient blood samples, not in vitro cell lines or disease models",Yes | evidence: Description: ALS whole blood samples or non-diseased control whole blood samples | justification: Design compares patient (case) vs healthy (control) groups,Yes | evidence: Organism part: Blood | justification: Blood is not a CNS region affected by ALS-FTD pathology,"No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Platform is microarray expression profiling, which is compatible","justification: Although the dataset meets microarray and case/control criteria, it does not address ALS-FTD nor use CNS tissue, so it must be excluded.",No,No,False,,,,,,,,,
alzheimer-screened_E-GEOD-30951,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: Microarray-based expression profiling was performed on human samples,"No | evidence: Disease state: TLR3-/- Patient, MyD88-/- Patient, UNC93B-/- Patient, Healthy | justification: The study focuses on Toll-like receptor deficiencies, not Alzheimer’s disease","No | evidence: Cell type: skin fibroblast, PBMC | justification: Samples are from fibroblasts and peripheral blood mononuclear cells, not CNS tissue","Yes | evidence: Cell type: skin fibroblast, PBMC; Description: fibroblast cells cultured in DMEM, PBMCs cultured in RPMI | justification: Study uses cultured patient-derived cells, not direct clinical tissue samples",Yes | evidence: Sample groups include healthy controls and patients with TLR3 deficiency | justification: Design compares patient-derived cells to healthy donor cells,No | evidence: Organism part: not applicable; samples are non-brain | justification: No CNS regions are sampled,,,,No,False,No | evidence: Disease state: genetic receptor deficiencies | justification: No Alzheimer’s or Braak staging involved,"No | evidence: Disease state: TLR3-/-, MyD88-/-, UNC93B-/- | justification: Not an Alzheimer’s disease study","No | evidence: Technology: Array assay | justification: Study uses microarray, which is compatible",justification: Dataset does not involve Alzheimer’s disease or CNS tissue samples; it focuses on TLR3 pathway deficiencies in peripheral cells and is not relevant to AD research,No,,,,
alzheimer-screened_E-GEOD-32390,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The dataset uses human samples and gene expression profiling via microarray technology.,"No | evidence: Description: study of herpes simplex virus type 1 encephalitis (HSE) in TRIF/MYD88/TLR3 deficient patients | justification: The dataset investigates HSE and innate immune deficiencies, not Alzheimer’s disease.",No | evidence: Samples: PBMC and fibroblast cell lines | justification: No CNS or brain tissue samples are profiled; only blood cells and skin fibroblasts are used.,Yes | evidence: Samples derived from patient fibroblast cell lines and PBMCs cultured in vitro | justification: The study uses patient‐derived cells and in vitro stimulation assays rather than direct clinical tissue samples.,"Yes | evidence: Samples include diseased patients (HSE TRIF/MYD88/TLR3 deficient) and healthy controls | justification: The design contrasts patient‐derived cells with cells from healthy donors, constituting a case/control comparison.","No | evidence: No brain regions sampled | justification: The study does not profile any brain regions, irrelevant or AD‐affected.",,,,No,False,No | evidence: No AD staging or Braak classification | justification: The dataset does not involve Alzheimer’s intermediate or advanced phenotypes.,No | evidence: Study focuses on TRIF/MYD88/TLR3 deficiencies in HSE patients | justification: No familial or sporadic Alzheimer’s cases are included.,"No | evidence: Technology: Array assay | justification: The study uses microarray, which is compatible with inclusion criteria.",justification: Excluded because the dataset is not about Alzheimer’s disease and uses in vitro patient‐derived cell lines rather than human CNS tissue.,No,,,,
alzheimer-screened_E-GEOD-38652,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray-based transcription profiling on human samples.,"No | evidence: Title: In vitro responses of fibroblasts from patients with TBK1 deficiency; Disease context: HSE patients | justification: The study focuses on TBK1 deficiency in HSE patients, not Alzheimer’s disease.","No | evidence: Sample source: skin fibroblast cell lines; Organism part: not brain tissue | justification: No CNS or brain tissue samples are used, only fibroblasts.","Yes | evidence: ""Skin fibroblast cell lines were derived from healthy controls and patients"" | justification: The dataset uses patient-derived in vitro fibroblast cell lines rather than clinical tissue samples.","Yes | evidence: Fibroblasts from healthy controls (n=3) versus patients with TBK1, TLR3, or STAT1 deficiencies | justification: There is a direct comparison between patient-derived cells (cases) and healthy controls.","No | evidence: No brain regions sampled; only fibroblast cell lines | justification: Not applicable, as no CNS regions are profiled.",,,,No,False,No | evidence: No mention of AD staging or Braak classification | justification: The study does not involve AD phenotypes or stages.,No | evidence: No Alzheimer’s disease cases are involved | justification: This is unrelated to familial or sporadic AD.,"No | evidence: Technology: Array assay; transcription profiling by array | justification: The study uses microarray technology, which is compatible.","justification: Excluded: not Alzheimer's disease, no CNS tissue involved, and uses in vitro fibroblast lines.",No,,,,
alzheimer-screened_E-MEXP-1913,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: Dataset uses Affymetrix microarrays to profile human RNA expression,Yes | evidence: Title and description focus on beta-amyloid peptides implicated in AD pathophysiology | justification: Study addresses mechanisms of Alzheimer’s disease via Abeta42/Abeta40 modulation,No | evidence: Sample characteristic: Cell line: SH-SY5Y | justification: Uses an in vitro human neuroblastoma cell line rather than CNS tissue,"Yes | evidence: Cell type/line: SH-SY5Y | justification: Experiment performed in a human neuroblastoma cell line, not patient tissue","No | evidence: Experimental Designs: in_vitro_design, co-expression_design | justification: No clinical case/control groups; comparison is among transfected cell clones",No | evidence: No brain region sampled | justification: No tissue samples involved,,,,No,False,No | evidence: No AD patient staging information | justification: Not an analysis of patient phenotypes; studies cell lines only,No | evidence: Clinical/familial: Not found | justification: No indication of familial AD cases,No | evidence: Technology: Array assay | justification: Microarray expression profiling compatible with inclusion criteria,justification: Excluded under criterion 4: involves in vitro SH-SY5Y cell line rather than human CNS tissue,No,,,,
alzheimer-screened_E-MEXP-2280,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The experiment uses array-based transcription profiling (microarray) of RNA.,Yes | evidence: Description reports profiling of 5 AD patients | justification: Alzheimer’s disease cases are explicitly included in the study.,Yes | evidence: Samples from snap-frozen post-mortem medial temporal lobe | justification: Human brain (medial temporal lobe) tissue was profiled.,"No | evidence: Source: post-mortem human tissue; Cell lines not mentioned | justification: Study uses clinical post-mortem samples, not in vitro models.",Yes | evidence: 5 AD patients and 5 control subjects | justification: The design compares AD cases directly to matched controls.,No | evidence: Organism part: medial temporal lobe | justification: Medial temporal lobe is a region affected by AD.,,,,Yes,True,No | evidence: Some samples labeled Braak stage 6 | justification: Includes late-stage (V/VI) AD cases beyond intermediate.,No | evidence: No familial AD information provided | justification: No indication that AD cases are familial; likely sporadic.,No | evidence: Technology: Array assay | justification: Microarray is compatible with inclusion criteria.,"justification: This dataset meets all inclusion criteria: it is human microarray data of sporadic AD vs controls, uses relevant CNS tissue, a case-control design, includes Braak V/VI cases, and employs compatible technology.",Yes,,,,
alzheimer-screened_E-MTAB-1841,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray-based transcription profiling on human-derived material.,No | evidence: Samples: SH-SY5Y cell line after peptide treatment; Disease state/staging: Not found | justification: No direct Alzheimer’s disease patient samples or disease annotation—only in vitro amyloid-beta treatments.,"No | evidence: Cell type/line: SH-SY5Y (neuroblastoma cell line); Organism part: Not found | justification: Samples derive from a neuroblastoma cell line, not primary human CNS tissue.",Yes | evidence: Experimental Designs: in_vitro_design; Cell line: SH-SY5Y | justification: The study uses a patient-derived in vitro cell line model rather than clinical tissue.,"No | evidence: Experimental Designs: compound_treatment_design, time_series_design | justification: No case vs. control groups of patients; design is treatment/time-series on cells.","No | evidence: Samples are cell lines, not brain regions | justification: Not applicable—no brain region sampling.",,,,No,False,No | evidence: Disease state/staging: Not found | justification: No AD Braak staging data; only in vitro peptide exposure.,No | evidence: Clinical/familial: Not found | justification: No familial AD cases; in vitro model only.,"No | evidence: Study type: transcription profiling by array | justification: Uses microarray technology, which is compatible.",justification: Excluded because it is an in vitro cell line model (SH-SY5Y) without human AD patient CNS tissue or case/control clinical design.,No,,,,
alzheimer-screened_E-MTAB-2325,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Generic.SingleColor.014850 | justification: This is a human microarray expression profiling dataset.,"No | evidence: Disease: normal, Sporadic Amyotrophic Lateral Sclerosis | justification: The study concerns ALS, not Alzheimer’s disease.",Yes | evidence: Organism part: v4 cortex (motor cortex) | justification: Samples are from human brain (motor cortex).,"No | evidence: Source Characteristics: Organism: Homo sapiens; No cell line indicated | justification: Tissues are post-mortem human brain, not in vitro models.",Yes | evidence: Experimental Designs: case control design | justification: The study compares case and control groups.,"No | evidence: Organism part: v4 cortex | justification: Motor cortex is a neocortical region affected at later Braak stages (V/VI), not a region like cerebellum that is spared.",,,,No,False,"No | evidence: Disease: Sporadic Amyotrophic Lateral Sclerosis; No AD staging | justification: This dataset is ALS, and no intermediate AD Braak stages are involved.",No | evidence: Disease: Sporadic Amyotrophic Lateral Sclerosis | justification: No familial AD cases are present.,"No | evidence: Technology: Array assay; RNA assay | justification: The technology is microarray, which is compatible.","justification: This dataset is focused on ALS, not Alzheimer’s disease, and therefore does not meet the target disease criterion.",No,,,,
alzheimer-screened_E-MTAB-6094,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray-based genome-wide mRNA expression profiling in human samples.,Yes | evidence: Title: Whole genome transcriptional analysis of Alzheimer's disease patients; Description: comparison of AD patients vs controls | justification: The study explicitly compares Alzheimer’s disease patients with age-matched non-demented controls.,"No | evidence: Source Characteristics: Organism part: blood; Cell type: mononuclear cell | justification: Samples are peripheral blood mononuclear cells, not human brain or CNS tissue.",No | evidence: Cell type/line: mononuclear cell; Source: PBMCs from patients | justification: Primary patient blood cells are used rather than in vitro cell lines or disease models.,Yes | evidence: 25 AD patients and 15 age-matched controls | justification: The study compares cases (AD patients) with matched healthy controls.,No | evidence: Organism part: blood | justification: No brain regions are sampled; study uses blood rather than any brain tissue.,,,,No,False,No | evidence: Disease staging: clinical dementia rate 1 and 3; no Braak staging reported | justification: The dataset does not focus solely on intermediate AD phenotypes and lacks Braak staging.,No | evidence: Clinical/familial: Not found | justification: No indication that samples are exclusively from familial AD cases.,No | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The technology is microarray-based and thus compatible with inclusion criteria.,"justification: Although it meets criteria for human microarray profiling of AD with case-control design, the dataset uses blood rather than CNS tissue, and thus does not satisfy the requirement for relevant brain region sampling.",No,,,,
alzheimer-screened_E-MTAB-656,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: Dataset uses human microarray (array-based) transcription profiling,"Yes | evidence: Description: changes in transcript levels in individuals cognitively normal, FTLD, or Alzheimer's disease | justification: Includes Alzheimer’s disease cases",Yes | evidence: Source Characteristics: Organism part: middle temporal gyrus; Organism: Homo sapiens | justification: Uses human CNS tissue (temporal cortex),"No | evidence: No cell type/line attributes or in vitro models indicated | justification: Samples are postmortem brain tissue, not cell lines or models",Yes | evidence: Experimental Designs: disease_state_design; Experimental Factor DISEASESTATE with normal vs AD | justification: Includes AD cases and normal controls,No | evidence: Source Characteristics: middle temporal gyrus | justification: Temporal cortex is a region affected in AD,,,,Yes,True,No | evidence: DiseaseState includes Alzheimer’s disease (not only intermediate stages) | justification: Contains diagnosed AD samples rather than only intermediate phenotypes,No | evidence: Clinicalhistory lists Alzheimer’s disease without familial mutation annotation | justification: AD samples are not indicated as familial,No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Microarray platform is compatible,"justification: Meets all inclusion criteria: human microarray expression profiling, AD cases vs controls, relevant CNS tissue, sporadic AD, case/control design, microarray technology",Yes,,,,
alzheimer-screened_E-MTAB-7852,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Affymetrix Gene Chip Human Exon 1.0 ST array | justification: The study uses human RNA from hiPS‐derived neuronal cultures on an Affymetrix microarray platform.,"Yes | evidence: Experimental Factors: Disease: normal, Alzheimer disease | justification: The design includes a disease factor comparing ‘normal’ versus ‘Alzheimer disease’ cell lines.","No | evidence: Sample Source: hiPS cell–derived neuronal cultures | justification: Samples are in vitro differentiated cells, not primary human CNS tissue.","Yes | evidence: Cell type: induced pluripotent stem cell; Cell line: 201B7, 253G4, AD4F-1 | justification: This is a patient‐derived hiPS cell model differentiated in vitro, not direct patient tissue.","No | evidence: Experimental Designs: development or differentiation design; comparisons at days 38, 45, 52 | justification: The study is a time‐course differentiation experiment, not a clinical case/control comparison.","No | evidence: No brain region specified | justification: No primary tissue regions are sampled, so irrelevant regions are not involved.",,,,No,False,No | evidence: No Braak staging information | justification: Disease staging criteria (Braak III/IV or V/VI) are not applied to these in vitro samples.,Unclear | evidence: Cell line AD4F-1 disease origin not specified | justification: It is not stated whether the AD-derived hiPS line is familial or sporadic.,"No | evidence: Technology: Array assay; Molecule: RNA assay | justification: The platform is a standard microarray expression profiling, which is compatible.","justification: Although the dataset uses human microarrays and includes an AD factor, it is an in vitro hiPS‐derived neuronal model without clinical case/control design or primary CNS tissue, therefore it fails key inclusion criteria.",No,,,,
alzheimer-screened_E-MTAB-8283,alzheimer-screened,AD,,o4-mini-2025-04-16,Yes | evidence: Study type: Human - One-color microarray; Technology: Array assay | justification: Uses a one-color miRNA microarray platform for expression profiling of human samples.,Yes | evidence: Title: miRNA PCR Array of cortex tissue from Alzheimer disease (AD) ...; Description: brain tissue from ... Alzheimer disease subjects | justification: Dataset explicitly includes Alzheimer's disease subjects.,Yes | evidence: Organism part: brain; Title: cortex tissue | justification: Samples are derived from human brain (cortex) tissue.,No | evidence: Cell type/line: Not found; Samples labeled as brain tissue from AD and controls | justification: No patient-derived cell lines or in vitro models are used; samples are ex vivo brain tissue.,"Yes | evidence: Experimental Designs: disease state design; Disease staging: Alzheimer's disease, normal, high-pathological control | justification: Includes disease (AD) and control (normal and high-pathological control) groups in a case/control framework.",No | evidence: Organism part: brain; Title: cortex tissue | justification: Cerebral cortex is a brain region relevant to AD pathology.,,,,Yes,False,No | evidence: Groups include Alzheimer's disease and normal controls; clinical staging indicates AD vs controls | justification: Dataset includes full AD cases rather than only intermediate phenotypes.,No | evidence: Clinical/familial: no indication of familial AD cases | justification: No evidence that cases are familial; assumed sporadic AD.,"No | evidence: Study type: One-color microarray; Technology: Array assay | justification: Uses microarray technology (miRNA array), which is compatible with inclusion criteria.","justification: Dataset meets all inclusion criteria (human microarray, AD samples, relevant CNS region, case/control design) and none of the exclusion criteria.",Yes,,,,
lbd-screened_E-GEOD-16658,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; labeled and hybridized to Exiqon microarrays | justification: The study uses Exiqon microarrays for global miRNA expression profiling,Yes | evidence: Disease state: parkinson´s disease patient ... unaffected controls | justification: Parkinson’s disease is a Lewy body disease,"No | evidence: Samples from peripheral blood mononuclear cells (PBMCs) of PD patients and controls | justification: PBMCs are peripheral blood, not central nervous system tissue","No | evidence: Samples: PBMCs from PD patients and controls | justification: Samples are direct patient blood cells, not in vitro cell lines or disease models",Yes | evidence: 19 PD patients and 13 controls | justification: The study includes diseased and unaffected control groups,Yes | evidence: Organism part: PBMCs | justification: PBMCs are not a brain region relevant to LBD neurodegeneration,,,,No,False,,,,,,No | evidence: Clinical/familial: Not found | justification: No indication that only familial cases were studied,No | evidence: Transcription profiling by array; microarray assay | justification: The technology used is compatible microarray profiling,"justification: Although the dataset meets microarray and disease criteria with a case/control design, it uses peripheral blood rather than CNS tissue, which is outside the scope of LBD brain expression profiling.",No
lbd-screened_E-GEOD-29889,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens | justification: The dataset uses microarray-based gene expression profiling on human samples.,No | evidence: Focus on HCV infection in hepatoma cells | justification: No mention of Lewy body diseases.,No | evidence: Samples are Huh-7 derived hepatoma (liver) cell lines | justification: No CNS or brain tissue is used.,"Yes | evidence: Use of Huh-7 derived hepatoma cell lines in vitro | justification: This is an in vitro disease model, not clinical patient tissue.",Yes | evidence: Comparisons between HCV-infected and uninfected cells | justification: Includes infected (case) vs uninfected (control) design.,No | evidence: No brain regions sampled | justification: Not applicable—no CNS tissues involved.,,,,No,False,,,,,,"No | evidence: Examines cell lines, not patient cases | justification: No familial LBD cases are studied.",No | evidence: Microarray-based assay only | justification: No RNA-seq or proteomics methods are used.,"justification: The dataset studies HCV infection in hepatoma cell lines, not Lewy body diseases or human CNS tissue, and thus fails key inclusion criteria.",No
lbd-screened_E-GEOD-70845,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The dataset uses microarray-based transcription profiling of RNA.,"No | evidence: Description focuses on manganese-induced neurotoxicity, not Lewy body diseases or Parkinson’s disease with Lewy bodies. | justification: The study investigates manganese toxicity mechanisms, not LBD pathology.","No | evidence: Samples are from SHSY5Y neuroblastoma cell line, not human brain or CNS tissue. | justification: No post‐mortem or surgical CNS tissue is profiled; only an in vitro cell line is used.","Yes | evidence: Cell type/line: SHSY5Y neuroblastoma cell line; Experimental Factors: treated with manganese in vitro. | justification: This is a patient‐derived cell line model, not clinical tissue samples.","No | evidence: Experimental design compares treated vs untreated cell cultures, not patient cases vs healthy controls. | justification: No human case/control clinical groups are involved.",No | evidence: No brain regions sampled. | justification: Study does not profile any CNS region.,,,,No,False,,,,,,No | evidence: No disease context or familial case information provided. | justification: Not applicable—cell model only.,No | evidence: Technology: Array assay; Assay by Molecule: RNA assay. | justification: Microarray technology is compatible with inclusion criteria.,"justification: Excluded because it profiles an in vitro neuroblastoma cell line exposed to manganese, not human LBD brain tissue or clinical case/control samples.",No
lbd-screened_E-MEXP-18,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: Uses microarray-based gene expression profiling on human samples,"No | evidence: Experimental Factors: Disease: cancer; no mention of Lewy body disease or Parkinson’s | justification: Dataset focuses on normal and cancer samples, not LBD",Yes | evidence: Organism part: caudate nucleus | justification: Includes human brain (caudate nucleus) samples,Yes | evidence: CellLine: Daudi; CellType: hepatocyte | justification: Includes in vitro human cell lines,"No | evidence: Design: organism_part_comparison_design, disease_state_design | justification: No defined case/control comparison for LBD",No | evidence: Only brain region sampled: caudate nucleus | justification: No sampling of brain regions irrelevant to LBD,,,,No,False,,,,,,No | evidence: Clinical/familial: Not found | justification: No indication of familial LBD cases,No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Uses compatible microarray technology,"justification: Not LBD‐focused, includes cancer and cell lines, lacks relevant case/control design for LBD",No
lbd-screened_E-MTAB-1194,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The experiment uses microarray profiling on human samples.,Yes | evidence: Disease: Parkinson's disease | justification: Parkinson’s disease is a Lewy body disorder.,Yes | evidence: Organism part: frontal lobe (area 8) | justification: Samples are from human brain (CNS) tissue.,No | evidence: No cell line or model indicated; samples are postmortem tissue | justification: No in vitro or model systems are used.,Yes | evidence: Experimental design: disease_state_design; Factors: normal vs Parkinson's disease | justification: The study includes both PD cases and healthy controls.,No | evidence: Tissue: frontal cortex (area 8) | justification: Frontal cortex is affected in Lewy body disease pathology.,,,,Yes,True,,,,,,No | evidence: Clinical/familial: Not found | justification: No indication of familial cases; likely sporadic.,"No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: The platform is microarray, which is compatible.","justification: The dataset uses human microarray profiling of a relevant CNS region in Parkinson’s disease with a case/control design, without exclusionary in vitro models or incompatible technology.",Yes
lbd-screened_E-MTAB-2325,lbd-screened,LBD,,o4-mini-2025-04-16,Yes | evidence: Study type: transcription profiling by array; Technology: Generic.SingleColor.014850 | justification: Dataset uses human microarray expression profiling.,"No | evidence: Disease: Sporadic Amyotrophic Lateral Sclerosis | justification: The study focuses on ALS, not Lewy body diseases.",Yes | evidence: Organism part: v4 cortex (motor cortex) | justification: Samples derived from human CNS tissue (motor cortex).,"No | evidence: No patient-derived in vitro cell lines or disease models mentioned | justification: Tissue samples are from patients, not cell lines or models.",Yes | evidence: Experimental Designs: case control design | justification: Study compares ALS cases to control subjects.,Yes | evidence: Organism part: motor cortex | justification: Motor cortex is not a CNS region typically affected by Lewy body diseases.,,,,No,False,,,,,,"No | evidence: Disease: Sporadic Amyotrophic Lateral Sclerosis; Familial anamnesis varies | justification: The disease cases are sporadic, not familial LBD.",No | evidence: Technology: Array assay; Assay by Molecule: RNA assay | justification: Microarray technology is compatible.,"justification: Although the dataset meets microarray, human CNS, and case-control criteria, it targets ALS rather than Lewy body diseases, and the sampled region is not a primary LBD site.",No
